ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
SMNKA153-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.99	dummy_Linyphiidae	0.99	dummy_Linyphiidae	0.99	Agyneta	0.98	Agyneta_mossica	0.76
SRCNC529-16		Insecta	1.00	Diptera	0.91	Syrphidae	0.63	Syrphinae	0.48	Syrphini	0.25	Platycheirus	0.23	Platycheirus_scambus	0.05
TACFI179-12		Insecta	1.00	Diptera	0.84	Tachinidae	0.39	Tachininae	0.19	Voriini	0.09	Nanna	0.05	Neomyia_cornicina	0.04
TBGMI028-21		Insecta	1.00	Coleoptera	0.48	Curculionidae	0.10	dummy_Sciaridae	0.06	dummy_Sciaridae	0.06	Bius	0.04	Bius_thoracicus	0.04
TBGMI161-21		Insecta	0.57	Sarcoptiformes	0.40	Phenopelopidae	0.10	dummy_Phenopelopidae	0.10	dummy_Phenopelopidae	0.10	Eupelops	0.10	Eupelops_occultus	0.10
SMNSH035-23		Insecta	1.00	Hymenoptera	0.42	Ichneumonidae	0.26	Campopleginae	0.07	dummy_Campopleginae	0.07	Phyllonorycter	0.07	Campoplex_multicinctus	0.05
SMNSA022-16		Arachnida	0.97	Araneae	0.97	Gnaphosidae	0.34	dummy_Gnaphosidae	0.34	dummy_Gnaphosidae	0.34	Gnaphosa	0.26	Gnaphosa_lapponum	0.21
TBGMI152-21		Insecta	0.81	Coleoptera	0.31	Carabidae	0.10	Harpalinae	0.09	dummy_Chamobatidae	0.04	Chamobates	0.04	Chamobates_cuspidatus	0.04
SCINO632-15		Insecta	1.00	Diptera	0.52	Sciaridae	0.12	dummy_Sciaridae	0.12	dummy_Sciaridae	0.12	Coleophora	0.10	Boletina_basalis	0.03
SMNSH025-23		Insecta	0.95	Lepidoptera	0.29	Ichneumonidae	0.12	Phygadeuontinae	0.04	dummy_Phygadeuontinae	0.04	Euconnus	0.03	Euconnus_hirticollis	0.03
SCINO1472-16		Insecta	0.98	Diptera	0.71	Sciaridae	0.34	dummy_Sciaridae	0.34	dummy_Sciaridae	0.34	Prosciara	0.10	Prosciara_prosciaroides	0.10
SMNKA190-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.99	dummy_Linyphiidae	0.99	dummy_Linyphiidae	0.99	Agyneta	0.98	Agyneta_mossica	0.79
TBGMI032-21		Insecta	1.00	Coleoptera	0.51	Staphylinidae	0.15	Olethreutinae	0.10	Eucosmini	0.08	Otiorhynchus	0.05	Philonthus_quisquiliarius	0.04
RLP001-20		Insecta	1.00	Hemiptera	0.24	Cicadellidae	0.23	Deltocephalinae	0.16	Athysanini	0.09	Stictocoris	0.07	Stictocoris_picturatus	0.07
TACFI469-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
TACFI760-13		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Gymnosomatini	1.00	Cistogaster	1.00	Cistogaster_globosa	1.00
RDBA246-05		Insecta	1.00	Hymenoptera	0.61	Tenthredinidae	0.32	Nematinae	0.14	dummy_Nematinae	0.14	Euura	0.10	Ametastegia_carpini	0.05
SMNSA049-16		Arachnida	1.00	Araneae	1.00	Tetragnathidae	1.00	dummy_Tetragnathidae	1.00	dummy_Tetragnathidae	1.00	Tetragnatha	1.00	Tetragnatha_nigrita	1.00
SMNKA045-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.85	dummy_Thomisidae	0.85	dummy_Thomisidae	0.85	Xysticus	0.77	Xysticus_obscurus	0.30
SMNSA035-16		Arachnida	0.87	Araneae	0.87	Linyphiidae	0.31	dummy_Linyphiidae	0.31	dummy_Linyphiidae	0.31	Neon	0.07	Pardosa_maisa	0.05
TBGMI021-21		Insecta	0.99	Coleoptera	0.40	Staphylinidae	0.09	Tachyporinae	0.06	Alticini	0.04	Tachinus	0.04	Gnathacmaeops_pratensis	0.03
TANYT227-15		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_occultus	1.00
UKAN756-22		Insecta	1.00	Diptera	1.00	Tabanidae	1.00	Tabaninae	1.00	Tabanini	1.00	Atylotus	1.00	Atylotus_fulvus	0.95
TBGMI166-21		Insecta	0.87	Coleoptera	0.29	Chironomidae	0.11	Chironominae	0.05	dummy_Orthocladiinae	0.04	Eueremaeus	0.03	Eueremaeus_silvestris	0.03
SONT102-10		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Dasysyrphus	1.00	Dasysyrphus_pauxillus	0.76
TBGMI116-21		Insecta	0.96	Lepidoptera	0.44	Chironomidae	0.13	Chironominae	0.12	Tanytarsini	0.11	Cladotanytarsus	0.07	Cladotanytarsus_mancus	0.07
SCINO501-15		Insecta	1.00	Diptera	0.66	Tachinidae	0.15	Exoristinae	0.12	dummy_Gnoristinae	0.09	Gonia	0.07	Gonia_ornata	0.06
RDNMH541-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Anania	1.00	Anania_coronata	1.00
TBGMI169-21		Arachnida	1.00	Sarcoptiformes	1.00	Carabodidae	1.00	dummy_Carabodidae	1.00	dummy_Carabodidae	1.00	Carabodes	1.00	Carabodes_femoralis	1.00
SMNKA269-16		Arachnida	0.97	Araneae	0.97	Linyphiidae	0.75	dummy_Linyphiidae	0.75	dummy_Linyphiidae	0.75	Palliduphantes	0.12	Palliduphantes_antroniensis	0.12
SMNKA031-16		Arachnida	0.98	Araneae	0.98	Linyphiidae	0.47	dummy_Linyphiidae	0.47	dummy_Linyphiidae	0.47	Pachygnatha	0.16	Tallusia_experta	0.15
TBGMI053-21		Insecta	1.00	Diptera	0.54	Staphylinidae	0.18	Orthocladiinae	0.09	dummy_Orthocladiinae	0.09	Anatella	0.08	Anatella_turi	0.08
TACFI443-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Phasia	1.00	Phasia_obesa	0.98
TACFI606-12		Insecta	1.00	Diptera	1.00	Tachinidae	0.98	Tachininae	0.98	Ernestiini	0.98	Synactia	0.98	Synactia_parvula	0.98
SMNKA263-16		Arachnida	0.99	Araneae	0.99	Linyphiidae	0.67	dummy_Linyphiidae	0.67	dummy_Linyphiidae	0.67	Centromerus	0.50	Centromerus_arcanus	0.47
TACFI467-12		Insecta	1.00	Diptera	0.78	Tachinidae	0.17	dummy_Anthomyiidae	0.16	dummy_Anthomyiidae	0.16	Phorbia	0.09	Phorbia_atrogrisea	0.07
TBGMI008-21		Insecta	1.00	Lepidoptera	0.48	Tortricidae	0.16	Tortricinae	0.11	Archipini	0.05	Atheta	0.03	Salpingus_ruficollis	0.03
RDNMD371-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Anaplectoides	1.00	Anaplectoides_prasina	1.00
SMNKA025-16		Arachnida	1.00	Araneae	1.00	Salticidae	0.85	dummy_Salticidae	0.85	dummy_Salticidae	0.85	Talavera	0.80	Talavera_parvistyla	0.80
SPUEA486-07		Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Sphinginae	1.00	dummy_Sphinginae	1.00	Hyloicus	1.00	Hyloicus_pinastri	1.00
TACFI206-12		Insecta	1.00	Diptera	1.00	Tachinidae	0.99	Exoristinae	0.97	Exoristini	0.92	Phorocera	0.86	Phorocera_obscura	0.86
TBGMI039-21		Insecta	0.98	Coleoptera	0.44	Chrysomelidae	0.10	Olethreutinae	0.07	Apionini	0.04	Chaoborus	0.03	Chaoborus_posio	0.03
SYGEO216-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Milesiini	0.95	Xylota	0.95	Xylota_meigeniana	0.56
TBGMI036-21		Insecta	0.98	Diptera	0.40	Chironomidae	0.13	Orthocladiinae	0.07	dummy_Orthocladiinae	0.07	Agonopterix	0.04	Agonopterix_hypericella	0.03
TBGMI156-21		Insecta	0.80	Diptera	0.27	Chironomidae	0.10	Orthocladiinae	0.07	dummy_Orthocladiinae	0.07	Zygomyia	0.05	Zygomyia_angusta	0.05
SMNSA217-16		Insecta	0.94	Lepidoptera	0.34	Crambidae	0.12	Scopariinae	0.10	dummy_Scopariinae	0.10	Eudonia	0.10	Eudonia_sudetica	0.05
SMNSA219-16		Arachnida	0.94	Araneae	0.94	Theridiidae	0.35	dummy_Theridiidae	0.35	dummy_Theridiidae	0.35	Thymoites	0.10	Thymoites_bellissimus	0.10
TACFI611-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Lophosia	1.00	Lophosia_fasciata	1.00
TIPSY029-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Sterrhopterix	1.00	Sterrhopterix_fusca	1.00
TESYR029-20		Insecta	1.00	Diptera	0.99	Syrphidae	0.97	Syrphinae	0.97	Syrphini	0.94	Xanthogramma	0.92	Xanthogramma_citrofasciatum	0.75
SCINO1089-16		Insecta	1.00	Diptera	0.73	Sciaridae	0.22	dummy_Sciaridae	0.22	dummy_Sciaridae	0.22	Sciara	0.09	Sciara_helvola	0.09
SMNKA017-16		Arachnida	0.93	Araneae	0.93	Linyphiidae	0.41	dummy_Linyphiidae	0.41	dummy_Linyphiidae	0.41	Palliduphantes	0.09	Palliduphantes_antroniensis	0.09
SYGEO312-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Didea	1.00	Didea_intermedia	0.99
RDNMD362-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Leucaniini	1.00	Leucania	1.00	Leucania_comma	1.00
SMNSA072-16		Arachnida	1.00	Araneae	1.00	Thomisidae	1.00	dummy_Thomisidae	1.00	dummy_Thomisidae	1.00	Xysticus	1.00	Xysticus_erraticus	1.00
SMNKA260-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
ZMBN315-16		Insecta	1.00	Hemiptera	1.00	Microphysidae	1.00	dummy_Microphysidae	1.00	dummy_Microphysidae	1.00	Myrmedobia	1.00	Myrmedobia_distinguenda	1.00
SMNSH038-23		Insecta	0.99	Hymenoptera	0.42	Ichneumonidae	0.24	Ichneumoninae	0.08	dummy_Ichneumoninae	0.08	Leucophenga	0.05	Leucophenga_quinquemaculata	0.05
SMNKA238-16		Arachnida	0.97	Araneae	0.97	Araneidae	0.40	dummy_Araneidae	0.40	dummy_Araneidae	0.40	Araniella	0.22	Araniella_proxima	0.22
TBGMI043-21		Insecta	1.00	Diptera	0.37	Carabidae	0.21	Harpalinae	0.18	Platynini	0.09	Agonum	0.05	Eristalis_pertinax	0.03
TACFI607-12		Insecta	1.00	Diptera	0.90	Tachinidae	0.22	Limosininae	0.11	dummy_Limosininae	0.11	Azelia	0.07	Opacifrons_coxata	0.05
SMNKA288-16		Arachnida	0.98	Araneae	0.98	Thomisidae	0.69	dummy_Thomisidae	0.69	dummy_Thomisidae	0.69	Ozyptila	0.45	Ozyptila_brevipes	0.27
SCINO900-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	dummy_Sciaridae	1.00	dummy_Sciaridae	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
TBGMI158-21		Insecta	0.67	Sarcoptiformes	0.33	Nothridae	0.25	dummy_Nothridae	0.25	dummy_Nothridae	0.25	Nothrus	0.25	Nothrus_palustris	0.18
TIPSY025-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
SMNSA147-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.86	dummy_Thomisidae	0.86	dummy_Thomisidae	0.86	Xysticus	0.78	Xysticus_luctuosus	0.28
TACFI642-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Winthemiini	1.00	Winthemia	1.00	Winthemia_erythrura	0.96
SMNSA012-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	dummy_Lycosidae	1.00	dummy_Lycosidae	1.00	Pardosa	1.00	Pardosa_riparia	0.52
SMNKA091-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
TACFI468-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Blondeliini	1.00	Meigenia	1.00	Meigenia_dorsalis	1.00
TANYT095-14		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_telmaticus	1.00
SCINO495-15		Insecta	1.00	Diptera	0.77	Sciaridae	0.59	dummy_Sciaridae	0.59	dummy_Sciaridae	0.59	Bradysia	0.36	Bradysia_iridipennis	0.20
SCINO343-15		Insecta	0.99	Diptera	0.71	Sciaridae	0.41	dummy_Sciaridae	0.41	dummy_Sciaridae	0.41	Camptochaeta	0.15	Camptochaeta_camptochaeta	0.09
TIPSY027-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
SMNKA253-16		Arachnida	0.98	Araneae	0.98	Linyphiidae	0.95	dummy_Linyphiidae	0.95	dummy_Linyphiidae	0.95	Oedothorax	0.18	Oedothorax_gibbosus	0.17
TACFI388-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Voriini	1.00	Periscepsia	1.00	Periscepsia_spathulata	1.00
RDBA532-06		Insecta	1.00	Lepidoptera	0.54	Ichneumonidae	0.22	Phygadeuontinae	0.07	dummy_Phygadeuontinae	0.07	Elachista	0.04	Acompsia_subpunctella	0.03
TIPSY042-08		Insecta	1.00	Lepidoptera	0.99	Psychidae	0.96	Naryciinae	0.96	dummy_Naryciinae	0.96	Dahlica	0.96	Dahlica_charlottae	0.22
SMNKA135-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Stemonyphantes	1.00	Stemonyphantes_lineatus	1.00
TACFI251-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
SCINO937-15		Insecta	0.99	Diptera	0.64	Sciaridae	0.27	dummy_Sciaridae	0.27	dummy_Sciaridae	0.27	Corynoptera	0.10	Corynoptera_postforcipata	0.05
SMNKA094-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
SMNKA219-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	dummy_Lycosidae	1.00	dummy_Lycosidae	1.00	Pardosa	1.00	Pardosa_schenkeli	0.94
TIPSY026-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
POESE071-15		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	dummy_Naryciinae	1.00	Dahlica	1.00	Dahlica_lichenella	1.00
TACFI608-12		Insecta	1.00	Diptera	0.91	Tachinidae	0.17	dummy_Anthomyiidae	0.14	dummy_Anthomyiidae	0.14	Thricops	0.06	Thricops_nigrifrons	0.05
SMNKA262-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.64	dummy_Linyphiidae	0.64	dummy_Linyphiidae	0.64	Centromerus	0.43	Centromerus_arcanus	0.39
SMNKA044-16		Arachnida	0.99	Araneae	0.99	Thomisidae	0.88	dummy_Thomisidae	0.88	dummy_Thomisidae	0.88	Xysticus	0.72	Xysticus_luctuosus	0.21
TACFI194-12		Insecta	1.00	Diptera	0.98	Muscidae	0.31	Azeliinae	0.24	dummy_Azeliinae	0.24	Azelia	0.14	Azelia_cilipes	0.12
TACFI223-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Hubneria	1.00	Hubneria_affinis	1.00
SMNSH027-23		Insecta	0.94	Lepidoptera	0.30	Ichneumonidae	0.09	Phygadeuontinae	0.05	dummy_Phygadeuontinae	0.05	Passaloecus	0.04	Passaloecus_eremita	0.03
SMNKA193-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	Drassyllus	1.00	Drassyllus_lutetianus	1.00
SMNSA114-16		Arachnida	1.00	Araneae	1.00	Salticidae	1.00	dummy_Salticidae	1.00	dummy_Salticidae	1.00	Heliophanus	1.00	Heliophanus_camtschadalicus	1.00
SYGEO367-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_chongjini	0.37
TIPSY045-08		Insecta	1.00	Lepidoptera	0.56	Tortricidae	0.22	Olethreutinae	0.17	dummy_Oiketicinae	0.08	Phalacropterix	0.07	Phalacropterix_graslinella	0.07
TBGMI186-21		Arachnida	1.00	Sarcoptiformes	1.00	Scheloribatidae	1.00	dummy_Scheloribatidae	1.00	dummy_Scheloribatidae	1.00	Hemileius	1.00	Hemileius_initialis	1.00
SMNSA261-16		Insecta	0.93	Diptera	0.37	Geometridae	0.11	Larentiinae	0.08	dummy_Oligolophinae	0.06	Mitopus	0.06	Mitopus_morio	0.06
TBGMI061-21		Insecta	1.00	Diptera	0.45	Chironomidae	0.16	Orthocladiinae	0.07	dummy_Orthocladiinae	0.07	Nanocladius	0.05	Nanocladius_balticus	0.05
TBGMI029-21		Insecta	0.96	Diptera	0.35	Chironomidae	0.13	Chironominae	0.10	Tanytarsini	0.06	Tanytarsus	0.04	Oreodytes_alpinus	0.03
TACFI436-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Subclytia	1.00	Subclytia_rotundiventris	1.00
TRIPO024-16		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomini	1.00	Polypedilum	1.00	Polypedilum_bicrenatum	1.00
TACFI265-12		Insecta	1.00	Diptera	0.99	Tachinidae	0.59	Exoristinae	0.57	Goniini	0.38	Allophorocera	0.15	Allophorocera_lapponica	0.12
SYGEO156-19		Insecta	1.00	Diptera	1.00	Syrphidae	0.99	Eristalinae	0.99	Volucellini	0.98	Volucella	0.98	Volucella_pellucens	0.97
ULMCA018-19		Insecta	1.00	Hymenoptera	1.00	Formicidae	1.00	Formicinae	1.00	Lasiini	1.00	Lasius	1.00	Lasius_niger	1.00
TIPSY028-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
TRIFI1403-18		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	dummy_Limnephilinae	1.00	Limnephilus	1.00	Limnephilus_centralis	1.00
TACFI263-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Goniini	1.00	Myxexoristops	1.00	Myxexoristops_stolida	0.98
TACFI445-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Cylindromyia	1.00	Cylindromyia_interrupta	1.00
SMNSA246-16		Arachnida	0.95	Araneae	0.95	Gnaphosidae	0.36	dummy_Gnaphosidae	0.36	dummy_Gnaphosidae	0.36	Gnaphosa	0.21	Gnaphosa_lapponum	0.17
TESYR016-20		Insecta	1.00	Diptera	0.95	Syrphidae	0.76	Syrphinae	0.69	Syrphini	0.68	Didea	0.12	Meligramma_triangulifera	0.05
SMNSA146-16		Arachnida	0.88	Araneae	0.88	Araneidae	0.16	dummy_Araneidae	0.16	dummy_Araneidae	0.16	Gnaphosa	0.08	Antistea_elegans	0.07
TIPSY062-08		Insecta	1.00	Diptera	0.43	Tortricidae	0.14	Eristalinae	0.12	Eucosmini	0.06	Eristalis	0.04	Chalarus_fimbriatus	0.03
TACFI429-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_fasciata	0.52
SCINO392-15		Insecta	1.00	Diptera	0.71	Sciaridae	0.31	dummy_Sciaridae	0.31	dummy_Sciaridae	0.31	Prosciara	0.08	Prosciara_prosciaroides	0.08
RDBA247-05		Insecta	1.00	Hymenoptera	0.58	Ichneumonidae	0.23	Nematinae	0.08	dummy_Nematinae	0.08	Euura	0.05	Laelius_pedatus	0.05
SMNKA318-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	Zelotes	1.00	Zelotes_clivicola	0.72
RLP002-20		Insecta	0.99	Hemiptera	0.28	Cicadellidae	0.24	Deltocephalinae	0.22	Athysanini	0.18	Stictocoris	0.09	Stictocoris_picturatus	0.09
TIPSY031-08		Insecta	1.00	Lepidoptera	0.95	Psychidae	0.88	Oiketicinae	0.88	dummy_Oiketicinae	0.88	Sterrhopterix	0.52	Sterrhopterix_fusca	0.45
SMNKA256-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
SMNKA177-16		Arachnida	0.93	Araneae	0.93	Gnaphosidae	0.72	dummy_Gnaphosidae	0.72	dummy_Gnaphosidae	0.72	Zelotes	0.44	Zelotes_latreillei	0.18
TACFI202-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_larvarum	0.52
RDNMG506-08		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Leptologia	1.00	Leptologia_lota	1.00
SCINO294-15		Insecta	0.99	Diptera	0.47	Sciaridae	0.20	dummy_Sciaridae	0.20	dummy_Sciaridae	0.20	Scatopsciara	0.06	Helcystogramma_rufescens	0.04
SYGEO026-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Bacchini	1.00	Platycheirus	1.00	Platycheirus_tarsalis	0.97
SCINO624-15		Insecta	0.99	Diptera	0.80	Sciaridae	0.46	dummy_Sciaridae	0.46	dummy_Sciaridae	0.46	Lycoriella	0.22	Lycoriella_thuringiensis	0.22
SCINO933-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	dummy_Sciaridae	1.00	dummy_Sciaridae	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
TACFI452-12		Insecta	1.00	Diptera	0.95	Tachinidae	0.43	Exoristinae	0.41	Goniini	0.20	Gonia	0.09	Tlephusa_cincinna	0.07
TBGMI040-21		Insecta	1.00	Coleoptera	0.46	Staphylinidae	0.25	Aleocharinae	0.10	Mycetophilini	0.06	Mycetophila	0.06	Tachyporus_spACG2604	0.04
SMNSP921-19		Insecta	0.93	Hymenoptera	0.57	Eulophidae	0.28	Eulophinae	0.27	dummy_Eulophinae	0.27	Pnigalio	0.22	Pnigalio_agraules	0.21
TBGMI182-21		Insecta	0.51	Araneae	0.47	Linyphiidae	0.18	dummy_Linyphiidae	0.18	dummy_Linyphiidae	0.18	Hygrolycosa	0.08	Hygrolycosa_rubrofasciata	0.08
SRDOC002-15		Insecta	1.00	Diptera	0.52	Mycetophilidae	0.29	Gnoristinae	0.14	dummy_Gnoristinae	0.14	Boletina	0.11	Boletina_pyasina	0.05
RDNMH542-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Anania	1.00	Anania_coronata	1.00
TACFI017-11		Insecta	1.00	Diptera	0.81	Tachinidae	0.21	Phasiinae	0.08	Cylindromyiini	0.08	Cylindromyia	0.08	Cylindromyia_brassicaria	0.07
SYGEO015-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_chongjini	0.45
SMNKA106-16		Arachnida	0.86	Araneae	0.86	Theridiidae	0.28	dummy_Theridiidae	0.28	dummy_Theridiidae	0.28	Theridion	0.24	Theridion_pictum	0.24
ULMCA016-19		Insecta	1.00	Coleoptera	0.35	Staphylinidae	0.17	Lithocolletinae	0.11	dummy_Lithocolletinae	0.11	Phyllonorycter	0.11	Phyllonorycter_froelichiella	0.06
SMNKA192-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.97	dummy_Thomisidae	0.97	dummy_Thomisidae	0.97	Ozyptila	0.94	Ozyptila_trux	0.85
TBGMI180-21		Insecta	0.76	Sarcoptiformes	0.24	Thyrisomidae	0.14	dummy_Thyrisomidae	0.14	dummy_Thyrisomidae	0.14	Panthelozetes	0.14	Panthelozetes_paoli	0.14
SMNKA265-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Gonatium	1.00	Gonatium_paradoxum	1.00
SMNSA081-16		Arachnida	1.00	Araneae	1.00	Oxyopidae	1.00	dummy_Oxyopidae	1.00	dummy_Oxyopidae	1.00	Oxyopes	1.00	Oxyopes_ramosus	1.00
TIPSY043-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	dummy_Naryciinae	1.00	Dahlica	1.00	Dahlica_charlottae	0.99
TBGMI198-22		Insecta	0.88	Diptera	0.30	Linyphiidae	0.09	dummy_Linyphiidae	0.09	dummy_Linyphiidae	0.09	Agyneta	0.06	Agyneta_decora	0.05
SMNSA077-16		Arachnida	0.99	Araneae	0.99	Linyphiidae	0.80	dummy_Linyphiidae	0.80	dummy_Linyphiidae	0.80	Walckenaeria	0.26	Walckenaeria_cuspidata	0.20
RDNMD359-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Plusiinae	1.00	Plusiini	1.00	Polychrysia	1.00	Polychrysia_moneta	1.00
TBGMI113-21		Insecta	1.00	Coleoptera	0.35	Curculionidae	0.13	Curculioninae	0.06	dummy_Atomariinae	0.05	Atomaria	0.05	Atomaria_mesomela	0.05
SCINO1454-16		Insecta	0.99	Lepidoptera	0.52	Sciaridae	0.20	dummy_Sciaridae	0.20	dummy_Sciaridae	0.20	Scatopsciara	0.10	Scatopsciara_subciliata	0.07
SMNSP491-19		Insecta	0.99	Hymenoptera	0.78	Eulophidae	0.31	Eulophinae	0.21	dummy_Eulophinae	0.21	Pnigalio	0.11	Eulonchetron_torymoides	0.07
TACFI604-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Tachininae	1.00	Tachinini	1.00	Tachina	1.00	Tachina_fera	1.00
SMNKA268-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Gonatium	1.00	Gonatium_paradoxum	1.00
PSYCH052-11		Insecta	1.00	Lepidoptera	0.93	Psychidae	0.38	Psychinae	0.34	dummy_Psychinae	0.34	Proutia	0.32	Proutia_rotunda	0.20
