ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
TBGMI161-21		Insecta	0.57	Sarcoptiformes	0.42	Punctoribatidae	0.13	dummy_Punctoribatidae	0.13	dummy_Punctoribatidae	0.13	Punctoribates	0.13	Punctoribates_punctum	0.13
SYGEO028-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Xanthogramma	1.00	Xanthogramma_pedissequum	0.95
SRCNC529-16		Insecta	1.00	Diptera	0.94	Syrphidae	0.60	Syrphinae	0.43	Bacchini	0.26	Platycheirus	0.23	Platycheirus_granditarsis	0.09
SMNSA022-16		Arachnida	0.91	Araneae	0.91	Gnaphosidae	0.30	dummy_Gnaphosidae	0.30	dummy_Gnaphosidae	0.30	Gnaphosa	0.22	Gnaphosa_lapponum	0.10
TACFI179-12		Insecta	1.00	Diptera	0.91	Tachinidae	0.30	Dexiinae	0.12	Phaoniini	0.09	Helina	0.09	Phyllomya_volvulus	0.06
SMNSH035-23		Insecta	1.00	Hymenoptera	0.36	Ichneumonidae	0.23	Ichneumoninae	0.06	dummy_Ichneumoninae	0.06	Caradrina	0.05	Hadrodactylus_larvatus	0.03
TBGMI032-21		Insecta	0.96	Coleoptera	0.41	Staphylinidae	0.11	Staphylininae	0.03	Staphylinini	0.03	Ablabesmyia	0.03	Ablabesmyia_longistyla	0.03
SMNSH025-23		Insecta	0.99	Lepidoptera	0.38	Ichneumonidae	0.09	dummy_Nepticulidae	0.05	dummy_Nepticulidae	0.05	Stigmella	0.05	Rachispoda_anceps	0.03
TBGMI152-21		Insecta	0.85	Coleoptera	0.35	Carabidae	0.11	Harpalinae	0.11	dummy_Chamobatidae	0.04	Chamobates	0.04	Chamobates_cuspidatus	0.04
RLP001-20		Insecta	1.00	Hemiptera	0.41	Cicadellidae	0.38	Deltocephalinae	0.34	Athysanini	0.11	Macrosteles	0.06	Athysanus_argentarius	0.04
SMNKA190-16		Arachnida	0.99	Araneae	0.99	Linyphiidae	0.99	dummy_Linyphiidae	0.99	dummy_Linyphiidae	0.99	Agyneta	0.96	Agyneta_mossica	0.67
RDBA246-05		Insecta	1.00	Hymenoptera	0.39	Tenthredinidae	0.17	Exoristinae	0.06	dummy_Nematinae	0.06	Ametastegia	0.06	Cycasis_rubiginosa	0.04
SCINO632-15		Insecta	1.00	Diptera	0.64	Sciaridae	0.23	dummy_Sciaridae	0.23	dummy_Sciaridae	0.23	Bradysia	0.07	Bradysia_scabricornis	0.03
SMNSA035-16		Arachnida	0.74	Araneae	0.74	Salticidae	0.20	dummy_Salticidae	0.20	dummy_Salticidae	0.20	Walckenaeria	0.07	Neon_valentulus	0.07
SCINO1472-16		Insecta	1.00	Diptera	0.78	Sciaridae	0.50	dummy_Sciaridae	0.50	dummy_Sciaridae	0.50	Corynoptera	0.12	Prosciara_prosciaroides	0.08
TACFI760-13		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Gymnosomatini	1.00	Cistogaster	1.00	Cistogaster_globosa	1.00
SMNKA045-16		Arachnida	0.99	Araneae	0.99	Thomisidae	0.96	dummy_Thomisidae	0.96	dummy_Thomisidae	0.96	Xysticus	0.93	Xysticus_obscurus	0.35
TBGMI021-21		Insecta	0.92	Coleoptera	0.34	Staphylinidae	0.12	Mycetophilinae	0.06	dummy_Limnephilinae	0.05	Brachycampta	0.03	Stenichnus_collaris	0.02
TACFI469-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
SMNSA049-16		Arachnida	1.00	Araneae	1.00	Tetragnathidae	1.00	dummy_Tetragnathidae	1.00	dummy_Tetragnathidae	1.00	Tetragnatha	1.00	Tetragnatha_nigrita	1.00
TBGMI166-21		Insecta	0.83	Diptera	0.35	Chironomidae	0.14	Orthocladiinae	0.10	dummy_Orthocladiinae	0.10	Eupelops	0.04	Eueremaeus_silvestris	0.04
TBGMI116-21		Insecta	0.96	Diptera	0.42	Mycetophilidae	0.08	Orthocladiinae	0.05	dummy_Orthocladiinae	0.05	Boletina	0.05	Caryocolum_arenariella	0.02
TANYT227-15		Insecta	1.00	Diptera	1.00	Chironomidae	0.98	Chironominae	0.98	Tanytarsini	0.98	Tanytarsus	0.98	Tanytarsus_occultus	0.98
TBGMI169-21		Arachnida	1.00	Sarcoptiformes	1.00	Carabodidae	1.00	dummy_Carabodidae	1.00	dummy_Carabodidae	1.00	Carabodes	1.00	Carabodes_femoralis	1.00
UKAN756-22		Insecta	1.00	Diptera	1.00	Tabanidae	1.00	Tabaninae	1.00	Tabanini	1.00	Atylotus	1.00	Atylotus_fulvus	1.00
SMNKA031-16		Arachnida	0.92	Araneae	0.92	Linyphiidae	0.47	dummy_Linyphiidae	0.47	dummy_Linyphiidae	0.47	Tallusia	0.07	Tallusia_experta	0.07
RDNMH541-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Anania	1.00	Anania_coronata	1.00
TBGMI053-21		Insecta	1.00	Diptera	0.38	Chironomidae	0.11	Orthocladiinae	0.07	dummy_Orthocladiinae	0.07	Chrysops	0.04	Byturus_ochraceus	0.03
SMNKA263-16		Arachnida	0.98	Araneae	0.98	Linyphiidae	0.78	dummy_Linyphiidae	0.78	dummy_Linyphiidae	0.78	Tallusia	0.34	Tallusia_experta	0.34
SONT102-10		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Dasysyrphus	1.00	Dasysyrphus_pinastri	0.52
SCINO501-15		Insecta	1.00	Diptera	0.84	Sciaridae	0.17	dummy_Sciaridae	0.17	dummy_Sciaridae	0.17	Corynoptera	0.05	Gnoriste_apicalis	0.04
SMNKA269-16		Arachnida	0.94	Araneae	0.94	Linyphiidae	0.75	dummy_Linyphiidae	0.75	dummy_Linyphiidae	0.75	Lepthyphantes	0.10	Lepthyphantes_minutus	0.10
TACFI467-12		Insecta	1.00	Diptera	0.90	Tachinidae	0.27	Exoristinae	0.10	Phaoniini	0.09	Helina	0.08	Blepharomyia_piliceps	0.03
TACFI443-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Phasia	1.00	Phasia_obesa	1.00
TBGMI039-21		Insecta	0.97	Coleoptera	0.46	Staphylinidae	0.13	dummy_Sciaridae	0.04	dummy_Sciaridae	0.04	Eutrichapion	0.03	Mecinus_pascuorum	0.02
TBGMI008-21		Insecta	1.00	Diptera	0.32	Dolichopodidae	0.08	Tortricinae	0.06	Archipini	0.04	Dolichopus	0.04	Dolichopus_nitidus	0.02
TACFI606-12		Insecta	1.00	Diptera	1.00	Tachinidae	0.98	Tachininae	0.96	Ernestiini	0.95	Synactia	0.94	Synactia_parvula	0.94
SMNKA025-16		Arachnida	1.00	Araneae	1.00	Salticidae	0.84	dummy_Salticidae	0.84	dummy_Salticidae	0.84	Talavera	0.77	Talavera_parvistyla	0.77
TBGMI156-21		Insecta	0.61	Sarcoptiformes	0.33	Phenopelopidae	0.08	dummy_Phenopelopidae	0.08	dummy_Phenopelopidae	0.08	Eupelops	0.08	Eupelops_torulosus	0.08
RDNMD371-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Anaplectoides	1.00	Anaplectoides_prasina	1.00
TBGMI036-21		Insecta	0.97	Diptera	0.50	Mycetophilidae	0.12	Mycetophilinae	0.08	dummy_Sciaridae	0.06	Scrobipalpa	0.03	Paranthomyza_nitida	0.03
SPUEA486-07		Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Sphinginae	1.00	dummy_Sphinginae	1.00	Hyloicus	1.00	Hyloicus_pinastri	1.00
SMNSA217-16		Insecta	0.91	Diptera	0.36	Mycetophilidae	0.09	Oligolophinae	0.08	dummy_Oligolophinae	0.08	Mitopus	0.07	Mitopus_morio	0.07
TACFI206-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	0.98	Phorocera	0.88	Phorocera_obscura	0.88
SMNSA219-16		Arachnida	0.92	Araneae	0.92	Theridiidae	0.42	dummy_Theridiidae	0.42	dummy_Theridiidae	0.42	Robertus	0.16	Crustulina_sticta	0.07
SYGEO216-19		Insecta	1.00	Diptera	0.99	Syrphidae	0.99	Eristalinae	0.98	Milesiini	0.97	Xylota	0.96	Xylota_meigeniana	0.46
TIPSY029-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Sterrhopterix	1.00	Sterrhopterix_fusca	1.00
TACFI611-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Lophosia	1.00	Lophosia_fasciata	1.00
TESYR029-20		Insecta	1.00	Diptera	0.97	Syrphidae	0.92	Syrphinae	0.88	Syrphini	0.87	Xanthogramma	0.77	Xanthogramma_citrofasciatum	0.60
SMNKA017-16		Arachnida	0.96	Araneae	0.96	Linyphiidae	0.33	dummy_Linyphiidae	0.33	dummy_Linyphiidae	0.33	Microlinyphia	0.13	Microlinyphia_pusilla	0.13
SMNSA072-16		Arachnida	1.00	Araneae	1.00	Thomisidae	1.00	dummy_Thomisidae	1.00	dummy_Thomisidae	1.00	Xysticus	1.00	Xysticus_erraticus	1.00
SCINO1089-16		Insecta	1.00	Diptera	0.77	Sciaridae	0.35	dummy_Sciaridae	0.35	dummy_Sciaridae	0.35	Bradysia	0.06	Sciara_helvola	0.06
ZMBN315-16		Insecta	1.00	Hemiptera	0.99	Microphysidae	0.98	dummy_Microphysidae	0.98	dummy_Microphysidae	0.98	Myrmedobia	0.98	Myrmedobia_distinguenda	0.98
SYGEO312-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Didea	1.00	Didea_intermedia	0.99
SMNSH038-23		Insecta	1.00	Hymenoptera	0.34	Ichneumonidae	0.13	Mydaeinae	0.06	dummy_Mydaeinae	0.06	Mydaea	0.06	Mydaea_humeralis	0.06
SMNKA238-16		Arachnida	0.91	Araneae	0.91	Araneidae	0.40	dummy_Araneidae	0.40	dummy_Araneidae	0.40	Aculepeira	0.15	Aculepeira_ceropegia	0.15
SMNKA260-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
TBGMI043-21		Insecta	0.99	Diptera	0.43	Carabidae	0.19	Harpalinae	0.13	Platynini	0.08	Bembidion	0.04	Bembidion_quadrimaculatum	0.04
TBGMI158-21		Insecta	0.55	Sarcoptiformes	0.45	Nothridae	0.41	dummy_Nothridae	0.41	dummy_Nothridae	0.41	Nothrus	0.41	Nothrus_palustris	0.39
SMNSA012-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	dummy_Lycosidae	1.00	dummy_Lycosidae	1.00	Pardosa	1.00	Pardosa_riparia	0.51
RDNMD362-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Leucaniini	1.00	Leucania	1.00	Leucania_comma	1.00
SMNKA288-16		Arachnida	0.98	Araneae	0.98	Thomisidae	0.82	dummy_Thomisidae	0.82	dummy_Thomisidae	0.82	Ozyptila	0.63	Ozyptila_trux	0.23
TACFI607-12		Insecta	1.00	Diptera	0.86	Tachinidae	0.20	Phaoniinae	0.09	Phaoniini	0.09	Helina	0.05	Phthitia_empirica	0.02
SMNSA147-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.94	dummy_Thomisidae	0.94	dummy_Thomisidae	0.94	Xysticus	0.83	Xysticus_luctuosus	0.33
TIPSY025-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
SMNKA091-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
SCINO900-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	dummy_Sciaridae	1.00	dummy_Sciaridae	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
TIPSY042-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	0.96	Naryciinae	0.96	dummy_Naryciinae	0.96	Dahlica	0.96	Dahlica_lazuri	0.23
TACFI642-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Winthemiini	1.00	Winthemia	1.00	Winthemia_erythrura	0.96
SCINO495-15		Insecta	1.00	Diptera	0.87	Sciaridae	0.56	dummy_Sciaridae	0.56	dummy_Sciaridae	0.56	Lycoriella	0.15	Lycoriella_thuringiensis	0.12
TANYT095-14		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_telmaticus	1.00
SMNKA253-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.93	dummy_Linyphiidae	0.93	dummy_Linyphiidae	0.93	Walckenaeria	0.16	Mecynargus_sphagnicola	0.09
TIPSY027-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
SCINO343-15		Insecta	1.00	Diptera	0.80	Sciaridae	0.61	dummy_Sciaridae	0.61	dummy_Sciaridae	0.61	Camptochaeta	0.25	Camptochaeta_camptochaeta	0.23
TACFI468-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Blondeliini	1.00	Meigenia	1.00	Meigenia_dorsalis	1.00
SMNKA219-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	dummy_Lycosidae	1.00	dummy_Lycosidae	1.00	Pardosa	0.99	Pardosa_schenkeli	0.83
RDBA532-06		Insecta	1.00	Hymenoptera	0.38	Ichneumonidae	0.21	Ctenopelmatinae	0.08	dummy_Ctenopelmatinae	0.06	Coleophora	0.04	Schizopyga_podagrica	0.03
SMNKA135-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Stemonyphantes	1.00	Stemonyphantes_lineatus	1.00
SMNKA094-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
TACFI388-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Voriini	1.00	Periscepsia	1.00	Periscepsia_spathulata	1.00
SCINO937-15		Insecta	0.99	Diptera	0.77	Sciaridae	0.40	dummy_Sciaridae	0.40	dummy_Sciaridae	0.40	Corynoptera	0.09	Corynoptera_postforcipata	0.05
TIPSY026-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
TACFI251-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
SMNKA262-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.75	dummy_Linyphiidae	0.75	dummy_Linyphiidae	0.75	Tallusia	0.33	Tallusia_experta	0.33
POESE071-15		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	dummy_Naryciinae	1.00	Dahlica	1.00	Dahlica_lichenella	1.00
SMNKA044-16		Arachnida	0.99	Araneae	0.99	Thomisidae	0.94	dummy_Thomisidae	0.94	dummy_Thomisidae	0.94	Xysticus	0.92	Xysticus_luctuosus	0.41
TACFI194-12		Insecta	1.00	Diptera	0.96	Tachinidae	0.58	Phasiinae	0.40	Phasiini	0.40	Phasia	0.40	Phasia_barbifrons	0.25
TACFI608-12		Insecta	1.00	Diptera	0.96	Tachinidae	0.31	Exoristinae	0.18	dummy_Azeliinae	0.10	Thricops	0.09	Thricops_nigrifrons	0.06
SMNSA114-16		Arachnida	1.00	Araneae	1.00	Salticidae	1.00	dummy_Salticidae	1.00	dummy_Salticidae	1.00	Heliophanus	1.00	Heliophanus_camtschadalicus	1.00
SMNSH027-23		Insecta	0.97	Lepidoptera	0.45	Ichneumonidae	0.10	Olethreutinae	0.05	Olethreutini	0.04	Lobesia	0.02	Lobesia_bicinctana	0.02
TIPSY045-08		Insecta	1.00	Lepidoptera	0.77	Psychidae	0.28	Oiketicinae	0.28	dummy_Oiketicinae	0.28	Phalacropterix	0.17	Phalacropterix_graslinella	0.17
SMNKA193-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	Drassyllus	1.00	Drassyllus_lutetianus	1.00
SYGEO367-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_chongjini	0.52
SMNSA261-16		Insecta	0.90	Diptera	0.36	Phalangiidae	0.09	Oligolophinae	0.09	dummy_Oligolophinae	0.09	Mitopus	0.08	Mitopus_morio	0.08
TBGMI029-21		Insecta	0.97	Diptera	0.41	Chironomidae	0.14	Limnephilinae	0.09	dummy_Limnephilinae	0.09	Limnephilus	0.06	Potamophylax_nigricornis	0.03
TBGMI061-21		Insecta	0.99	Diptera	0.47	Chironomidae	0.16	Chironominae	0.09	Chironomini	0.06	Neria	0.04	Neria_commutata	0.04
TBGMI186-21		Arachnida	1.00	Sarcoptiformes	1.00	Scheloribatidae	1.00	dummy_Scheloribatidae	1.00	dummy_Scheloribatidae	1.00	Hemileius	1.00	Hemileius_initialis	1.00
TACFI436-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Subclytia	1.00	Subclytia_rotundiventris	1.00
TACFI265-12		Insecta	1.00	Diptera	0.99	Tachinidae	0.94	Exoristinae	0.89	Goniini	0.62	Allophorocera	0.16	Allophorocera_ferruginea	0.11
TRIPO024-16		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomini	1.00	Polypedilum	1.00	Polypedilum_bicrenatum	1.00
TACFI223-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Hubneria	1.00	Hubneria_affinis	1.00
ULMCA018-19		Insecta	1.00	Hymenoptera	1.00	Formicidae	1.00	Formicinae	1.00	Lasiini	1.00	Lasius	1.00	Lasius_niger	1.00
SYGEO156-19		Insecta	1.00	Diptera	1.00	Syrphidae	0.99	Eristalinae	0.99	Volucellini	0.99	Volucella	0.99	Volucella_pellucens	0.98
SMNSA246-16		Arachnida	0.95	Araneae	0.95	Gnaphosidae	0.28	dummy_Gnaphosidae	0.28	dummy_Gnaphosidae	0.28	Gnaphosa	0.18	Anyphaena_accentuata	0.07
TIPSY028-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	dummy_Oiketicinae	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
TRIFI1403-18		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	dummy_Limnephilinae	1.00	Limnephilus	1.00	Limnephilus_centralis	1.00
SMNSA146-16		Arachnida	0.80	Araneae	0.80	Salticidae	0.21	dummy_Salticidae	0.21	dummy_Salticidae	0.21	Myrmarachne	0.10	Myrmarachne_formicaria	0.10
TIPSY062-08		Insecta	1.00	Lepidoptera	0.54	Tortricidae	0.20	Tachininae	0.12	dummy_Ennominae	0.05	Gymnocheta	0.04	Gymnocheta_lucida	0.03
RDBA247-05		Insecta	1.00	Hymenoptera	0.50	Ichneumonidae	0.18	Selandriinae	0.08	dummy_Nematinae	0.07	Dolerus	0.06	Laelius_pedatus	0.04
TACFI445-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Cylindromyia	1.00	Cylindromyia_interrupta	1.00
TACFI263-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Goniini	1.00	Myxexoristops	0.99	Myxexoristops_stolida	0.84
TESYR016-20		Insecta	1.00	Diptera	0.97	Syrphidae	0.64	Syrphinae	0.56	Syrphini	0.51	Dasysyrphus	0.14	Dasysyrphus_albostriatus	0.11
SMNKA318-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	dummy_Gnaphosidae	1.00	Zelotes	1.00	Zelotes_clivicola	0.71
SCINO392-15		Insecta	1.00	Diptera	0.83	Sciaridae	0.43	dummy_Sciaridae	0.43	dummy_Sciaridae	0.43	Bradysia	0.10	Prosciara_prosciaroides	0.08
TACFI429-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_larvarum	1.00
RLP002-20		Insecta	1.00	Hemiptera	0.42	Cicadellidae	0.38	Deltocephalinae	0.36	Athysanini	0.10	Speudotettix	0.06	Speudotettix_subfusculus	0.06
SMNKA177-16		Arachnida	0.89	Araneae	0.89	Gnaphosidae	0.53	dummy_Gnaphosidae	0.53	dummy_Gnaphosidae	0.53	Drassyllus	0.25	Drassyllus_praeficus	0.16
TIPSY031-08		Insecta	1.00	Lepidoptera	0.95	Psychidae	0.90	Oiketicinae	0.90	dummy_Oiketicinae	0.90	Phalacropterix	0.52	Phalacropterix_graslinella	0.52
SMNKA256-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
TACFI202-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_larvarum	1.00
RDNMG506-08		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Leptologia	1.00	Leptologia_lota	1.00
SCINO624-15		Insecta	1.00	Diptera	0.73	Sciaridae	0.46	dummy_Sciaridae	0.46	dummy_Sciaridae	0.46	Lycoriella	0.19	Lycoriella_thuringiensis	0.16
SYGEO026-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Bacchini	1.00	Platycheirus	1.00	Platycheirus_tarsalis	0.95
TBGMI182-21		Insecta	0.78	Lepidoptera	0.32	Linyphiidae	0.07	dummy_Linyphiidae	0.07	dummy_Linyphiidae	0.07	Eupithecia	0.05	Aprionus_brevitegminis	0.04
SCINO294-15		Insecta	1.00	Diptera	0.62	Sciaridae	0.44	dummy_Sciaridae	0.44	dummy_Sciaridae	0.44	Corynoptera	0.14	Corynoptera_trepida	0.05
TBGMI040-21		Insecta	1.00	Diptera	0.45	Mycetophilidae	0.13	Orthocladiinae	0.08	dummy_Orthocladiinae	0.08	Ilybius	0.03	Platypalpus_major	0.02
SMNSP921-19		Insecta	0.99	Hymenoptera	0.56	Eulophidae	0.16	Eulophinae	0.15	dummy_Eulophinae	0.15	Pnigalio	0.11	Pnigalio_agraules	0.10
TACFI452-12		Insecta	1.00	Diptera	0.95	Tachinidae	0.73	Exoristinae	0.63	Blondeliini	0.34	Zaira	0.13	Zaira_cinerea	0.13
SRDOC002-15		Insecta	1.00	Diptera	0.51	Mycetophilidae	0.21	Gnoristinae	0.12	dummy_Gnoristinae	0.12	Boletina	0.07	Apamea_crenata	0.05
SCINO933-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	dummy_Sciaridae	1.00	dummy_Sciaridae	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
TIPSY043-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	dummy_Naryciinae	1.00	Dahlica	1.00	Dahlica_charlottae	1.00
SMNKA106-16		Arachnida	0.87	Araneae	0.87	Gnaphosidae	0.15	dummy_Gnaphosidae	0.15	dummy_Gnaphosidae	0.15	Drassodes	0.06	Drassodes_pubescens	0.06
RDNMH542-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Anania	1.00	Anania_coronata	1.00
SYGEO015-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_chongjini	0.72
TACFI017-11		Insecta	1.00	Diptera	0.93	Tachinidae	0.63	Phasiinae	0.35	Cylindromyiini	0.34	Cylindromyia	0.34	Cylindromyia_brassicaria	0.30
TBGMI180-21		Insecta	0.89	Diptera	0.39	Tachinidae	0.09	Orthocladiinae	0.06	dummy_Orthocladiinae	0.06	Limnephilus	0.04	Carabodes_ornatus	0.02
TBGMI198-22		Insecta	0.85	Diptera	0.41	Chironomidae	0.09	Mycetophilinae	0.06	Blondeliini	0.05	Admontia	0.04	Admontia_blanda	0.04
ULMCA016-19		Insecta	1.00	Diptera	0.44	Tachinidae	0.12	Olethreutinae	0.06	dummy_Eriocraniidae	0.04	Eriocrania	0.04	Eriocrania_semipurpurella	0.04
SMNSA081-16		Arachnida	1.00	Araneae	1.00	Oxyopidae	1.00	dummy_Oxyopidae	1.00	dummy_Oxyopidae	1.00	Oxyopes	1.00	Oxyopes_ramosus	1.00
SMNKA265-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Gonatium	1.00	Gonatium_paradoxum	1.00
SMNKA192-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.99	dummy_Thomisidae	0.99	dummy_Thomisidae	0.99	Ozyptila	0.99	Ozyptila_trux	0.91
SMNSA077-16		Arachnida	0.99	Araneae	0.99	Linyphiidae	0.88	dummy_Linyphiidae	0.88	dummy_Linyphiidae	0.88	Walckenaeria	0.19	Pocadicnemis_pumila	0.12
RDNMD359-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Plusiinae	1.00	Plusiini	1.00	Polychrysia	1.00	Polychrysia_moneta	1.00
SCINO1454-16		Insecta	1.00	Diptera	0.68	Sciaridae	0.48	dummy_Sciaridae	0.48	dummy_Sciaridae	0.48	Scatopsciara	0.11	Leptosciarella_claviforceps	0.05
TBGMI113-21		Insecta	0.99	Coleoptera	0.36	Curculionidae	0.11	Atomariinae	0.10	dummy_Atomariinae	0.10	Atomaria	0.09	Atomaria_mesomela	0.06
SMNSP491-19		Insecta	0.99	Hymenoptera	0.77	Eulophidae	0.21	Eulophinae	0.16	dummy_Eulophinae	0.16	Pnigalio	0.08	Pnigalio_longulus	0.06
PSYCH052-11		Insecta	1.00	Lepidoptera	0.82	Psychidae	0.60	Psychinae	0.58	dummy_Psychinae	0.58	Proutia	0.58	Proutia_norvegica	0.42
TACFI604-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Tachininae	1.00	Tachinini	1.00	Tachina	1.00	Tachina_fera	1.00
SMNSA098-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	dummy_Lycosidae	1.00	dummy_Lycosidae	1.00	Alopecosa	1.00	Alopecosa_aculeata	0.75
SMNSH036-23		Insecta	1.00	Hymenoptera	0.39	Ichneumonidae	0.20	Ichneumoninae	0.07	dummy_Ichneumoninae	0.06	Stenomacrus	0.03	Stenomacrus_minutissimus	0.03
