ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
TACFI664-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	0.99	Senometopia	0.99	Senometopia_pollinosa	0.75
SYGEO028-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Xanthogramma	1.00	Xanthogramma_pedissequum	0.85
SMNSA171-16		Arachnida	0.93	Araneae	0.93	Theridiidae	0.27	Theridiidae_dummy_subfamily	0.27	Theridiidae_dummy_tribe	0.27	Amaurobius	0.13	Amaurobius_fenestralis	0.13
TIPSY041-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	Naryciinae_dummy_tribe	1.00	Dahlica	1.00	Dahlica_lichenella	1.00
TIPSY089-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Canephora	1.00	Canephora_hirsuta	1.00
TBGMI028-21		Insecta	0.99	Coleoptera	0.51	Staphylinidae	0.13	Meligethinae	0.04	Meligethinae_dummy_tribe	0.04	Genistogethes	0.04	Genistogethes_carinulatus	0.04
SMNKA153-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Agyneta	1.00	Agyneta_mossica	0.82
TBGMI161-21		Insecta	0.66	Sarcoptiformes	0.32	Chamobatidae	0.09	Chamobatidae_dummy_subfamily	0.09	Chamobatidae_dummy_tribe	0.09	Chamobates	0.09	Chamobates_cuspidatus	0.09
TACFI179-12		Insecta	1.00	Diptera	0.90	Tachinidae	0.31	Tachininae	0.14	Phaoniini	0.13	Phaonia	0.10	Phaonia_rufiventris	0.06
SRCNC529-16		Insecta	1.00	Diptera	0.87	Syrphidae	0.60	Syrphinae	0.47	Syrphini	0.29	Platycheirus	0.17	Leucozona_glaucia	0.06
SMNSH035-23		Insecta	1.00	Hymenoptera	0.45	Ichneumonidae	0.24	Phygadeuontinae	0.06	Phygadeuontinae_dummy_tribe	0.06	Mesoleptus	0.03	Passaloecus_taigaensis	0.03
SMNSA022-16		Arachnida	0.98	Araneae	0.98	Gnaphosidae	0.33	Gnaphosidae_dummy_subfamily	0.33	Gnaphosidae_dummy_tribe	0.33	Gnaphosa	0.20	Gnaphosa_lapponum	0.15
TBGMI032-21		Insecta	1.00	Coleoptera	0.50	Staphylinidae	0.20	Staphylininae	0.07	Staphylinini	0.06	Stenus	0.06	Philonthus_quisquiliarius	0.03
SMNSH025-23		Insecta	0.94	Hymenoptera	0.31	Ichneumonidae	0.17	Olethreutinae	0.05	Phygadeuontinae_dummy_tribe	0.05	Euconnus	0.03	Euconnus_hirticollis	0.03
TBGMI152-21		Insecta	0.81	Coleoptera	0.34	Staphylinidae	0.15	Chamobatidae_dummy_subfamily	0.09	Chamobatidae_dummy_tribe	0.09	Chamobates	0.09	Chamobates_cuspidatus	0.08
SCINO632-15		Insecta	0.99	Diptera	0.47	Coleophoridae	0.09	Coleophorinae	0.09	Coleophorinae_dummy_tribe	0.09	Coleophora	0.09	Coleophora_caespititiella	0.04
SMNKA190-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Agyneta	0.98	Agyneta_mossica	0.64
RLP001-20		Insecta	0.98	Hemiptera	0.32	Cicadellidae	0.29	Deltocephalinae	0.27	Athysanini	0.21	Stictocoris	0.11	Stictocoris_picturatus	0.11
SCINO1472-16		Insecta	1.00	Diptera	0.81	Sciaridae	0.44	Sciaridae_dummy_subfamily	0.44	Sciaridae_dummy_tribe	0.44	Prosciara	0.10	Prosciara_prosciaroides	0.10
TACFI469-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
RDBA246-05		Insecta	1.00	Hymenoptera	0.51	Tenthredinidae	0.23	Allantinae	0.08	Allantinae_dummy_tribe	0.08	Ametastegia	0.07	Ametastegia_perla	0.05
TACFI760-13		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Gymnosomatini	1.00	Cistogaster	1.00	Cistogaster_globosa	1.00
SMNSA035-16		Arachnida	0.85	Araneae	0.85	Linyphiidae	0.34	Linyphiidae_dummy_subfamily	0.34	Linyphiidae_dummy_tribe	0.34	Walckenaeria	0.07	Macrargus_rufus	0.06
SMNKA045-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.90	Thomisidae_dummy_subfamily	0.90	Thomisidae_dummy_tribe	0.90	Xysticus	0.81	Xysticus_obscurus	0.25
TBGMI021-21		Insecta	1.00	Coleoptera	0.33	Geometridae	0.08	Ennominae	0.05	Ennominae_dummy_tribe	0.05	Dicranomyia	0.04	Dicranomyia_stigmatica	0.03
SMNSA049-16		Arachnida	1.00	Araneae	1.00	Tetragnathidae	1.00	Tetragnathidae_dummy_subfamily	1.00	Tetragnathidae_dummy_tribe	1.00	Tetragnatha	1.00	Tetragnatha_nigrita	1.00
TBGMI166-21		Insecta	0.86	Diptera	0.28	Staphylinidae	0.08	Eremaeidae_dummy_subfamily	0.06	Eremaeidae_dummy_tribe	0.06	Eueremaeus	0.06	Eueremaeus_silvestris	0.06
TBGMI116-21		Insecta	0.98	Lepidoptera	0.49	Chironomidae	0.09	Chironominae	0.08	Tanytarsini	0.05	Coleophora	0.05	Glyphipterix_equitella	0.03
TBGMI169-21		Arachnida	1.00	Sarcoptiformes	1.00	Carabodidae	1.00	Carabodidae_dummy_subfamily	1.00	Carabodidae_dummy_tribe	1.00	Carabodes	1.00	Carabodes_femoralis	1.00
TANYT227-15		Insecta	1.00	Diptera	0.99	Chironomidae	0.99	Chironominae	0.99	Tanytarsini	0.98	Tanytarsus	0.97	Tanytarsus_occultus	0.96
UKAN756-22		Insecta	1.00	Diptera	1.00	Tabanidae	1.00	Tabaninae	1.00	Tabanini	1.00	Atylotus	1.00	Atylotus_fulvus	0.92
SMNKA031-16		Arachnida	0.93	Araneae	0.93	Linyphiidae	0.52	Linyphiidae_dummy_subfamily	0.52	Linyphiidae_dummy_tribe	0.52	Tallusia	0.17	Tallusia_experta	0.17
SMNKA269-16		Arachnida	0.97	Araneae	0.97	Linyphiidae	0.81	Linyphiidae_dummy_subfamily	0.81	Linyphiidae_dummy_tribe	0.81	Palliduphantes	0.16	Palliduphantes_antroniensis	0.16
RDNMH541-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	Pyraustinae_dummy_tribe	1.00	Anania	1.00	Anania_coronata	1.00
SCINO501-15		Insecta	1.00	Diptera	0.58	Tachinidae	0.12	Exoristinae	0.09	Sciaridae_dummy_tribe	0.08	Coleophora	0.05	Rhopobota_naevana	0.05
TBGMI053-21		Insecta	1.00	Diptera	0.53	Chironomidae	0.17	Aleocharinae	0.11	Exechiini	0.08	Anatella	0.05	Anatella_turi	0.04
SONT102-10		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Dasysyrphus	1.00	Dasysyrphus_pauxillus	0.68
SMNKA263-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.71	Linyphiidae_dummy_subfamily	0.71	Linyphiidae_dummy_tribe	0.71	Centromerus	0.56	Centromerus_arcanus	0.53
TACFI443-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Phasia	1.00	Phasia_obesa	0.99
TBGMI008-21		Insecta	0.97	Coleoptera	0.37	Staphylinidae	0.10	Noctuinae	0.06	Coleophorinae_dummy_tribe	0.04	Coleophora	0.04	Eteobalea_anonymella	0.03
TACFI467-12		Insecta	1.00	Diptera	0.75	Tachinidae	0.21	Scathophaginae	0.12	Anthomyiidae_dummy_tribe	0.10	Phorbia	0.05	Phorbia_atrogrisea	0.05
TACFI606-12		Insecta	1.00	Diptera	1.00	Tachinidae	0.98	Tachininae	0.98	Ernestiini	0.98	Synactia	0.98	Synactia_parvula	0.98
TBGMI039-21		Insecta	0.95	Coleoptera	0.40	Chrysomelidae	0.09	Chaoborinae	0.07	Chaoborinae_dummy_tribe	0.07	Chaoborus	0.07	Chaoborus_posio	0.07
SMNKA025-16		Arachnida	1.00	Araneae	1.00	Salticidae	0.81	Salticidae_dummy_subfamily	0.81	Salticidae_dummy_tribe	0.81	Talavera	0.73	Talavera_parvistyla	0.73
TBGMI156-21		Insecta	0.68	Coleoptera	0.24	Staphylinidae	0.07	Linyphiidae_dummy_subfamily	0.06	Linyphiidae_dummy_tribe	0.06	Xysticus	0.04	Oxyptilus_chrysodactyla	0.03
RDNMD371-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Anaplectoides	1.00	Anaplectoides_prasina	1.00
SPUEA486-07		Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Sphinginae	1.00	Sphinginae_dummy_tribe	1.00	Hyloicus	1.00	Hyloicus_pinastri	1.00
TBGMI036-21		Insecta	0.98	Diptera	0.46	Chironomidae	0.13	Chironominae	0.08	Tipulinae_dummy_tribe	0.05	Tipula	0.04	Hemerobius_marginatus	0.02
SMNSA217-16		Insecta	0.95	Lepidoptera	0.28	Crambidae	0.14	Scopariinae	0.10	Scopariinae_dummy_tribe	0.10	Eudonia	0.10	Eudonia_lacustrata	0.06
TACFI206-12		Insecta	1.00	Diptera	1.00	Tachinidae	0.97	Exoristinae	0.97	Exoristini	0.96	Phorocera	0.88	Phorocera_obscura	0.88
SMNSA219-16		Arachnida	0.95	Araneae	0.95	Theridiidae	0.31	Theridiidae_dummy_subfamily	0.31	Theridiidae_dummy_tribe	0.31	Thymoites	0.08	Thymoites_bellissimus	0.08
SYGEO216-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Milesiini	0.98	Xylota	0.98	Xylota_meigeniana	0.46
TIPSY029-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Sterrhopterix	1.00	Sterrhopterix_fusca	1.00
TACFI611-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Lophosia	1.00	Lophosia_fasciata	1.00
TESYR029-20		Insecta	1.00	Diptera	0.98	Syrphidae	0.96	Syrphinae	0.96	Syrphini	0.95	Xanthogramma	0.95	Xanthogramma_citrofasciatum	0.84
SCINO1089-16		Insecta	1.00	Diptera	0.77	Sciaridae	0.25	Sciaridae_dummy_subfamily	0.25	Sciaridae_dummy_tribe	0.25	Bradysia	0.08	Sciara_helvola	0.06
SMNKA017-16		Arachnida	0.89	Araneae	0.89	Linyphiidae	0.31	Linyphiidae_dummy_subfamily	0.31	Linyphiidae_dummy_tribe	0.31	Dictyna	0.07	Mellinus_arvensis	0.07
SMNSA072-16		Arachnida	1.00	Araneae	1.00	Thomisidae	1.00	Thomisidae_dummy_subfamily	1.00	Thomisidae_dummy_tribe	1.00	Xysticus	1.00	Xysticus_erraticus	1.00
ZMBN315-16		Insecta	1.00	Hemiptera	0.98	Microphysidae	0.96	Microphysidae_dummy_subfamily	0.96	Microphysidae_dummy_tribe	0.96	Myrmedobia	0.96	Myrmedobia_distinguenda	0.96
SYGEO312-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Didea	1.00	Didea_intermedia	1.00
SMNSH038-23		Insecta	1.00	Hymenoptera	0.34	Ichneumonidae	0.18	Ichneumoninae	0.05	Ichneumoninae_dummy_tribe	0.05	Formica	0.04	Chyliza_leptogaster	0.03
SMNKA238-16		Arachnida	0.97	Araneae	0.97	Araneidae	0.37	Araneidae_dummy_subfamily	0.37	Araneidae_dummy_tribe	0.37	Araniella	0.26	Araniella_proxima	0.26
SMNKA260-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
RDNMD362-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Leucaniini	1.00	Leucania	1.00	Leucania_comma	1.00
TBGMI043-21		Insecta	1.00	Diptera	0.37	Carabidae	0.21	Harpalinae	0.17	Platynini	0.09	Siphona	0.06	Paranchus_albipes	0.03
SMNSA012-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	Lycosidae_dummy_subfamily	1.00	Lycosidae_dummy_tribe	1.00	Pardosa	1.00	Pardosa_riparia	0.46
TBGMI158-21		Insecta	0.73	Sarcoptiformes	0.26	Nothridae	0.22	Nothridae_dummy_subfamily	0.22	Nothridae_dummy_tribe	0.22	Nothrus	0.22	Nothrus_palustris	0.19
SMNKA288-16		Arachnida	0.98	Araneae	0.98	Thomisidae	0.68	Thomisidae_dummy_subfamily	0.68	Thomisidae_dummy_tribe	0.68	Ozyptila	0.53	Ozyptila_brevipes	0.28
TACFI607-12		Insecta	1.00	Diptera	0.90	Tachinidae	0.24	Tachininae	0.12	Limosininae_dummy_tribe	0.08	Scaptomyza	0.06	Scaptomyza_pallida	0.06
SMNSA147-16		Arachnida	0.98	Araneae	0.98	Thomisidae	0.87	Thomisidae_dummy_subfamily	0.87	Thomisidae_dummy_tribe	0.87	Xysticus	0.79	Xysticus_obscurus	0.27
TIPSY025-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
SCINO900-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	Sciaridae_dummy_subfamily	1.00	Sciaridae_dummy_tribe	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
SMNKA091-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
TACFI642-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Winthemiini	1.00	Winthemia	1.00	Winthemia_erythrura	0.89
TIPSY042-08		Insecta	1.00	Lepidoptera	0.97	Psychidae	0.91	Naryciinae	0.91	Naryciinae_dummy_tribe	0.91	Dahlica	0.91	Dahlica_listerella	0.23
SCINO495-15		Insecta	0.99	Diptera	0.78	Sciaridae	0.54	Sciaridae_dummy_subfamily	0.54	Sciaridae_dummy_tribe	0.54	Bradysia	0.26	Bradysia_iridipennis	0.12
TANYT095-14		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_telmaticus	1.00
SMNKA253-16		Arachnida	0.97	Araneae	0.97	Linyphiidae	0.89	Linyphiidae_dummy_subfamily	0.89	Linyphiidae_dummy_tribe	0.89	Oedothorax	0.16	Oedothorax_gibbosus	0.16
TIPSY027-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
SCINO343-15		Insecta	0.98	Diptera	0.79	Sciaridae	0.50	Sciaridae_dummy_subfamily	0.50	Sciaridae_dummy_tribe	0.50	Camptochaeta	0.18	Camptochaeta_camptochaeta	0.12
TACFI468-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Blondeliini	1.00	Meigenia	1.00	Meigenia_dorsalis	1.00
RDBA532-06		Insecta	1.00	Lepidoptera	0.53	Tenthredinidae	0.14	Olethreutinae	0.07	Nematinae_dummy_tribe	0.06	Euura	0.04	Cabera_pusaria	0.03
SMNKA219-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	Lycosidae_dummy_subfamily	1.00	Lycosidae_dummy_tribe	1.00	Pardosa	0.99	Pardosa_schenkeli	0.89
SMNKA135-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Stemonyphantes	1.00	Stemonyphantes_lineatus	1.00
SMNKA094-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
TACFI388-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Voriini	1.00	Periscepsia	1.00	Periscepsia_spathulata	1.00
SCINO937-15		Insecta	0.98	Diptera	0.70	Sciaridae	0.30	Sciaridae_dummy_subfamily	0.30	Sciaridae_dummy_tribe	0.30	Corynoptera	0.11	Corynoptera_postforcipata	0.08
TACFI251-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
TIPSY026-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
POESE071-15		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	Naryciinae_dummy_tribe	1.00	Dahlica	1.00	Dahlica_lichenella	1.00
SMNKA262-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.66	Linyphiidae_dummy_subfamily	0.66	Linyphiidae_dummy_tribe	0.66	Centromerus	0.49	Centromerus_arcanus	0.44
SMNKA044-16		Arachnida	0.99	Araneae	0.99	Thomisidae	0.83	Thomisidae_dummy_subfamily	0.83	Thomisidae_dummy_tribe	0.83	Xysticus	0.67	Xysticus_luctuosus	0.20
TACFI608-12		Insecta	1.00	Diptera	0.97	Tachinidae	0.20	Exoristinae	0.13	Anthomyiidae_dummy_tribe	0.12	Sepsis	0.06	Sepsis_flavimana	0.05
TACFI194-12		Insecta	1.00	Diptera	0.96	Tachinidae	0.31	Azeliinae	0.21	Azeliinae_dummy_tribe	0.21	Phasia	0.11	Azelia_cilipes	0.07
SMNSA114-16		Arachnida	1.00	Araneae	1.00	Salticidae	1.00	Salticidae_dummy_subfamily	1.00	Salticidae_dummy_tribe	1.00	Heliophanus	1.00	Heliophanus_camtschadalicus	1.00
TIPSY045-08		Insecta	0.99	Lepidoptera	0.66	Tortricidae	0.30	Olethreutinae	0.17	Tortricini	0.07	Acleris	0.07	Phalacropterix_graslinella	0.04
SMNSH027-23		Insecta	0.93	Lepidoptera	0.37	Ichneumonidae	0.10	Phygadeuontinae	0.05	Phygadeuontinae_dummy_tribe	0.05	Xylota	0.03	Xylota_sylvarum	0.03
SYGEO367-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_taeniata	0.33
SMNKA193-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	Gnaphosidae_dummy_subfamily	1.00	Gnaphosidae_dummy_tribe	1.00	Drassyllus	1.00	Drassyllus_lutetianus	1.00
TACFI223-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Hubneria	1.00	Hubneria_affinis	1.00
TBGMI029-21		Insecta	0.98	Diptera	0.38	Chironomidae	0.14	Chironominae	0.08	Anomologinae_dummy_tribe	0.06	Platypalpus	0.04	Isophrictis_striatella	0.04
SMNSA261-16		Insecta	0.90	Diptera	0.35	Chironomidae	0.13	Oligolophinae	0.10	Oligolophinae_dummy_tribe	0.10	Mitopus	0.09	Mitopus_morio	0.09
TBGMI061-21		Insecta	0.97	Diptera	0.54	Chironomidae	0.19	Chironominae	0.11	Calobatinae_dummy_tribe	0.09	Neria	0.09	Coccidula_rufa	0.05
TBGMI186-21		Arachnida	1.00	Sarcoptiformes	1.00	Scheloribatidae	1.00	Scheloribatidae_dummy_subfamily	1.00	Scheloribatidae_dummy_tribe	1.00	Hemileius	1.00	Hemileius_initialis	1.00
TACFI436-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Subclytia	1.00	Subclytia_rotundiventris	1.00
TRIPO024-16		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomini	1.00	Polypedilum	1.00	Polypedilum_bicrenatum	1.00
TACFI265-12		Insecta	1.00	Diptera	0.98	Tachinidae	0.63	Exoristinae	0.57	Goniini	0.30	Meigenia	0.14	Meigenia_mutabilis	0.11
SYGEO156-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Volucellini	0.99	Volucella	0.99	Volucella_pellucens	0.98
ULMCA018-19		Insecta	1.00	Hymenoptera	1.00	Formicidae	1.00	Formicinae	1.00	Lasiini	1.00	Lasius	1.00	Lasius_niger	0.99
TIPSY028-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
SMNSA246-16		Arachnida	0.98	Araneae	0.98	Gnaphosidae	0.35	Gnaphosidae_dummy_subfamily	0.35	Gnaphosidae_dummy_tribe	0.35	Gnaphosa	0.20	Gnaphosa_lapponum	0.13
TRIFI1403-18		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	Limnephilinae_dummy_tribe	1.00	Limnephilus	1.00	Limnephilus_centralis	1.00
TESYR016-20		Insecta	1.00	Diptera	0.96	Syrphidae	0.76	Syrphinae	0.70	Syrphini	0.67	Meligramma	0.11	Meligramma_triangulifera	0.11
SMNSA146-16		Arachnida	0.90	Araneae	0.90	Gnaphosidae	0.22	Gnaphosidae_dummy_subfamily	0.22	Gnaphosidae_dummy_tribe	0.22	Gnaphosa	0.15	Gnaphosa_bicolor	0.12
TIPSY062-08		Insecta	1.00	Diptera	0.49	Tortricidae	0.15	Olethreutinae	0.09	Anthomyiidae_dummy_tribe	0.07	Pegomya	0.06	Pegomya_rubivora	0.06
TACFI445-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Cylindromyia	1.00	Cylindromyia_interrupta	1.00
RDBA247-05		Insecta	1.00	Hymenoptera	0.59	Tenthredinidae	0.18	Nematinae	0.09	Nematinae_dummy_tribe	0.09	Euura	0.07	Lasius_flavus	0.05
TACFI263-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Goniini	1.00	Myxexoristops	1.00	Myxexoristops_stolida	0.96
SCINO392-15		Insecta	0.97	Diptera	0.68	Sciaridae	0.38	Sciaridae_dummy_subfamily	0.38	Sciaridae_dummy_tribe	0.38	Corynoptera	0.09	Lycoriella_freyi	0.05
TACFI429-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_larvarum	0.54
SMNKA318-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	Gnaphosidae_dummy_subfamily	1.00	Gnaphosidae_dummy_tribe	1.00	Zelotes	1.00	Zelotes_clivicola	0.75
RLP002-20		Insecta	0.98	Hemiptera	0.30	Cicadellidae	0.27	Deltocephalinae	0.24	Athysanini	0.14	Stictocoris	0.08	Stictocoris_picturatus	0.08
TIPSY031-08		Insecta	1.00	Lepidoptera	0.93	Psychidae	0.81	Oiketicinae	0.81	Oiketicinae_dummy_tribe	0.81	Sterrhopterix	0.52	Sterrhopterix_fusca	0.43
SMNKA177-16		Arachnida	0.91	Araneae	0.91	Gnaphosidae	0.66	Gnaphosidae_dummy_subfamily	0.66	Gnaphosidae_dummy_tribe	0.66	Zelotes	0.50	Zelotes_latreillei	0.23
SMNKA256-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
SCINO294-15		Insecta	0.99	Lepidoptera	0.51	Sciaridae	0.21	Sciaridae_dummy_subfamily	0.21	Sciaridae_dummy_tribe	0.21	Claustropyga	0.05	Claustropyga_brevichaeta	0.05
TACFI202-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_larvarum	0.57
RDNMG506-08		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Leptologia	1.00	Leptologia_lota	1.00
SYGEO026-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Bacchini	1.00	Platycheirus	1.00	Platycheirus_tarsalis	0.93
SCINO624-15		Insecta	0.99	Diptera	0.78	Sciaridae	0.43	Sciaridae_dummy_subfamily	0.43	Sciaridae_dummy_tribe	0.43	Lycoriella	0.24	Lycoriella_thuringiensis	0.23
TBGMI040-21		Insecta	1.00	Coleoptera	0.40	Staphylinidae	0.20	Staphylininae	0.05	Gnorimoschemini	0.05	Scrobipalpa	0.05	Minettia_lupulina	0.02
TBGMI182-21		Insecta	0.54	Araneae	0.45	Linyphiidae	0.22	Linyphiidae_dummy_subfamily	0.22	Linyphiidae_dummy_tribe	0.22	Eupithecia	0.07	Dicymbium_nigrum	0.06
SMNSP921-19		Insecta	0.93	Hymenoptera	0.50	Eulophidae	0.36	Eulophinae	0.34	Eulophinae_dummy_tribe	0.34	Pnigalio	0.25	Pnigalio_agraules	0.23
TACFI452-12		Insecta	1.00	Diptera	0.98	Tachinidae	0.48	Exoristinae	0.38	Goniini	0.14	Micropselapha	0.05	Micropselapha_filiformis	0.05
SCINO933-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	Sciaridae_dummy_subfamily	1.00	Sciaridae_dummy_tribe	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
SRDOC002-15		Insecta	1.00	Diptera	0.49	Mycetophilidae	0.20	Noctuinae	0.19	Noctuinae_dummy_tribe	0.13	Apamea	0.10	Apamea_crenata	0.06
RDNMH542-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	Pyraustinae_dummy_tribe	1.00	Anania	1.00	Anania_coronata	1.00
TIPSY043-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	Naryciinae_dummy_tribe	1.00	Dahlica	1.00	Dahlica_charlottae	1.00
TACFI017-11		Insecta	1.00	Diptera	0.86	Tachinidae	0.28	Phasiinae	0.16	Cylindromyiini	0.16	Cylindromyia	0.16	Cylindromyia_brassicaria	0.15
SMNKA106-16		Arachnida	0.95	Araneae	0.95	Theridiidae	0.34	Theridiidae_dummy_subfamily	0.34	Theridiidae_dummy_tribe	0.34	Theridion	0.31	Theridion_pictum	0.31
TBGMI180-21		Insecta	0.82	Diptera	0.26	Thyrisomidae	0.14	Thyrisomidae_dummy_subfamily	0.14	Thyrisomidae_dummy_tribe	0.14	Panthelozetes	0.14	Panthelozetes_paoli	0.14
SYGEO015-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_chongjini	0.55
ULMCA016-19		Insecta	1.00	Lepidoptera	0.34	Staphylinidae	0.13	Lithocolletinae	0.08	Lithocolletinae_dummy_tribe	0.08	Phyllonorycter	0.08	Phyllonorycter_froelichiella	0.04
SMNSA081-16		Arachnida	1.00	Araneae	1.00	Oxyopidae	1.00	Oxyopidae_dummy_subfamily	1.00	Oxyopidae_dummy_tribe	1.00	Oxyopes	1.00	Oxyopes_ramosus	1.00
