ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
TBGMI010-21		Insecta	0.94	Lepidoptera	0.32	Tortricidae	0.13	Aleocharinae	0.09	Tortricini	0.05	Acleris	0.05	Rheocricotopus_atripes	0.03
SMNKA313-16		Arachnida	0.91	Araneae	0.91	Theridiidae	0.25	Theridiidae_dummy_subfamily	0.25	Theridiidae_dummy_tribe	0.25	Theridion	0.19	Theridion_pictum	0.19
TIPSY089-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Canephora	1.00	Canephora_hirsuta	1.00
TACFI760-13		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Gymnosomatini	1.00	Cistogaster	1.00	Cistogaster_globosa	1.00
TIPSY041-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	Naryciinae_dummy_tribe	1.00	Dahlica	1.00	Dahlica_lichenella	1.00
TACFI179-12		Insecta	1.00	Diptera	0.83	Tachinidae	0.27	Tachininae	0.12	Anthomyiidae_dummy_tribe	0.08	Solieria	0.04	Solieria_inanis	0.04
SMNSA171-16		Arachnida	0.84	Araneae	0.84	Theridiidae	0.22	Theridiidae_dummy_subfamily	0.22	Theridiidae_dummy_tribe	0.22	Amaurobius	0.13	Amaurobius_fenestralis	0.13
SMNKA153-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.99	Linyphiidae_dummy_subfamily	0.99	Linyphiidae_dummy_tribe	0.99	Agyneta	0.99	Agyneta_mossica	0.75
SCINO1472-16		Insecta	0.98	Diptera	0.69	Sciaridae	0.24	Sciaridae_dummy_subfamily	0.24	Sciaridae_dummy_tribe	0.24	Hilara	0.08	Prosciara_prosciaroides	0.05
TBGMI028-21		Insecta	0.95	Coleoptera	0.49	Staphylinidae	0.14	Tenebrioninae	0.09	Tenebrionini	0.09	Bius	0.09	Bius_thoracicus	0.09
SMNKA034-16		Arachnida	1.00	Araneae	1.00	Lycosidae	0.99	Lycosidae_dummy_subfamily	0.99	Lycosidae_dummy_tribe	0.99	Alopecosa	0.80	Alopecosa_aculeata	0.21
SMNSA022-16		Arachnida	0.95	Araneae	0.95	Gnaphosidae	0.35	Gnaphosidae_dummy_subfamily	0.35	Gnaphosidae_dummy_tribe	0.35	Gnaphosa	0.21	Gnaphosa_lapponum	0.16
SRCNC529-16		Insecta	1.00	Diptera	0.96	Syrphidae	0.70	Syrphinae	0.38	Syrphini	0.22	Platycheirus	0.16	Xylota_meigeniana	0.08
SMNKA190-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Agyneta	0.97	Agyneta_mossica	0.72
SMNSH035-23		Insecta	1.00	Hymenoptera	0.49	Ichneumonidae	0.29	Ichneumoninae	0.10	Ichneumoninae_dummy_tribe	0.10	Chrysis	0.04	Phyllonorycter_tristrigella	0.02
SMNSH025-23		Insecta	0.98	Lepidoptera	0.40	Geometridae	0.09	Olethreutinae	0.06	Ennominae_dummy_tribe	0.04	Crossocerus	0.04	Hoplocryptus_coxator	0.02
SMNKA045-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.90	Thomisidae_dummy_subfamily	0.90	Thomisidae_dummy_tribe	0.90	Xysticus	0.80	Xysticus_obscurus	0.27
TANYT227-15		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_occultus	1.00
SCINO632-15		Insecta	1.00	Diptera	0.50	Mycetophilidae	0.12	Sciaridae_dummy_subfamily	0.11	Sciaridae_dummy_tribe	0.11	Coleophora	0.05	Coleophora_otidipennella	0.04
TBGMI152-21		Insecta	0.90	Coleoptera	0.40	Staphylinidae	0.14	Aleocharinae	0.09	Athetini	0.07	Atheta	0.07	Elaphrus_uliginosus	0.04
SMNSA049-16		Arachnida	1.00	Araneae	1.00	Tetragnathidae	1.00	Tetragnathidae_dummy_subfamily	1.00	Tetragnathidae_dummy_tribe	1.00	Tetragnatha	1.00	Tetragnatha_nigrita	1.00
TBGMI161-21		Insecta	0.70	Diptera	0.31	Muscidae	0.08	Chamobatidae_dummy_subfamily	0.07	Chamobatidae_dummy_tribe	0.07	Chamobates	0.07	Chamobates_cuspidatus	0.07
RDBA246-05		Insecta	1.00	Hymenoptera	0.53	Tenthredinidae	0.28	Allantinae	0.12	Allantinae_dummy_tribe	0.12	Ametastegia	0.11	Ametastegia_carpini	0.06
RLP001-20		Insecta	1.00	Hemiptera	0.27	Cicadellidae	0.25	Deltocephalinae	0.22	Athysanini	0.16	Stictocoris	0.11	Stictocoris_picturatus	0.11
TBGMI032-21		Insecta	0.98	Coleoptera	0.48	Staphylinidae	0.15	Staphylininae	0.07	Xantholinini	0.05	Nudobius	0.05	Nudobius_lentus	0.05
SMNSA035-16		Arachnida	0.83	Araneae	0.83	Linyphiidae	0.32	Linyphiidae_dummy_subfamily	0.32	Linyphiidae_dummy_tribe	0.32	Walckenaeria	0.05	Zygiella_atrica	0.05
UKAN756-22		Insecta	1.00	Diptera	1.00	Tabanidae	0.99	Tabaninae	0.99	Tabanini	0.99	Atylotus	0.99	Atylotus_fulvus	0.94
TBGMI021-21		Insecta	0.96	Coleoptera	0.32	Staphylinidae	0.13	Aleocharinae	0.05	Alticini	0.04	Scrobipalpa	0.03	Oxypoda_flavicornis	0.02
SONT102-10		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Dasysyrphus	1.00	Dasysyrphus_pauxillus	0.60
RDNMH541-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	Pyraustinae_dummy_tribe	1.00	Anania	1.00	Anania_coronata	1.00
TBGMI166-21		Insecta	0.94	Coleoptera	0.32	Chironomidae	0.12	Chironominae	0.07	Bembidiini	0.06	Bembidion	0.06	Bembidion_nigricorne	0.05
SMNKA269-16		Arachnida	0.96	Araneae	0.96	Linyphiidae	0.74	Linyphiidae_dummy_subfamily	0.74	Linyphiidae_dummy_tribe	0.74	Walckenaeria	0.11	Palliduphantes_antroniensis	0.08
TBGMI169-21		Arachnida	1.00	Sarcoptiformes	1.00	Carabodidae	1.00	Carabodidae_dummy_subfamily	1.00	Carabodidae_dummy_tribe	1.00	Carabodes	1.00	Carabodes_femoralis	1.00
TACFI443-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Phasia	1.00	Phasia_obesa	1.00
SCINO501-15		Insecta	1.00	Diptera	0.68	Mycetophilidae	0.16	Gnoristinae	0.13	Gnoristinae_dummy_tribe	0.13	Boletina	0.09	Boletina_moravica	0.06
SMNKA031-16		Arachnida	0.93	Araneae	0.93	Linyphiidae	0.36	Linyphiidae_dummy_subfamily	0.36	Linyphiidae_dummy_tribe	0.36	Pachygnatha	0.17	Pachygnatha_clercki	0.14
TBGMI116-21		Insecta	0.98	Lepidoptera	0.37	Chironomidae	0.10	Chironominae	0.06	Tanytarsini	0.06	Cladotanytarsus	0.05	Cladotanytarsus_mancus	0.05
TACFI606-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Tachininae	1.00	Ernestiini	1.00	Synactia	1.00	Synactia_parvula	1.00
TACFI467-12		Insecta	1.00	Diptera	0.88	Muscidae	0.18	Anthomyiidae_dummy_subfamily	0.14	Anthomyiidae_dummy_tribe	0.14	Helina	0.07	Phorbia_atrogrisea	0.05
TACFI206-12		Insecta	1.00	Diptera	0.99	Tachinidae	0.93	Exoristinae	0.92	Exoristini	0.91	Phorocera	0.88	Phorocera_obscura	0.88
TBGMI053-21		Insecta	1.00	Diptera	0.46	Chironomidae	0.12	Mycetophilinae	0.09	Exechiini	0.09	Anatella	0.07	Anatella_turi	0.07
TACFI611-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Lophosia	1.00	Lophosia_fasciata	1.00
SPUEA486-07		Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Sphinginae	1.00	Sphinginae_dummy_tribe	1.00	Hyloicus	1.00	Hyloicus_pinastri	1.00
SMNKA263-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.66	Linyphiidae_dummy_subfamily	0.66	Linyphiidae_dummy_tribe	0.66	Centromerus	0.49	Centromerus_arcanus	0.46
TESYR029-20		Insecta	1.00	Diptera	0.99	Syrphidae	0.98	Syrphinae	0.97	Syrphini	0.97	Xanthogramma	0.94	Xanthogramma_citrofasciatum	0.79
RDNMD371-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Anaplectoides	1.00	Anaplectoides_prasina	1.00
TBGMI008-21		Insecta	0.99	Lepidoptera	0.44	Tortricidae	0.10	Tortricinae	0.09	Cochylini	0.07	Aethes	0.07	Aethes_margaritana	0.04
SYGEO216-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	0.99	Milesiini	0.99	Xylota	0.97	Xylota_meigeniana	0.51
SCINO1089-16		Insecta	1.00	Diptera	0.62	Sciaridae	0.23	Sciaridae_dummy_subfamily	0.23	Sciaridae_dummy_tribe	0.23	Bradysia	0.08	Sciara_helvola	0.06
SMNSA217-16		Insecta	0.89	Lepidoptera	0.35	Geometridae	0.10	Oligolophinae	0.10	Oligolophinae_dummy_tribe	0.10	Mitopus	0.09	Mitopus_morio	0.09
TBGMI036-21		Insecta	1.00	Diptera	0.35	Staphylinidae	0.10	Gelechiinae	0.08	Gnorimoschemini	0.07	Scrobipalpa	0.07	Scrobipalpa_salicorniae	0.06
TBGMI039-21		Insecta	0.99	Coleoptera	0.43	Chrysomelidae	0.09	Olethreutinae	0.06	Donaciinae_dummy_tribe	0.04	Donacia	0.04	Contacyphon_variabilis	0.03
TBGMI156-21		Insecta	0.84	Coleoptera	0.28	Staphylinidae	0.06	Pterophorinae	0.05	Pterophorinae_dummy_tribe	0.05	Oxyptilus	0.04	Orthoperus_corticalis	0.03
SMNKA025-16		Arachnida	1.00	Araneae	1.00	Salticidae	0.86	Salticidae_dummy_subfamily	0.86	Salticidae_dummy_tribe	0.86	Talavera	0.75	Talavera_parvistyla	0.75
SYGEO312-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Didea	1.00	Didea_intermedia	1.00
TIPSY029-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Sterrhopterix	1.00	Sterrhopterix_fusca	1.00
SMNSA219-16		Arachnida	0.96	Araneae	0.96	Theridiidae	0.38	Theridiidae_dummy_subfamily	0.38	Theridiidae_dummy_tribe	0.38	Thymoites	0.12	Thymoites_bellissimus	0.12
RDNMD362-06		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Leucaniini	1.00	Leucania	1.00	Leucania_comma	1.00
SCINO900-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	Sciaridae_dummy_subfamily	1.00	Sciaridae_dummy_tribe	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
SMNKA260-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
SMNSH038-23		Insecta	0.99	Hymenoptera	0.38	Ichneumonidae	0.17	Polyommatinae	0.06	Polyommatini	0.06	Phyllonorycter	0.05	Phyllonorycter_maestingella	0.03
TACFI642-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Winthemiini	0.99	Winthemia	0.99	Winthemia_erythrura	0.90
SMNKA017-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.36	Linyphiidae_dummy_subfamily	0.36	Linyphiidae_dummy_tribe	0.36	Cryphoeca	0.08	Cryphoeca_silvicola	0.08
SMNKA288-16		Arachnida	0.97	Araneae	0.97	Thomisidae	0.75	Thomisidae_dummy_subfamily	0.75	Thomisidae_dummy_tribe	0.75	Ozyptila	0.49	Ozyptila_brevipes	0.22
SMNSA072-16		Arachnida	1.00	Araneae	1.00	Thomisidae	1.00	Thomisidae_dummy_subfamily	1.00	Thomisidae_dummy_tribe	1.00	Xysticus	1.00	Xysticus_erraticus	1.00
TBGMI043-21		Insecta	1.00	Coleoptera	0.38	Carabidae	0.23	Harpalinae	0.18	Platynini	0.07	Amara	0.05	Mycetophila_autumnalis	0.04
ZMBN315-16		Insecta	1.00	Hemiptera	0.98	Microphysidae	0.97	Microphysidae_dummy_subfamily	0.97	Microphysidae_dummy_tribe	0.97	Myrmedobia	0.97	Myrmedobia_distinguenda	0.97
TACFI607-12		Insecta	0.99	Diptera	0.87	Tachinidae	0.17	Tachininae	0.11	Limosininae_dummy_tribe	0.09	Opacifrons	0.07	Opacifrons_coxata	0.07
TACFI468-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Blondeliini	1.00	Meigenia	1.00	Meigenia_dorsalis	1.00
SMNKA238-16		Arachnida	0.94	Araneae	0.94	Araneidae	0.44	Araneidae_dummy_subfamily	0.44	Araneidae_dummy_tribe	0.44	Araniella	0.29	Araniella_proxima	0.29
TIPSY025-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
SCINO495-15		Insecta	1.00	Diptera	0.85	Sciaridae	0.60	Sciaridae_dummy_subfamily	0.60	Sciaridae_dummy_tribe	0.60	Bradysia	0.29	Bradysia_iridipennis	0.18
TANYT095-14		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_telmaticus	1.00
TBGMI158-21		Insecta	0.76	Sarcoptiformes	0.24	Nothridae	0.20	Nothridae_dummy_subfamily	0.20	Nothridae_dummy_tribe	0.20	Nothrus	0.20	Nothrus_palustris	0.18
SMNSA147-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.89	Thomisidae_dummy_subfamily	0.89	Thomisidae_dummy_tribe	0.89	Xysticus	0.82	Xysticus_luctuosus	0.32
TACFI251-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Carcelia	1.00	Carcelia_lucorum	1.00
SMNKA091-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
SCINO343-15		Insecta	1.00	Diptera	0.80	Sciaridae	0.52	Sciaridae_dummy_subfamily	0.52	Sciaridae_dummy_tribe	0.52	Camptochaeta	0.22	Camptochaeta_camptochaeta	0.14
TACFI388-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Voriini	1.00	Periscepsia	1.00	Periscepsia_spathulata	1.00
TIPSY027-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
SCINO937-15		Insecta	1.00	Diptera	0.72	Sciaridae	0.32	Sciaridae_dummy_subfamily	0.32	Sciaridae_dummy_tribe	0.32	Corynoptera	0.09	Macrocera_zetterstedti	0.08
SMNKA253-16		Arachnida	0.98	Araneae	0.98	Linyphiidae	0.87	Linyphiidae_dummy_subfamily	0.87	Linyphiidae_dummy_tribe	0.87	Oedothorax	0.17	Oedothorax_gibbosus	0.16
SMNKA135-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Stemonyphantes	1.00	Stemonyphantes_lineatus	1.00
TACFI608-12		Insecta	1.00	Diptera	0.95	Tachinidae	0.17	Anthomyiidae_dummy_subfamily	0.14	Anthomyiidae_dummy_tribe	0.14	Thricops	0.07	Myxexoristops_abietis	0.04
RDBA532-06		Insecta	1.00	Lepidoptera	0.56	Ichneumonidae	0.17	Pimplinae	0.07	Ephialtini	0.06	Schizopyga	0.05	Cabera_pusaria	0.04
TACFI223-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Hubneria	1.00	Hubneria_affinis	1.00
TIPSY026-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Acanthopsyche	1.00	Acanthopsyche_atra	1.00
TACFI194-12		Insecta	1.00	Diptera	0.97	Tachinidae	0.33	Azeliinae	0.19	Azeliinae_dummy_tribe	0.19	Azelia	0.08	Azelia_cilipes	0.08
SMNKA262-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.77	Linyphiidae_dummy_subfamily	0.77	Linyphiidae_dummy_tribe	0.77	Centromerus	0.55	Centromerus_arcanus	0.52
SMNKA094-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Agyneta	1.00	Agyneta_rurestris	1.00
POESE071-15		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	Naryciinae_dummy_tribe	1.00	Dahlica	1.00	Dahlica_lichenella	1.00
SMNKA044-16		Arachnida	0.99	Araneae	0.98	Thomisidae	0.80	Thomisidae_dummy_subfamily	0.80	Thomisidae_dummy_tribe	0.80	Xysticus	0.68	Xysticus_chippewa	0.21
SMNKA219-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	Lycosidae_dummy_subfamily	1.00	Lycosidae_dummy_tribe	1.00	Pardosa	0.99	Pardosa_schenkeli	0.89
TACFI436-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Phasiini	1.00	Subclytia	1.00	Subclytia_rotundiventris	1.00
SMNKA193-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	Gnaphosidae_dummy_subfamily	1.00	Gnaphosidae_dummy_tribe	1.00	Drassyllus	1.00	Drassyllus_lutetianus	1.00
TIPSY042-08		Insecta	1.00	Lepidoptera	0.99	Psychidae	0.97	Naryciinae	0.97	Naryciinae_dummy_tribe	0.97	Dahlica	0.97	Dahlica_charlottae	0.27
SMNSA012-16		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	Lycosidae_dummy_subfamily	1.00	Lycosidae_dummy_tribe	1.00	Pardosa	1.00	Pardosa_sphagnicola	0.37
TBGMI186-21		Arachnida	1.00	Sarcoptiformes	1.00	Scheloribatidae	1.00	Scheloribatidae_dummy_subfamily	1.00	Scheloribatidae_dummy_tribe	1.00	Hemileius	1.00	Hemileius_initialis	1.00
TACFI265-12		Insecta	1.00	Diptera	0.98	Tachinidae	0.55	Exoristinae	0.50	Goniini	0.29	Meigenia	0.14	Meigenia_mutabilis	0.13
SYGEO367-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_taeniata	0.33
SMNSH027-23		Insecta	0.98	Lepidoptera	0.35	Ichneumonidae	0.11	Crabroninae	0.05	Crabronini	0.05	Crossocerus	0.04	Crambus_perlella	0.03
SYGEO156-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Volucellini	1.00	Volucella	1.00	Volucella_pellucens	1.00
SMNSA261-16		Insecta	0.91	Diptera	0.35	Chironomidae	0.12	Oligolophinae	0.09	Oligolophinae_dummy_tribe	0.09	Mitopus	0.09	Mitopus_morio	0.09
TRIPO024-16		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomini	1.00	Polypedilum	1.00	Polypedilum_bicrenatum	1.00
SMNSA114-16		Arachnida	1.00	Araneae	1.00	Salticidae	1.00	Salticidae_dummy_subfamily	1.00	Salticidae_dummy_tribe	1.00	Heliophanus	1.00	Heliophanus_camtschadalicus	1.00
TACFI263-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Goniini	1.00	Myxexoristops	1.00	Myxexoristops_stolida	0.96
TACFI445-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Phasiinae	1.00	Cylindromyiini	1.00	Cylindromyia	1.00	Cylindromyia_interrupta	1.00
TBGMI061-21		Insecta	0.99	Diptera	0.47	Chironomidae	0.18	Orthocladiinae	0.12	Orthocladiinae_dummy_tribe	0.12	Neria	0.07	Coccidula_rufa	0.06
TIPSY045-08		Insecta	1.00	Lepidoptera	0.66	Tortricidae	0.32	Olethreutinae	0.20	Eucosmini	0.10	Ancylis	0.04	Cochylidia_richteriana	0.03
TRIFI1403-18		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	Limnephilinae_dummy_tribe	1.00	Limnephilus	1.00	Limnephilus_centralis	1.00
TIPSY028-08		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Oiketicinae	1.00	Oiketicinae_dummy_tribe	1.00	Pachythelia	1.00	Pachythelia_villosella	1.00
TESYR016-20		Insecta	1.00	Diptera	0.97	Syrphidae	0.76	Syrphinae	0.69	Syrphini	0.67	Didea	0.12	Didea_fasciata	0.05
TACFI429-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_fasciata	0.54
SCINO392-15		Insecta	0.97	Diptera	0.71	Sciaridae	0.29	Sciaridae_dummy_subfamily	0.29	Sciaridae_dummy_tribe	0.29	Lycoriella	0.09	Lycoriella_freyi	0.09
TBGMI029-21		Insecta	1.00	Coleoptera	0.45	Chironomidae	0.11	Coleophorinae	0.05	Coleophorinae_dummy_tribe	0.05	Coleophora	0.05	Oreodytes_alpinus	0.03
ULMCA018-19		Insecta	1.00	Hymenoptera	1.00	Formicidae	1.00	Formicinae	1.00	Lasiini	1.00	Lasius	1.00	Lasius_niger	1.00
SMNSA246-16		Arachnida	0.96	Araneae	0.96	Gnaphosidae	0.35	Gnaphosidae_dummy_subfamily	0.35	Gnaphosidae_dummy_tribe	0.35	Gnaphosa	0.19	Sitticus_terebratus	0.15
TIPSY062-08		Insecta	1.00	Diptera	0.45	Tortricidae	0.12	Eristalinae	0.10	Eristalini	0.07	Eristalis	0.07	Eristalis_anthophorina	0.05
SMNSA146-16		Arachnida	0.84	Araneae	0.84	Gnaphosidae	0.19	Gnaphosidae_dummy_subfamily	0.19	Gnaphosidae_dummy_tribe	0.19	Gnaphosa	0.17	Gnaphosa_bicolor	0.08
TACFI202-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Exoristini	1.00	Exorista	1.00	Exorista_larvarum	0.51
SCINO933-15		Insecta	1.00	Diptera	1.00	Sciaridae	1.00	Sciaridae_dummy_subfamily	1.00	Sciaridae_dummy_tribe	1.00	Lycoriella	1.00	Lycoriella_thuringiensis	1.00
RDNMG506-08		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Leptologia	1.00	Leptologia_lota	1.00
RDBA247-05		Insecta	0.99	Hymenoptera	0.57	Ichneumonidae	0.28	Phygadeuontinae	0.09	Phygadeuontinae_dummy_tribe	0.09	Crabro	0.04	Allantus_basalis	0.03
TIPSY031-08		Insecta	1.00	Lepidoptera	0.93	Psychidae	0.87	Oiketicinae	0.87	Oiketicinae_dummy_tribe	0.87	Sterrhopterix	0.63	Sterrhopterix_fusca	0.56
SMNKA256-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Bolyphantes	1.00	Bolyphantes_alticeps	1.00
SMNKA318-16		Arachnida	1.00	Araneae	1.00	Gnaphosidae	1.00	Gnaphosidae_dummy_subfamily	1.00	Gnaphosidae_dummy_tribe	1.00	Zelotes	1.00	Zelotes_clivicola	0.69
SYGEO026-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Bacchini	1.00	Platycheirus	1.00	Platycheirus_tarsalis	0.90
SCINO624-15		Insecta	0.98	Diptera	0.76	Sciaridae	0.43	Sciaridae_dummy_subfamily	0.43	Sciaridae_dummy_tribe	0.43	Lycoriella	0.20	Lycoriella_thuringiensis	0.19
SCINO294-15		Insecta	1.00	Diptera	0.46	Sciaridae	0.26	Sciaridae_dummy_subfamily	0.26	Sciaridae_dummy_tribe	0.26	Bradysia	0.06	Claustropyga_brevichaeta	0.04
SMNKA177-16		Arachnida	0.95	Araneae	0.95	Gnaphosidae	0.72	Gnaphosidae_dummy_subfamily	0.72	Gnaphosidae_dummy_tribe	0.72	Zelotes	0.45	Zelotes_latreillei	0.18
RLP002-20		Insecta	0.99	Hemiptera	0.30	Cicadellidae	0.29	Deltocephalinae	0.27	Athysanini	0.17	Stictocoris	0.08	Stictocoris_picturatus	0.08
TACFI452-12		Insecta	1.00	Diptera	0.98	Tachinidae	0.51	Exoristinae	0.42	Goniini	0.18	Myxexoristops	0.08	Myxexoristops_stolida	0.07
TBGMI040-21		Insecta	1.00	Diptera	0.41	Staphylinidae	0.14	Syrphinae	0.07	Syrphini	0.07	Orthonevra	0.04	Odacantha_melanura	0.04
SMNSP921-19		Insecta	0.94	Hymenoptera	0.53	Eulophidae	0.33	Eulophinae	0.30	Eulophinae_dummy_tribe	0.30	Pnigalio	0.23	Pnigalio_agraules	0.22
TBGMI182-21		Insecta	0.60	Araneae	0.38	Linyphiidae	0.17	Linyphiidae_dummy_subfamily	0.17	Linyphiidae_dummy_tribe	0.17	Eupithecia	0.09	Hygrolycosa_rubrofasciata	0.04
TACFI017-11		Insecta	1.00	Diptera	0.83	Tachinidae	0.26	Tachininae	0.08	Cylindromyiini	0.05	Cylindromyia	0.05	Cylindromyia_brassicaria	0.04
SYGEO015-19		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Syrphini	1.00	Sphaerophoria	1.00	Sphaerophoria_chongjini	0.39
SRDOC002-15		Insecta	1.00	Lepidoptera	0.50	Mycetophilidae	0.21	Noctuinae	0.12	Mycetophilini	0.10	Boletina	0.06	Apamea_crenata	0.04
SMNKA192-16		Arachnida	1.00	Araneae	1.00	Thomisidae	0.98	Thomisidae_dummy_subfamily	0.98	Thomisidae_dummy_tribe	0.98	Ozyptila	0.96	Ozyptila_trux	0.82
TACFI604-12		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Tachininae	1.00	Tachinini	1.00	Tachina	1.00	Tachina_fera	1.00
SMNKA106-16		Arachnida	0.93	Araneae	0.93	Theridiidae	0.25	Theridiidae_dummy_subfamily	0.25	Theridiidae_dummy_tribe	0.25	Theridion	0.22	Theridion_pictum	0.22
RDNMH542-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	Pyraustinae_dummy_tribe	1.00	Anania	1.00	Anania_coronata	1.00
SMNSA081-16		Arachnida	1.00	Araneae	1.00	Oxyopidae	0.99	Oxyopidae_dummy_subfamily	0.99	Oxyopidae_dummy_tribe	0.99	Oxyopes	0.99	Oxyopes_ramosus	0.99
SMNKA265-16		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Gonatium	1.00	Gonatium_paradoxum	1.00
