ID	kingdom	phylum	class	order	family	genus	species
KM091307	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC344770	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY350566	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC881085	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY173386	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ728759	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW980576	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW980578	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ280550	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ280559	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB365463	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF520123	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW980580	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN733498	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH855655	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY939798	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB365470	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ279985	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ663825	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB714546	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY656625	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OK104077	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN161927	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT210337	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR029765	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX384172	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF417491	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ580478	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF410470	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB478988	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG719937	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ889283	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ880792	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG281015	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN160602	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ914539	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM562158	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW762886	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY917101	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY917103	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU940110	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH476516	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT132723	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT132726	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT631316	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FN859417	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF191238	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY474564	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ890337	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF513279	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB540567	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN896310	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LC275192	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY259100	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH862769	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK804678	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU940147	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF513289	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX287332	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK775470	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444564	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF769435	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN313814	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP326583	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Z54110	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF661210	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ON527937	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF661213	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ860861	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB012035	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ005231	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ005235	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FR832474	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FN433150	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF652036	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK986713	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK986715	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU795706	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT017509	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU237864	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK986719	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ002681	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF652042	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ515606	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
NR_111249	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH366611	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY051801	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF652066	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT496747	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX905543	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW537735	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ154540	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC691458	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ341291	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ154547	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG592739	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016438	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF652085	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB554108	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF188722	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU565177	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM999958	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG208162	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
