ID	order	family	subfamily	tribe	genus	species	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
SRCNC529-16	Diptera	Tachinidae	Diamesinae	Voriini	Nomada	Klugia_marginata	0.9999989	0.1903556	0.19009462	0.17837808	0.18896472	0.06631252
TACFI179-12	Diptera	Empididae	Empidinae	Empidini	Rhamphomyia	Empis_caudatula	0.9999747	0.84174377	0.6724501	0.94103533	0.15692003	0.10153852
SMNSH035-23	Hymenoptera	Ichneumonidae	Campopleginae	Miscophini	Hagenella	Tycherus_bellicornis	0.965624	0.36959046	0.5438789	0.260014	0.22404905	0.0618593
SMNSA022-16	Araneae	Gnaphosidae	Pallopterinae	Forcipomyiini	Eurycnemus	Madiza_glabra	0.9999999	0.59709865	0.1704093	0.15513887	0.08835263	0.051877107
SMNSH025-23	Diptera	Tineidae	Nemapogoninae	Macrocerini	Nomada	Tinodes_waeneri	0.9257786	0.8651637	0.6036916	0.21995494	0.09058198	0.10426527
TBGMI032-21	Coleoptera	Attelabidae	Rhynchitinae	Rhynchitini	Scaphidema	Notaris_aethiops	0.99871266	0.43145528	0.3721524	0.35835314	0.10861109	0.15612184
TBGMI152-21	Sarcoptiformes	Chamobatidae	Micromyinae	Harpalini	Xylocoris	Limnellia_quadrata	0.96818763	0.45533937	0.4005112	0.23005296	0.12584773	0.11439979
SCINO632-15	Diptera	Mycetophilidae	Leiinae	Mycetophilini	Phronia	Claustropyga_corticis	0.99084246	0.8138996	0.5550666	0.44518948	0.63677776	0.43775126
SMNKA190-16	Araneae	Linyphiidae	Gelechiinae	Pentaneurini	Polopeustis	Carterocephalus_palaemon	0.9999963	0.99148613	0.3388808	0.11081127	0.18418632	0.14609164
RLP001-20	Hemiptera	Cicadellidae	Typhlocybinae	Empoascini	Sigara	Elymana_kozhevnikovi	0.6348589	0.84385246	0.32340252	0.16893767	0.06203031	0.06315126
SCINO1472-16	Diptera	Mycetophilidae	Sciophilinae	Pentaneurini	Valenzuela	Claustropyga_corticis	0.998747	0.7585042	0.19455247	0.29971445	0.60747796	0.2314513
TACFI469-12	Diptera	Keroplatidae	Pallopterinae	Macrocerini	Nostima	Culiseta_bergrothi	0.999997	0.27832457	0.12435532	0.3399874	0.07156057	0.08751935
RDBA246-05	Hymenoptera	Elachistidae	Nemapogoninae	Aptesini	Isadelphus	Neureclipsis_bimaculata	0.87834406	0.4256348	0.40073097	0.28310472	0.3275674	0.1982498
TACFI760-13	Diptera	Tachinidae	Phasiinae	Culisetini	Cistogaster	Cistogaster_globosa	0.99999976	0.42448473	0.84612805	0.20409654	0.1311242	0.5774221
SMNSA035-16	Araneae	Agelenidae	Rhagioninae	Pentaneurini	Nomada	Epeoloides_coecutiens	0.99984384	0.3858099	0.40305313	0.25940496	0.08289401	0.058699314
SMNKA045-16	Araneae	Dictynidae	Polleniinae	Crabronini	Danosoma	Carterocephalus_palaemon	0.99999964	0.377605	0.37777695	0.63483655	0.0470341	0.38562953
TBGMI021-21	Sarcoptiformes	Mycetophilidae	Mycetoporinae	Mordellini	Exechiopsis	Carcinops_pumilio	0.81881213	0.69815356	0.250419	0.22967175	0.68605685	0.07194057
SMNSA049-16	Araneae	Tetragnathidae	Liposcelidinae	Asteiini	Carcina	Lasiodiamesa_sphagnicola	0.9990645	0.5475258	0.93881977	0.2577007	0.2163068	0.065982446
TBGMI166-21	Plecoptera	Scutoverticidae	Liposcelidinae	Prosternini	Heterocerus	Megamelus_notulus	0.67692876	0.23143338	0.56799936	0.42732444	0.25711116	0.04983872
TANYT227-15	Diptera	Chironomidae	Chironominae	Tanytarsini	Protanypus	Trichotanypus_posticalis	0.99999607	0.9999902	0.7655909	0.5390971	0.20331445	0.19274856
TBGMI116-21	Diptera	Chironomidae	Liposcelidinae	Tanytarsini	Parachironomus	Gustavia_microcephala	0.8969538	0.84773403	0.66411746	0.6496479	0.11920494	0.14724988
TBGMI169-21	Sarcoptiformes	Carabodidae	Chironominae	Rhopalini	Loewia	Limnophora_triangula	0.9952976	0.81309205	0.3708664	0.108316325	0.06200482	0.18773076
UKAN756-22	Diptera	Limoniidae	Limoniinae	Chrysopsini	Atylotus	Heptatoma_pellucens	0.9999974	0.5458489	0.16562338	0.20473526	0.20617355	0.07638556
RDNMH541-09	Lepidoptera	Crambidae	Incurvariinae	Procridini	Valenzuela	Coleophora_follicularis	0.99999297	0.13055728	0.35241854	0.2083337	0.23709334	0.44977307
SMNKA269-16	Araneae	Linyphiidae	Ecdyonurinae	Procladiini	Walckenaeria	Gyrinus_substriatus	1.0	0.992547	0.39624432	0.37286288	0.11234364	0.06272632
SMNKA031-16	Araneae	Linyphiidae	Chrysidinae	Forcipomyiini	Tallusia	Argyroneta_aquatica	1.0	0.762364	0.4706045	0.44201678	0.5198197	0.16141216
SCINO501-15	Diptera	Chironomidae	Pyrginae	Chironomini	Bathysmatophorus	Pabulatrix_pabulatricula	0.39154086	0.23039398	0.1097062	0.6910703	0.108334914	0.13962258
SONT102-10	Diptera	Keroplatidae	Culicinae	Macrocerini	Culiseta	Orthocladius_fuscimanus	0.99941313	0.31895652	0.1648484	0.41003212	0.17422463	0.05254051
TBGMI053-21	Diptera	Simuliidae	Simuliinae	Culisetini	Malaconothrus	Erioconopa_diuturna	0.99940705	0.19780424	0.28446755	0.14315335	0.31211486	0.10173714
SMNKA263-16	Araneae	Dictynidae	Liposcelidinae	Forcipomyiini	Bryophaenocladius	Culiseta_bergrothi	0.9999999	0.896114	0.29311132	0.49269295	0.11078382	0.057306174
TACFI443-12	Diptera	Tachinidae	Azeliinae	Culisetini	Phasia	Phasia_obesa	0.9998223	0.80562484	0.30479154	0.29855737	0.33435008	0.19682857
TACFI467-12	Diptera	Muscidae	Lonchaeinae	Culisetini	Phaonia	Carterocephalus_palaemon	0.999995	0.885503	0.104173936	0.38383704	0.054614995	0.119538344
TACFI606-12	Diptera	Muscidae	Tachininae	Limnophorini	Loewia	Lispe_pygmaea	0.9999989	0.85163933	0.46089485	0.5647627	0.13392429	0.14362808
TBGMI008-21	Coleoptera	Ameronothridae	Scirtinae	Epiphanini	Berosus	Megasternum_concinnum	0.96735317	0.4565185	0.2734692	0.11733637	0.1411181	0.24925885
TBGMI039-21	Sarcoptiformes	Ameronothridae	Scirtinae	Mordellini	Pissodes	Macrotylus_cruciatus	0.9592832	0.41234735	0.13733625	0.33288	0.09915448	0.0580801
SMNKA025-16	Araneae	Salticidae	Rhagioninae	Leiodini	Walckenaeria	Walckenaeria_dysderoides	1.0	0.9116872	0.791338	0.1663234	0.15679409	0.11529308
RDNMD371-06	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Lasionycta	Anaplectoides_prasina	0.99998736	0.9572191	0.4392552	0.79635805	0.15857421	0.46829695
TBGMI156-21	Sarcoptiformes	Achipteriidae	Myrmicinae	Crematogastrini	Achipteria	Pennisetia_hylaeiformis	0.9999732	0.38016933	0.5102273	0.37346625	0.19838135	0.12599298
SPUEA486-07	Lepidoptera	Sphingidae	Phorinae	Sphingini	Hyloicus	Epermenia_falciformis	0.9759833	0.18998179	0.11929404	0.5432701	0.7479692	0.43544182
TBGMI036-21	Plecoptera	Ameronothridae	Chloroperlinae	Thyrsophorini	Brevicornu	Brevicornu_fennicum	0.9743766	0.27194524	0.29931638	0.1994553	0.12759751	0.06653221
SMNSA217-16	Diptera	Mycetophilidae	Micromyinae	Tanytarsini	Valenzuela	Aporia_crataegi	0.99931717	0.6581835	0.3633998	0.12070229	0.13724041	0.04776588
TACFI206-12	Diptera	Ulidiidae	Tanypodinae	Otitini	Trissopelopia	Phorocera_obscura	0.99995506	0.23248649	0.45423585	0.3654321	0.1403625	0.112192616
SYGEO216-19	Diptera	Syrphidae	Eristalinae	Eristalini	Culiseta	Tropidia_scita	0.9999999	0.28630826	0.25538412	0.7841162	0.099403076	0.25562528
SMNSA219-16	Psocodea	Caeciliusidae	Caeciliusinae	Sogdini	Valenzuela	Coelostoma_orbiculare	0.5707885	0.61326593	0.53441423	0.2540718	0.8279897	0.15110357
TIPSY029-08	Trichoptera	Sesiidae	Oiketicinae	Sesiini	Discoelius	Sterrhopterix_fusca	0.9941347	0.32003936	0.5409955	0.2955518	0.112177424	0.07861007
TACFI611-12	Diptera	Tachinidae	Phorinae	Chironomini	Lophosia	Microbregma_emarginatum	0.99985385	0.75540745	0.6448355	0.37123996	0.3470673	0.13239421
TESYR029-20	Diptera	Mycetophilidae	Azeliinae	Culisetini	Culiseta	Aedes_communis	0.9999703	0.20141265	0.694082	0.27983907	0.12238309	0.1468636
SCINO1089-16	Diptera	Mycetophilidae	Gnoristinae	Aprionini	Corynoptera	Dasyhelea_bensoni	0.99761933	0.6305832	0.4024812	0.20691216	0.29289365	0.05597995
SMNKA017-16	Araneae	Dictynidae	Tanypodinae	Procladiini	Neomida	Tribolium_confusum	0.9999995	0.42674193	0.5239947	0.5597822	0.11116445	0.0530808
SMNSA072-16	Araneae	Chironomidae	Chironominae	Clinotanypodini	Xysticus	Xysticus_erraticus	0.98603964	0.9430107	0.6803934	0.8247114	0.21439804	0.61975765
SYGEO312-19	Diptera	Chironomidae	Podonominae	Chironomini	Parachironomus	Didea_intermedia	0.99999905	0.8999759	0.31144673	0.4999671	0.22139671	0.8591253
ZMBN315-16	Coleoptera	Microphysidae	Colydiinae	Dirhagini	Parapsallus	Hylis_procerulus	0.82500255	0.78661495	0.1613754	0.2616366	0.09663692	0.06962804
SMNSH038-23	Hymenoptera	Ichneumonidae	Xyelinae	Rophitini	Nomada	Hypoponera_punctatissima	0.9999484	0.18092692	0.0774801	0.18433763	0.112808675	0.0666058
SMNKA238-16	Araneae	Linyphiidae	Empidinae	Mycetaulini	Tachydromia	Pseudobrachypeza_helvetica	0.81586415	0.56389505	0.3170879	0.64899796	0.040293127	0.040357523
RDNMD362-06	Diptera	Noctuidae	Noctuinae	Leucaniini	Leucania	Leucania_comma	0.91278386	0.55823004	0.5593707	0.5264623	0.4179459	0.33873352
SMNKA260-16	Araneae	Linyphiidae	Liposcelidinae	Coreini	Carcina	Carcina_quercana	0.9999713	0.9244372	0.27620822	0.17979226	0.9684733	0.25733885
TBGMI043-21	Neuroptera	Mycetophilidae	Brachypterainae	Exechiini	Exechia	Protaetia_cuprea	0.6717858	0.90281224	0.46253052	0.65617	0.1804288	0.071631044
SMNSA012-16	Araneae	Dictynidae	Phorinae	Natarsiini	Pardosa	Pardosa_riparia	0.9905586	0.4217641	0.37387827	0.30359557	0.7258666	0.54285187
TBGMI158-21	Sarcoptiformes	Scheloribatidae	Caeciliusinae	Ptyctini	Stictocoris	Hafenrefferia_gilvipes	0.9610941	0.28055644	0.38924414	0.62584656	0.035103884	0.06663414
TACFI607-12	Diptera	Tachinidae	Tachininae	Chamaemyiini	Chrysops	Macquartia_viridana	0.999992	0.7198456	0.19920483	0.19659045	0.08582991	0.061571967
SMNKA288-16	Araneae	Dictynidae	Chioneinae	Crabronini	Exechiopsis	Carterocephalus_palaemon	1.0	0.78063184	0.21337289	0.9389179	0.09736787	0.099217564
SMNSA147-16	Araneae	Lycosidae	Rhagioninae	Crabronini	Hydrophorus	Carterocephalus_palaemon	0.9998828	0.14792012	0.35245642	0.8070937	0.087937444	0.20394059
TIPSY025-08	Lepidoptera	Gelechiidae	Oiketicinae	Pseudochironomini	Valenzuela	Pentastiridius_leporinus	0.7767483	0.2627657	0.1628257	0.12447272	0.14712189	0.1598929
SCINO900-15	Diptera	Sciaridae	Macrocerinae	Macrocerini	Lycoriella	Myrmus_miriformis	0.99999917	0.97471285	0.45490867	0.6044361	0.26379642	0.6490114
SMNKA091-16	Araneae	Linyphiidae	Tanypodinae	Crabronini	Agyneta	Carterocephalus_palaemon	0.99998856	0.9611733	0.17202158	0.30566016	0.78610677	0.2021056
TACFI642-12	Diptera	Tineidae	Nemapogoninae	Culisetini	Winthemia	Cleonice_callida	0.9927378	0.36895967	0.114840075	0.30985495	0.12495476	0.036656063
TIPSY042-08	Hymenoptera	Psychidae	Naryciinae	Halictini	Valenzuela	Apotomis_demissana	0.83353966	0.85373485	0.888435	0.22949547	0.2001907	0.038826223
TANYT095-14	Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	Tanytarsus_telmaticus	0.99965703	0.99844295	0.91159695	0.47745335	0.77502006	0.39335024
SCINO495-15	Diptera	Sciaridae	Tanypodinae	Macrocerini	Macrocera	Bradysia_browni	1.0	0.8764064	0.27875465	0.32773122	0.15271796	0.12075591
SMNKA253-16	Araneae	Linyphiidae	Psocinae	Anemadini	Melolontha	Tinodes_waeneri	0.9991412	0.98687965	0.32496744	0.38243952	0.03866537	0.47495764
TIPSY027-08	Lepidoptera	Tineidae	Oiketicinae	Melitaeini	Pachythelia	Pachythelia_villosella	0.9842493	0.7207607	0.585809	0.41782686	0.10496902	0.31221724
TACFI468-12	Diptera	Chironomidae	Empidinae	Chironomini	Brachicheta	Macquartia_viridana	1.0	0.3267979	0.15121144	0.5462771	0.0730758	0.079276785
SCINO343-15	Diptera	Sciaridae	Mycetophilinae	Exechiini	Trichonta	Zygomyia_vara	0.9999999	0.86208075	0.8660582	0.3762198	0.16990805	0.17990029
RDBA532-06	Hymenoptera	Bembicidae	Sterictiphorinae	Nyssonini	Isadelphus	Gorytes_quadrifasciatus	0.99989617	0.7506199	0.40406412	0.60720694	0.26601562	0.1601849
SMNKA219-16	Araneae	Lycosidae	Dolichopezinae	Coreini	Pardosa	Carterocephalus_palaemon	0.99998224	0.9795268	0.124169424	0.39084932	0.8365849	0.0676461
TACFI388-12	Diptera	Chironomidae	Dexiinae	Voriini	Berdeniella	Speccafrons_halophila	1.0	0.36697257	0.24018063	0.46710756	0.10235065	0.09707685
SMNKA135-16	Araneae	Linyphiidae	Rhagioninae	Xyletinini	Stemonyphantes	Stemonyphantes_lineatus	0.999998	0.87372714	0.31690988	0.18477364	0.6375583	0.024218267
SMNKA094-16	Araneae	Linyphiidae	Tanypodinae	Crabronini	Agyneta	Carterocephalus_palaemon	0.9999913	0.9637057	0.12478682	0.28160384	0.6922812	0.49238098
SCINO937-15	Diptera	Sciaridae	Orthocladiinae	Chironomini	Corynoptera	Carterocephalus_palaemon	0.9999378	0.9632367	0.15815593	0.11851685	0.2894811	0.10101471
TACFI251-12	Diptera	Pallopteridae	Pallopterinae	Aedini	Nostima	Culiseta_bergrothi	0.99999416	0.21813513	0.10191089	0.2186221	0.11460794	0.08450878
TIPSY026-08	Lepidoptera	Tineidae	Oiketicinae	Tanytarsini	Ampedus	Micropsectra_lindebergi	0.52934074	0.3878126	0.36075702	0.25917912	0.28053305	0.18574539
POESE071-15	Lepidoptera	Psychidae	Naryciinae	Archipini	Dahlica	Dahlica_lichenella	0.9999968	0.6009263	0.96314645	0.3915795	0.5944044	0.6692287
SMNKA262-16	Araneae	Dictynidae	Liposcelidinae	Forcipomyiini	Bryophaenocladius	Culiseta_bergrothi	0.9999999	0.896114	0.29311132	0.49269295	0.11078382	0.057306174
SMNKA044-16	Araneae	Philodromidae	Polleniinae	Crabronini	Berninelsonius	Thymelicus_lineola	0.9999974	0.19957532	0.2642452	0.5028311	0.073951766	0.10744311
TACFI608-12	Diptera	Mycetophilidae	Cylindrotominae	Winnertziini	Lispe	Lispe_pygmaea	0.9999927	0.13806432	0.36266464	0.17201671	0.2514028	0.064195834
TACFI194-12	Diptera	Tineidae	Phorinae	Culisetini	Culiseta	Tinodes_waeneri	0.9999205	0.5266141	0.2890775	0.28919652	0.05607597	0.07687267
SMNSA114-16	Araneae	Salticidae	Rhagioninae	Xyletinini	Carcina	Pneumia_ussurica	0.9999944	0.990812	0.41878965	0.15760164	0.48004815	0.07423651
TIPSY045-08	Diptera	Limoniidae	Tanypodinae	Thinobiini	Ochthephilus	Aploderus_caelatus	0.8157945	0.41394728	0.10872795	0.2976557	0.057837095	0.11410964
SMNSH027-23	Diptera	Tineidae	Nemapogoninae	Leptopsyllini	Conchapelopia	Clambus_armadillo	0.9647732	0.791806	0.32897875	0.29378358	0.3015534	0.20297241
SYGEO367-19	Diptera	Tipulidae	Culicinae	Aedini	Limnophora	Okeniella_dasyprocta	0.9999999	0.26016325	0.25308025	0.40300542	0.49986038	0.093006425
SMNKA193-16	Araneae	Gnaphosidae	Sphaerocerinae	Procladiini	Polopeustis	Megatoma_undata	0.9985232	0.8890934	0.26740214	0.33573377	0.08201223	0.04016775
TACFI223-12	Diptera	Mycetophilidae	Sciophilinae	Limnophorini	Dicranomyia	Delina_nigrita	0.9999999	0.4283799	0.26047885	0.31241924	0.14611326	0.07192582
SMNSA261-16	Diptera	Chironomidae	Chironominae	Chironomini	Micropsectra	Lycoriella_freyi	1.0	0.8082883	0.57646745	0.49330634	0.20104767	0.36892942
TBGMI029-21	Diptera	Ameronothridae	Phthiriinae	Ipini	Minucia	Peodes_petsamoensis	0.8478599	0.20207125	0.30300263	0.14001165	0.13319287	0.09998341
TBGMI061-21	Sarcoptiformes	Sciaridae	Orthocladiinae	Exechiini	Scaphidema	Neomida_haemorrhoidalis	0.5231956	0.38723478	0.1330364	0.1876812	0.059460107	0.05732294
TBGMI186-21	Sarcoptiformes	Scheloribatidae	Liposcelidinae	Braconini	Hemileius	Hemileius_initialis	1.0	0.7617352	0.7636147	0.38105544	0.8171232	0.8915439
TACFI436-12	Diptera	Asilidae	Phasiinae	Phasiini	Subclytia	Subclytia_rotundiventris	0.9999654	0.2606662	0.83745956	0.39368352	0.8247143	0.73658806
TRIPO024-16	Diptera	Chironomidae	Chironominae	Chironomini	Parachironomus	Polypedilum_bicrenatum	0.99999523	0.9949064	0.9675637	0.9774829	0.36399093	0.5460821
TACFI265-12	Diptera	Mycetophilidae	Cylindrotominae	Coenosiini	Lispe	Lispe_pygmaea	1.0	0.6851257	0.2168349	0.24365628	0.27076235	0.15049514
SYGEO156-19	Diptera	Dolichopodidae	Dioctriinae	Chironomini	Pegomya	Liopiophila_varipes	0.9999814	0.31015787	0.17441839	0.69215554	0.3594567	0.044549517
TIPSY028-08	Lepidoptera	Tineidae	Oiketicinae	Hesperiini	Pachythelia	Pachythelia_villosella	0.9516944	0.47672004	0.7332589	0.13232428	0.18374959	0.4142358
ULMCA018-19	Hymenoptera	Formicidae	Formicinae	Lasiini	Lasius	Lasius_fuliginosus	0.94968516	0.879166	0.9092624	0.90357864	0.8423187	0.4795662
SMNSA246-16	Araneae	Gnaphosidae	Tanypodinae	Braconini	Eurycnemus	Coelostoma_orbiculare	1.0	0.7291379	0.18197036	0.12234948	0.09933563	0.06386441
TRIFI1403-18	Trichoptera	Limnephilidae	Limnephilinae	Exechiini	Limnephilus	Peromyscopsylla_silvatica	0.99999356	0.9936893	0.97181344	0.1070848	0.26803118	0.08675422
TESYR016-20	Diptera	Tipulidae	Acrocerinae	Macrocerini	Macrocera	Cheilosia_latifrons	1.0	0.25740078	0.23920731	0.58741623	0.20256937	0.06518795
SMNSA146-16	Araneae	Salticidae	Caeciliusinae	Simuliini	Valenzuela	Ocnerostoma_friesei	0.99853086	0.22341631	0.25752217	0.6176589	0.35276908	0.09826348
TIPSY062-08	Coleoptera	Silphidae	Plutellinae	Mordellistenini	Lyctus	Patrobus_australis	0.9290647	0.18312927	0.08237261	0.13570806	0.082270935	0.12398065
TACFI445-12	Diptera	Cecidomyiidae	Cylindrotominae	Scenopinini	Cylindromyia	Conops_quadrifasciatus	0.99999475	0.255359	0.18901	0.19701287	0.5779568	0.118420646
TACFI263-12	Diptera	Chironomidae	Culicinae	Hydrophorini	Culiseta	Macrocera_stigmoides	1.0	0.33293158	0.22612773	0.2089546	0.20156229	0.06913864
RDBA247-05	Hymenoptera	Dryinidae	Anteoninae	Cercerini	Bombus	Bombus_sylvestris	0.99955124	0.46591294	0.41618684	0.12042612	0.119657196	0.12787777
SCINO392-15	Diptera	Limoniidae	Limoniinae	Chironomini	Phronia	Claustropyga_corticis	0.9991773	0.6562839	0.52108145	0.24874926	0.4085503	0.19154578
TACFI429-12	Diptera	Phoridae	Cylindrotominae	Exoristini	Megaselia	Wagneria_costata	0.99999917	0.66666037	0.38827646	0.46914107	0.23901767	0.21769296
SMNKA318-16	Araneae	Gnaphosidae	Metacanthinae	Nabini	Zelotes	Zelotes_clivicola	0.99986374	0.8856125	0.1461284	0.36890146	0.82269293	0.922636
RLP002-20	Hemiptera	Cicadellidae	Typhlocybinae	Empoascini	Sigara	Elymana_kozhevnikovi	0.6348589	0.84385246	0.32340252	0.16893767	0.06203031	0.06315126
TIPSY031-08	Trichoptera	Sericostomatidae	Acrocerinae	Macrocerini	Macrocera	Psychoda_minuta	0.94301426	0.18674318	0.15380462	0.67014945	0.16210184	0.045224804
SMNKA177-16	Araneae	Philodromidae	Limnophilinae	Erythroneurini	Oncopsis	Chlorita_paolii	0.999982	0.48793298	0.18129744	0.08648248	0.04279241	0.028826429
SMNKA256-16	Araneae	Linyphiidae	Liposcelidinae	Coreini	Carcina	Carcina_quercana	0.9999713	0.9244372	0.27620822	0.17979226	0.9684733	0.25733885
SCINO294-15	Diptera	Sciaridae	Sciophilinae	Chironomini	Phronia	Lycoriella_freyi	0.9997981	0.97366536	0.25588346	0.8956984	0.2881129	0.23671816
TACFI202-12	Diptera	Phoridae	Cylindrotominae	Exoristini	Megaselia	Wagneria_costata	0.9999993	0.529807	0.27262703	0.66249454	0.15214875	0.2672821
RDNMG506-08	Lepidoptera	Noctuidae	Noctuinae	Eriopygini	Carcina	Leptologia_lota	1.0	0.6375698	0.27603984	0.3572863	0.111057	0.13114943
SYGEO026-19	Diptera	Tachinidae	Cylindrotominae	Macrocerini	Platycheirus	Platycheirus_aurolateralis	0.99999917	0.22433634	0.20066707	0.24345562	0.29160196	0.08137164
SCINO624-15	Diptera	Sciaridae	Mycetophilinae	Macrocerini	Lycoriella	Lycoriella_freyi	0.9995185	0.99448144	0.6628967	0.42410854	0.20145576	0.0885625
TBGMI040-21	Coleoptera	Staphylinidae	Erotinae	Exechiini	Exechiopsis	Boreaphilus_henningianus	0.96985704	0.2511259	0.28119877	0.13632077	0.05326519	0.04143912
TBGMI182-21	Sarcoptiformes	Scutoverticidae	Liposcelidinae	Asteiini	Berdeniella	Drapetisca_socialis	0.49757352	0.53209233	0.9718004	0.088319324	0.07886758	0.1287004
SMNSP921-19	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Entomognathus	Lindenius_albilabris	0.99624455	0.3398338	0.1815772	0.70259935	0.21432556	0.08494344
TACFI452-12	Diptera	Chironomidae	Tanypodinae	Culisetini	Culiseta	Macrocera_parva	1.0	0.9360631	0.7534853	0.18682076	0.12214315	0.06952024
SCINO933-15	Diptera	Sciaridae	Macrocerinae	Macrocerini	Macrocera	Myrmus_miriformis	0.99999964	0.9837467	0.55972624	0.657995	0.30546972	0.66395384
SRDOC002-15	Diptera	Mycetophilidae	Gnoristinae	Mycetophilini	Mycetophila	Carcina_quercana	0.86378425	0.9855123	0.57270277	0.89581376	0.17065138	0.37014762
RDNMH542-09	Lepidoptera	Epermeniidae	Incurvariinae	Procridini	Valenzuela	Coleophora_follicularis	0.99999225	0.13056645	0.4435053	0.23858596	0.17722395	0.46064144
TIPSY043-08	Lepidoptera	Psychidae	Naryciinae	Halictini	Valenzuela	Trichius_fasciatus	0.99525034	0.56267107	0.66826546	0.33671892	0.21794172	0.11653142
TACFI017-11	Diptera	Psychodidae	Psychodinae	Pericomaini	Exoprosopa	Bius_thoracicus	0.9999862	0.21520437	0.35666978	0.2947226	0.0733692	0.13067482
SMNKA106-16	Araneae	Lycosidae	Tanypodinae	Simuliini	Schoenomyza	Carterocephalus_silvicola	0.9997749	0.3131676	0.28722346	0.9110506	0.118275985	0.12919272
SYGEO015-19	Diptera	Culicidae	Culicinae	Aedini	Limnophora	Limnophora_triangula	0.9999999	0.18526612	0.25375062	0.39529666	0.45134956	0.08809983
TBGMI180-21	Sarcoptiformes	Chironomidae	Lachesillinae	Chironomini	Berdeniella	Berdeniella_freyi	0.99852836	0.49906692	0.2972067	0.90747696	0.30425605	0.07451188
ULMCA016-19	Coleoptera	Cerambycidae	Paederinae	Lathrobiini	Rugilus	Medon_apicalis	0.99999917	0.16829465	0.41855308	0.1789818	0.119281285	0.24344645
SMNSA081-16	Araneae	Anyphaenidae	Tanypodinae	Crabronini	Oxyopes	Oxyopes_ramosus	0.99652064	0.37746996	0.6224925	0.40593958	0.23161326	0.13749023
TBGMI198-22	Araneae	Philopotamidae	Eurymelinae	Leptopsyllini	Diaphora	Stenocranus_fuscovittatus	0.9871841	0.34070197	0.42155674	0.4993933	0.10521191	0.33698508
SMNKA265-16	Araneae	Linyphiidae	Myopinae	Leiodini	Ula	Protolampra_sobrina	0.9999814	0.9608073	0.1737497	0.4000844	0.05032223	0.20346458
SMNKA192-16	Araneae	Lycosidae	Pteromalinae	Crabronini	Culiseta	Culiseta_bergrothi	0.99999726	0.5269947	0.17907357	0.4369959	0.06416169	0.049450256
SMNSA077-16	Araneae	Linyphiidae	Macrocerinae	Forcipomyiini	Bezzia	Macrocera_pilosa	0.9909574	0.84919155	0.2230877	0.59261477	0.09563472	0.039447542
SCINO1454-16	Diptera	Sciaridae	Sciophilinae	Chironomini	Scatopsciara	Lycoriella_freyi	0.99950445	0.89225256	0.34284484	0.8072254	0.27223858	0.33765942
RDNMD359-06	Lepidoptera	Notodontidae	Gnoristinae	Plusiini	Polychrysia	Exoteleia_dodecella	0.99968505	0.5138102	0.72142446	0.82104075	0.45416927	0.22527578
TBGMI113-21	Diptera	Sciaridae	Liposcelidinae	Xyloterini	Temnothorax	Trypodendron_domesticum	0.9909623	0.6155039	0.36712244	0.18576244	0.06303929	0.08749686
SMNSP491-19	Hymenoptera	Sciaridae	Rhopalinae	Rhopalini	Corizus	Rhopalus_distinctus	0.99574184	0.59952325	0.16424567	0.34582153	0.2051689	0.27577516
TACFI604-12	Diptera	Tachinidae	Azeliinae	Voriini	Pseudopachystylum	Pseudopachystylum_gonioides	0.9999888	0.35310975	0.47417825	0.22139858	0.21780975	0.39533925
