ID	kingdom	phylum	class	order	family	genus	species
KU846038	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Brevistachys	Brevistachys_globosa
LT837487	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum_turcicum
MF795769	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
FJ809871	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ365940	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW046071	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KY747462	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444301	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella_heveanensis
MF488990	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444302	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_uniguttulatus
MH379883	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF795785	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unclassified	unclassified	unclassified
AF444325	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_cutaneum
OK356194	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	unclassified
MW063150	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Acrocalymmaceae	unclassified	unclassified
MN900984	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444349	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_chernovii
MN873023	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora_melinii
MG012472	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN900990	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ639040	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444350	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
JF957608	Fungi	Ascomycota	Dothideomycetes	Acrospermales	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	Pseudovirgaria	Pseudovirgaria_grisea
AJ000606	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma	Arthroderma_insingulare
AJ000607	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_ajelloi
MT946344	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	unclassified	unclassified	unclassified
AB968400	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	unclassified	unclassified
JX231155	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unclassified	unclassified
MW063197	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
AJ000612	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma	Arthroderma_grubyi
AF444373	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_wieringae
AF444379	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_hungarica
MT223774	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF190149	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN784963	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Melanconidaceae	Melanconis	Melanconis_alni
AJ000622	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Microsporum	unclassified
KY980639	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	unclassified	unclassified
JQ861746	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
AF444381	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY980642	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC184114	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JN712439	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Brunneosphaerella	Brunneosphaerella_jonkershoekensis
AF444391	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Bandoniozyma	Bandoniozyma_noutii
KY102136	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	Hyphopichia	Hyphopichia_homilentoma
KU882899	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY242705	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	unclassified	unclassified
MN784988	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KX061179	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH461123	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JN943752	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_scarabaeorum
JN943753	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	unclassified
AY645657	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea_meyersii
DQ836775	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Trematosphaeriaceae	Falciformispora	Falciformispora_senegalensis
EU673328	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Sphaeropsis	Sphaeropsis_citrigena
EU430265	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia_rosulata
AB747653	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces_kononenkoae
AB747658	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces_spencermartinsiae
Z98017	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_simii
KJ701231	Fungi	Basidiomycota	Cystobasidiomycetes	unclassified	unclassified	unclassified	unclassified
EU673332	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Phaeobotryon	unclassified
KP233038	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	Acrophialophora_levis
MG734730	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
AF176962	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	unclassified	unclassified
KY979736	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KF000452	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH197120	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae	unclassified	unclassified
MN492654	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW980559	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FR748051	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Stenocarpella	unclassified
MW980561	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW980563	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW980566	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JF263461	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW980568	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ280548	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladium	unclassified
KM091307	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma	Arthroderma_redellii
KC344770	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
KY350566	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC881085	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Epichloe	unclassified
KY173386	Fungi	Ascomycota	Sordariomycetes	Diaporthales	unclassified	unclassified	unclassified
KJ728759	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Entyloma	Entyloma_cosmi
MW980576	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW980578	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ280550	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladium	Cylindrocladium_buxicola
GQ280559	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladium	Cylindrocladium_buxicola
AB365463	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma_tumulicola
EF520123	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW980580	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN733498	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH855655	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	unclassified	unclassified	unclassified
AY939798	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unclassified	unclassified	unclassified
AB365470	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma_takamatsuzukensis
AJ279985	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_japonicus
KJ663825	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Phacidium	Phacidium_lacerum
AB714546	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY656625	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	unclassified
OK104077	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN161927	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	unclassified	unclassified
MT210337	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	unclassified	unclassified
KR029765	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KX384172	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JF417491	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia	Rasamsonia_aegroticola
MZ580478	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF410470	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija	Vanrija_humicola
AB478988	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG719937	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
JQ889283	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	unclassified
HQ880792	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria_bassiana
MG281015	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_citrichinensis
JN160602	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ914539	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HM562158	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW762886	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY917101	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella_bestiolae
AY917103	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella_dejecticola
KU940110	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	unclassified	unclassified
MH476516	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
MT132723	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT132726	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LT631316	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	unclassified
FN859417	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
EF191238	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY474564	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	unclassified	unclassified
MZ890337	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KF513279	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gliocephalotrichum	Gliocephalotrichum_ohiense
AB540567	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	Acremonium_polychromum
JN896310	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
LC275192	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	unclassified
AY259100	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia_rosulata
MH862769	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium	Zasmidium_velutinum
MK804678	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU940147	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
KF513289	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gliocephalotrichum	Gliocephalotrichum_cylindrosporum
KX287332	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia_cynarae
MK775470	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444564	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_intermedium
KF769435	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_spinulosum
MN313814	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KP326583	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
Z54110	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF661210	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_diversus
ON527937	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF661213	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_diversus
FJ860861	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	unclassified	unclassified
UDB012035	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ005231	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	unclassified
JQ005235	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_hippeastri
FR832474	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FN433150	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF652036	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	unclassified
MK986713	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	unclassified	unclassified
MK986715	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	unclassified	unclassified
EU795706	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	unclassified	unclassified
MT017509	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae	unclassified	unclassified
GU237864	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella_exigua
MK986719	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
JQ002681	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF652042	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_caesiellus
FJ515606	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella_exigua
NR_111249	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Diutina_rugosa
MH366611	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY051801	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	Cytospora	unclassified
EF652066	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_ruber
MT496747	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX905543	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW537735	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
GQ154540	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	unclassified	unclassified
KC691458	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ341291	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ154547	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	unclassified	unclassified
