ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
AMTPD2446-15	Insecta	1.00	Diptera	1.00	Heleomyzidae	0.72	Heleomyzinae	0.71	Heleomyza	0.35	Heleomyza_serrata	0.35
AMTPD287-15	Insecta	0.98	Diptera	0.89	Chironomidae	0.58	Orthocladiinae	0.43	Limnophyes	0.26	Limnophyes_habilis	0.20
AMTPD3025-15	Insecta	1.00	Diptera	1.00	Tephritidae	1.00	Trypetinae	1.00	Euleia	1.00	Euleia_rotundiventris	1.00
AMTPD3082-15	Insecta	1.00	Diptera	1.00	Tephritidae	1.00	Tephritinae	1.00	Campiglossa	1.00	Campiglossa_bidentis	1.00
AMTPD3267-15	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Cephalosphaera	1.00	Cephalosphaera_germanica	1.00
AMTPD333-15	Insecta	1.00	Diptera	0.85	Chironomidae	0.42	Orthocladiinae	0.38	Limnophyes	0.17	Limnophyes_habilis	0.12
AMTPD356-15	Insecta	0.99	Diptera	0.65	Chironomidae	0.38	Orthocladiinae	0.23	Limnophyes	0.06	Smittia_leucopogon	0.03
AMTPD3770-15	Insecta	1.00	Diptera	1.00	Bibionidae	1.00	Bibioninae	1.00	Bibio	1.00	Bibio_pomonae	1.00
AMTPD375-15	Insecta	1.00	Diptera	0.81	Chironomidae	0.42	Orthocladiinae	0.38	Limnophyes	0.19	Limnophyes_pentaplastus	0.14
AMTPD3844-15	Insecta	1.00	Diptera	0.84	Limoniidae	0.12	Empidinae	0.11	Dicranomyia	0.09	Hilara_pseudochorica	0.07
AMTPD3995-15	Insecta	1.00	Diptera	1.00	Limoniidae	1.00	Limnophilinae	1.00	Euphylidorea	0.73	Euphylidorea_phaeostigma	0.73
AMTPD428-15	Insecta	1.00	Diptera	0.87	Chironomidae	0.54	Orthocladiinae	0.48	Limnophyes	0.29	Limnophyes_habilis	0.28
AMTPD438-15	Insecta	1.00	Diptera	0.95	Chironomidae	0.64	Diamesinae	0.40	Diamesa	0.36	Diamesa_incallida	0.36
AMTPD440-15	Insecta	0.96	Diptera	0.61	Chironomidae	0.38	Orthocladiinae	0.26	Limnophyes	0.05	Metalimnobia_quadrimaculata	0.04
AMTPD4469-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Melanostoma	1.00	Melanostoma_mellinum	1.00
AMTPD4497-16	Insecta	1.00	Diptera	1.00	Syrphidae	0.92	Eristalinae	0.90	Cheilosia	0.65	Cheilosia_nigripes	0.48
AMTPD4502-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Melanostoma	1.00	Melanostoma_mellinum	1.00
AMTPD4518-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Cheilosia	1.00	Cheilosia_lasiopa	1.00
AMTPD4547-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Pelecocera	1.00	Pelecocera_scaevoides	1.00
AMTPD4568-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Melanostoma	1.00	Melanostoma_mellinum	1.00
AMTPD4575-16	Insecta	1.00	Diptera	1.00	Syrphidae	0.94	Eristalinae	0.94	Cheilosia	0.90	Cheilosia_impressa	0.17
AMTPD4597-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Melanostoma	1.00	Melanostoma_mellinum	1.00
AMTPD4599-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Eristalis	1.00	Eristalis_rupium	1.00
AMTPD4614-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Eupeodes	1.00	Eupeodes_bucculatus	1.00
AMTPD473-15	Insecta	1.00	Diptera	0.81	Chironomidae	0.40	Orthocladiinae	0.30	Limnophyes	0.08	Limonia_macrostigma	0.05
AMTPD474-15	Insecta	0.98	Diptera	0.81	Chironomidae	0.36	Orthocladiinae	0.20	Smittia	0.06	Smittia_leucopogon	0.05
AMTPD475-15	Insecta	0.99	Diptera	0.77	Chironomidae	0.40	Orthocladiinae	0.34	Cricotopus	0.11	Cricotopus_skirwithensis	0.04
AMTPD503-15	Insecta	1.00	Diptera	0.90	Chironomidae	0.20	Orthocladiinae	0.10	Cricotopus	0.06	Carabus_granulatus	0.04
AMTPD506-15	Insecta	1.00	Diptera	0.90	Chironomidae	0.15	Orthocladiinae	0.12	Dicranomyia	0.05	Simulium_ornatum	0.04
AMTPD511-15	Insecta	1.00	Diptera	0.94	Chironomidae	0.32	Orthocladiinae	0.13	Hilara	0.08	Xenochironomus_xenolabis	0.03
AMTPD518-15	Insecta	1.00	Diptera	0.73	Carabidae	0.11	Harpalinae	0.11	Dolichopus	0.06	Dolichopus_notatus	0.05
AMTPD528-15	Insecta	1.00	Diptera	0.91	Tachinidae	0.23	Exoristinae	0.16	Hilara	0.06	Nostima_picta	0.04
AMTPD529-15	Insecta	1.00	Diptera	0.77	Tachinidae	0.24	Exoristinae	0.11	Carcelia	0.05	Nowickia_marklini	0.04
AMTPD530-15	Insecta	1.00	Diptera	0.86	Tachinidae	0.30	Exoristinae	0.18	Nostima	0.07	Nostima_picta	0.07
AMTPD540-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD532-15	Insecta	1.00	Diptera	0.87	Tachinidae	0.25	Exoristinae	0.17	Carcelia	0.06	Carcelia_tibialis	0.04
AMTPD541-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD542-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD543-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD545-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD553-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD560-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD561-15	Insecta	1.00	Diptera	0.59	Syrphidae	0.11	Mycetophilinae	0.07	Mycetophila	0.04	Xylophagus_ater	0.03
AMTPD570-15	Insecta	1.00	Diptera	0.57	Staphylinidae	0.10	Aleocharinae	0.07	Phytomyza	0.07	Macrorrhyncha_flava	0.03
AMTPD659-15	Insecta	1.00	Diptera	0.81	Muscidae	0.08	dummy_Fanniidae	0.05	Fannia	0.05	Limnospila_albifrons	0.05
AMTPD667-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Monocentrota	1.00	Monocentrota_lundstroemi	1.00
AMTPD675-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD676-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD707-15	Insecta	1.00	Diptera	0.76	Mycetophilidae	0.09	Luciliinae	0.07	Lucilia	0.07	Lucilia_caesar	0.05
AMTPD770-15	Insecta	1.00	Diptera	0.84	Mycetophilidae	0.12	dummy_Bolitophilidae	0.10	Bolitophila	0.10	Bolitophila_maculipennis	0.10
AMTPD777-15	Insecta	1.00	Diptera	0.94	Bolitophilidae	0.22	dummy_Bolitophilidae	0.22	Bolitophila	0.22	Bolitophila_maculipennis	0.21
AMTPD778-15	Insecta	1.00	Diptera	0.82	Bolitophilidae	0.18	dummy_Bolitophilidae	0.18	Bolitophila	0.18	Bolitophila_maculipennis	0.11
AMTPD794-15	Insecta	1.00	Diptera	0.88	Mycetophilidae	0.15	dummy_Bolitophilidae	0.14	Bolitophila	0.14	Bolitophila_maculipennis	0.13
AMTPD796-15	Insecta	1.00	Diptera	0.89	Muscidae	0.12	Coenosiinae	0.09	Coenosia	0.08	Coenosia_pedella	0.04
AMTPD801-15	Insecta	1.00	Diptera	0.91	Bolitophilidae	0.37	dummy_Bolitophilidae	0.37	Bolitophila	0.37	Bolitophila_maculipennis	0.36
AMTPD803-15	Insecta	1.00	Diptera	0.89	Muscidae	0.14	Coenosiinae	0.10	Coenosia	0.08	Xanthandrus_comtus	0.04
AMTPD807-15	Insecta	1.00	Diptera	0.83	Bolitophilidae	0.25	dummy_Bolitophilidae	0.25	Bolitophila	0.25	Bolitophila_maculipennis	0.21
AMTPD817-15	Insecta	1.00	Diptera	0.89	Tachinidae	0.26	Exoristinae	0.17	Hilara	0.07	Thricops_genarum	0.05
AMTPD828-15	Insecta	1.00	Diptera	0.93	Muscidae	0.11	Orthocladiinae	0.07	Coenosia	0.05	Nowickia_marklini	0.04
AMTPD825-15	Insecta	1.00	Diptera	1.00	Bolitophilidae	1.00	dummy_Bolitophilidae	1.00	Bolitophila	1.00	Bolitophila_maculipennis	1.00
AMTPD870-15	Insecta	0.99	Diptera	0.80	Limoniidae	0.13	Limoniinae	0.11	Cordilura	0.05	Sepsis_violacea	0.04
AMTPD878-15	Insecta	1.00	Diptera	0.82	Chironomidae	0.20	Orthocladiinae	0.13	Hydrotaea	0.06	Hydrotaea_dentipes	0.06
AMTPD883-15	Insecta	1.00	Diptera	0.84	Chironomidae	0.09	Orthocladiinae	0.07	Agathomyia	0.05	Agathomyia_unicolor	0.05
AMTPD910-15	Insecta	1.00	Diptera	0.79	Chironomidae	0.17	Scathophaginae	0.11	Cordilura	0.05	Hydrotaea_dentipes	0.03
AMTPD919-15	Insecta	0.99	Diptera	0.74	Chironomidae	0.16	Scathophaginae	0.09	Cordilura	0.06	Cordilura_pudica	0.03
AMTPD936-15	Insecta	1.00	Diptera	0.77	Chironomidae	0.14	Orthocladiinae	0.09	Tipula	0.03	Leptopeza_nr._borealis	0.03
AMTPD941-15	Insecta	1.00	Diptera	0.79	Chironomidae	0.20	Orthocladiinae	0.11	Cordilura	0.06	Spilogona_contractifrons	0.04
AMTPE018-15	Insecta	1.00	Diptera	0.66	Chrysomelidae	0.10	Galerucinae	0.07	Phaonia	0.04	Phaonia_apicalis	0.03
AMTPE028-15	Insecta	1.00	Diptera	0.78	Mycetophilidae	0.13	Phytomyzinae	0.09	Boletina	0.08	Pterostichus_adstrictus	0.04
AMTPD952-15	Insecta	0.99	Diptera	0.89	Chironomidae	0.37	Orthocladiinae	0.26	Cricotopus	0.07	Limnophyes_spinigus	0.05
AMTPE044-15	Insecta	1.00	Diptera	0.75	Chironomidae	0.16	Orthocladiinae	0.08	Glocianus	0.03	Glocianus_fennicus	0.03
AMTPE049-15	Insecta	1.00	Diptera	0.86	Ceratopogonidae	0.61	Forcipomyiinae	0.61	Forcipomyia	0.61	Forcipomyia_monilicornis	0.61
AMTPE1048-15	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Platycheirus	1.00	Platycheirus_aurolateralis	0.62
AMTPE1057-15	Insecta	1.00	Diptera	1.00	Syrphidae	0.98	Syrphinae	0.97	Paragus	0.95	Paragus_pecchiolii	0.87
AMTPE1392-15	Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Chloropinae	1.00	Chlorops	1.00	Chlorops_meigenii	1.00
AMTPE1627-15	Insecta	1.00	Diptera	0.69	Chironomidae	0.15	Orthocladiinae	0.06	Agabus	0.05	Dytiscus_lapponicus	0.04
AMTPE1653-15	Insecta	1.00	Diptera	0.58	Chironomidae	0.20	Orthocladiinae	0.08	Dytiscus	0.08	Dytiscus_lapponicus	0.08
AMTPE1679-15	Insecta	1.00	Diptera	0.87	Empididae	0.11	Empidinae	0.09	Rhamphomyia	0.06	Cheilosia_flavissima	0.03
AMTPE1687-15	Insecta	1.00	Diptera	0.92	Dolichopodidae	0.11	Hydrophorinae	0.11	Hydrophorus	0.11	Hydrophorus_borealis	0.05
AMTPE1889-15	Insecta	1.00	Diptera	1.00	Agromyzidae	0.97	Phytomyzinae	0.97	Phytomyza	0.97	Phytomyza_farfarella	0.42
AMTPE1957-15	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Agromyza	1.00	Agromyza_nigripes	1.00
AMTPE1295-15	Insecta	1.00	Diptera	0.98	Chloropidae	0.84	Chloropinae	0.83	Chlorops	0.81	Chlorops_hypostigma	0.25
AMTPE2323-15	Insecta	1.00	Diptera	0.92	Sphaeroceridae	0.26	Limosininae	0.26	Spelobia	0.07	Spelobia_parapusio	0.05
AMTPE2558-15	Insecta	1.00	Diptera	0.99	Chloropidae	0.92	Oscinellinae	0.92	Aphanotrigonum	0.92	Aphanotrigonum_nigripes	0.74
AMTPE375-15	Insecta	0.99	Diptera	0.73	Sciaridae	0.35	dummy_Sciaridae	0.35	Corynoptera	0.10	Corynoptera_irmgardis	0.06
AMTPE430-15	Insecta	1.00	Diptera	0.83	Chironomidae	0.35	Orthocladiinae	0.31	Limnophyes	0.11	Mycomya_ruficollis	0.05
AMTPE482-15	Insecta	1.00	Diptera	0.92	Phoridae	0.40	Phorinae	0.38	Triphleba	0.32	Triphleba_bicornuta	0.31
AMTPE674-15	Insecta	0.97	Diptera	0.45	Sciaridae	0.20	dummy_Sciaridae	0.20	Bradysia	0.09	Corynoptera_trepida	0.05
AMTPE909-15	Insecta	1.00	Diptera	0.96	Chironomidae	0.59	Diamesinae	0.33	Diamesa	0.31	Diamesa_incallida	0.31
AMTPE919-15	Insecta	1.00	Diptera	0.95	Chironomidae	0.53	Orthocladiinae	0.23	Diamesa	0.22	Diamesa_incallida	0.22
AMTPF085-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Heterostylodes	1.00	Heterostylodes_obscura	1.00
AMTPF093-16	Insecta	1.00	Diptera	0.98	Anthomyiidae	0.48	Anthomyiinae	0.30	Pegomya	0.15	Delina_nigrita	0.09
AMTPF119-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Pegomyinae	1.00	Alliopsis	1.00	Alliopsis_silvestris	1.00
AMTPF1470-16	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Azeliinae	1.00	Thricops	1.00	Thricops_aculeipes	0.98
AMTPF178-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.98	Anthomyiinae	0.97	Heterostylodes	0.68	Heterostylodes_obscura	0.54
AMTPF186-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Botanophila	1.00	Botanophila_sp.	1.00
AMTPF1911-16	Insecta	1.00	Diptera	0.69	Sciaridae	0.56	dummy_Sciaridae	0.56	Bradysia	0.44	Bradysia_excelsa	0.19
AMTPF2077-16	Insecta	1.00	Diptera	0.52	Sciaridae	0.39	dummy_Sciaridae	0.39	Bradysia	0.15	Scatopsciara_fera	0.07
AMTPF1951-16	Insecta	0.99	Diptera	0.65	Sciaridae	0.41	dummy_Sciaridae	0.41	Bradysia	0.14	Bradysia_normalis	0.04
AMTPF295-16	Insecta	1.00	Diptera	0.99	Anthomyiidae	0.67	Anthomyiinae	0.60	Chirosia	0.24	Chirosia_cinerosa	0.17
AMTPF304-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Eustalomyia	1.00	Eustalomyia_festiva	1.00
AMTPF307-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.72	Anthomyiinae	0.67	Chirosia	0.23	Botanophila_striolata	0.19
AMTPF310-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.97	Anthomyiinae	0.95	Botanophila	0.61	Botanophila_hucketti	0.30
AMTPF3158-16	Insecta	1.00	Diptera	0.97	Tachinidae	0.86	Exoristinae	0.82	Allophorocera	0.15	Allophorocera_ferruginea	0.14
AMTPF3183-16	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Allophorocera	1.00	Allophorocera_ferruginea	0.79
AMTPF340-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.98	Anthomyiinae	0.97	Heterostylodes	0.72	Heterostylodes_obscura	0.60
AMTPF320-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.99	Anthomyiinae	0.99	Heterostylodes	0.81	Heterostylodes_obscura	0.54
AMTPF3492-16	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Acemya	1.00	Acemya_rufitibia	1.00
AMTPF342-16	Insecta	1.00	Diptera	0.99	Anthomyiidae	0.96	Anthomyiinae	0.94	Heterostylodes	0.76	Heterostylodes_obscura	0.62
AMTPF3620-16	Insecta	1.00	Diptera	1.00	Calliphoridae	1.00	Rhinophorinae	1.00	Paykullia	1.00	Paykullia_maculata	0.70
AMTPF3647-16	Insecta	1.00	Diptera	1.00	Calliphoridae	1.00	Ameniinae	1.00	Eurychaeta	1.00	Eurychaeta_palpalis	1.00
AMTPF3696-16	Insecta	1.00	Diptera	0.94	Sarcophagidae	0.12	Miltogramminae	0.12	Senotainia	0.07	Senotainia_conica	0.07
AMTPF373-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.77	Anthomyiinae	0.74	Delia	0.64	Delia_cuneata	0.26
AMTPF4119-16	Insecta	1.00	Diptera	0.94	Drosophilidae	0.15	Drosophilinae	0.08	Scaptomyza	0.06	Alloborborus_pallifrons	0.06
AMTPF4467-16	Insecta	1.00	Diptera	1.00	Dolichopodidae	1.00	Dolichopodinae	1.00	Dolichopus	1.00	Dolichopus_popularis	0.67
AMTPF5816-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Cordyla	1.00	Cordyla_pusilla	1.00
AMTPF5811-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	0.95	Mycetophilinae	0.95	Mycetophila	0.94	Mycetophila_strigatoides	0.75
AMTPF5890-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Allodiopsis	1.00	Allodiopsis_domestica	1.00
AMTPF6106-16	Insecta	1.00	Diptera	0.74	Mycetophilidae	0.39	Mycetophilinae	0.34	Mycetophila	0.12	Mycetophila_laeta	0.04
AMTPF6346-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Phronia	1.00	Phronia_caliginosa	1.00
AMTPF6114-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00	Mycetophila_exstincta	1.00
AMTPF6364-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Phronia	1.00	Phronia_flavipes	1.00
AMTPF6408-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycomyinae	1.00	Mycomya	1.00	Mycomya_disa	1.00
AMTPF6441-16	Insecta	1.00	Diptera	0.93	Mycetophilidae	0.63	Gnoristinae	0.57	Boletina	0.41	Gnoriste_bilineata	0.09
AMTPF6819-16	Insecta	1.00	Diptera	0.87	Dolichopodidae	0.15	Hydrophorinae	0.09	Hydrophorus	0.09	Hydrophorus_geminus	0.07
AMTPF6639-16	Insecta	1.00	Diptera	1.00	Psilidae	1.00	Psilinae	1.00	Loxocera	1.00	Loxocera_aristata	1.00
AMTPF6831-16	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Platypalpus	1.00	Platypalpus_brachystylus	0.99
AMTPF6873-16	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Platypalpus	1.00	Platypalpus_longicornis	1.00
AMTPF6977-16	Insecta	1.00	Diptera	0.87	Hybotidae	0.31	Tachydromiinae	0.31	Platypalpus	0.28	Platypalpus_albiseta	0.16
AODON441-20	Insecta	0.99	Odonata	0.31	Coenagrionidae	0.30	Coenagrioninae	0.26	Erythromma	0.18	Erythromma_najas	0.18
ASQAS164-11	Insecta	0.94	Hymenoptera	0.80	Braconidae	0.45	Microgastrinae	0.42	Pholetesor	0.42	Pholetesor_ornigis	0.23
ASQAS265-11	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ctenopelmatinae	0.96	Campodorus	0.59	Campodorus_dorsalis	0.24
ASQBR171-09	Insecta	0.97	Hymenoptera	0.51	Ichneumonidae	0.19	Exothecinae	0.10	Colastes	0.10	Colastes_braconius	0.10
ASQBR150-09	Insecta	1.00	Hymenoptera	0.55	Ichneumonidae	0.25	Phygadeuontinae	0.11	Bethylus	0.05	Bethylus_fuscicornis	0.04
ASQBR326-09	Insecta	0.99	Hymenoptera	0.57	Ichneumonidae	0.29	Ichneumoninae	0.07	Aprosthema	0.04	Aprosthema_melanurum	0.04
ASQIC223-09	Insecta	1.00	Hymenoptera	0.83	Ichneumonidae	0.78	Ctenopelmatinae	0.18	Mesoleptidea	0.09	Mesoleptidea_cingulata	0.06
ASQIC245-09	Insecta	0.99	Hymenoptera	0.95	Ichneumonidae	0.87	Phygadeuontinae	0.19	Diadegma	0.08	Diadegma_sordipes	0.05
ASQIC250-09	Insecta	1.00	Hymenoptera	0.98	Ichneumonidae	0.98	Ctenopelmatinae	0.94	Rhorus	0.94	Rhorus_substitutor	0.93
ASQIC269-09	Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.98	Ctenopelmatinae	0.90	Campodorus	0.55	Campodorus_dorsalis	0.29
ASQIC316-09	Insecta	1.00	Hymenoptera	0.84	Ichneumonidae	0.79	Pimplinae	0.29	Delomerista	0.11	Delomerista_laevis	0.11
ASQIC432-09	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Endasys	1.00	Endasys_euxestus	1.00
ASQSP977-10	Insecta	0.90	Hymenoptera	0.54	Ichneumonidae	0.16	Crabroninae	0.08	Colastes	0.07	Colastes_braconius	0.07
BASYM015-10	Insecta	0.98	Hymenoptera	0.48	Ichneumonidae	0.20	Mirinae	0.07	Athalia	0.04	Trigonotylus_fuscitarsis	0.03
ASQSP989-10	Insecta	0.97	Hymenoptera	0.63	Ichneumonidae	0.19	Exothecinae	0.10	Colastes	0.10	Colastes_braconius	0.10
BASYM040-10	Insecta	0.97	Hymenoptera	0.33	Geometridae	0.12	Larentiinae	0.05	Pamphilius	0.03	Eupithecia_distinctaria	0.03
BASYM029-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00	Nematinus_fuscipennis	0.53
BASYM058-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Stauronematus	1.00	Stauronematus_platycerus	1.00
BASYM047-10	Insecta	1.00	Hymenoptera	0.94	Tenthredinidae	0.93	Nematinae	0.21	Dolerus	0.17	Rhadinoceraea_sibiricola	0.06
BASYM069-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_laricis	0.97
BASYM074-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_leucopus	1.00
BASYM075-10	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Tenthredininae	0.75	Macrophya	0.72	Macrophya_albipuncta	0.68
BASYM078-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Macrophya	1.00	Macrophya_rufipes	1.00
BASYM103-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00	Nematinus_luteus	0.96
BASYM083-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_obsoleta	0.99
BASYM1054-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	0.80
BASYM1047-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Strongylogaster	1.00	Strongylogaster_filicis	1.00
BASYM1056-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	1.00
BASYM1055-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	0.98
BASYM107-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00	Nematinus_caledonicus	0.99
BASYM1099-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_ischnocera_group	0.98
BASYM1113-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	0.97	Nematinae	0.33	Ametastegia	0.24	Ametastegia_perla	0.17
BASYM1115-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00	Allantus_truncatus	0.92
BASYM1116-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00	Allantus_truncatus	0.89
BASYM114-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_omissa	1.00
BASYM1124-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Ametastegia	1.00	Ametastegia_pallipes	1.00
BASYM1164-11	Insecta	1.00	Hymenoptera	0.94	Tenthredinidae	0.92	Nematinae	0.42	Euura	0.20	Euura_sylvestris	0.04
BASYM116-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_histrio_group	0.96
BASYM1196-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pseudodineura	1.00	Pseudodineura_fuscula	1.00
BASYM1191-11	Insecta	1.00	Hymenoptera	0.94	Tenthredinidae	0.94	Nematinae	0.83	Pseudodineura	0.50	Pseudodineura_enslini	0.37
BASYM1114-11	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Allantinae	0.33	Ametastegia	0.20	Ametastegia_perla	0.13
BASYM1202-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Heterarthrinae	1.00	Parna	1.00	Parna_apicalis	1.00
BASYM1213-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_imperfecta	1.00
BASYM1214-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_imperfecta	1.00
BASYM1215-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_imperfecta	1.00
BASYM1225-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	0.97	Euura	0.88	Euura_longiserra_group	0.11
BASYM1227-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Nematinae	0.92	Euura	0.80	Euura_longiserra_group	0.10
BASYM1230-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_nigricornis	0.99
BASYM1203-11	Insecta	1.00	Hymenoptera	0.92	Tenthredinidae	0.92	Nematinae	0.28	Euura	0.14	Rhadinoceraea_sibiricola	0.10
