ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
AMTPD2446-15	Insecta	1.00	Diptera	0.98	Heleomyzidae	0.76	Heleomyzinae	0.75	Scoliocentra	0.38	Heleomyza_serrata	0.34
AMTPD287-15	Insecta	1.00	Diptera	0.79	Chironomidae	0.40	Orthocladiinae	0.33	Limnophyes	0.15	Limnophyes_habilis	0.12
AMTPD3082-15	Insecta	1.00	Diptera	1.00	Tephritidae	1.00	Tephritinae	1.00	Campiglossa	1.00	Campiglossa_bidentis	1.00
AMTPD333-15	Insecta	1.00	Diptera	0.86	Chironomidae	0.39	Orthocladiinae	0.34	Limnophyes	0.16	Limnophyes_habilis	0.11
AMTPD356-15	Insecta	1.00	Diptera	0.63	Chironomidae	0.34	Orthocladiinae	0.17	Parachironomus	0.05	Habrocerus_capillaricornis	0.03
AMTPD3267-15	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Cephalosphaera	1.00	Cephalosphaera_germanica	1.00
AMTPD3770-15	Insecta	1.00	Diptera	1.00	Bibionidae	1.00	Bibioninae	1.00	Bibio	1.00	Bibio_pomonae	1.00
AMTPD3844-15	Insecta	1.00	Diptera	0.90	Limoniidae	0.13	Limoniinae	0.10	Hilara	0.09	Hilara_pseudochorica	0.05
AMTPD3995-15	Insecta	1.00	Diptera	1.00	Limoniidae	1.00	Limnophilinae	1.00	Euphylidorea	0.59	Euphylidorea_phaeostigma	0.59
AMTPD375-15	Insecta	1.00	Diptera	0.80	Chironomidae	0.31	Orthocladiinae	0.28	Limnophyes	0.16	Limnophyes_pentaplastus	0.16
AMTPD3025-15	Insecta	1.00	Diptera	1.00	Tephritidae	1.00	Trypetinae	1.00	Euleia	1.00	Euleia_rotundiventris	1.00
AMTPD428-15	Insecta	1.00	Diptera	0.79	Chironomidae	0.41	Orthocladiinae	0.34	Limnophyes	0.17	Limnophyes_habilis	0.16
AMTPD438-15	Insecta	1.00	Diptera	0.93	Chironomidae	0.55	Diamesinae	0.31	Diamesa	0.30	Diamesa_incallida	0.30
AMTPD4469-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Melanostoma	1.00	Melanostoma_mellinum	1.00
AMTPD4502-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Melanostoma	1.00	Melanostoma_mellinum	1.00
AMTPD4497-16	Insecta	1.00	Diptera	0.98	Syrphidae	0.93	Eristalinae	0.93	Cheilosia	0.77	Cheilosia_nigripes	0.48
AMTPD440-15	Insecta	0.98	Diptera	0.68	Chironomidae	0.37	Orthocladiinae	0.26	Orthocladius	0.09	Orthocladius_rubicundus	0.05
AMTPD4518-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Cheilosia	1.00	Cheilosia_lasiopa	1.00
AMTPD4568-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Melanostoma	1.00	Melanostoma_mellinum	1.00
AMTPD4575-16	Insecta	1.00	Diptera	0.99	Syrphidae	0.97	Eristalinae	0.97	Cheilosia	0.97	Cheilosia_impressa	0.18
AMTPD4599-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Eristalis	1.00	Eristalis_rupium	1.00
AMTPD4597-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Melanostoma	1.00	Melanostoma_mellinum	1.00
AMTPD4614-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Eupeodes	1.00	Eupeodes_bucculatus	1.00
AMTPD474-15	Insecta	1.00	Diptera	0.86	Chironomidae	0.33	Orthocladiinae	0.19	Limnophyes	0.05	Villa_occulta	0.02
AMTPD475-15	Insecta	1.00	Diptera	0.82	Chironomidae	0.36	Orthocladiinae	0.28	Limnophyes	0.09	Cricotopus_caducus	0.03
AMTPD4547-16	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Pelecocera	1.00	Pelecocera_scaevoides	1.00
AMTPD503-15	Insecta	1.00	Diptera	0.93	Chironomidae	0.17	Orthocladiinae	0.13	Cheilosia	0.05	Hydrophorus_praecox	0.03
AMTPD506-15	Insecta	0.99	Diptera	0.88	Chironomidae	0.14	Orthocladiinae	0.09	Cricotopus	0.04	Hydrophorus_praecox	0.03
AMTPD511-15	Insecta	1.00	Diptera	0.91	Chironomidae	0.29	Orthocladiinae	0.18	Dicranomyia	0.05	Tipula_unca	0.05
AMTPD518-15	Insecta	1.00	Diptera	0.73	Dolichopodidae	0.12	Dolichopodinae	0.11	Dolichopus	0.11	Dolichopus_notatus	0.07
AMTPD528-15	Insecta	1.00	Diptera	0.93	Tachinidae	0.32	Exoristinae	0.21	Carcelia	0.06	Allophorocera_lapponica	0.04
AMTPD473-15	Insecta	0.98	Diptera	0.73	Chironomidae	0.36	Orthocladiinae	0.26	Smittia	0.05	Limonia_macrostigma	0.03
AMTPD529-15	Insecta	1.00	Diptera	0.81	Tachinidae	0.37	Exoristinae	0.20	Carcelia	0.08	Carcelia_tibialis	0.07
AMTPD540-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD532-15	Insecta	1.00	Diptera	0.78	Tachinidae	0.26	Exoristinae	0.22	Carcelia	0.09	Carcelia_tibialis	0.08
AMTPD541-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD542-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD543-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD560-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD545-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD561-15	Insecta	1.00	Diptera	0.55	Agromyzidae	0.12	Phytomyzinae	0.10	Phytomyza	0.05	Crossopalpus_curvinervis	0.02
AMTPD570-15	Insecta	0.99	Diptera	0.59	Syrphidae	0.12	Syrphinae	0.08	Eupithecia	0.03	Eupithecia_satyrata	0.02
AMTPD530-15	Insecta	1.00	Diptera	0.94	Tachinidae	0.33	Exoristinae	0.23	Hydrotaea	0.06	Nostima_picta	0.03
AMTPD675-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD659-15	Insecta	1.00	Diptera	0.75	Muscidae	0.10	dummy_Fanniidae	0.08	Fannia	0.08	Dolichopus_longitarsis	0.04
AMTPD553-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD676-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_lugubris	1.00
AMTPD667-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Monocentrota	1.00	Monocentrota_lundstroemi	1.00
AMTPD707-15	Insecta	1.00	Diptera	0.77	Keroplatidae	0.08	Macrocerinae	0.07	Macrocera	0.07	Bradysia_excelsa	0.03
AMTPD770-15	Insecta	1.00	Diptera	0.87	Mycetophilidae	0.18	dummy_Bolitophilidae	0.12	Bolitophila	0.12	Bolitophila_maculipennis	0.11
AMTPD778-15	Insecta	1.00	Diptera	0.89	Bolitophilidae	0.19	dummy_Bolitophilidae	0.19	Bolitophila	0.19	Bolitophila_maculipennis	0.13
AMTPD794-15	Insecta	1.00	Diptera	0.80	Mycetophilidae	0.14	Orthocladiinae	0.11	Bolitophila	0.07	Bolitophila_maculipennis	0.07
AMTPD801-15	Insecta	1.00	Diptera	0.90	Bolitophilidae	0.33	dummy_Bolitophilidae	0.33	Bolitophila	0.33	Bolitophila_maculipennis	0.29
AMTPD803-15	Insecta	1.00	Diptera	0.84	Muscidae	0.08	Hydrophorinae	0.06	Hydrophorus	0.06	Bolitophila_maculipennis	0.04
AMTPD807-15	Insecta	1.00	Diptera	0.84	Bolitophilidae	0.20	dummy_Bolitophilidae	0.20	Bolitophila	0.20	Bolitophila_maculipennis	0.16
AMTPD777-15	Insecta	1.00	Diptera	0.91	Bolitophilidae	0.23	dummy_Bolitophilidae	0.23	Bolitophila	0.23	Bolitophila_maculipennis	0.20
AMTPD817-15	Insecta	1.00	Diptera	0.87	Tachinidae	0.24	Exoristinae	0.14	Hilara	0.06	Coenosia_agromyzina	0.04
AMTPD825-15	Insecta	1.00	Diptera	1.00	Bolitophilidae	1.00	dummy_Bolitophilidae	1.00	Bolitophila	1.00	Bolitophila_maculipennis	1.00
AMTPD828-15	Insecta	1.00	Diptera	0.95	Muscidae	0.15	dummy_Fanniidae	0.09	Fannia	0.09	Bolitophila_maculipennis	0.05
AMTPD870-15	Insecta	0.99	Diptera	0.74	Chironomidae	0.18	Orthocladiinae	0.12	Rhamphomyia	0.04	Trixoscelis_frontalis	0.03
AMTPD796-15	Insecta	1.00	Diptera	0.85	Muscidae	0.15	Orthocladiinae	0.09	Coenosia	0.07	Ormosia_fascipennis	0.03
AMTPD878-15	Insecta	1.00	Diptera	0.81	Chironomidae	0.15	Orthocladiinae	0.09	Simulium	0.04	Paragus_pecchiolii	0.03
AMTPD883-15	Insecta	1.00	Diptera	0.92	Chironomidae	0.21	Orthocladiinae	0.17	Cricotopus	0.06	Limnophyes_spinigus	0.04
AMTPD936-15	Insecta	1.00	Diptera	0.82	Chironomidae	0.17	Orthocladiinae	0.11	Cricotopus	0.05	Cricotopus_bicinctus	0.04
AMTPD919-15	Insecta	0.99	Diptera	0.94	Chironomidae	0.13	Orthocladiinae	0.07	Simulium	0.06	Simulium_ornatum	0.05
AMTPD941-15	Insecta	0.99	Diptera	0.79	Chironomidae	0.15	Orthocladiinae	0.08	Coleophora	0.05	Cordilura_pudica	0.03
AMTPD952-15	Insecta	1.00	Diptera	0.93	Chironomidae	0.37	Orthocladiinae	0.23	Cricotopus	0.14	Cricotopus_laetus	0.04
AMTPE028-15	Insecta	1.00	Diptera	0.83	Mycetophilidae	0.16	Gnoristinae	0.08	Boletina	0.08	Heterostylodes_obscura	0.07
AMTPE049-15	Insecta	1.00	Diptera	0.89	Ceratopogonidae	0.56	Forcipomyiinae	0.56	Forcipomyia	0.56	Forcipomyia_monilicornis	0.56
AMTPE044-15	Insecta	1.00	Diptera	0.74	Chironomidae	0.12	Harpalinae	0.06	Boletina	0.03	Atelestus_pulicarius	0.03
AMTPE018-15	Insecta	0.99	Diptera	0.54	Dytiscidae	0.07	Phaoniinae	0.04	Phaonia	0.04	Chaetocnema_sahlbergii	0.03
AMTPE1048-15	Insecta	1.00	Diptera	1.00	Syrphidae	0.99	Syrphinae	0.99	Platycheirus	0.99	Platycheirus_aurolateralis	0.61
AMTPE1057-15	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Paragus	0.99	Paragus_pecchiolii	0.89
AMTPE1295-15	Insecta	1.00	Diptera	0.95	Chloropidae	0.85	Chloropinae	0.83	Chlorops	0.79	Chlorops_hypostigma	0.22
AMTPD910-15	Insecta	1.00	Diptera	0.89	Chironomidae	0.20	Orthocladiinae	0.13	Cordilura	0.05	Cricotopus_bicinctus	0.03
AMTPE1392-15	Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Chloropinae	1.00	Chlorops	1.00	Chlorops_meigenii	1.00
AMTPE1627-15	Insecta	0.99	Diptera	0.69	Chironomidae	0.13	Empidinae	0.06	Hydrochus	0.05	Hydrochus_brevis	0.05
AMTPE1653-15	Insecta	1.00	Diptera	0.53	Staphylinidae	0.12	Aleocharinae	0.07	Dytiscus	0.04	Dytiscus_lapponicus	0.04
AMTPE1679-15	Insecta	1.00	Diptera	0.91	Muscidae	0.10	Empidinae	0.05	Hilara	0.05	Desmometopa_sordida	0.03
AMTPE1687-15	Insecta	1.00	Diptera	0.82	Tachinidae	0.09	Orthocladiinae	0.07	Hydrophorus	0.06	Hydrophorus_borealis	0.03
AMTPE1889-15	Insecta	1.00	Diptera	0.99	Agromyzidae	0.95	Phytomyzinae	0.94	Phytomyza	0.94	Phytomyza_farfarella	0.40
AMTPE375-15	Insecta	1.00	Diptera	0.80	Sciaridae	0.44	dummy_Sciaridae	0.44	Bradysia	0.14	Bradysia_excelsa	0.05
AMTPE2558-15	Insecta	1.00	Diptera	1.00	Chloropidae	0.97	Oscinellinae	0.97	Aphanotrigonum	0.93	Aphanotrigonum_nigripes	0.82
AMTPE430-15	Insecta	1.00	Diptera	0.79	Chironomidae	0.45	Orthocladiinae	0.37	Cricotopus	0.16	Limnophyes_spinigus	0.04
AMTPE674-15	Insecta	0.99	Diptera	0.51	Sciaridae	0.15	dummy_Sciaridae	0.15	Bradysia	0.09	Bradysia_trivittata	0.05
AMTPE482-15	Insecta	1.00	Diptera	0.90	Phoridae	0.53	Phorinae	0.47	Triphleba	0.38	Triphleba_bicornuta	0.36
AMTPE2323-15	Insecta	1.00	Diptera	0.89	Sphaeroceridae	0.38	Limosininae	0.38	Spelobia	0.13	Spelobia_parapusio	0.12
AMTPE919-15	Insecta	1.00	Diptera	0.98	Chironomidae	0.59	Diamesinae	0.41	Diamesa	0.41	Diamesa_incallida	0.41
AMTPE909-15	Insecta	1.00	Diptera	0.98	Chironomidae	0.64	Diamesinae	0.39	Diamesa	0.38	Diamesa_incallida	0.38
AMTPF085-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Heterostylodes	1.00	Heterostylodes_obscura	1.00
AMTPF093-16	Insecta	1.00	Diptera	0.99	Anthomyiidae	0.49	Pegomyinae	0.27	Pegomya	0.22	Delina_nigrita	0.19
AMTPF119-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Pegomyinae	1.00	Alliopsis	1.00	Alliopsis_silvestris	1.00
AMTPF186-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Botanophila	1.00	Botanophila_sp.	0.99
AMTPF1470-16	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Azeliinae	1.00	Thricops	1.00	Thricops_aculeipes	0.98
AMTPF1911-16	Insecta	0.99	Diptera	0.69	Sciaridae	0.55	dummy_Sciaridae	0.55	Bradysia	0.44	Bradysia_excelsa	0.20
AMTPE1957-15	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Agromyza	1.00	Agromyza_nigripes	0.96
AMTPF2077-16	Insecta	1.00	Diptera	0.60	Sciaridae	0.43	dummy_Sciaridae	0.43	Bradysia	0.21	Bradysia_normalis	0.06
AMTPF1951-16	Insecta	1.00	Diptera	0.77	Sciaridae	0.48	dummy_Sciaridae	0.48	Bradysia	0.21	Bradysia_globulifera	0.07
AMTPF304-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Eustalomyia	1.00	Eustalomyia_festiva	1.00
AMTPF295-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.70	Anthomyiinae	0.62	Chirosia	0.19	Chirosia_cinerosa	0.16
AMTPF307-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.71	Anthomyiinae	0.67	Botanophila	0.20	Botanophila_striolata	0.20
AMTPF178-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.99	Anthomyiinae	0.99	Heterostylodes	0.73	Heterostylodes_obscura	0.57
AMTPF310-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.97	Anthomyiinae	0.95	Botanophila	0.66	Botanophila_striolata	0.29
AMTPF3183-16	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Allophorocera	0.99	Allophorocera_ferruginea	0.77
AMTPF320-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.99	Anthomyiinae	0.98	Heterostylodes	0.77	Heterostylodes_obscura	0.55
AMTPF340-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.99	Anthomyiinae	0.98	Heterostylodes	0.70	Heterostylodes_obscura	0.61
AMTPF342-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.97	Anthomyiinae	0.97	Heterostylodes	0.83	Heterostylodes_obscura	0.59
AMTPF3492-16	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Acemya	1.00	Acemya_rufitibia	1.00
AMTPF3158-16	Insecta	1.00	Diptera	0.97	Tachinidae	0.74	Exoristinae	0.73	Allophorocera	0.17	Allophorocera_ferruginea	0.16
AMTPF3647-16	Insecta	1.00	Diptera	1.00	Calliphoridae	1.00	Ameniinae	1.00	Eurychaeta	1.00	Eurychaeta_palpalis	1.00
AMTPF373-16	Insecta	1.00	Diptera	0.99	Anthomyiidae	0.78	Anthomyiinae	0.77	Delia	0.61	Delia_cuneata	0.25
AMTPF3696-16	Insecta	1.00	Diptera	0.93	Anthomyiidae	0.19	Anthomyiinae	0.16	Senotainia	0.10	Senotainia_conica	0.10
AMTPF4119-16	Insecta	1.00	Diptera	0.92	Sepsidae	0.15	Sepsinae	0.15	Sepsis	0.09	Scaptomyza_griseola	0.06
AMTPF4467-16	Insecta	1.00	Diptera	1.00	Dolichopodidae	1.00	Dolichopodinae	1.00	Dolichopus	1.00	Dolichopus_popularis	0.54
AMTPF3620-16	Insecta	1.00	Diptera	1.00	Calliphoridae	1.00	Rhinophorinae	1.00	Paykullia	1.00	Paykullia_maculata	0.63
AMTPF5811-16	Insecta	1.00	Diptera	0.95	Mycetophilidae	0.93	Mycetophilinae	0.92	Mycetophila	0.90	Mycetophila_strigatoides	0.78
AMTPF5890-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Allodiopsis	1.00	Allodiopsis_domestica	1.00
AMTPF6106-16	Insecta	1.00	Diptera	0.76	Mycetophilidae	0.30	Mycetophilinae	0.23	Phronia	0.08	Boletina_plana	0.04
AMTPF6346-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Phronia	1.00	Phronia_caliginosa	1.00
AMTPF6114-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00	Mycetophila_exstincta	1.00
AMTPF5816-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Cordyla	1.00	Cordyla_pusilla	1.00
AMTPF6364-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Phronia	1.00	Phronia_flavipes	1.00
AMTPF6441-16	Insecta	1.00	Diptera	0.92	Mycetophilidae	0.73	Gnoristinae	0.63	Boletina	0.55	Boletina_nigricans	0.09
AMTPF6831-16	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Platypalpus	1.00	Platypalpus_brachystylus	1.00
AMTPF6819-16	Insecta	1.00	Diptera	0.76	Hybotidae	0.13	Tachydromiinae	0.09	Hydrophorus	0.05	Eristalis_similis	0.03
AMTPF6873-16	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Platypalpus	1.00	Platypalpus_longicornis	1.00
AMTPF6977-16	Insecta	1.00	Diptera	0.81	Hybotidae	0.22	Tachydromiinae	0.21	Platypalpus	0.19	Platypalpus_albiseta	0.12
AODON441-20	Insecta	1.00	Odonata	0.37	Coenagrionidae	0.36	Coenagrioninae	0.33	Erythromma	0.30	Erythromma_najas	0.30
AMTPF6639-16	Insecta	1.00	Diptera	1.00	Psilidae	1.00	Psilinae	1.00	Loxocera	1.00	Loxocera_aristata	1.00
ASQAS164-11	Insecta	0.96	Hymenoptera	0.78	Braconidae	0.50	Microgastrinae	0.49	Pholetesor	0.49	Pholetesor_circumscriptus	0.27
ASQAS265-11	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	0.99	Ctenopelmatinae	0.94	Campodorus	0.55	Campodorus_dorsalis	0.31
ASQBR150-09	Insecta	1.00	Hymenoptera	0.51	Ichneumonidae	0.23	Ctenopelmatinae	0.06	Calameuta	0.05	Calameuta_filiformis	0.04
AMTPF6408-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	0.99	Mycomyinae	0.98	Mycomya	0.98	Mycomya_disa	0.98
ASQBR171-09	Insecta	0.90	Hymenoptera	0.48	Ichneumonidae	0.19	Exothecinae	0.10	Colastes	0.10	Colastes_braconius	0.10
ASQBR326-09	Insecta	1.00	Hymenoptera	0.68	Ichneumonidae	0.39	Phygadeuontinae	0.10	Anteon	0.04	Orthotrichia_costalis	0.04
ASQIC223-09	Insecta	1.00	Hymenoptera	0.88	Ichneumonidae	0.85	Pimplinae	0.22	Scambus	0.09	Mesoleptidea_cingulata	0.07
ASQIC250-09	Insecta	1.00	Hymenoptera	0.98	Ichneumonidae	0.98	Ctenopelmatinae	0.93	Rhorus	0.93	Rhorus_substitutor	0.93
ASQIC269-09	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	0.99	Ctenopelmatinae	0.91	Campodorus	0.55	Campodorus_dorsalis	0.30
ASQIC316-09	Insecta	1.00	Hymenoptera	0.85	Ichneumonidae	0.77	Pimplinae	0.30	Delomerista	0.10	Delomerista_laevis	0.10
ASQSP977-10	Insecta	0.86	Hymenoptera	0.56	Braconidae	0.15	Exothecinae	0.10	Colastes	0.10	Colastes_braconius	0.10
BASYM015-10	Insecta	0.99	Hymenoptera	0.43	Tenthredinidae	0.17	Nematinae	0.07	Athalia	0.07	Prosternon_tessellatum	0.05
ASQSP989-10	Insecta	0.86	Hymenoptera	0.48	Crabronidae	0.14	Crabroninae	0.09	Colastes	0.05	Colastes_braconius	0.05
BASYM040-10	Insecta	0.95	Lepidoptera	0.34	Tenthredinidae	0.12	Noctuinae	0.07	Euura	0.06	Crossocerus_ovalis	0.02
ASQIC432-09	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Endasys	1.00	Endasys_euxestus	1.00
BASYM029-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00	Nematinus_fuscipennis	0.54
ASQIC245-09	Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.84	Campopleginae	0.17	Atractodes	0.10	Homotropus_pallipes	0.05
BASYM058-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Stauronematus	1.00	Stauronematus_platycerus	1.00
BASYM047-10	Insecta	1.00	Hymenoptera	0.88	Tenthredinidae	0.87	Nematinae	0.20	Dolerus	0.12	Rhadinoceraea_sibiricola	0.08
BASYM069-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_laricis	1.00
BASYM074-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_leucopus	1.00
BASYM075-10	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Tenthredininae	0.74	Macrophya	0.62	Macrophya_albipuncta	0.60
BASYM083-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_obsoleta	1.00
BASYM1054-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	0.99	Dolerus	0.99	Dolerus_nitens	0.78
BASYM1047-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Strongylogaster	1.00	Strongylogaster_filicis	1.00
BASYM103-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00	Nematinus_luteus	0.94
BASYM107-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00	Nematinus_caledonicus	1.00
BASYM1056-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	0.98
BASYM1099-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_ischnocera_group	0.96
BASYM078-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Macrophya	1.00	Macrophya_rufipes	1.00
BASYM1055-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	1.00
BASYM1116-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00	Allantus_truncatus	0.92
BASYM1115-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00	Allantus_truncatus	0.83
BASYM1114-11	Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.97	Allantinae	0.32	Ametastegia	0.16	Ametastegia_perla	0.11
BASYM1124-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Ametastegia	1.00	Ametastegia_pallipes	1.00
BASYM114-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_omissa	1.00
BASYM1191-11	Insecta	1.00	Hymenoptera	0.96	Tenthredinidae	0.96	Nematinae	0.81	Pseudodineura	0.40	Pseudodineura_enslini	0.31
BASYM116-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_histrio_group	0.98
BASYM1113-11	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.95	Allantinae	0.31	Euura	0.17	Ametastegia_perla	0.11
BASYM1196-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pseudodineura	1.00	Pseudodineura_fuscula	1.00
BASYM1202-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Heterarthrinae	1.00	Parna	1.00	Parna_apicalis	1.00
BASYM1203-11	Insecta	1.00	Hymenoptera	0.92	Tenthredinidae	0.89	Allantinae	0.20	Empria	0.15	Empria_sexpunctata	0.05
BASYM1164-11	Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.97	Nematinae	0.49	Euura	0.34	Euura_obducta	0.06
BASYM1213-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_imperfecta	1.00
BASYM1214-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_imperfecta	1.00
BASYM1215-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_imperfecta	1.00
BASYM1227-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Nematinae	0.94	Euura	0.87	Euura_nigricornis	0.10
BASYM1229-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_frenalis	0.47
BASYM1230-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_nigricornis	1.00
BASYM1234-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	0.98	Euura	0.97	Euura_anthracina	0.61
