ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus
AMTPD659-15	Insecta	1.00	Diptera	0.82	Muscidae	0.11	Coenosiinae	0.06	Campichoeta	0.06
AMTPD667-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Monocentrota	1.00
AMTPD675-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00
AMTPD676-15	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00
AMTPD707-15	Insecta	0.99	Diptera	0.68	Chironomidae	0.10	Macrocerinae	0.08	Macrocera	0.08
AMTPD770-15	Insecta	0.98	Diptera	0.91	Mycetophilidae	0.13	dummy_Bolitophilidae	0.10	Bolitophila	0.10
AMTPD777-15	Insecta	1.00	Diptera	0.93	Bolitophilidae	0.18	dummy_Bolitophilidae	0.18	Bolitophila	0.18
AMTPD778-15	Insecta	1.00	Diptera	0.88	Bolitophilidae	0.24	dummy_Bolitophilidae	0.24	Bolitophila	0.24
AMTPD796-15	Insecta	1.00	Diptera	0.86	Muscidae	0.16	Coenosiinae	0.10	Coenosia	0.06
AMTPD794-15	Insecta	1.00	Diptera	0.83	Mycetophilidae	0.19	Mycetophilinae	0.10	Bolitophila	0.07
AMTPD801-15	Insecta	1.00	Diptera	0.89	Bolitophilidae	0.37	dummy_Bolitophilidae	0.37	Bolitophila	0.37
AMTPD803-15	Insecta	1.00	Diptera	0.87	Muscidae	0.18	Coenosiinae	0.12	Coenosia	0.12
AMTPD807-15	Insecta	1.00	Diptera	0.89	Bolitophilidae	0.13	dummy_Bolitophilidae	0.13	Bolitophila	0.13
AMTPD817-15	Insecta	1.00	Diptera	0.87	Tachinidae	0.30	Exoristinae	0.21	Carcelia	0.06
AMTPD825-15	Insecta	1.00	Diptera	1.00	Bolitophilidae	1.00	dummy_Bolitophilidae	1.00	Bolitophila	1.00
AMTPD870-15	Insecta	1.00	Diptera	0.82	Chironomidae	0.17	Orthocladiinae	0.11	Cricotopus	0.05
AMTPD878-15	Insecta	1.00	Diptera	0.85	Chironomidae	0.18	Orthocladiinae	0.11	Cordilura	0.07
AMTPD828-15	Insecta	1.00	Diptera	0.90	Chironomidae	0.14	Orthocladiinae	0.11	Hydrophorus	0.05
AMTPD883-15	Insecta	1.00	Diptera	0.88	Chironomidae	0.16	Orthocladiinae	0.10	Simulium	0.07
AMTPD910-15	Insecta	0.99	Diptera	0.78	Chironomidae	0.17	Orthocladiinae	0.11	Cordilura	0.05
AMTPD919-15	Insecta	0.98	Diptera	0.76	Chironomidae	0.14	Orthocladiinae	0.10	Rhamphomyia	0.05
AMTPD941-15	Insecta	1.00	Diptera	0.82	Chironomidae	0.11	Orthocladiinae	0.09	Rhamphomyia	0.04
AMTPD936-15	Insecta	0.99	Diptera	0.76	Chironomidae	0.17	Orthocladiinae	0.09	Cordilura	0.05
AMTPD952-15	Insecta	1.00	Diptera	0.92	Chironomidae	0.43	Orthocladiinae	0.28	Cricotopus	0.13
AMTPE018-15	Insecta	0.99	Diptera	0.63	Chironomidae	0.11	Orthocladiinae	0.07	Hilara	0.05
AMTPE028-15	Insecta	1.00	Diptera	0.78	Carabidae	0.14	Harpalinae	0.12	Pterostichus	0.08
AMTPE044-15	Insecta	0.99	Diptera	0.82	Chironomidae	0.17	Orthocladiinae	0.09	Dolichopus	0.05
AMTPE049-15	Insecta	1.00	Diptera	0.88	Ceratopogonidae	0.52	Forcipomyiinae	0.52	Forcipomyia	0.52
AMTPE1048-15	Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Syrphinae	1.00	Platycheirus	1.00
AMTPE1057-15	Insecta	1.00	Diptera	1.00	Syrphidae	0.99	Syrphinae	0.99	Paragus	0.99
AMTPE1295-15	Insecta	1.00	Diptera	0.98	Chloropidae	0.91	Chloropinae	0.89	Chlorops	0.86
AMTPE1392-15	Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Chloropinae	1.00	Chlorops	1.00
AMTPE1627-15	Insecta	1.00	Diptera	0.61	Dytiscidae	0.16	Dytiscinae	0.12	Dytiscus	0.11
AMTPE1653-15	Insecta	0.98	Diptera	0.54	Chironomidae	0.12	dummy_Hydrochidae	0.07	Hydrochus	0.07
AMTPE1679-15	Insecta	1.00	Diptera	0.90	Muscidae	0.13	Empidinae	0.11	Coenosia	0.06
AMTPE1687-15	Insecta	1.00	Diptera	0.73	Empididae	0.09	Empidinae	0.06	Rhamphomyia	0.04
AMTPE1889-15	Insecta	1.00	Diptera	0.99	Agromyzidae	0.96	Phytomyzinae	0.96	Phytomyza	0.94
AMTPE430-15	Insecta	1.00	Diptera	0.82	Chironomidae	0.49	Orthocladiinae	0.39	Cricotopus	0.10
AMTPE1957-15	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Agromyza	1.00
AMTPE2323-15	Insecta	1.00	Diptera	0.93	Sphaeroceridae	0.32	Limosininae	0.32	Fannia	0.09
AMTPE375-15	Insecta	0.99	Diptera	0.73	Sciaridae	0.41	dummy_Sciaridae	0.41	Bradysia	0.14
AMTPE2558-15	Insecta	1.00	Diptera	1.00	Chloropidae	0.91	Oscinellinae	0.91	Aphanotrigonum	0.89
AMTPE674-15	Insecta	0.98	Diptera	0.51	Sciaridae	0.24	dummy_Sciaridae	0.24	Bradysia	0.10
AMTPE482-15	Insecta	1.00	Diptera	0.90	Phoridae	0.46	Phorinae	0.43	Triphleba	0.42
AMTPE909-15	Insecta	1.00	Diptera	0.97	Chironomidae	0.69	Diamesinae	0.40	Diamesa	0.38
AMTPE919-15	Insecta	1.00	Diptera	0.97	Chironomidae	0.68	Diamesinae	0.38	Diamesa	0.36
AMTPF119-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Pegomyinae	1.00	Alliopsis	1.00
AMTPF085-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Heterostylodes	1.00
AMTPF1470-16	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Azeliinae	1.00	Thricops	1.00
AMTPF093-16	Insecta	1.00	Diptera	0.99	Anthomyiidae	0.53	Pegomyinae	0.29	Pegomya	0.19
AMTPF186-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Botanophila	0.99
AMTPF178-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.98	Anthomyiinae	0.97	Heterostylodes	0.76
AMTPF1911-16	Insecta	1.00	Diptera	0.70	Sciaridae	0.58	dummy_Sciaridae	0.58	Bradysia	0.41
AMTPF2077-16	Insecta	1.00	Diptera	0.57	Sciaridae	0.43	dummy_Sciaridae	0.43	Bradysia	0.16
AMTPF1951-16	Insecta	0.99	Diptera	0.65	Sciaridae	0.48	dummy_Sciaridae	0.48	Bradysia	0.22
AMTPF295-16	Insecta	1.00	Diptera	0.99	Anthomyiidae	0.52	Anthomyiinae	0.44	Trichopalpus	0.12
AMTPF304-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Eustalomyia	1.00
AMTPF307-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.71	Anthomyiinae	0.61	Botanophila	0.18
AMTPF310-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.96	Anthomyiinae	0.91	Botanophila	0.66
AMTPF3183-16	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Allophorocera	0.99
AMTPF320-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.98	Anthomyiinae	0.97	Heterostylodes	0.77
AMTPF340-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.99	Anthomyiinae	0.99	Heterostylodes	0.63
AMTPF3492-16	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Acemya	1.00
AMTPF342-16	Insecta	1.00	Diptera	1.00	Anthomyiidae	0.96	Anthomyiinae	0.96	Heterostylodes	0.78
AMTPF3158-16	Insecta	1.00	Diptera	0.97	Tachinidae	0.76	Exoristinae	0.70	Tlephusa	0.12
AMTPF3620-16	Insecta	1.00	Diptera	1.00	Calliphoridae	1.00	Rhinophorinae	1.00	Paykullia	1.00
AMTPF3647-16	Insecta	1.00	Diptera	1.00	Calliphoridae	1.00	Ameniinae	1.00	Eurychaeta	1.00
AMTPF3696-16	Insecta	1.00	Diptera	0.94	Sarcophagidae	0.17	Miltogramminae	0.16	Senotainia	0.11
AMTPF373-16	Insecta	1.00	Diptera	0.97	Anthomyiidae	0.77	Anthomyiinae	0.76	Delia	0.62
AMTPF4467-16	Insecta	1.00	Diptera	1.00	Dolichopodidae	1.00	Dolichopodinae	1.00	Dolichopus	1.00
AMTPF4119-16	Insecta	1.00	Diptera	0.93	Drosophilidae	0.12	Sepsinae	0.11	Themira	0.06
AMTPF5811-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	0.97	Mycetophilinae	0.97	Mycetophila	0.97
AMTPF5816-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Cordyla	1.00
AMTPF5890-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Allodiopsis	1.00
AMTPF6106-16	Insecta	1.00	Diptera	0.80	Mycetophilidae	0.26	Mycetophilinae	0.24	Phronia	0.09
AMTPF6346-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Phronia	1.00
AMTPF6114-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00
AMTPF6364-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Phronia	1.00
AMTPF6408-16	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycomyinae	0.99	Mycomya	0.99
AMTPF6441-16	Insecta	1.00	Diptera	0.92	Mycetophilidae	0.63	Gnoristinae	0.57	Boletina	0.46
AMTPF6639-16	Insecta	1.00	Diptera	1.00	Psilidae	1.00	Psilinae	1.00	Loxocera	1.00
AMTPF6819-16	Insecta	1.00	Diptera	0.81	Chironomidae	0.18	Tachydromiinae	0.10	Hydrophorus	0.06
AMTPF6831-16	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Platypalpus	1.00
AMTPF6873-16	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Platypalpus	1.00
AODON441-20	Insecta	1.00	Odonata	0.36	Coenagrionidae	0.36	Coenagrioninae	0.34	Erythromma	0.28
AMTPF6977-16	Insecta	1.00	Diptera	0.84	Hybotidae	0.21	Tachydromiinae	0.20	Platypalpus	0.19
ASQAS164-11	Insecta	0.94	Hymenoptera	0.75	Braconidae	0.49	Microgastrinae	0.46	Pholetesor	0.46
ASQBR171-09	Insecta	0.97	Hymenoptera	0.50	Ichneumonidae	0.19	Exothecinae	0.07	Colastes	0.07
ASQAS265-11	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	0.99	Ctenopelmatinae	0.96	Campodorus	0.51
ASQBR150-09	Insecta	0.99	Hymenoptera	0.64	Ichneumonidae	0.29	Ichneumoninae	0.09	Eupalamus	0.04
ASQBR326-09	Insecta	1.00	Hymenoptera	0.62	Ichneumonidae	0.28	Allantinae	0.07	Athalia	0.06
ASQIC250-09	Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.95	Ctenopelmatinae	0.89	Rhorus	0.86
ASQIC223-09	Insecta	1.00	Hymenoptera	0.84	Ichneumonidae	0.80	Pimplinae	0.28	Apechthis	0.10
ASQIC245-09	Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.89	Ichneumoninae	0.17	Mesochorus	0.10
ASQIC269-09	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ctenopelmatinae	0.99	Campodorus	0.56
ASQIC432-09	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Endasys	1.00
ASQSP977-10	Insecta	0.91	Hymenoptera	0.64	Braconidae	0.17	Exothecinae	0.09	Colastes	0.09
ASQIC316-09	Insecta	1.00	Hymenoptera	0.86	Ichneumonidae	0.82	Pimplinae	0.31	Scambus	0.07
BASYM015-10	Insecta	0.98	Hymenoptera	0.50	Ichneumonidae	0.22	Phygadeuontinae	0.06	Hypera	0.03
ASQSP989-10	Insecta	0.92	Hymenoptera	0.50	Braconidae	0.16	Orthocladiinae	0.08	Colastes	0.07
BASYM040-10	Insecta	0.92	Lepidoptera	0.29	Pamphiliidae	0.10	Pamphiliinae	0.09	Pamphilius	0.09
BASYM029-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00
BASYM047-10	Insecta	1.00	Hymenoptera	0.90	Tenthredinidae	0.88	Blennocampinae	0.19	Dolerus	0.15
BASYM058-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Stauronematus	1.00
BASYM074-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM069-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM078-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Macrophya	1.00
BASYM075-10	Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.97	Tenthredininae	0.75	Macrophya	0.65
BASYM103-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00
BASYM083-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00
BASYM1047-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Strongylogaster	1.00
BASYM1054-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00
BASYM1056-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	0.99	Dolerus	0.99
BASYM1055-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00
BASYM107-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00
BASYM1099-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1114-11	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Nematinae	0.39	Euura	0.22
BASYM1113-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Nematinae	0.36	Ametastegia	0.21
BASYM1115-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00
BASYM1116-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00
BASYM114-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00
BASYM1124-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Ametastegia	1.00
BASYM1164-11	Insecta	1.00	Hymenoptera	0.95	Tenthredinidae	0.94	Nematinae	0.40	Euura	0.18
BASYM116-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1191-11	Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.97	Nematinae	0.88	Pseudodineura	0.48
BASYM1196-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pseudodineura	1.00
BASYM1202-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Heterarthrinae	1.00	Parna	1.00
BASYM1213-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1214-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1215-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1225-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Nematinae	0.94	Euura	0.86
BASYM1203-11	Insecta	1.00	Hymenoptera	0.95	Tenthredinidae	0.94	Nematinae	0.29	Euura	0.14
BASYM1227-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.98	Nematinae	0.95	Euura	0.86
BASYM1229-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1230-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1231-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematus	1.00
BASYM1232-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1234-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1236-11	Insecta	1.00	Hymenoptera	0.91	Tenthredinidae	0.90	Nematinae	0.33	Euura	0.13
BASYM1246-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.98	Nematinae	0.78	Euura	0.35
BASYM1249-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Platycampus	1.00
BASYM1250-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Platycampus	1.00
BASYM1245-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Nematinae	0.71	Euura	0.39
BASYM1251-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM1254-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Stauronematus	1.00
BASYM1259-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1263-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM1265-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1266-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM1269-11	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Nematinae	0.68	Euura	0.34
BASYM1272-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1273-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1283-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	0.99	Euura	0.96
BASYM1274-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM1285-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Dineura	1.00
BASYM1286-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinus	1.00
BASYM1287-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Dineura	1.00
BASYM1293-11	Insecta	1.00	Hymenoptera	0.95	Tenthredinidae	0.95	Nematinae	0.54	Euura	0.31
BASYM130-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00
BASYM1303-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	0.99
BASYM1336-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Platycampus	1.00
BASYM1367-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Heterarthrinae	1.00	Heterarthrus	1.00
BASYM1368-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.98	Heterarthrinae	0.92	Endelomyia	0.92
BASYM1369-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Heterarthrinae	0.96	Endelomyia	0.96
BASYM1375-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM1377-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Monsoma	1.00
BASYM138-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Eurhadinoceraea	1.00
BASYM1394-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM1407-11	Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arge	1.00
BASYM141-10	Insecta	1.00	Hymenoptera	0.96	Tenthredinidae	0.96	Blennocampinae	0.29	Monophadnus	0.20
BASYM1414-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	0.95	Dineura	0.78
BASYM1415-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	0.97	Dineura	0.82
BASYM1420-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Hoplocampa	1.00
BASYM1421-11	Insecta	1.00	Hymenoptera	0.95	Tenthredinidae	0.95	Allantinae	0.31	Ametastegia	0.26
BASYM1427-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Allantinae	0.97	Monostegia	0.90
BASYM1460-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1519-11	Insecta	1.00	Hymenoptera	1.00	Cephidae	1.00	Cephinae	1.00	Calameuta	1.00
BASYM1542-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Heterarthrinae	1.00	Parna	1.00
BASYM1500-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM1587-11	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	Abia	1.00
BASYM1593-11	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	Abia	1.00
BASYM1602-11	Insecta	1.00	Hymenoptera	0.65	Pamphiliidae	0.33	Cephalciinae	0.29	Acantholyda	0.24
BASYM1605-11	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	0.99	Abiinae	0.99	Abia	0.99
BASYM1659-11	Insecta	1.00	Hymenoptera	1.00	Xyelidae	1.00	Xyelinae	1.00	Xyela	1.00
BASYM1739-11	Insecta	1.00	Diptera	0.53	Tachinidae	0.13	Harpalinae	0.07	Phytomyza	0.06
BASYM1838-11	Insecta	1.00	Hymenoptera	1.00	Xyelidae	1.00	Xyelinae	1.00	Xyela	1.00
BASYM175-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	0.99	Tenthredo	0.99
BASYM1841-11	Insecta	1.00	Hymenoptera	1.00	Xyelidae	1.00	Xyelinae	1.00	Xyela	1.00
BASYM1868-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1869-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1870-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1871-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM1999-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM2046-12	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.97	Tenthredininae	0.77	Tenthredo	0.65
BASYM2007-12	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.98	Nematinae	0.97	Euura	0.95
BASYM2058-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM2068-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM2078-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Hemichroa	1.00
BASYM2079-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM2077-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM2081-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00
BASYM2088-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00
BASYM2286-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00
BASYM2287-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00
BASYM2084-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00
BASYM2522-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredopsis	1.00
BASYM270-11	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Nematinae	0.69	Pristiphora	0.43
BASYM271-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00
BASYM2867-13	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Pamphiliinae	1.00	Pamphilius	1.00
BASYM280-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	0.99	Nematinae	0.90	Pristiphora	0.57
BASYM2870-13	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Hoplocampa	1.00
BASYM2871-13	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Hoplocampa	1.00
BASYM2868-13	Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arge	1.00
BASYM2883-13	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Pamphiliinae	1.00	Pamphilius	1.00
BASYM2879-13	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Anoplonyx	1.00
BASYM2896-13	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Eriocampa	1.00
BASYM2897-13	Insecta	1.00	Hymenoptera	1.00	Diprionidae	1.00	Diprioninae	1.00	Gilpinia	1.00
BASYM2903-13	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Pamphiliinae	1.00	Pamphilius	1.00
BASYM2904-13	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Heterarthrinae	1.00	Caliroa	1.00
BASYM2905-13	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	Abia	1.00
BASYM3018-13	Insecta	1.00	Hymenoptera	0.95	Tenthredinidae	0.93	Heterarthrinae	0.80	Heterarthrus	0.78
