ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
KX772550		Fungi	1.00	Ascomycota	0.50	Agaricomycetes	0.39	Agaricales	0.20	Agaricales_fam_Incertae_sedis_Dendrothele	0.09	Dendrothele	0.09	Dendrothele_griseocana	0.09
KP641179		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	0.99	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	0.99	Scleroconidioma	0.99	Scleroconidioma_sphagnicola	0.99
GQ505688		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_verticillioides	1.00
GU214643		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Pallidocercospora	0.88	Pallidocercospora_heimii	0.88
DQ299246		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	1.00	Macrophomina	0.59	Macrophomina_phaseolina	0.59
DQ632686		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.98	Septoria	0.62	Septoria_stachydicola	0.62
EU707862		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Teratosphaeria	1.00	Teratosphaeria_fibrillosa	1.00
AB646522		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Hypocreaceae	1.00	Trichoderma	1.00	Trichoderma_asperellum	0.63
JN791620		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Phyllostictaceae	1.00	Phyllosticta	1.00	Phyllosticta_citriasiatica	0.50
UDB003267		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.99	Hebeloma	0.99	Hebeloma_brunneifolium	0.45
MK617882		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_eburneocanus	1.00
HQ880800		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Cordycipitaceae	1.00	Beauveria	0.99	Beauveria_bassiana	0.99
MK656288		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.48	Helotiales	0.46	Microascaceae	0.24	Phialocephala	0.15	Phialocephala_compacta	0.15
MT935166		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.95	Physalacriaceae	0.25	Crucibulum	0.15	Crucibulum_laeve	0.15
MT363100		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Cortinariaceae	0.21	Calonarius	0.21	Calonarius_piceae	0.21
MN047114		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.96	Xylariales	0.73	Hypoxylaceae	0.40	Daldinia	0.26	Daldinia_starbaeckii	0.13
KU219603		Fungi	1.00	Basidiomycota	0.63	Agaricomycetes	0.48	Agaricales	0.23	Pleosporaceae	0.14	Stemphylium	0.08	Stemphylium_vesicarium	0.08
MT363103		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Cortinariaceae	0.43	Calonarius	0.43	Calonarius_piceae	0.43
AF126876		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.96	Steccherinaceae	0.96	Steccherinum	0.62	Steccherinum_confragosum	0.62
DQ485653		Fungi	1.00	Chytridiomycota	1.00	Rhizophydiomycetes	1.00	Rhizophydiales	1.00	Terramycetaceae	1.00	Boothiomyces	1.00	Boothiomyces_macroporosus	1.00
GQ280656		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cylindrocladium	1.00	Cylindrocladium_buxicola	1.00
MH863150		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Acrospermales	1.00	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	1.00	Pseudovirgaria	1.00	Pseudovirgaria_hyperparasitica	0.99
KR870833		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	1.00	Diaporthe_lusitanicae	1.00
KF291242		Fungi	1.00	Basidiomycota	0.57	Agaricomycetes	0.51	Agaricales	0.33	Psathyrellaceae	0.09	Cylindrobasidium	0.05	Cylindrobasidium_evolvens	0.05
AB818904		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	0.99	Coprinopsis	0.99	Coprinopsis_calospora	0.89
KC291721		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cosmospora	1.00	Cosmospora_arxii	0.99
KP896056		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Zasmidium	1.00	Zasmidium_cerophilum	0.92
EU424282		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Pleurotaceae	1.00	Pleurotus	1.00	Pleurotus_cystidiosus	1.00
EU070924		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Dioszegia	1.00	Dioszegia_butyracea	1.00
KY094073		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Ophiostoma	1.00	Ophiostoma_rachisporum	0.70
DQ374405		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Gliocephalotrichum	1.00	Gliocephalotrichum_cylindrosporum	0.99
AF126897		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.91	Steccherinaceae	0.77	Steccherinum	0.59	Steccherinum_confragosum	0.59
KF499360		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Rutstroemiaceae	1.00	Lambertella	1.00	Lambertella_corni-maris	0.91
KC291729		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cosmospora	1.00	Cosmospora_arxii	0.97
HQ318234		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.92	Agaricales	0.28	Hymenochaetaceae	0.19	Lactarius	0.15	Lactarius_ciliatus	0.12
KP087970		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.48	Calonarius	0.48	Calonarius_piceae	0.48
FJ459785		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	0.98	Cordycipitaceae	0.98	Beauveria	0.97	Beauveria_bassiana	0.86
KT887841		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_abidjanum	0.34
KU234101		Fungi	1.00	Ascomycota	0.80	Sordariomycetes	0.53	Hypocreales	0.22	Niessliaceae	0.10	Niesslia	0.10	Xeromphalina_cauticinalis	0.05
AJ608647		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_prillingeri	1.00
JN381033		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Rhynchogastrema	1.00	Rhynchogastrema_glucofermentans	1.00
JX218228		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_ocimi	0.67
EU882110		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Virosphaerella	1.00	Virosphaerella_irregularis	1.00
KT887869		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_stolkiae	0.69
MW240624		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.94	Xylariales	0.79	Xylariaceae	0.61	Xylaria	0.40	Xylaria_necrophora	0.23
MW136257		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Pleosporales	0.86	Sporormiaceae	0.29	Preussia	0.29	Nigrograna_cangshanensis	0.16
KY984301		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	0.98	Massarinaceae	0.81	Helminthosporium	0.66	Helminthosporium_solani	0.66
AJ608655		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_lichenicola	1.00
AJ608642		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Fellomyces	1.00	Fellomyces_borneensis	0.99
EU882113		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Virosphaerella	1.00	Virosphaerella_pseudomarksii	1.00
MZ144123		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.86	Agaricales	0.72	Mycenaceae	0.12	Mycena	0.09	Mycena_sanguinolenta	0.08
EU882125		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Clypeosphaerella	1.00	Clypeosphaerella_quasiparkii	1.00
DQ885906		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Sympoventuriaceae	1.00	Troposporella	0.87	Troposporella_olivacea	0.87
MK050300		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	0.97	Tremellales	0.97	Bulleribasidiaceae	0.97	Derxomyces	0.89	Derxomyces_yunnanensis	0.41
MH155435		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.91	Hypocreales	0.62	Cordycipitaceae	0.17	Simplicillium	0.13	Simplicillium_formicae	0.11
KY984310		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Helminthosporium	1.00	Helminthosporium_solani	1.00
KC305163		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Ceratocystidaceae	1.00	Endoconidiophora	1.00	Endoconidiophora_polonica	1.00
MW240627		Fungi	1.00	Ascomycota	0.98	Sordariomycetes	0.85	Hypocreales	0.28	Nectriaceae	0.20	Daldinia	0.11	Oidiodendron_cereale	0.08
MW981615		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	0.63	Neofusicoccum	0.43	Neofusicoccum_mangiferae	0.42
MH055529		Fungi	1.00	Ascomycota	1.00	Pezizomycotina_cls_Incertae_sedis_Scopularia	0.97	Pezizomycotina_ord_Incertae_sedis_Scopularia	0.97	Pezizomycotina_fam_Incertae_sedis_Scopularia	0.97	Scopularia	0.97	Scopularia_venusta	0.97
MW240666		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.98	Xylariales	0.88	Xylariaceae	0.84	Xylaria	0.61	Xylaria_polymorpha	0.39
KF570166		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	0.97	Stilbosporaceae	0.75	Stegonsporium	0.75	Stegonsporium_acerophilum	0.75
MW240669		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.82	Xylariales	0.82	Hypoxylaceae	0.42	Daldinia	0.42	Arthroxylaria_elegans	0.19
MW036827		Fungi	1.00	Ascomycota	0.99	Saccharomycetes	0.96	Saccharomycetales	0.96	Saccharomycetaceae	0.73	Kazachstania	0.29	Candida_uthaithanina	0.19
JQ627591		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	1.00	Stropharia	1.00	Stropharia_rugosoannulata	1.00
MW240649		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.76	Amphisphaeriales	0.21	Pseudomassariaceae	0.13	Leiosphaerella	0.13	Leiosphaerella_lycopodina	0.13
MH055534		Fungi	1.00	Ascomycota	1.00	Pezizomycotina_cls_Incertae_sedis_Scopularia	0.99	Pezizomycotina_ord_Incertae_sedis_Scopularia	0.99	Pezizomycotina_fam_Incertae_sedis_Scopularia	0.99	Scopularia	0.99	Scopularia_venusta	0.99
MK050336		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	0.84	Cryptococcaceae	0.84	Cryptococcus	0.84	Cryptococcus_watticus	0.84
AF444646		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Kwoniella	1.00	Kwoniella_mangrovensis	1.00
AF444668		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Papiliotrema	1.00	Papiliotrema_fusca	1.00
MK050333		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Vishniacozyma	1.00	Vishniacozyma_penaeus	0.54
KY485127		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.79	Rhytismatales	0.39	Rhytismataceae	0.35	Lophodermium	0.35	Lophodermium_pinastri	0.35
JX272968		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Rasamsonia	1.00	Rasamsonia_aegroticola	1.00
KY984352		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Helminthosporium	1.00	Helminthosporium_solani	1.00
HE649948		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricales_fam_Incertae_sedis_Leucocybe	0.33	Leucocybe	0.33	Leucocybe_connata	0.33
KX650544		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cyclothyriellaceae	1.00	Cyclothyriella	1.00	Cyclothyriella_rubronotata	1.00
HE649956		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Leucocybe	0.35	Leucocybe	0.35	Leucocybe_connata	0.35
KU519068		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	0.86	Tulostoma	0.75	Tulostoma_brumale	0.75
MK766871		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Physalacriaceae	0.21	Lepista	0.13	Calonarius_piceae	0.12
EF658662		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_neerlandica	1.00
MW293948		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Arxiella	1.00	Arxiella_terrestris	1.00
KC343220		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	0.57	Diaporthe	0.50	Cytospora_ailanthicola	0.28
KM887880		Fungi	1.00	Ascomycota	0.87	Sordariomycetes	0.31	Helotiales	0.24	Ploettnerulaceae	0.07	Ophiostoma	0.05	Mastigosporium_album	0.04
MW293950		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Leptodiscella	1.00	Leptodiscella_africana	1.00
MH784781		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.96	Cortinariaceae	0.24	Calonarius	0.24	Calonarius_piceae	0.24
KF959805		Fungi	1.00	Ascomycota	0.93	Eurotiomycetes	0.67	Phaeomoniellales	0.22	Aspergillaceae	0.18	Heterophaeomoniella	0.17	Heterophaeomoniella_pinifoliorum	0.17
MH784788		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Agaricaceae	0.23	Calonarius	0.22	Calonarius_piceae	0.22
HQ599400		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_mediterranea	1.00
KR814563		Fungi	1.00	Basidiomycota	0.50	Agaricomycetes	0.32	Saccharomycetales	0.21	Peniophoraceae	0.12	Vararia	0.08	Vararia_tropica	0.08
HQ442345		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.97
MW676123		Fungi	1.00	Ascomycota	0.95	Eurotiomycetes	0.76	Eurotiales	0.64	Aspergillaceae	0.36	Aspergillus	0.28	Penicillago_nodositata	0.13
FJ790283		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Cladosporiales	1.00	Cladosporiaceae	1.00	Toxicocladosporium	1.00	Toxicocladosporium_strelitziae	1.00
JX845424		Fungi	1.00	Ascomycota	0.99	Pezizomycetes	0.97	Pezizales	0.97	Pezizaceae	0.97	Peziza	0.93	Peziza_echinospora	0.93
AF139628		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Mrakiaceae	1.00	Xanthophyllomyces	1.00	Xanthophyllomyces_dendrorhous	1.00
HQ442347		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.72
MW113697		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.58	Omphalotaceae	0.13	Clitocybe	0.12	Clitocybe_dealbata	0.06
MN733734		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	0.98	Heterospora	0.97	Heterospora_chenopodii	0.97
HQ442346		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.99
HQ599424		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_inquinans	1.00
AF139627		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Cystofilobasidiaceae	1.00	Cystofilobasidium	1.00	Cystofilobasidium_capitatum	1.00
AY198206		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Polyporales	0.59	Polyporaceae	0.25	Perenniporia	0.16	Perenniporia_djaensis	0.08
MK876413		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_petchii	0.77
JN859341		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lophiostomataceae	1.00	Lophiostoma	1.00	Lophiostoma_multiseptatum	1.00
AF173309		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Dissoconiaceae	1.00	Uwebraunia	1.00	Uwebraunia_musae	1.00
AB434661		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.99	Helotiales	0.99	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	0.98	Rhexocercosporidium	0.98	Rhexocercosporidium_panacis	0.98
KU709855		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Leucocybe	0.42	Leucocybe	0.42	Leucocybe_connata	0.42
U34581		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_buharicum	1.00
KF251214		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.99	Caryophylloseptoria	0.35	Caryophylloseptoria_spergulae	0.34
KF251264		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.90	Stagonospora	0.90	Stagonospora_trichophoricola	0.80
KJ523062		Fungi	1.00	Ascomycota	0.94	Eurotiomycetes	0.59	Eurotiales	0.52	Aspergillaceae	0.43	Penicillium	0.31	Penicillium_paxilli	0.17
EU926252		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Bisifusarium	1.00	Bisifusarium_delphinoides	1.00
EF653989		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.34	Urocystidales	0.33	Urocystidaceae	0.33	Urocystis	0.33	Urocystis_magica	0.33
KF251246		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Setophoma	1.00	Setophoma_terrestris	1.00
MT935369		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.96	Physalacriaceae	0.38	Flammulina	0.32	Flammulina_elastica	0.23
KX964331		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.97	Physalacriaceae	0.27	Armillaria	0.16	Cyathus_striatus	0.13
KX964356		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.92	Strophariaceae	0.19	Deconica	0.15	Deconica_hartii	0.14
AB116533		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.83	Dothideomycetes_ord_Incertae_sedis_Eremomycetaceae	0.81	Eremomycetaceae	0.81	Rhexothecium	0.71	Rhexothecium_globosum	0.71
MK356291		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	0.43	Subplenodomus	0.39	Subplenodomus_apiicola	0.38
KU846038		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Brevistachys	1.00	Brevistachys_globosa	1.00
KJ523079		Fungi	1.00	Ascomycota	0.99	Eurotiomycetes	0.46	Eurotiales	0.36	Aspergillaceae	0.35	Sarea	0.26	Sarea_resinae	0.26
JQ888201		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.95	Russulales	0.42	Russulaceae	0.38	Lactarius	0.38	Lactarius_subdulcis	0.37
MF795769		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cucurbitariaceae	0.99	Neocucurbitaria	0.90	Neocucurbitaria_keratinophila	0.83
KX950412		Fungi	1.00	Ascomycota	0.99	Dothideomycetes	0.62	Mycosphaerellales	0.29	Teratosphaeriaceae	0.21	Apenidiella	0.21	Apenidiella_strumelloidea	0.21
LT837487		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Exserohilum	1.00	Exserohilum_turcicum	1.00
AY549985		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	0.99	Trichosporonales	0.97	Trichosporonaceae	0.97	Cutaneotrichosporon	0.55	Cutaneotrichosporon_daszewskae	0.23
MF488990		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.97	Xylariaceae	0.46	Xylaria	0.34	Xylaria_xylarioides	0.24
MW046071		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Graphilbum	1.00	Graphilbum_sparsum	0.61
MF795785		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cucurbitariaceae	0.98	Neocucurbitaria	0.92	Neocucurbitaria_keratinophila	0.87
FJ809871		Fungi	1.00	Ascomycota	0.66	Pezizomycetes	0.20	Pezizales	0.20	Tuberaceae	0.17	Tuber	0.17	Tuber_borchii	0.17
JQ365940		Fungi	1.00	Ascomycota	0.98	Sordariomycetes	0.54	Helotiales	0.40	Lachnaceae	0.20	Colletotrichum	0.16	Dasyscyphus_serinellus	0.10
AF444325		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Cutaneotrichosporon	1.00	Cutaneotrichosporon_cutaneum	1.00
MW063150		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Acrocalymmaceae	0.96	Acrocalymma	0.96	Acrocalymma_walkeri	0.96
AF444302		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Cryptococcus	1.00	Cryptococcus_uniguttulatus	1.00
MN900984		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Ophiostoma	0.83	Ophiostoma_neglectum	0.83
MN873023		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Ploettnerulaceae	1.00	Cadophora	1.00	Cadophora_melinii	1.00
AF444301		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Kwoniella	1.00	Kwoniella_heveanensis	1.00
KY747462		Fungi	1.00	Basidiomycota	0.85	Agaricomycetes	0.81	Agaricales	0.67	Agaricales_fam_Incertae_sedis_Omphalina	0.16	Omphalina	0.16	Omphalina_pyxidata	0.16
MH379883		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.79	Cantharellales	0.58	Hydnaceae	0.55	Sistotrema	0.55	Sistotrema_eximum	0.41
OK356194		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_christenseniae	1.00
AJ000607		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Trichophyton	1.00	Trichophyton_ajelloi	1.00
MG012472		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.94	Psathyrellaceae	0.44	Coprinopsis	0.22	Coprinopsis_verticillata	0.12
AB968400		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.97	Hypocreales	0.97	Ophiocordycipitaceae	0.94	Hirsutella	0.92	Hirsutella_rhossiliensis	0.92
JF957608		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Acrospermales	1.00	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	1.00	Pseudovirgaria	1.00	Pseudovirgaria_grisea	1.00
AJ000606		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Arthroderma	1.00	Arthroderma_insingulare	1.00
JX231155		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Ilyonectria	0.99	Ilyonectria_liriodendri	0.90
MT946344		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	1.00	Apiospora	1.00	Apiospora_aurea	0.97
MN900990		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.93	Ophiostomatales	0.93	Ophiostomataceae	0.93	Leptographium	0.64	Leptographium_gracile	0.51
AF444350		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Filobasidiales	1.00	Piskurozymaceae	0.95	Solicoccozyma	0.94	Solicoccozyma_terrea	0.94
