ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
GU214643		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Pallidocercospora	0.82	Pallidocercospora_heimii	0.82
DQ632675		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Paramycosphaerella	0.80	Paramycosphaerella_wachendorfiae	0.80
DQ299246		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	0.98	Macrophomina	0.71	Macrophomina_phaseolina	0.71
GQ505688		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_verticillioides	1.00
DQ632686		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.99	Septoria	0.63	Septoria_stachydicola	0.63
KP641179		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	0.97	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	0.97	Scleroconidioma	0.97	Scleroconidioma_sphagnicola	0.97
EU707862		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Teratosphaeria	1.00	Teratosphaeria_fibrillosa	1.00
AB646522		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Hypocreaceae	1.00	Trichoderma	1.00	Trichoderma_asperellum	0.55
MK656288		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.53	Helotiales	0.39	Microascaceae	0.28	Microascus	0.14	Phialocephala_compacta	0.12
MK617882		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_eburneocanus	1.00
JN791620		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Phyllostictaceae	1.00	Phyllosticta	1.00	Phyllosticta_citriasiatica	0.56
DQ485653		Fungi	1.00	Chytridiomycota	1.00	Rhizophydiomycetes	1.00	Rhizophydiales	1.00	Terramycetaceae	1.00	Boothiomyces	1.00	Boothiomyces_macroporosus	1.00
KU219603		Fungi	1.00	Basidiomycota	0.74	Agaricomycetes	0.48	Agaricales	0.20	Pleosporaceae	0.12	Robbauera	0.07	Robbauera_albescens	0.07
UDB003267		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.99	Hebeloma	0.99	Hebeloma_radicosum	0.43
MT363100		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Mycenaceae	0.25	Xeromphalina	0.25	Xeromphalina_campanella	0.25
MT363103		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.96	Cortinariaceae	0.52	Calonarius	0.52	Calonarius_piceae	0.52
HQ880800		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Cordycipitaceae	1.00	Beauveria	1.00	Beauveria_bassiana	1.00
MT935166		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.90	Physalacriaceae	0.29	Armillaria	0.17	Armillaria_borealis	0.15
MN047114		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.97	Xylariales	0.75	Hypoxylaceae	0.40	Daldinia	0.32	Nemania_illita	0.16
GQ280656		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cylindrocladium	1.00	Cylindrocladium_buxicola	1.00
MH863150		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Acrospermales	1.00	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	1.00	Pseudovirgaria	1.00	Pseudovirgaria_hyperparasitica	0.98
AF126876		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Polyporales	0.96	Steccherinaceae	0.96	Steccherinum	0.64	Steccherinum_confragosum	0.64
KF291242		Fungi	1.00	Basidiomycota	0.65	Agaricomycetes	0.60	Agaricales	0.39	Hymenochaetaceae	0.11	Pleurotus	0.06	Pleurotus_ostreatus	0.06
AB818904		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	0.99	Coprinopsis	0.99	Coprinopsis_calospora	0.87
EU424282		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Pleurotaceae	1.00	Pleurotus	1.00	Pleurotus_cystidiosus	1.00
KP896056		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Zasmidium	1.00	Zasmidium_cerophilum	0.90
EU070924		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Dioszegia	1.00	Dioszegia_butyracea	1.00
AF126897		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.91	Steccherinaceae	0.80	Steccherinum	0.63	Steccherinum_confragosum	0.62
KY094073		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Ophiostoma	1.00	Ophiostoma_rachisporum	0.73
KR870833		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	1.00	Diaporthe_lusitanicae	1.00
DQ374405		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Gliocephalotrichum	1.00	Gliocephalotrichum_cylindrosporum	0.96
KF499360		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Rutstroemiaceae	1.00	Lambertella	1.00	Lambertella_corni-maris	0.91
KC291721		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cosmospora	1.00	Cosmospora_arxii	0.97
KC291729		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cosmospora	1.00	Cosmospora_arxii	1.00
HQ318234		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.91	Polyporales	0.30	Hymenochaetaceae	0.15	Lactarius	0.09	Phanerochaete_rhodella	0.08
KP087970		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.48	Calonarius	0.48	Calonarius_piceae	0.48
JN381033		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Rhynchogastrema	1.00	Rhynchogastrema_glucofermentans	1.00
FJ459785		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Cordycipitaceae	1.00	Beauveria	0.99	Beauveria_bassiana	0.84
KU234101		Fungi	1.00	Ascomycota	0.83	Sordariomycetes	0.54	Hypocreales	0.19	Bionectriaceae	0.07	Junewangia	0.05	Junewangia_globulosa	0.05
KT887841		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_abidjanum	0.35
AJ608642		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Fellomyces	1.00	Fellomyces_borneensis	1.00
AJ608647		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_prillingeri	1.00
MZ144123		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.88	Agaricales	0.74	Psathyrellaceae	0.16	Psathyrella	0.10	Psathyrella_piluliformis	0.09
JX218228		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_ocimi	0.63
AJ608655		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_lichenicola	1.00
EU882110		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Virosphaerella	1.00	Virosphaerella_irregularis	1.00
MW136257		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	0.79	Sporormiaceae	0.30	Preussia	0.30	Preussia_isomera	0.25
EU882113		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Virosphaerella	1.00	Virosphaerella_pseudomarksii	1.00
KT887869		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_stolkiae	0.70
KY984301		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	0.98	Massarinaceae	0.83	Helminthosporium	0.70	Helminthosporium_solani	0.70
MW240624		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.96	Xylariales	0.77	Xylariaceae	0.59	Xylaria	0.37	Xylaria_necrophora	0.21
MW240627		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.82	Hypocreales	0.19	Nectriaceae	0.17	Coniochaeta	0.14	Coniochaeta_decumbens	0.14
EU882125		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Clypeosphaerella	1.00	Clypeosphaerella_quasiparkii	1.00
MK050300		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Derxomyces	0.97	Derxomyces_yunnanensis	0.51
DQ885906		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Sympoventuriaceae	1.00	Troposporella	0.94	Troposporella_olivacea	0.94
MH155435		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.92	Hypocreales	0.66	Cordycipitaceae	0.27	Simplicillium	0.14	Simplicillium_formicae	0.14
KC305163		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Ceratocystidaceae	1.00	Endoconidiophora	1.00	Endoconidiophora_polonica	1.00
KY984310		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Helminthosporium	1.00	Helminthosporium_solani	1.00
MW240649		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.70	Helotiales	0.17	Pseudomassariaceae	0.12	Leiosphaerella	0.12	Leiosphaerella_lycopodina	0.12
MW981615		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	0.66	Neofusicoccum	0.47	Neofusicoccum_mangiferae	0.41
MH055529		Fungi	1.00	Ascomycota	1.00	Pezizomycotina_cls_Incertae_sedis_Scopularia	0.97	Pezizomycotina_ord_Incertae_sedis_Scopularia	0.97	Pezizomycotina_fam_Incertae_sedis_Scopularia	0.97	Scopularia	0.97	Scopularia_venusta	0.97
AF444646		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Kwoniella	1.00	Kwoniella_mangrovensis	1.00
KF570166		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Diaporthales	0.98	Stilbosporaceae	0.71	Stegonsporium	0.71	Stegonsporium_acerophilum	0.71
MW036827		Fungi	1.00	Ascomycota	0.96	Saccharomycetes	0.91	Saccharomycetales	0.91	Saccharomycetaceae	0.73	Kazachstania	0.42	Candida_uthaithanina	0.16
MH055534		Fungi	1.00	Ascomycota	1.00	Pezizomycotina_cls_Incertae_sedis_Scopularia	0.94	Pezizomycotina_ord_Incertae_sedis_Scopularia	0.94	Pezizomycotina_fam_Incertae_sedis_Scopularia	0.94	Scopularia	0.94	Scopularia_venusta	0.94
MK050333		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Vishniacozyma	1.00	Vishniacozyma_penaeus	0.57
MK050336		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	0.81	Cryptococcaceae	0.81	Cryptococcus	0.81	Cryptococcus_watticus	0.81
JQ627591		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	1.00	Stropharia	1.00	Stropharia_rugosoannulata	1.00
MW240666		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.81	Xylariaceae	0.79	Xylaria	0.48	Xylaria_polymorpha	0.32
MW240669		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.85	Xylariales	0.85	Hypoxylaceae	0.47	Daldinia	0.45	Daldinia_raimundi	0.19
AF444668		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Papiliotrema	1.00	Papiliotrema_fusca	1.00
HE649948		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricales_fam_Incertae_sedis_Leucocybe	0.41	Leucocybe	0.41	Leucocybe_connata	0.41
KX650544		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cyclothyriellaceae	1.00	Cyclothyriella	1.00	Cyclothyriella_rubronotata	1.00
KM887880		Fungi	1.00	Ascomycota	0.89	Sordariomycetes	0.40	Helotiales	0.25	Ploettnerulaceae	0.12	Cadophora	0.08	Cadophora_melinii	0.05
KY984352		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Helminthosporium	1.00	Helminthosporium_solani	1.00
KY485127		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.82	Rhytismatales	0.40	Rhytismataceae	0.36	Lophodermium	0.36	Lophodermium_pinastri	0.36
JX272968		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Rasamsonia	1.00	Rasamsonia_aegroticola	1.00
HE649956		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricales_fam_Incertae_sedis_Leucocybe	0.40	Leucocybe	0.40	Leucocybe_connata	0.40
KU519068		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	0.87	Tulostoma	0.79	Tulostoma_brumale	0.79
MW293948		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Arxiella	1.00	Arxiella_terrestris	1.00
MK766871		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.93	Psathyrellaceae	0.24	Lepista	0.18	Lepista_irina	0.15
KF959805		Fungi	1.00	Ascomycota	0.96	Eurotiomycetes	0.69	Phaeomoniellales	0.27	Phaeomoniellales_fam_Incertae_sedis_Heterophaeomoniella	0.17	Heterophaeomoniella	0.17	Heterophaeomoniella_pinifoliorum	0.17
EF658662		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_neerlandica	1.00
MH784781		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.95	Cortinariaceae	0.28	Calonarius	0.28	Calonarius_piceae	0.28
MH784788		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.96	Cortinariaceae	0.26	Calonarius	0.26	Calonarius_piceae	0.26
MW293950		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Leptodiscella	1.00	Leptodiscella_africana	1.00
MW676123		Fungi	1.00	Ascomycota	0.98	Eurotiomycetes	0.79	Eurotiales	0.62	Aspergillaceae	0.36	Aspergillus	0.23	Penicillago_nodositata	0.10
KC343220		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	0.72	Diaporthe	0.62	Diaporthe_citrichinensis	0.32
KR814563		Fungi	1.00	Basidiomycota	0.54	Agaricomycetes	0.33	Agaricales	0.16	Peniophoraceae	0.12	Vararia	0.12	Vararia_tropica	0.11
HQ599400		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_mediterranea	1.00
JX845424		Fungi	1.00	Ascomycota	0.97	Pezizomycetes	0.97	Pezizales	0.97	Pezizaceae	0.97	Peziza	0.94	Peziza_echinospora	0.93
AF139627		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Cystofilobasidiaceae	1.00	Cystofilobasidium	1.00	Cystofilobasidium_capitatum	1.00
AF139628		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Mrakiaceae	1.00	Xanthophyllomyces	1.00	Xanthophyllomyces_dendrorhous	1.00
HQ442345		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.97
HQ442346		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	1.00
HQ442347		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.73
AY198206		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.93	Polyporales	0.41	Bondarzewiaceae	0.17	Postia	0.12	Heterobasidion_araucariae	0.09
FJ790283		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Cladosporiales	1.00	Cladosporiaceae	1.00	Toxicocladosporium	1.00	Toxicocladosporium_strelitziae	1.00
MN733734		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	1.00	Heterospora	1.00	Heterospora_chenopodii	1.00
MW113697		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.50	Omphalotaceae	0.16	Fomitopsis	0.08	Clitocybe_harmajae	0.07
HQ599424		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_inquinans	1.00
MK876413		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_petchii	0.74
KF251214		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.99	Caryophylloseptoria	0.34	Caryophylloseptoria_spergulae	0.34
AB434661		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	1.00	Rhexocercosporidium	1.00	Rhexocercosporidium_panacis	1.00
AF173309		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Dissoconiaceae	1.00	Uwebraunia	0.98	Uwebraunia_musae	0.98
JN859341		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lophiostomataceae	1.00	Lophiostoma	1.00	Lophiostoma_multiseptatum	1.00
KU709855		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Leucocybe	0.31	Leucocybe	0.31	Leucocybe_connata	0.31
KJ523062		Fungi	1.00	Ascomycota	0.98	Eurotiomycetes	0.65	Eurotiales	0.54	Aspergillaceae	0.46	Penicillium	0.27	Penicillium_paxilli	0.13
EF653989		Fungi	1.00	Basidiomycota	0.81	Agaricomycetes	0.45	Urocystidales	0.26	Urocystidaceae	0.26	Urocystis	0.26	Urocystis_magica	0.26
MT935369		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Physalacriaceae	0.43	Flammulina	0.37	Flammulina_elastica	0.22
KX964331		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Agaricales	0.97	Physalacriaceae	0.31	Armillaria	0.17	Cyathus_striatus	0.16
U34581		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_buharicum	0.99
KF251246		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Setophoma	1.00	Setophoma_terrestris	1.00
KJ523079		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.58	Eurotiales	0.41	Aspergillaceae	0.38	Sarea	0.18	Sarea_resinae	0.18
EU926252		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Bisifusarium	1.00	Bisifusarium_delphinoides	1.00
AB116533		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.78	Dothideomycetes_ord_Incertae_sedis_Eremomycetaceae	0.70	Eremomycetaceae	0.70	Rhexothecium	0.62	Rhexothecium_globosum	0.62
AY549985		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	0.99	Trichosporonaceae	0.99	Cutaneotrichosporon	0.65	Cutaneotrichosporon_daszewskae	0.23
MK356291		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cucurbitariaceae	0.44	Subplenodomus	0.36	Subplenodomus_apiicola	0.36
KX964356		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.91	Cortinariaceae	0.16	Calonarius	0.16	Calonarius_piceae	0.16
KF251264		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.85	Stagonospora	0.84	Stagonospora_trichophoricola	0.76
JQ888201		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	0.46	Russulaceae	0.39	Lactarius	0.39	Lactarius_subdulcis	0.37
KX950412		Fungi	1.00	Ascomycota	0.99	Dothideomycetes	0.65	Mycosphaerellales	0.28	Teratosphaeriaceae	0.21	Apenidiella	0.20	Apenidiella_strumelloidea	0.20
KU846038		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Brevistachys	1.00	Brevistachys_globosa	1.00
LT837487		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Exserohilum	1.00	Exserohilum_turcicum	1.00
MF795769		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cucurbitariaceae	0.97	Neocucurbitaria	0.92	Neocucurbitaria_keratinophila	0.89
FJ809871		Fungi	1.00	Ascomycota	0.70	Pezizomycetes	0.23	Pezizales	0.23	Tuberaceae	0.20	Tuber	0.20	Tuber_borchii	0.20
JQ365940		Fungi	1.00	Ascomycota	0.98	Sordariomycetes	0.57	Helotiales	0.39	Lachnaceae	0.16	Colletotrichum	0.14	Dasyscyphus_serinellus	0.10
MW046071		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Graphilbum	0.99	Graphilbum_sparsum	0.66
KY747462		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.87	Agaricales	0.71	Agaricales_fam_Incertae_sedis_Omphalina	0.14	Omphalina	0.14	Omphalina_pyxidata	0.14
AF444301		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Kwoniella	1.00	Kwoniella_heveanensis	1.00
MF488990		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.97	Hypoxylaceae	0.47	Daldinia	0.41	Xylaria_xylarioides	0.19
AF444302		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Cryptococcus	1.00	Cryptococcus_uniguttulatus	1.00
MH379883		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.88	Cantharellales	0.63	Hydnaceae	0.59	Sistotrema	0.59	Sistotrema_eximum	0.38
MF795785		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cucurbitariaceae	0.99	Neocucurbitaria	0.93	Neocucurbitaria_keratinophila	0.84
AF444325		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Cutaneotrichosporon	1.00	Cutaneotrichosporon_cutaneum	1.00
OK356194		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_christenseniae	1.00
MW063150		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Acrocalymmaceae	1.00	Acrocalymma	1.00	Acrocalymma_walkeri	1.00
MN900984		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Ophiostoma	0.70	Ophiostoma_neglectum	0.70
AF444349		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Filobasidiales	1.00	Filobasidiaceae	1.00	Filobasidium	1.00	Filobasidium_chernovii	1.00
MN873023		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Ploettnerulaceae	1.00	Cadophora	1.00	Cadophora_melinii	1.00
MG012472		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.89	Psathyrellaceae	0.45	Coprinopsis	0.26	Coprinopsis_verticillata	0.13
MN900990		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.89	Ophiostomatales	0.89	Ophiostomataceae	0.89	Leptographium	0.59	Leptographium_gracile	0.41
JQ639040		Fungi	1.00	Basidiomycota	0.79	Agaricomycetes	0.67	Boletales	0.22	Boletaceae	0.22	Boletus	0.22	Boletus_reticulatus	0.22
AF444350		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Filobasidiales	1.00	Piskurozymaceae	0.96	Solicoccozyma	0.95	Solicoccozyma_terrea	0.95
JF957608		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Acrospermales	1.00	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	1.00	Pseudovirgaria	1.00	Pseudovirgaria_grisea	0.96
AJ000606		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Arthroderma	1.00	Arthroderma_insingulare	1.00
AJ000607		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Trichophyton	1.00	Trichophyton_ajelloi	1.00
MT946344		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	1.00	Apiospora	1.00	Apiospora_aurea	0.97
AB968400		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.95	Hypocreales	0.95	Ophiocordycipitaceae	0.93	Hirsutella	0.89	Hirsutella_rhossiliensis	0.89
