ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
DQ632675		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Paramycosphaerella	0.81	Paramycosphaerella_wachendorfiae	0.81
KP641179		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	0.98	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	0.98	Scleroconidioma	0.98	Scleroconidioma_sphagnicola	0.98
MF540618		Fungi	1.00	Ascomycota	0.74	Saccharomycetes	0.28	Saccharomycetales	0.28	Saccharomycopsidaceae	0.16	Ambrosiozyma	0.16	Ambrosiozyma_platypodis	0.06
DQ299246		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	1.00	Macrophomina	0.66	Macrophomina_phaseolina	0.66
KX772550		Fungi	1.00	Basidiomycota	0.61	Agaricomycetes	0.58	Russulales	0.30	Stereaceae	0.13	Amylostereum	0.10	Amylostereum_ferreum	0.09
HQ880800		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Cordycipitaceae	1.00	Beauveria	0.99	Beauveria_bassiana	0.99
KX238805		Fungi	1.00	Ascomycota	0.84	Eurotiomycetes	0.72	Eurotiales	0.59	Trichocomaceae	0.32	Sagenomella	0.27	Sagenomella_verticillata	0.20
EU707862		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Teratosphaeria	1.00	Teratosphaeria_fibrillosa	1.00
UDB003267		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.99	Hebeloma	0.99	Hebeloma_brunneifolium	0.43
JN791620		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Phyllostictaceae	1.00	Phyllosticta	1.00	Phyllosticta_citriasiatica	0.59
MK656288		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.50	Helotiales	0.50	Microascaceae	0.25	Phialocephala	0.17	Phialocephala_compacta	0.17
MK617882		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_eburneocanus	1.00
MT363100		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Mycenaceae	0.27	Xeromphalina	0.27	Xeromphalina_campanella	0.27
DQ632686		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Septoria	0.73	Septoria_stachydicola	0.73
MN047114		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Xylariales	0.68	Hypoxylaceae	0.36	Daldinia	0.26	Daldinia_starbaeckii	0.18
MT363103		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Cortinariaceae	0.48	Calonarius	0.48	Calonarius_piceae	0.48
KP896056		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Zasmidium	1.00	Zasmidium_cerophilum	0.88
MT935166		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.95	Physalacriaceae	0.22	Calonarius	0.16	Calonarius_piceae	0.16
GQ280656		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cylindrocladium	1.00	Cylindrocladium_buxicola	1.00
KR870833		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	1.00	Diaporthe_lusitanicae	1.00
MH863150		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Acrospermales	1.00	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	1.00	Pseudovirgaria	1.00	Pseudovirgaria_hyperparasitica	0.99
KC291729		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cosmospora	0.99	Cosmospora_arxii	0.97
FJ459785		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	0.96	Cordycipitaceae	0.96	Beauveria	0.96	Beauveria_bassiana	0.84
DQ374405		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Gliocephalotrichum	1.00	Gliocephalotrichum_cylindrosporum	0.98
EU424282		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Pleurotaceae	1.00	Pleurotus	1.00	Pleurotus_cystidiosus	1.00
KC291721		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cosmospora	1.00	Cosmospora_arxii	0.99
AF126876		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.97	Steccherinaceae	0.96	Steccherinum	0.68	Steccherinum_confragosum	0.67
KY094073		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Ophiostoma	1.00	Ophiostoma_rachisporum	0.70
EU070924		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Dioszegia	1.00	Dioszegia_butyracea	1.00
AB818904		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	0.99	Coprinopsis	0.98	Coprinopsis_calospora	0.85
KF499360		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Rutstroemiaceae	1.00	Lambertella	1.00	Lambertella_corni-maris	0.95
KU219603		Fungi	1.00	Basidiomycota	0.64	Agaricomycetes	0.47	Agaricales	0.27	Pleosporaceae	0.15	Curvularia	0.09	Calyptella_capula	0.06
DQ485653		Fungi	1.00	Chytridiomycota	1.00	Rhizophydiomycetes	1.00	Rhizophydiales	1.00	Terramycetaceae	1.00	Boothiomyces	1.00	Boothiomyces_macroporosus	1.00
AF126897		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.96	Steccherinaceae	0.83	Steccherinum	0.62	Steccherinum_confragosum	0.60
KP087970		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.60	Calonarius	0.60	Calonarius_piceae	0.60
KY984301		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	0.99	Massarinaceae	0.84	Helminthosporium	0.79	Helminthosporium_solani	0.79
HQ318234		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.85	Agaricales	0.26	Hymenochaetaceae	0.19	Lactarius	0.10	Lactarius_ciliatus	0.10
KT887841		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_abidjanum	0.46
AJ608647		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_prillingeri	1.00
MW136257		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.98	Pleosporales	0.80	Sporormiaceae	0.32	Preussia	0.32	Preussia_isomera	0.26
KT887869		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_stolkiae	0.67
EU882110		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Virosphaerella	1.00	Virosphaerella_irregularis	1.00
JX218228		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_ocimi	0.59
KF291242		Fungi	1.00	Basidiomycota	0.63	Agaricomycetes	0.56	Agaricales	0.40	Psathyrellaceae	0.13	Coprinopsis	0.06	Coprinopsis_pseudomarcescibilis	0.06
EU882113		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Virosphaerella	1.00	Virosphaerella_pseudomarksii	1.00
KU234101		Fungi	1.00	Ascomycota	0.80	Sordariomycetes	0.47	Hypocreales	0.17	Helotiaceae	0.10	Helicodendron	0.05	Xeromphalina_cauticinalis	0.05
EU882125		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Clypeosphaerella	1.00	Clypeosphaerella_quasiparkii	1.00
AJ608655		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_lichenicola	1.00
MZ144123		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.88	Agaricales	0.79	Psathyrellaceae	0.16	Mycena	0.11	Mycena_sanguinolenta	0.06
AJ608642		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Fellomyces	1.00	Fellomyces_borneensis	1.00
JN381033		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Rhynchogastrema	1.00	Rhynchogastrema_glucofermentans	1.00
DQ885906		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Sympoventuriaceae	1.00	Troposporella	0.93	Troposporella_olivacea	0.93
MW240624		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.95	Xylariales	0.84	Xylariaceae	0.67	Xylaria	0.48	Xylaria_necrophora	0.33
KY984310		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Helminthosporium	1.00	Helminthosporium_solani	1.00
KC305163		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Ceratocystidaceae	1.00	Endoconidiophora	1.00	Endoconidiophora_polonica	1.00
MW981615		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Botryosphaeriales	0.98	Botryosphaeriaceae	0.71	Neofusicoccum	0.48	Neofusicoccum_mangiferae	0.44
MK050300		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	0.99	Tremellales	0.99	Bulleribasidiaceae	0.99	Derxomyces	0.91	Derxomyces_yunnanensis	0.43
MW240666		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.86	Xylariaceae	0.80	Xylaria	0.56	Xylaria_polymorpha	0.37
KF570166		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	0.94	Stilbosporaceae	0.75	Stegonsporium	0.75	Stegonsporium_acerophilum	0.75
MW240669		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.79	Xylariales	0.79	Hypoxylaceae	0.46	Daldinia	0.46	Ceratocladium_polysetosum	0.21
JQ627591		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	1.00	Stropharia	1.00	Stropharia_rugosoannulata	1.00
KY984352		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Helminthosporium	1.00	Helminthosporium_solani	1.00
MW036827		Fungi	1.00	Ascomycota	0.98	Saccharomycetes	0.87	Saccharomycetales	0.87	Saccharomycetaceae	0.67	Kazachstania	0.35	Candida_uthaithanina	0.17
MH155435		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.96	Hypocreales	0.72	Cordycipitaceae	0.26	Acremonium	0.18	Simplicillium_formicae	0.13
MH055534		Fungi	1.00	Ascomycota	1.00	Pezizomycotina_cls_Incertae_sedis_Scopularia	0.99	Pezizomycotina_ord_Incertae_sedis_Scopularia	0.99	Pezizomycotina_fam_Incertae_sedis_Scopularia	0.99	Scopularia	0.99	Scopularia_venusta	0.99
MH055529		Fungi	1.00	Ascomycota	1.00	Pezizomycotina_cls_Incertae_sedis_Scopularia	0.96	Pezizomycotina_ord_Incertae_sedis_Scopularia	0.96	Pezizomycotina_fam_Incertae_sedis_Scopularia	0.96	Scopularia	0.96	Scopularia_venusta	0.96
MW240627		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.82	Amphisphaeriales	0.20	Sporocadaceae	0.19	Coniochaeta	0.12	Coniochaeta_decumbens	0.11
KX650544		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cyclothyriellaceae	1.00	Cyclothyriella	1.00	Cyclothyriella_rubronotata	1.00
HE649948		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Agaricales_fam_Incertae_sedis_Leucocybe	0.32	Leucocybe	0.32	Leucocybe_connata	0.32
MW240649		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.72	Helotiales	0.19	Discinellaceae	0.15	Pezoloma	0.15	Pezoloma_ericae	0.15
JX272968		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Rasamsonia	1.00	Rasamsonia_aegroticola	1.00
MK050336		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	0.83	Cryptococcaceae	0.83	Cryptococcus	0.83	Cryptococcus_watticus	0.83
MK050333		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Vishniacozyma	1.00	Vishniacozyma_penaeus	0.51
AF444668		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Papiliotrema	1.00	Papiliotrema_fusca	1.00
HE649956		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Leucocybe	0.37	Leucocybe	0.37	Leucocybe_connata	0.37
KY485127		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.82	Rhytismatales	0.40	Rhytismataceae	0.37	Lophodermium	0.37	Lophodermium_pinastri	0.37
AF444646		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Kwoniella	1.00	Kwoniella_mangrovensis	1.00
KU519068		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricaceae	0.89	Tulostoma	0.83	Tulostoma_brumale	0.83
KC343220		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	0.69	Diaporthe	0.59	Diaporthe_citrichinensis	0.23
MW293948		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Arxiella	1.00	Arxiella_terrestris	1.00
EF658662		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_neerlandica	1.00
MH784788		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.95	Cortinariaceae	0.20	Calonarius	0.20	Calonarius_piceae	0.20
MH784781		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.93	Cortinariaceae	0.30	Calonarius	0.30	Calonarius_piceae	0.30
MK766871		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.95	Psathyrellaceae	0.20	Calonarius	0.16	Calonarius_piceae	0.16
HQ442345		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.97
KM887880		Fungi	1.00	Ascomycota	0.83	Sordariomycetes	0.42	Helotiales	0.16	Ophiostomataceae	0.14	Ophiostoma	0.11	Ophiostoma_tapionis	0.05
FJ790283		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Cladosporiales	1.00	Cladosporiaceae	1.00	Toxicocladosporium	1.00	Toxicocladosporium_strelitziae	0.97
HQ599400		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_mediterranea	1.00
MW293950		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Leptodiscella	1.00	Leptodiscella_africana	1.00
JX845424		Fungi	1.00	Ascomycota	0.99	Pezizomycetes	0.99	Pezizales	0.99	Pezizaceae	0.98	Peziza	0.94	Peziza_echinospora	0.94
HQ442347		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.74
HQ442346		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	1.00
AB434661		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	1.00	Rhexocercosporidium	1.00	Rhexocercosporidium_panacis	1.00
KF959805		Fungi	1.00	Ascomycota	0.96	Eurotiomycetes	0.61	Phaeomoniellales	0.26	Phaeomoniellales_fam_Incertae_sedis_Heterophaeomoniella	0.20	Heterophaeomoniella	0.20	Heterophaeomoniella_pinifoliorum	0.20
MN733734		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	0.97	Heterospora	0.96	Heterospora_chenopodii	0.96
MW676123		Fungi	1.00	Ascomycota	0.97	Eurotiomycetes	0.82	Eurotiales	0.60	Aspergillaceae	0.40	Aspergillus	0.24	Aspergillus_funiculosus	0.11
HQ599424		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_inquinans	1.00
AF173309		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Dissoconiaceae	1.00	Uwebraunia	1.00	Uwebraunia_musae	1.00
JN859341		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lophiostomataceae	1.00	Lophiostoma	1.00	Lophiostoma_multiseptatum	1.00
U34581		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_buharicum	0.98
KU709855		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Leucocybe	0.40	Leucocybe	0.40	Leucocybe_connata	0.40
MW113697		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.55	Omphalotaceae	0.18	Clitocybe	0.14	Clitocybe_harmajae	0.12
MK876413		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_petchii	0.72
AF139628		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Mrakiaceae	1.00	Xanthophyllomyces	1.00	Xanthophyllomyces_dendrorhous	1.00
AY198206		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Russulales	0.42	Bondarzewiaceae	0.23	Heterobasidion	0.15	Heterobasidion_araucariae	0.15
KR814563		Fungi	1.00	Basidiomycota	0.57	Agaricomycetes	0.33	Saccharomycetales	0.21	Peniophoraceae	0.09	Vararia	0.08	Vararia_tropica	0.07
EU926252		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Bisifusarium	1.00	Bisifusarium_delphinoides	1.00
AF139627		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Cystofilobasidiaceae	1.00	Cystofilobasidium	1.00	Cystofilobasidium_capitatum	1.00
KF251264		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.89	Stagonospora	0.89	Stagonospora_trichophoricola	0.81
KX964331		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Physalacriaceae	0.25	Armillaria	0.11	Crucibulum_laeve	0.09
KF251246		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Setophoma	1.00	Setophoma_terrestris	1.00
MT935369		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Physalacriaceae	0.40	Flammulina	0.37	Flammulina_elastica	0.25
MK356291		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	0.41	Subplenodomus	0.38	Subplenodomus_apiicola	0.38
AB116533		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.79	Dothideomycetes_ord_Incertae_sedis_Eremomycetaceae	0.73	Eremomycetaceae	0.73	Rhexothecium	0.64	Rhexothecium_globosum	0.64
EF653989		Fungi	1.00	Basidiomycota	0.78	Ustilaginomycetes	0.39	Urocystidales	0.39	Urocystidaceae	0.39	Urocystis	0.39	Urocystis_magica	0.39
KX964356		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.88	Cortinariaceae	0.14	Calonarius	0.14	Calonarius_piceae	0.14
KF251214		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.96	Caryophylloseptoria	0.40	Caryophylloseptoria_spergulae	0.38
KJ523062		Fungi	1.00	Ascomycota	0.97	Eurotiomycetes	0.60	Eurotiales	0.55	Aspergillaceae	0.48	Penicillium	0.26	Penicillium_paxilli	0.14
LT837487		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Exserohilum	1.00	Exserohilum_turcicum	1.00
KU846038		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Brevistachys	1.00	Brevistachys_globosa	1.00
KJ523079		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.44	Eurotiales	0.33	Aspergillaceae	0.32	Sarea	0.31	Sarea_resinae	0.31
MF795769		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cucurbitariaceae	0.98	Neocucurbitaria	0.92	Neocucurbitaria_keratinophila	0.86
KX950412		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.58	Mycosphaerellales	0.30	Teratosphaeriaceae	0.26	Apenidiella	0.24	Apenidiella_strumelloidea	0.24
JQ888201		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.96	Russulales	0.42	Russulaceae	0.39	Lactarius	0.39	Lactarius_subdulcis	0.38
MW063150		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Acrocalymmaceae	0.99	Acrocalymma	0.99	Acrocalymma_walkeri	0.99
MF488990		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.99	Hypoxylaceae	0.52	Daldinia	0.42	Xylaria_xylarioides	0.14
MF795785		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cucurbitariaceae	0.99	Neocucurbitaria	0.89	Neocucurbitaria_keratinophila	0.81
MN873023		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Ploettnerulaceae	1.00	Cadophora	1.00	Cadophora_melinii	1.00
MW046071		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Graphilbum	0.99	Graphilbum_sparsum	0.56
JQ365940		Fungi	1.00	Ascomycota	0.97	Sordariomycetes	0.62	Helotiales	0.29	Glomerellaceae	0.13	Colletotrichum	0.13	Heterosphaeria_veratri	0.11
AY549985		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	0.99	Trichosporonales	0.99	Trichosporonaceae	0.99	Cutaneotrichosporon	0.50	Cutaneotrichosporon_daszewskae	0.31
AJ000606		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Arthroderma	1.00	Arthroderma_insingulare	1.00
JX231155		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Ilyonectria	1.00	Ilyonectria_liriodendri	0.96
KY747462		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.86	Agaricales	0.72	Agaricales_fam_Incertae_sedis_Omphalina	0.16	Omphalina	0.16	Omphalina_pyxidata	0.16
AJ000607		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Trichophyton	1.00	Trichophyton_ajelloi	1.00
MN900984		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Ophiostoma	0.77	Ophiostoma_neglectum	0.77
MT946344		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	1.00	Apiospora	1.00	Apiospora_aurea	0.98
AF444301		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Kwoniella	1.00	Kwoniella_heveanensis	1.00
AB968400		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.98	Hypocreales	0.98	Ophiocordycipitaceae	0.96	Hirsutella	0.96	Hirsutella_rhossiliensis	0.96
JF957608		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Acrospermales	1.00	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	1.00	Pseudovirgaria	1.00	Pseudovirgaria_grisea	0.99
AF444325		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Cutaneotrichosporon	1.00	Cutaneotrichosporon_cutaneum	1.00
MG012472		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.88	Psathyrellaceae	0.47	Coprinopsis	0.29	Coprinopsis_clastophylla	0.13
AF444350		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	0.99	Filobasidiales	0.99	Piskurozymaceae	0.98	Solicoccozyma	0.98	Solicoccozyma_terrea	0.98
MN900990		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.93	Ophiostomatales	0.93	Ophiostomataceae	0.93	Leptographium	0.59	Leptographium_gracile	0.49
FJ809871		Fungi	1.00	Ascomycota	0.66	Pezizomycetes	0.18	Pezizales	0.18	Tuberaceae	0.17	Tuber	0.17	Tuber_borchii	0.17
MH379883		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.81	Cantharellales	0.60	Hydnaceae	0.58	Sistotrema	0.58	Sistotrema_eximum	0.51
AJ000612		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Arthroderma	1.00	Arthroderma_grubyi	1.00
AF444302		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Cryptococcus	1.00	Cryptococcus_uniguttulatus	1.00
