ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
GU214643		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Pallidocercospora	0.88	Pallidocercospora_heimii	0.88
DQ632675		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Paramycosphaerella	0.75	Paramycosphaerella_wachendorfiae	0.75
DQ299246		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	1.00	Macrophomina	0.73	Macrophomina_phaseolina	0.73
GQ505688		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_verticillioides	1.00
DQ632686		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Septoria	0.71	Septoria_stachydicola	0.71
KP641179		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	0.97	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	0.97	Scleroconidioma	0.97	Scleroconidioma_sphagnicola	0.97
EU707862		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Teratosphaeria	1.00	Teratosphaeria_fibrillosa	1.00
AB646522		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Hypocreaceae	1.00	Trichoderma	1.00	Trichoderma_asperellum	0.58
MK617882		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_eburneocanus	1.00
MK656288		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.52	Helotiales	0.52	Microascaceae	0.25	Phialocephala	0.13	Phialocephala_compacta	0.13
JN791620		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Phyllostictaceae	1.00	Phyllosticta	1.00	Phyllosticta_citriasiatica	0.63
DQ485653		Fungi	1.00	Chytridiomycota	1.00	Rhizophydiomycetes	1.00	Rhizophydiales	1.00	Terramycetaceae	1.00	Boothiomyces	1.00	Boothiomyces_macroporosus	1.00
UDB003267		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.99	Hebeloma	0.99	Hebeloma_radicosum	0.46
KU219603		Fungi	1.00	Basidiomycota	0.62	Agaricomycetes	0.43	Agaricales	0.16	Pleosporaceae	0.12	Minimedusa	0.08	Minimedusa_polyspora	0.08
MT363100		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.25	Calonarius	0.25	Calonarius_piceae	0.25
MT363103		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.48	Calonarius	0.48	Calonarius_piceae	0.48
HQ880800		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Cordycipitaceae	1.00	Beauveria	0.98	Beauveria_bassiana	0.98
MT935166		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.95	Physalacriaceae	0.25	Armillaria	0.16	Calonarius_piceae	0.16
MN047114		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.91	Xylariales	0.62	Xylariaceae	0.33	Nemania	0.16	Nemania_illita	0.16
GQ280656		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cylindrocladium	1.00	Cylindrocladium_buxicola	1.00
MH863150		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Acrospermales	1.00	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	1.00	Pseudovirgaria	1.00	Pseudovirgaria_hyperparasitica	0.98
AF126876		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.96	Steccherinaceae	0.94	Steccherinum	0.70	Steccherinum_confragosum	0.70
KF291242		Fungi	1.00	Basidiomycota	0.68	Agaricomycetes	0.59	Agaricales	0.34	Peniophoraceae	0.10	Vararia	0.07	Cylindrobasidium_evolvens	0.04
AB818904		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	0.98	Coprinopsis	0.98	Coprinopsis_calospora	0.84
EU424282		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Pleurotaceae	1.00	Pleurotus	1.00	Pleurotus_cystidiosus	1.00
KP896056		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Zasmidium	1.00	Zasmidium_cerophilum	0.94
EU070924		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Dioszegia	1.00	Dioszegia_butyracea	1.00
AF126897		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.92	Steccherinaceae	0.83	Steccherinum	0.65	Steccherinum_confragosum	0.64
KY094073		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Ophiostoma	1.00	Ophiostoma_rachisporum	0.69
KR870833		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	1.00	Diaporthe_lusitanicae	1.00
DQ374405		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Gliocephalotrichum	1.00	Gliocephalotrichum_cylindrosporum	0.97
KF499360		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Rutstroemiaceae	1.00	Lambertella	1.00	Lambertella_corni-maris	0.85
KC291721		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cosmospora	1.00	Cosmospora_arxii	0.97
KC291729		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Cosmospora	1.00	Cosmospora_arxii	0.98
HQ318234		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.82	Polyporales	0.23	Hymenochaetaceae	0.21	Lactarius	0.09	Lactarius_ciliatus	0.08
KP087970		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Cortinariaceae	0.46	Calonarius	0.46	Calonarius_piceae	0.46
JN381033		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Rhynchogastrema	1.00	Rhynchogastrema_glucofermentans	1.00
FJ459785		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	0.95	Cordycipitaceae	0.95	Beauveria	0.93	Beauveria_bassiana	0.79
KU234101		Fungi	1.00	Ascomycota	0.75	Sordariomycetes	0.44	Hypocreales	0.17	Mycenaceae	0.10	Xeromphalina	0.10	Xeromphalina_cauticinalis	0.08
KT887841		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_abidjanum	0.32
AJ608642		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Fellomyces	1.00	Fellomyces_borneensis	1.00
AJ608647		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_prillingeri	1.00
MZ144123		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.82	Agaricales	0.75	Psathyrellaceae	0.11	Mycena	0.08	Omphalina_rivulicola	0.05
JX218228		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_ocimi	0.68
AJ608655		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_lichenicola	1.00
EU882110		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Virosphaerella	1.00	Virosphaerella_irregularis	1.00
MW136257		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.97	Pleosporales	0.80	Sporormiaceae	0.29	Preussia	0.29	Preussia_isomera	0.20
EU882113		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Virosphaerella	1.00	Virosphaerella_pseudomarksii	1.00
KY984301		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.86	Helminthosporium	0.76	Helminthosporium_solani	0.76
KT887869		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_stolkiae	0.78
MW240624		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Xylariales	0.71	Xylariaceae	0.55	Xylaria	0.43	Xylaria_necrophora	0.30
EU882125		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Clypeosphaerella	1.00	Clypeosphaerella_quasiparkii	1.00
MW240627		Fungi	1.00	Ascomycota	0.98	Sordariomycetes	0.87	Hypocreales	0.25	Nectriaceae	0.17	Daldinia	0.10	Sarcopodium_araliae	0.07
MK050300		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	0.99	Tremellales	0.99	Bulleribasidiaceae	0.99	Derxomyces	0.91	Derxomyces_yunnanensis	0.46
DQ885906		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Sympoventuriaceae	1.00	Troposporella	0.91	Troposporella_olivacea	0.91
MH155435		Fungi	1.00	Ascomycota	0.98	Sordariomycetes	0.82	Hypocreales	0.55	Nectriaceae	0.17	Thelonectria	0.10	Tolypocladium_extinguens	0.08
KC305163		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Ceratocystidaceae	1.00	Endoconidiophora	1.00	Endoconidiophora_polonica	1.00
KY984310		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Helminthosporium	1.00	Helminthosporium_solani	1.00
MW240649		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.80	Diaporthales	0.15	Vermiculariopsiellaceae	0.15	Stephanophorella	0.14	Stephanophorella_stellata	0.14
MH055529		Fungi	1.00	Ascomycota	1.00	Pezizomycotina_cls_Incertae_sedis_Scopularia	0.95	Pezizomycotina_ord_Incertae_sedis_Scopularia	0.95	Pezizomycotina_fam_Incertae_sedis_Scopularia	0.95	Scopularia	0.95	Scopularia_venusta	0.95
MW981615		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	0.67	Neofusicoccum	0.40	Neofusicoccum_mangiferae	0.39
AF444646		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Kwoniella	1.00	Kwoniella_mangrovensis	1.00
KF570166		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	0.97	Stilbosporaceae	0.74	Stegonsporium	0.74	Stegonsporium_acerophilum	0.74
MW036827		Fungi	1.00	Ascomycota	0.98	Saccharomycetes	0.89	Saccharomycetales	0.89	Saccharomycetaceae	0.72	Kazachstania	0.38	Kazachstania_intestinalis	0.23
MH055534		Fungi	1.00	Ascomycota	1.00	Pezizomycotina_cls_Incertae_sedis_Scopularia	0.99	Pezizomycotina_ord_Incertae_sedis_Scopularia	0.99	Pezizomycotina_fam_Incertae_sedis_Scopularia	0.99	Scopularia	0.99	Scopularia_venusta	0.99
MK050333		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Vishniacozyma	1.00	Vishniacozyma_penaeus	0.51
MK050336		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	0.78	Cryptococcaceae	0.78	Cryptococcus	0.78	Cryptococcus_watticus	0.78
JQ627591		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	1.00	Stropharia	1.00	Stropharia_rugosoannulata	1.00
MW240666		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.86	Xylariaceae	0.83	Xylaria	0.63	Xylaria_polymorpha	0.41
MW240669		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.73	Xylariales	0.72	Hypoxylaceae	0.35	Daldinia	0.35	Ceratocladium_polysetosum	0.27
AF444668		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Papiliotrema	1.00	Papiliotrema_fusca	1.00
HE649948		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Leucocybe	0.39	Leucocybe	0.39	Leucocybe_connata	0.39
KX650544		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cyclothyriellaceae	1.00	Cyclothyriella	1.00	Cyclothyriella_rubronotata	1.00
KM887880		Fungi	1.00	Ascomycota	0.84	Sordariomycetes	0.28	Helotiales	0.22	Ophiostomataceae	0.08	Ophiostoma	0.07	Ophiostoma_triangulosporum	0.04
KY984352		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Helminthosporium	1.00	Helminthosporium_solani	1.00
KY485127		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.83	Rhytismatales	0.52	Rhytismataceae	0.49	Lophodermium	0.49	Lophodermium_pinastri	0.49
JX272968		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Rasamsonia	1.00	Rasamsonia_aegroticola	0.99
HE649956		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Leucocybe	0.39	Leucocybe	0.39	Leucocybe_connata	0.39
KU519068		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Agaricaceae	0.86	Tulostoma	0.77	Tulostoma_brumale	0.77
MW293948		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Arxiella	1.00	Arxiella_terrestris	1.00
MK766871		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.96	Psathyrellaceae	0.24	Calonarius	0.18	Calonarius_piceae	0.18
KF959805		Fungi	1.00	Ascomycota	0.96	Eurotiomycetes	0.71	Onygenales	0.22	Aspergillaceae	0.18	Heterophaeomoniella	0.15	Heterophaeomoniella_pinifoliorum	0.15
EF658662		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_neerlandica	1.00
MH784781		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Cortinariaceae	0.27	Calonarius	0.27	Calonarius_piceae	0.27
MH784788		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.94	Cortinariaceae	0.19	Calonarius	0.19	Calonarius_piceae	0.19
MW293950		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Leptodiscella	1.00	Leptodiscella_africana	1.00
MW676123		Fungi	1.00	Ascomycota	0.95	Eurotiomycetes	0.81	Eurotiales	0.72	Aspergillaceae	0.46	Aspergillus	0.26	Penicillago_nodositata	0.12
KC343220		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	0.65	Diaporthe	0.55	Diaporthe_citrichinensis	0.29
KR814563		Fungi	1.00	Basidiomycota	0.43	Mucoromycetes	0.25	Mucorales	0.25	Mucoraceae	0.08	Rhodosporidiobolus	0.07	Rhodosporidiobolus_odoratus	0.06
HQ599400		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_mediterranea	1.00
JX845424		Fungi	1.00	Ascomycota	1.00	Pezizomycetes	0.97	Pezizales	0.97	Pezizaceae	0.97	Peziza	0.94	Peziza_echinospora	0.92
AF139627		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Cystofilobasidiaceae	1.00	Cystofilobasidium	1.00	Cystofilobasidium_capitatum	1.00
AF139628		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Mrakiaceae	1.00	Xanthophyllomyces	1.00	Xanthophyllomyces_dendrorhous	1.00
HQ442345		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.95
HQ442346		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	1.00
HQ442347		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_polonicum	0.61
AY198206		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Polyporales	0.50	Dacryobolaceae	0.16	Postia	0.16	Postia_floriformis	0.11
FJ790283		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Cladosporiales	1.00	Cladosporiaceae	1.00	Toxicocladosporium	1.00	Toxicocladosporium_strelitziae	0.96
MN733734		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	0.98	Heterospora	0.97	Heterospora_chenopodii	0.97
MW113697		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Agaricales	0.50	Omphalotaceae	0.13	Dendrocorticium	0.10	Dendrocorticium_polygonioides	0.10
HQ599424		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_inquinans	1.00
MK876413		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_petchii	0.71
AF173309		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Dissoconiaceae	1.00	Uwebraunia	0.99	Uwebraunia_musae	0.99
KF251214		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.99	Caryophylloseptoria	0.38	Caryophylloseptoria_spergulae	0.37
AB434661		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.99	Helotiales	0.99	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	0.99	Rhexocercosporidium	0.99	Rhexocercosporidium_panacis	0.99
JN859341		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lophiostomataceae	1.00	Lophiostoma	1.00	Lophiostoma_multiseptatum	1.00
KU709855		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Leucocybe	0.40	Leucocybe	0.40	Leucocybe_connata	0.40
EF653989		Fungi	1.00	Basidiomycota	0.79	Agaricomycetes	0.41	Urocystidales	0.26	Urocystidaceae	0.26	Urocystis	0.26	Urocystis_magica	0.26
KJ523062		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.62	Eurotiales	0.56	Aspergillaceae	0.51	Penicillium	0.36	Penicillium_paxilli	0.22
MT935369		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Agaricales	0.98	Physalacriaceae	0.38	Flammulina	0.30	Flammulina_elastica	0.20
KX964331		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Agaricales	0.96	Physalacriaceae	0.25	Cyathus	0.16	Cyathus_striatus	0.15
U34581		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_buharicum	1.00
KF251246		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Setophoma	1.00	Setophoma_terrestris	1.00
KJ523079		Fungi	1.00	Ascomycota	0.99	Eurotiomycetes	0.45	Eurotiales	0.37	Aspergillaceae	0.36	Sarea	0.23	Sarea_resinae	0.23
EU926252		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Bisifusarium	1.00	Bisifusarium_delphinoides	1.00
AB116533		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.84	Dothideomycetes_ord_Incertae_sedis_Eremomycetaceae	0.80	Eremomycetaceae	0.80	Rhexothecium	0.71	Rhexothecium_globosum	0.71
AY549985		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	0.99	Trichosporonales	0.97	Trichosporonaceae	0.97	Cutaneotrichosporon	0.61	Cutaneotrichosporon_mucoides	0.24
MK356291		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Pleosporales	0.99	Leptosphaeriaceae	0.54	Subplenodomus	0.53	Subplenodomus_apiicola	0.53
KX964356		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.88	Strophariaceae	0.16	Agaricus	0.14	Calonarius_piceae	0.11
KF251264		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.88	Stagonospora	0.88	Stagonospora_trichophoricola	0.78
JQ888201		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.95	Russulales	0.50	Russulaceae	0.44	Lactarius	0.44	Lactarius_subdulcis	0.42
KX950412		Fungi	1.00	Ascomycota	0.96	Dothideomycetes	0.56	Mycosphaerellales	0.28	Teratosphaeriaceae	0.17	Apenidiella	0.15	Apenidiella_strumelloidea	0.15
KU846038		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Brevistachys	1.00	Brevistachys_globosa	1.00
LT837487		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Exserohilum	1.00	Exserohilum_turcicum	1.00
MF795769		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Cucurbitariaceae	0.99	Neocucurbitaria	0.93	Neocucurbitaria_keratinophila	0.86
FJ809871		Fungi	1.00	Ascomycota	0.69	Pezizomycetes	0.25	Pezizales	0.25	Tuberaceae	0.23	Tuber	0.23	Tuber_borchii	0.23
JQ365940		Fungi	1.00	Ascomycota	0.98	Sordariomycetes	0.50	Helotiales	0.44	Lachnaceae	0.13	Colletotrichum	0.08	Phialocephala_compacta	0.07
MW046071		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Graphilbum	0.97	Graphilbum_sparsum	0.59
KY747462		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.83	Agaricales	0.70	Agaricales_fam_Incertae_sedis_Omphalina	0.20	Omphalina	0.20	Omphalina_pyxidata	0.20
AF444301		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Kwoniella	1.00	Kwoniella_heveanensis	1.00
MF488990		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.98	Xylariales	0.97	Hypoxylaceae	0.44	Daldinia	0.32	Anthostomella_spartii	0.13
AF444302		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cryptococcaceae	1.00	Cryptococcus	1.00	Cryptococcus_uniguttulatus	1.00
MH379883		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.73	Cantharellales	0.56	Hydnaceae	0.54	Sistotrema	0.54	Sistotrema_eximum	0.40
MF795785		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Pleosporales	0.99	Cucurbitariaceae	0.96	Neocucurbitaria	0.91	Neocucurbitaria_keratinophila	0.85
AF444325		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Cutaneotrichosporon	1.00	Cutaneotrichosporon_cutaneum	1.00
OK356194		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_christenseniae	1.00
MW063150		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Acrocalymmaceae	0.97	Acrocalymma	0.97	Acrocalymma_walkeri	0.97
MN900984		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Ophiostoma	0.72	Ophiostoma_neglectum	0.72
AF444349		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Filobasidiales	1.00	Filobasidiaceae	1.00	Filobasidium	1.00	Filobasidium_chernovii	1.00
MN873023		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Ploettnerulaceae	1.00	Cadophora	1.00	Cadophora_melinii	1.00
MG012472		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.97	Agaricales	0.89	Psathyrellaceae	0.45	Coprinopsis	0.30	Coprinopsis_clastophylla	0.13
MN900990		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.97	Ophiostomatales	0.97	Ophiostomataceae	0.97	Leptographium	0.66	Leptographium_gracile	0.55
JQ639040		Fungi	1.00	Basidiomycota	0.72	Agaricomycetes	0.67	Boletales	0.31	Boletaceae	0.31	Boletus	0.31	Boletus_reticulatus	0.31
AF444350		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Filobasidiales	1.00	Piskurozymaceae	0.96	Solicoccozyma	0.93	Solicoccozyma_terrea	0.93
JF957608		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Acrospermales	1.00	Acrospermales_fam_Incertae_sedis_Pseudovirgaria	1.00	Pseudovirgaria	1.00	Pseudovirgaria_grisea	0.99
AJ000606		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Arthroderma	1.00	Arthroderma_insingulare	1.00
AJ000607		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Trichophyton	1.00	Trichophyton_ajelloi	1.00
MT946344		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	0.99	Apiospora	0.99	Apiospora_aurea	0.98
AB968400		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.95	Hypocreales	0.95	Ophiocordycipitaceae	0.93	Hirsutella	0.93	Hirsutella_rhossiliensis	0.93
