ID	class	order	family	Prob_class	Prob_order	Prob_family
FBCOF1019-12	Insecta	Coleoptera	Mordellidae	1	1	0.7633
GCOL7478-16	Insecta	Coleoptera	unk	1	1	0.8665
GCOL2649-16	Insecta	Coleoptera	unk	1	1	0.9682
GBCOU3038-13	Insecta	Coleoptera	unk	1	1	0.6689999999999999
FBCOG1069-12	Insecta	Coleoptera	unk	1	1	0.9421
GBMIN50089-17	Insecta	Coleoptera	Curculionidae	1	1	0.9869
GCOL12422-16	Insecta	Coleoptera	unk	1	1	0.7383
FBCOK022-13	Insecta	Coleoptera	unk	1	1	0.5315
GCOL7059-16	Insecta	Coleoptera	unk	1	1	0.5916
GCOL3822-16	Insecta	Coleoptera	unk	1	1	0.7108
GBCOD223-13	Insecta	Coleoptera	unk	1	1	0.8778000000000001
FBCON744-13	Insecta	Coleoptera	unk	1	1	0.8214
FBCOD710-11	Insecta	Coleoptera	unk	1	1	0.7384
FBCOD1231-11	Insecta	Coleoptera	Laemophloeidae	1	1	0.48480000000000006
GCOL10892-16	Insecta	Coleoptera	Laemophloeidae	1	1	0.6979
GCOL5296-16	Insecta	Coleoptera	Oedemeridae	1	1	0.7998
GBCOU852-13	Insecta	Coleoptera	unk	1	1	0.8154
FBCOP649-13	Insecta	Coleoptera	unk	1	1	0.6187
GCOL13008-16	Insecta	Coleoptera	Nitidulidae	1	1	0.8160000000000001
FBCOO467-13	Insecta	Coleoptera	unk	1	1	0.5931
FBCON502-13	Insecta	Coleoptera	unk	1	1	0.46780000000000005
GBCOU1447-13	Insecta	Coleoptera	unk	1	1	0.7384
GBCOU2844-13	Insecta	Coleoptera	unk	1	1	0.9477000000000001
GCOL8474-16	Insecta	Coleoptera	unk	1	1	0.748
GBCOU2519-13	Insecta	Coleoptera	Ciidae	1	1	0.518
FBCOF918-12	Insecta	Coleoptera	unk	1	1	0.9487000000000001
FBCON537-13	Insecta	Coleoptera	unk	1	1	0.9487000000000001
FBCOQ235-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GCOL2485-16	Insecta	Coleoptera	unk	1	1	0.58
FBCOP647-13	Insecta	Coleoptera	unk	1	1	0.6187
FBCOK557-13	Insecta	Coleoptera	Mordellidae	1	1	0.903
FBCOD1189-11	Insecta	Coleoptera	unk	1	1	0.5624
FBCOI432-12	Insecta	Coleoptera	Latridiidae	1	1	0.8103
FBCOB708-10	Insecta	Coleoptera	Nitidulidae	1	1	0.9983
BNSC406-12	Insecta	Coleoptera	unk	1	0.6575	0.4292
GMGMM1448-14	Insecta	Coleoptera	Mordellidae	1	1	0.9084
GBCOU2845-13	Insecta	Coleoptera	unk	1	1	0.9477000000000001
FBCOA391-10	Insecta	Coleoptera	Latridiidae	1	1	0.5568000000000001
GCOL2589-16	Insecta	Coleoptera	Oedemeridae	1	1	0.7248
FBCOD1137-11	Insecta	Coleoptera	unk	1	1	0.7917
FBCOH845-12	Insecta	Coleoptera	Leiodidae	1	1	0.732
GCOL2895-16	Insecta	Coleoptera	unk	1	1	0.9023
GBCOF717-13	Insecta	Coleoptera	Latridiidae	1	1	0.6990999999999999
FBCOC290-10	Insecta	Coleoptera	unk	1	1	0.6355
GCOL10184-16	Insecta	Coleoptera	Oedemeridae	1	1	0.984
GBCOU715-13	Insecta	Coleoptera	unk	1	1	0.7408
GBCOL926-12	Insecta	Coleoptera	unk	1	1	0.8916000000000001
GBCOG118-13	Insecta	Coleoptera	Brentidae	1	1	0.998
FBCOA867-10	Insecta	Coleoptera	unk	1	1	1
GBCOU1849-13	Insecta	Coleoptera	Tenebrionidae	1	1	0.8602000000000001
FBCOO924-13	Insecta	Coleoptera	Cryptophagidae	1	1	0.9974
GBCOU2568-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOF739-12	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOD547-11	Insecta	Coleoptera	unk	1	0.9991	0.9704999999999999
FBCOE1154-12	Insecta	Coleoptera	Phalacridae	1	1	0.6508
FBCOK017-13	Insecta	Coleoptera	Curculionidae	1	1	0.7842999999999999
GBCOC696-12	Insecta	Coleoptera	Curculionidae	1	1	0.9719
FBCOK346-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOL676-12	Insecta	Coleoptera	Cryptophagidae	1	1	0.6953999999999999
GCOL1762-16	Insecta	Coleoptera	unk	1	1	0.5737000000000001
GBCOE757-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOU1920-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOU1653-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GMGMJ372-14	Insecta	Coleoptera	unk	1	0.9944999999999999	0.5572
GCOL9114-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOA546-10	Insecta	Coleoptera	Curculionidae	1	1	0.998
GCOL12851-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
TBGMI055-21	Insecta	Coleoptera	unk	1	1	0.7492
GCOL11498-16	Insecta	Coleoptera	Eucnemidae	1	1	0.7381
GCOL2600-16	Insecta	Coleoptera	Tetratomidae	1	1	0.5873999999999999
FBCOO392-13	Insecta	Coleoptera	unk	1	1	0.7394
TBGMI032-21	Insecta	Coleoptera	unk	1	1	0.8032
FBCOC683-10	Insecta	Coleoptera	Curculionidae	1	1	0.9292
TBGMI052-21	Insecta	Coleoptera	unk	1	1	0.5585
FBCOC837-10	Insecta	Coleoptera	Eucnemidae	1	1	0.7736000000000001
MJBRC066-17	Insecta	Diptera	Cecidomyiidae	1	1	0.9573
GBCOF828-13	Insecta	Coleoptera	unk	1	0.6435	0.6023
GBDTA10382-21	Insecta	Diptera	Cecidomyiidae	1	1	0.7943999999999999
FBCOB797-10	Insecta	Coleoptera	Sphindidae	1	1	0.9035
FBCOE777-12	Insecta	Coleoptera	unk	1	1	0.5037
MYFAB622-16	Insecta	Ephemeroptera	unk	1	1	0.6774999999999999
GBCOU1059-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GCOL2531-16	Insecta	Coleoptera	unk	1	1	0.9687
FBCOA573-10	Insecta	Coleoptera	unk	1	0.9751	0.9530000000000001
GCOL4852-16	Insecta	Coleoptera	Curculionidae	1	1	0.8051
GBCOB193-12	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOI084-12	Insecta	Coleoptera	Cryptophagidae	1	1	0.9974
GCOL10457-16	Insecta	Coleoptera	Curculionidae	1	1	0.8805
FBCON345-13	Insecta	Coleoptera	Curculionidae	1	1	0.7863999999999999
FBCOC894-10	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOB821-12	Insecta	Coleoptera	Silvanidae	1	1	0.8835
FBCOQ011-13	Insecta	Coleoptera	Ciidae	1	1	0.6821999999999999
FBCOP947-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GCOL5241-16	Insecta	Coleoptera	Tetratomidae	1	1	0.5873999999999999
FBCOC407-10	Insecta	Coleoptera	unk	1	1	0.994
GCOL11483-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOO827-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOA130-10	Insecta	Coleoptera	unk	1	0.9117000000000001	0.8052
GBCOU3565-13	Insecta	Coleoptera	Curculionidae	1	1	0.745
GBCOU1332-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GCOL1448-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBMNE48158-22	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOG1183-12	Insecta	Coleoptera	Curculionidae	1	1	0.9446000000000001
GBCOU157-13	Insecta	Coleoptera	unk	1	1	0.9443
GCOL8457-16	Insecta	Coleoptera	unk	1	1	0.9646
GCOL4285-16	Insecta	Coleoptera	unk	1	1	0.5948
GCOL5637-16	Insecta	Coleoptera	Curculionidae	1	1	0.5011
GBCOU1659-13	Insecta	Coleoptera	unk	1	1	0.5719000000000001
GCOL2638-16	Insecta	Coleoptera	unk	1	1	0.7746000000000001
FBCOB524-10	Insecta	Coleoptera	Tenebrionidae	1	1	0.8669000000000001
FBCOB391-10	Insecta	Coleoptera	Ciidae	1	1	0.6789999999999999
GCOL2087-16	Insecta	Coleoptera	unk	1	1	0.6551
FBCOD361-11	Insecta	Coleoptera	unk	1	1	0.8017000000000001
GCOL3028-16	Insecta	Coleoptera	Curculionidae	1	1	0.9872
FBCOP050-13	Insecta	Coleoptera	Melyridae	1	1	0.9147000000000001
GBCOU2371-13	Insecta	Coleoptera	Scraptiidae	1	1	0.5001
FBCOD959-11	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOB152-12	Insecta	Coleoptera	unk	1	1	0.7356
GBCOL925-12	Insecta	Coleoptera	unk	1	1	0.8945
GCOL6148-16	Insecta	Coleoptera	Scraptiidae	1	1	0.7890999999999999
FBCOQ137-13	Insecta	Coleoptera	Melyridae	1	1	0.6772999999999999
GBCOC649-12	Insecta	Coleoptera	unk	1	1	0.4393000000000001
FBCOE464-12	Insecta	Coleoptera	Melyridae	1	1	0.9173
GCOL5299-16	Insecta	Coleoptera	Laemophloeidae	1	1	0.6303
GCOL6734-16	Insecta	Coleoptera	Melyridae	1	1	0.9984999999999999
FBCOP200-13	Insecta	Coleoptera	unk	1	1	0.41790000000000005
FBCON028-13	Insecta	Coleoptera	unk	1	1	0.6738999999999999
FBCOF010-12	Insecta	Coleoptera	unk	1	1	0.4934
FBCOB249-10	Insecta	Coleoptera	unk	1	1	0.5111
GCOL7484-16	Insecta	Coleoptera	Tenebrionidae	1	1	0.3916
GBCOU3467-13	Insecta	Coleoptera	unk	1	1	0.9486000000000001
GCOL12994-16	Insecta	Coleoptera	Tenebrionidae	1	1	0.8495
GCOL8653-16	Insecta	Coleoptera	Ptiliidae	1	1	0.5715
FBCOB771-10	Insecta	Coleoptera	unk	1	1	0.8001
FBCOI459-12	Insecta	Coleoptera	Tenebrionidae	1	1	0.9059
GCOL6056-16	Insecta	Coleoptera	Tenebrionidae	1	1	0.7693
GBCOU1542-13	Insecta	Coleoptera	unk	1	1	0.8951
FBCOQ223-13	Insecta	Coleoptera	unk	1	0.9997	0.6477
GBCOU602-13	Insecta	Coleoptera	Tenebrionidae	1	1	0.3916
GBCOE702-13	Insecta	Coleoptera	Ptinidae	1	1	0.9958
FBCOG190-12	Insecta	Coleoptera	unk	1	0.7311	0.7172999999999999
FBCOP849-13	Insecta	Coleoptera	unk	1	1	0.778
GBCOC775-12	Insecta	Coleoptera	unk	1	1	0.7086
FBCOB447-10	Insecta	Coleoptera	unk	1	1	1
GBCOE945-13	Insecta	Coleoptera	unk	1	1	0.4403
GBMNE48047-22	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOU3748-13	Insecta	Coleoptera	unk	1	1	0.9390000000000001
GMGMR1520-18	Insecta	Coleoptera	Histeridae	1	1	0.5512
FBCOA905-10	Insecta	Coleoptera	unk	1	1	0.9201
GBCOU1760-13	Insecta	Coleoptera	unk	1	1	0.8416000000000001
GCOL13199-16	Insecta	Coleoptera	unk	1	1	0.9379000000000001
GBCOC946-12	Insecta	Coleoptera	unk	1	1	0.9424
GCOL10765-16	Insecta	Coleoptera	unk	1	1	0.9542
GCOL2919-16	Insecta	Coleoptera	unk	1	1	0.9407000000000001
FBCOG189-12	Insecta	Coleoptera	unk	1	0.7311	0.7172999999999999
GBCOC316-12	Insecta	Coleoptera	Elateridae	1	1	0.5485
MIDGE112-06	Insecta	Diptera	unk	1	0.7193999999999999	0.32180000000000003
GCOL10784-16	Insecta	Coleoptera	unk	1	1	0.6427
FBCOC637-10	Insecta	Coleoptera	unk	1	1	0.6722999999999999
FBCOA520-10	Insecta	Coleoptera	Ciidae	1	1	0.9992
GCOL7218-16	Insecta	Coleoptera	unk	1	1	0.8779000000000001
GBCOD859-13	Insecta	Coleoptera	unk	1	1	0.7397
FBCOB202-10	Insecta	Coleoptera	unk	1	1	0.5209
FBCOI194-12	Insecta	Coleoptera	unk	1	1	0.7043999999999999
FBCOA285-10	Insecta	Coleoptera	unk	1	1	0.521
GCOL6993-16	Insecta	Coleoptera	Melyridae	1	1	0.9173
FBCOC487-10	Insecta	Coleoptera	unk	1	1	0.8736000000000002
GBCOB660-12	Insecta	Coleoptera	unk	1	1	1
GMGMN1111-14	Insecta	Diptera	unk	1	1	0.5605
GBCOU2083-13	Insecta	Coleoptera	unk	1	1	0.7952999999999999
FBCOH104-12	Insecta	Coleoptera	unk	1	1	0.8093
GBCOB068-12	Insecta	Coleoptera	Leiodidae	1	1	0.5732
FBCON016-13	Insecta	Coleoptera	Leiodidae	1	1	0.7738
GCOL9727-16	Insecta	Coleoptera	unk	1	1	0.9852
GCOL13198-16	Insecta	Coleoptera	Leiodidae	1	1	0.9288000000000001
GBCOE305-13	Insecta	Coleoptera	unk	1	1	0.9272
FBCOC736-10	Insecta	Coleoptera	unk	1	1	0.7242
GCOL7704-16	Insecta	Coleoptera	Kateretidae	1	1	0.6607999999999999
FBCON309-13	Insecta	Coleoptera	unk	1	1	0.7037
GBCOU1524-13	Insecta	Coleoptera	unk	1	1	0.9478000000000001
GCOL448-16	Insecta	Coleoptera	Dermestidae	1	1	0.9986
GCOL4567-16	Insecta	Coleoptera	unk	1	1	0.7037
GCOL4271-16	Insecta	Coleoptera	unk	1	1	0.5326000000000001
FBCOE126-12	Insecta	Coleoptera	unk	1	1	0.7298
GCOL13189-16	Insecta	Coleoptera	unk	1	1	1
GCOL3111-16	Insecta	Coleoptera	unk	1	1	0.97
FBCOG1200-12	Insecta	Coleoptera	unk	1	1	0.7321
FBCOO948-13	Insecta	Coleoptera	unk	1	1	0.8460000000000001
GBCOU1313-13	Insecta	Coleoptera	unk	1	1	0.6003
CSP042-09	Insecta	Coleoptera	Dermestidae	1	1	0.5031
FBAQU449-10	Insecta	Coleoptera	unk	1	1	0.8107000000000001
FBAQU411-10	Insecta	Coleoptera	unk	1	1	0.8126000000000001
GCOL7962-16	Insecta	Coleoptera	unk	1	1	0.8369000000000001
FBCOP759-13	Insecta	Coleoptera	unk	1	1	0.9578000000000001
FBCOO1020-13	Insecta	Coleoptera	unk	1	1	0.6447
FBCOO410-13	Insecta	Coleoptera	unk	1	1	0.9976
GCOL5151-16	Insecta	Coleoptera	unk	1	1	0.6772999999999999
TBGMI036-21	Insecta	Ephemeroptera	unk	1	0.9774999999999999	0.9525
FBCOA607-10	Insecta	Coleoptera	unk	1	1	0.6900999999999999
FBCOA786-10	Insecta	Coleoptera	Elateridae	1	1	0.8588000000000001
GBCOU1889-13	Insecta	Coleoptera	unk	1	1	0.9326000000000001
FBCOE1112-12	Insecta	Coleoptera	Silphidae	1	1	0.6013
GCOL4154-16	Insecta	Coleoptera	unk	1	1	0.7797000000000001
GBCOU2278-13	Insecta	Coleoptera	Elateridae	1	1	0.7819999999999999
FBCOK434-13	Insecta	Coleoptera	unk	1	1	0.6722999999999999
GBCOU534-13	Insecta	Coleoptera	unk	1	1	0.7426
FBCOJ648-12	Insecta	Coleoptera	unk	1	1	0.5441
GBCOL908-12	Insecta	Coleoptera	unk	1	1	0.8416000000000001
TBGMI028-21	Insecta	Coleoptera	unk	1	1	0.7698
FBCOC338-10	Insecta	Coleoptera	unk	1	1	0.6956
GBCOU2150-13	Insecta	Coleoptera	unk	1	1	0.6191
FBCOK607-13	Insecta	Coleoptera	Elateridae	1	1	0.8588000000000001
FBCOE811-12	Insecta	Coleoptera	Meloidae	1	1	0.5808
GCOL7459-16	Insecta	Coleoptera	unk	1	1	0.6173
GBCL51777-19	Insecta	Coleoptera	unk	1	1	0.5841
GBCOU1872-13	Insecta	Coleoptera	unk	1	1	0.7778
FBCOJ487-12	Insecta	Coleoptera	Elateridae	1	1	0.8472000000000001
GCOL10826-16	Insecta	Coleoptera	unk	1	1	0.5175
FBCON245-13	Insecta	Coleoptera	Elateridae	1	1	0.9198000000000001
FBCOO110-13	Insecta	Coleoptera	unk	1	1	0.8452000000000001
FBCOA744-10	Insecta	Coleoptera	unk	1	1	0.887
GCOL005-16	Insecta	Coleoptera	unk	1	1	0.7791
GBCOU2189-13	Insecta	Coleoptera	unk	1	1	0.7686000000000001
TBGMI054-21	Insecta	Coleoptera	unk	1	1	0.8440000000000001
GBCOU1890-13	Insecta	Coleoptera	unk	1	1	0.9241
FBCOI810-12	Insecta	Coleoptera	unk	1	1	0.9076000000000001
FBCOC677-10	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOI016-12	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOU2066-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOD316-11	Insecta	Coleoptera	unk	1	1	0.7678
FBCOE1115-12	Insecta	Coleoptera	unk	1	1	0.9047000000000001
FBCOJ654-12	Insecta	Coleoptera	unk	1	1	0.5407000000000001
GCOL863-16	Insecta	Coleoptera	unk	1	1	0.7969999999999999
GBCOC281-12	Insecta	Coleoptera	unk	1	1	0.8821
GCOL4291-16	Insecta	Coleoptera	unk	1	1	0.5749000000000001
GBCOU1422-13	Insecta	Coleoptera	unk	1	1	0.9478000000000001
FBAQU675-10	Insecta	Coleoptera	unk	1	1	0.8648000000000001
GCOL839-16	Insecta	Coleoptera	unk	1	1	0.7873999999999999
GBCOF248-13	Insecta	Coleoptera	unk	1	1	0.9857
FBCOE1285-12	Insecta	Coleoptera	unk	1	1	0.8244
GBCOU2626-13	Insecta	Coleoptera	unk	1	1	0.9673999999999999
GBCOU2151-13	Insecta	Coleoptera	unk	1	1	0.6173
FBCOE846-12	Insecta	Coleoptera	unk	1	1	0.8823
GCOL12040-16	Insecta	Coleoptera	Kateretidae	1	1	0.5135
GCOL12934-16	Insecta	Coleoptera	Elateridae	1	1	0.9540000000000001
GCOL6671-16	Insecta	Coleoptera	unk	1	1	0.8648000000000001
FBCOA531-10	Insecta	Coleoptera	Kateretidae	1	1	0.6493
GBCOU2545-13	Insecta	Coleoptera	unk	1	1	0.6870999999999999
FBCOG1188-12	Insecta	Coleoptera	unk	1	1	0.8484
FBCOA375-10	Insecta	Coleoptera	unk	1	1	0.6494
GBCOU3681-13	Insecta	Coleoptera	unk	1	1	0.5256000000000001
GBCOU3455-13	Insecta	Coleoptera	unk	1	1	0.9673999999999999
GCOL7386-16	Insecta	Coleoptera	unk	1	1	0.8892
GBCOU530-13	Insecta	Coleoptera	unk	1	1	0.8122
GBCOL660-12	Insecta	Coleoptera	Scarabaeidae	1	1	0.6847
GCOL10859-16	Insecta	Coleoptera	unk	1	1	0.7037
FBCOO869-13	Insecta	Coleoptera	Dermestidae	1	1	0.9686
GCOL4191-16	Insecta	Coleoptera	unk	1	1	0.7936
TBGMI008-21	Insecta	Coleoptera	unk	1	1	0.623
FBCON849-13	Insecta	Coleoptera	unk	1	1	0.5847
GCOL8694-16	Insecta	Coleoptera	Heteroceridae	1	1	0.5012
FBCOE788-12	Insecta	Coleoptera	unk	1	1	0.6083
FBCOB625-10	Insecta	Coleoptera	unk	1	1	0.4954
GCOL10547-16	Insecta	Coleoptera	Heteroceridae	1	1	0.5770000000000001
FBCOK561-13	Insecta	Coleoptera	unk	1	1	0.9673999999999999
FBCOA114-10	Insecta	Coleoptera	unk	1	1	0.8821
GCOL4305-16	Insecta	Coleoptera	Byrrhidae	1	1	0.8094
TBGMI057-21	Insecta	Coleoptera	unk	1	0.8317000000000001	0.5451
GCOL6670-16	Insecta	Coleoptera	unk	1	1	0.8648000000000001
GCOL13398-16	Insecta	Coleoptera	unk	1	1	0.6784999999999999
FBCOA163-10	Insecta	Coleoptera	unk	1	1	0.8233
FBAQU129-09	Insecta	Coleoptera	unk	1	1	0.8262
GMGRD1557-13	Insecta	Coleoptera	unk	1	1	0.506
FBCOB929-10	Insecta	Coleoptera	Leiodidae	1	1	0.8751000000000001
GCOL349-16	Insecta	Coleoptera	unk	1	1	0.7715
FBCOF597-12	Insecta	Coleoptera	Scirtidae	1	1	0.5694
FBCOO762-13	Insecta	Coleoptera	unk	1	1	0.5619000000000001
FBCOE120-12	Insecta	Coleoptera	unk	1	1	0.5471
GBCOE226-13	Insecta	Coleoptera	unk	1	1	0.9578000000000001
GCOL11888-16	Insecta	Coleoptera	Lucanidae	1	1	0.5295
GCOL11875-16	Insecta	Coleoptera	Lucanidae	1	1	0.5356000000000001
TBGMI031-21	Insecta	unk	unk	1	0.7267	0.7267
GBCOU1071-13	Insecta	Coleoptera	unk	1	1	0.7538
FBCOJ276-12	Insecta	Coleoptera	unk	1	1	0.5936
GCOL2225-16	Insecta	Coleoptera	unk	1	1	0.6551
FBCOH061-12	Insecta	Coleoptera	unk	1	1	0.6278
FBCOJ641-12	Insecta	Coleoptera	unk	1	1	0.9052
GBCOU1797-13	Insecta	Coleoptera	unk	1	1	0.9678
FBCOD146-11	Insecta	Coleoptera	unk	1	1	0.5619000000000001
FBCOO775-13	Insecta	Coleoptera	unk	1	1	0.9846
GBCOU3524-13	Insecta	Coleoptera	unk	1	1	1
GBCOU3168-13	Insecta	Coleoptera	unk	1	1	0.51
FBCOK036-13	Insecta	Coleoptera	unk	1	1	0.7984999999999999
FBCOK275-13	Insecta	Coleoptera	unk	1	1	0.8648000000000001
GCOL12384-16	Insecta	Coleoptera	unk	1	1	1
FBCOD1053-11	Insecta	Coleoptera	unk	1	1	0.8416000000000001
FBCOG1087-12	Insecta	Coleoptera	unk	1	1	0.8387000000000001
GCOL9874-16	Insecta	Coleoptera	unk	1	1	0.8294
GBCOU4059-13	Insecta	Coleoptera	unk	1	1	0.7816
FBCON174-13	Insecta	Coleoptera	unk	1	1	0.631
FBCOP493-13	Insecta	Coleoptera	unk	1	1	1
FBCOO958-13	Insecta	Coleoptera	unk	1	1	0.5303
GCOL4265-16	Insecta	Coleoptera	unk	1	1	0.6338
GBCOU1374-13	Insecta	Coleoptera	Cantharidae	1	1	0.9494
FBCOP025-13	Insecta	Coleoptera	unk	1	1	0.8676000000000001
GCOL2091-16	Insecta	Coleoptera	unk	1	1	0.8750000000000001
GBCOU3314-13	Insecta	Coleoptera	Curculionidae	1	1	0.9263
FBCOD708-11	Insecta	Coleoptera	unk	1	1	0.6555
GBCOU2916-13	Insecta	Coleoptera	unk	1	1	0.8017000000000001
GCOL2110-16	Insecta	Coleoptera	unk	1	1	0.8750000000000001
GBCOB717-12	Insecta	Coleoptera	unk	1	1	0.9355
TBGMI010-21	Insecta	Coleoptera	unk	1	0.9746	0.6777
FBORT179-09	Insecta	unk	unk	1	0.9798	0.9798
FBCOP696-13	Insecta	Coleoptera	unk	1	1	0.6423
FBCOP695-13	Insecta	Coleoptera	unk	1	1	0.6444
FBCOG366-12	Insecta	Coleoptera	Ptiliidae	1	1	0.9983
FBAQU951-10	Insecta	Coleoptera	unk	1	1	0.9712999999999999
BMAH001-16	Insecta	unk	unk	1	0.7596	0.7596
FBCOG814-12	Insecta	Coleoptera	unk	1	1	0.7446
FBCOP077-13	Insecta	Coleoptera	Dytiscidae	1	1	0.6486000000000001
FBAQU054-09	Insecta	Coleoptera	unk	1	1	0.7101
FBCOB180-10	Insecta	Coleoptera	unk	1	1	1
FBCOB903-10	Insecta	Coleoptera	unk	1	1	0.9713999999999999
GCOL017-16	Insecta	Coleoptera	unk	1	1	0.7081
GCOL1723-16	Insecta	Coleoptera	unk	1	1	0.9561000000000001
FBCOP718-13	Insecta	Coleoptera	unk	1	1	0.9958
TBGMI040-21	Insecta	Coleoptera	unk	1	1	0.7051
GBCOG126-13	Insecta	Coleoptera	unk	1	1	0.6264
GCOL10158-16	Insecta	Coleoptera	unk	1	1	0.6371
FBCOH180-12	Insecta	Coleoptera	unk	1	1	0.9145
FBCON181-13	Insecta	Coleoptera	unk	1	1	0.9078
GCOL8232-16	Insecta	Coleoptera	unk	1	1	0.5259
FBCOA096-10	Insecta	Coleoptera	unk	1	1	0.9557000000000001
FBCOQ207-13	Insecta	Coleoptera	unk	1	1	0.9345
FBCOC123-10	Insecta	Coleoptera	unk	1	1	0.7083999999999999
FBCON705-13	Insecta	Coleoptera	unk	1	1	0.9331
GBMIX894-14	Insecta	Coleoptera	Dytiscidae	1	1	0.6405
GCOL7460-16	Insecta	Coleoptera	Rhadalidae	1	1	0.6612999999999999
GCOL898-16	Insecta	Coleoptera	unk	1	1	0.5578000000000001
FBCOB009-10	Insecta	Coleoptera	unk	1	1	0.5237
FBAQU921-10	Insecta	Coleoptera	unk	1	1	0.8046000000000001
FBCON600-13	Insecta	Coleoptera	unk	1	1	0.5332
FBCOD147-11	Insecta	Coleoptera	unk	1	1	0.5926
GBCOE461-13	Insecta	Coleoptera	unk	1	1	0.9315
GCOL10123-16	Insecta	Coleoptera	unk	1	1	0.7001
GCOL8840-16	Insecta	Coleoptera	unk	1	1	0.5527000000000001
FBCOF306-12	Insecta	Coleoptera	Silphidae	1	1	0.6013
GBCOU1266-13	Insecta	Coleoptera	unk	1	1	0.707
FBCOQ041-13	Insecta	Coleoptera	unk	1	1	0.48230000000000006
GCOL6859-16	Insecta	Coleoptera	unk	1	0.9751	0.9530000000000001
GBMNE15188-21	Insecta	Coleoptera	unk	1	1	0.8995
GCOL7643-16	Insecta	Coleoptera	unk	1	1	0.5291
GBMIX893-14	Insecta	Coleoptera	Dytiscidae	1	1	0.6405
FBCOD1083-11	Insecta	Coleoptera	unk	1	1	0.8911
FBCOD215-11	Insecta	Coleoptera	unk	1	1	0.9962
FBCOP923-13	Insecta	Coleoptera	unk	1	1	0.6336
FBCOD142-11	Insecta	Coleoptera	unk	1	1	0.6144999999999999
GBCOL796-12	Insecta	Coleoptera	unk	1	1	0.7408
EUCAR861-11	Insecta	Coleoptera	unk	1	1	0.6587000000000001
FBCOD1087-11	Insecta	Coleoptera	unk	1	1	0.5317000000000001
GBMIN41211-14	Insecta	Coleoptera	unk	1	1	0.5238
FBCOG1466-12	Insecta	Coleoptera	unk	1	1	0.6278
FBCOH258-12	Insecta	Coleoptera	unk	1	1	0.7027
FBAQU050-09	Insecta	Coleoptera	Dytiscidae	1	1	0.6511
GCOL10160-16	Insecta	Coleoptera	unk	1	1	0.6371
GBCOU1263-13	Insecta	Coleoptera	unk	1	1	0.6679999999999999
GCOL2333-16	Insecta	Coleoptera	Haliplidae	1	1	0.5431
GCOL7297-16	Insecta	Coleoptera	unk	1	1	0.5999
FBCOD101-11	Insecta	Coleoptera	unk	1	1	0.8177000000000001
GCOL8028-16	Insecta	Coleoptera	unk	1	1	0.6492
EUCAR361-10	Insecta	Coleoptera	unk	1	1	0.8155
GCOL1279-16	Insecta	Coleoptera	unk	1	1	0.6241
FBCOD141-11	Insecta	Coleoptera	unk	1	1	0.6144999999999999
FBCOD102-11	Insecta	Coleoptera	unk	1	1	0.8193
GBCOU4284-14	Insecta	Coleoptera	unk	1	1	0.8402000000000001
GCOL10181-16	Insecta	Coleoptera	unk	1	1	0.65
FBCOD194-11	Insecta	Coleoptera	unk	1	1	1
FBCOK179-13	Insecta	Coleoptera	unk	1	1	0.5881
GMGMH518-14	Insecta	Diptera	unk	1	1	0.8580000000000001
FBCOK146-13	Insecta	Coleoptera	unk	1	1	0.9766
FBCOE328-12	Insecta	Coleoptera	unk	1	1	0.5425
GCOL4116-16	Insecta	Coleoptera	unk	1	1	0.6696
GBCOU1791-13	Insecta	Coleoptera	unk	1	1	0.5269
FBAQU952-10	Insecta	Coleoptera	unk	1	1	0.6547000000000001
GCOL4742-16	Insecta	Coleoptera	unk	1	1	0.46480000000000005
GMGMV2677-20	Insecta	Diptera	Agromyzidae	1	1	0.9947
GCOL911-16	Insecta	Coleoptera	unk	1	1	0.931
GCOL12534-16	Insecta	Coleoptera	unk	1	1	0.6059
GCOL4784-16	Insecta	Coleoptera	unk	1	1	0.6256
FBCOO1006-13	Insecta	Coleoptera	unk	1	1	0.5687000000000001
