ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
FBCOO186-13	Insecta	Coleoptera	Histeridae	Abraeinae	Acritini	Acritus	unk	1	1	1	1	0.779	0.779	0.7423
GBCOE461-13	Insecta	Coleoptera	Histeridae	Abraeinae	Acritini	Acritus	unk	1	1	1	1	1	1	0.8458000000000001
GCOL7459-16	Insecta	Coleoptera	Histeridae	Abraeinae	Plegaderini	Plegaderus	unk	1	1	0.8236000000000001	0.4615	0.4611	0.4611	0.4611
FBCOB314-10	Insecta	Coleoptera	Histeridae	Abraeinae	Plegaderini	Plegaderus	unk	1	1	0.9447000000000001	0.8354	0.8352	0.8352	0.79989999999999994
FBCOD210-11	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8875	0.8875	0.8875	0.8875	0.8875
GBCOF009-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	unk	unk	1	1	0.9584	0.9584	0.9584	0.8875	0.8875
GCOL8390-16	Insecta	Coleoptera	Hydrophilidae	Hydrophilinae	Laccobiini	Laccobius	unk	1	1	1	1	0.9848	0.9848	0.8537000000000001
FBAQU1039-10	Insecta	Coleoptera	Helophoridae	dummy_Helophoridae	dummy_Helophoridae	Helophorus	unk	1	1	0.979	0.979	0.979	0.979	0.9332
FBCOF459-12	Insecta	Coleoptera	Cantharidae	Cantharinae	Cantharini	Cantharis	unk	1	1	1	1	1	1	0.6478
GBCOU1374-13	Insecta	Coleoptera	Cantharidae	Cantharinae	Cantharini	Rhagonycha	Rhagonycha_nigriventris	1	1	1	1	1	1	0.5252
FBAQU084-09	Insecta	Coleoptera	Scirtidae	Scirtinae	dummy_Scirtinae	Contacyphon	unk	1	1	1	1	1	1	0.8726000000000002
FBCOF598-12	Insecta	Coleoptera	Scirtidae	Scirtinae	dummy_Scirtinae	Contacyphon	unk	1	1	1	1	1	1	0.9205
GCOL6613-16	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	Anaspis	unk	1	1	0.9923	0.9923	0.9923	0.9923	0.7821999999999999
GCOL6148-16	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	Anaspis	unk	1	1	0.994	0.994	0.994	0.994	0.99
FBCOQ002-13	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	Anaspis	unk	1	1	0.9921	0.9921	0.9921	0.9921	0.9417000000000001
FBCOO004-13	Insecta	Coleoptera	Anthribidae	Anthribinae	unk	unk	unk	1	1	1	1	0.9654999999999999	0.9654999999999999	0.9654999999999999
FBCOD601-11	Insecta	Coleoptera	Lycidae	Erotinae	unk	unk	unk	1	1	1	0.7814999999999999	0.39990000000000003	0.39990000000000003	0.39990000000000003
GBCOU2974-13	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.6183	0.5777000000000001	0.5777000000000001	0.5777000000000001	0.5777000000000001
FBCOQ011-13	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.8884	0.8884	0.8884	0.8884	0.8884
FBCOD922-11	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Cis	unk	1	1	1	1	1	1	0.8691000000000001
FBCOA520-10	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Cis	Cis_glabratus	1	1	1	1	1	1	0.9998
FBCOB392-10	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Cis	unk	1	1	1	1	1	0.5406000000000001	0.4947
GCOL9378-16	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Sulcacis	Sulcacis_fronticornis	1	1	1	1	1	1	0.9909
FBCOB391-10	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.8837	0.8837	0.8837	0.8531000000000001	0.8531000000000001
GBCOU2060-13	Insecta	Coleoptera	Coccinellidae	Coccinellinae	Coccidulini	Scymnus	unk	1	1	1	1	1	1	0.9546000000000001
GBCOB581-12	Insecta	Coleoptera	Coccinellidae	Coccinellinae	Epilachnini	Subcoccinella	Subcoccinella_vigintiquatuorpunctata	1	1	1	1	1	0.9483	0.9483
GBCOC551-12	Insecta	Coleoptera	Erotylidae	Erotylinae	unk	unk	unk	1	1	1	0.9953	0.9005	0.9005	0.9005
FBCOO805-13	Insecta	Coleoptera	Erotylidae	unk	unk	unk	unk	1	1	0.9539000000000001	0.513	0.513	0.513	0.513
GCOL2110-16	Insecta	Coleoptera	Silvanidae	Brontinae	Brontini	Dendrophagus	Dendrophagus_crenatus	1	1	0.9667	0.9667	0.5041	0.5041	0.5041
GCOL7578-16	Insecta	Coleoptera	Silvanidae	Brontinae	Brontini	Dendrophagus	Dendrophagus_crenatus	1	1	0.9667	0.9667	0.5041	0.5041	0.5041
GMGRC1067-13	Insecta	Coleoptera	Mordellidae	Mordellinae	Mordellini	unk	unk	1	1	1	1	0.9999	0.9474	0.9474
GBCOD803-13	Insecta	Coleoptera	Mordellidae	Mordellinae	Mordellistenini	unk	unk	1	1	1	1	0.5012	0.46680000000000005	0.46680000000000005
FBCOF1019-12	Insecta	Coleoptera	Mordellidae	Mordellinae	Mordellistenini	unk	unk	1	1	1	1	0.5012	0.46680000000000005	0.46680000000000005
GMGMM1448-14	Insecta	Coleoptera	Mordellidae	Mordellinae	Mordellistenini	Mordellistena	unk	1	1	1	1	1	1	0.9408000000000001
GCOL7643-16	Insecta	Coleoptera	Silphidae	Nicrophorinae	dummy_Nicrophorinae	Nicrophorus	Nicrophorus_investigator	1	1	1	1	1	1	0.9774999999999999
GCOL3901-16	Insecta	Coleoptera	Silphidae	Silphinae	dummy_Silphinae	unk	unk	1	1	1	1	1	0.6907	0.6907
GCOL4459-16	Insecta	Coleoptera	Silphidae	Silphinae	dummy_Silphinae	unk	unk	1	1	1	1	1	0.7059	0.7059
FBCOA856-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.43170000000000003	0.43170000000000003	0.43170000000000003	0.43170000000000003	0.43170000000000003
GBCOB117-12	Insecta	Coleoptera	Cerambycidae	Cerambycinae	unk	unk	unk	1	1	1	1	0.9663999999999999	0.9663999999999999	0.9663999999999999
FBCOB149-10	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	Tenebrionini	unk	unk	1	1	0.9008	0.9008	0.7977	0.6119	0.6119
FBCOC375-10	Insecta	Coleoptera	Cerambycidae	Cerambycinae	Callidiini	unk	unk	1	1	1	1	0.5598000000000001	0.4549	0.4549
GBCOU531-13	Insecta	Coleoptera	Cerambycidae	Cerambycinae	Callidiini	unk	unk	1	1	1	1	1	0.9499000000000001	0.9499000000000001
GBCOU558-13	Insecta	Coleoptera	Cerambycidae	Cerambycinae	Callidiini	unk	unk	1	1	1	1	1	0.551	0.551
GBCOU1033-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	Lepturini	Anastrangalia	unk	1	1	1	1	1	0.6445	0.5058
GBCOU2234-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	Lepturini	Leptura	Leptura_quadrifasciata	1	1	1	1	1	0.6084999999999999	0.6084999999999999
GCOL3885-16	Insecta	Coleoptera	Cerambycidae	Lepturinae	Lepturini	unk	unk	1	1	1	1	1	0.5338	0.5338
GCOL1626-16	Insecta	Coleoptera	Cerambycidae	Lepturinae	Rhagiini	unk	unk	1	1	1	1	1	0.9658	0.9658
FBCOJ607-12	Insecta	Coleoptera	Cleridae	unk	unk	unk	unk	1	1	0.5809	0.5334	0.5334	0.5334	0.5334
GBCOU2932-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	Rhaginii	Euracmaeops	Euracmaeops_septentrionis	1	1	1	1	1	1	0.8672000000000001
GBCOU2734-13	Insecta	Coleoptera	Cerambycidae	Lamiinae	Exocentrini	Exocentrus	Exocentrus_lusitanus	1	1	1	1	0.9846	0.9846	0.9846
GCOL4346-16	Insecta	Coleoptera	Cerambycidae	Lamiinae	Monochamini	unk	unk	1	1	1	1	0.8150000000000001	0.7494	0.7494
GCOL2237-16	Insecta	Coleoptera	Cerambycidae	Lamiinae	Monochamini	unk	unk	1	1	1	1	0.8266000000000001	0.759	0.759
GCOL589-16	Insecta	Coleoptera	Cerambycidae	Lamiinae	Monochamini	unk	unk	1	1	1	1	0.8312	0.761	0.761
GBCOU2428-13	Insecta	Coleoptera	Cerambycidae	Spondylidinae	Asemini	Tetropium	unk	1	1	1	1	1	1	0.5184
GCOL12516-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchini	Bruchus	unk	1	1	1	1	1	0.9999	0.7954999999999999
FBCOA130-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnini	Euconnus	unk	1	1	1	1	1	1	0.7799
FBCOE777-12	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassidini	Cassida	Cassida_denticollis	1	1	1	1	1	1	0.9716
FBCOD547-11	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassidini	Cassida	unk	1	1	1	1	1	1	0.8634000000000001
GBCMA1151-08	Insecta	Diptera	Agromyzidae	Agromyzinae	dummy_Agromyzinae	Agromyza	unk	1	1	0.8444	0.8444	0.8444	0.8444	0.8195
FBCON247-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	unk	1	1	1	1	1	1	0.8469000000000001
GBCOU2916-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	unk	1	1	1	1	1	1	0.9317000000000001
GCOL8516-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	unk	1	1	1	1	1	1	0.5
GCOL7188-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	unk	1	1	1	1	1	1	0.8469000000000001
GCOL10140-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Gonioctena	Gonioctena_flavicornis	1	1	1	1	1	1	0.9994
GCOL2426-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.9431	0.9431
FBCOO406-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Chaetocnema	unk	1	1	1	1	1	1	0.9878
GCOL8457-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Chaetocnema	unk	1	1	1	1	1	0.4971	0.4971
GCOL15852-21	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.5297000000000001	0.5297000000000001
FBCOD1173-11	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Psylliodes	unk	1	1	1	1	1	1	0.9375
FBCON353-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.8495	0.8495
GBCOU2844-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Neocrepidodera	unk	1	1	1	1	1	1	0.6444
GBCOU2845-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Neocrepidodera	unk	1	1	1	1	1	1	0.6444
GCOL2531-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Chaetocnema	unk	1	1	1	1	1	0.4712	0.4712
GCOL2428-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Aphthona	unk	1	1	1	1	1	0.5188	0.5188
FBCOE1154-12	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Aphthona	unk	1	1	0.7354999999999999	0.7354999999999999	0.7354999999999999	0.6339	0.6339
FBCOQ223-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Chaetocnema	unk	1	1	1	1	1	0.9993	0.9993
GCOL13207-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Aphthona	unk	1	1	0.8053	0.8053	0.8053	0.7755	0.7755
GCOL2595-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.7371
FBCOK730-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.9967
GCOL2525-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.9682999999999999
FBCON028-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.8712000000000001
GCOL2586-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.7
GCOL2571-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.9958
GCOL2596-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.9018
GCOL2610-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.6628999999999999
GCOL2649-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.8759000000000001
GBCOG451-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.9464
GCOL2666-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	Longitarsus_tabidus	1	1	1	1	1	1	0.5035
FBCOA229-10	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.9843999999999999
FBCOP649-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	Phyllotreta_armoraciae	1	1	1	1	1	1	0.9994999999999999
GBCOD331-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	1	0.998
FBCON774-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	1	0.9261
FBCOK697-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	1	0.9261
GCOL5230-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	1	0.9261
GBCOG407-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Galerucini	Galeruca	Galeruca_tanaceti	1	1	1	1	1	0.502	0.502
GBCOU1444-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Luperini	unk	unk	1	1	1	1	1	0.6707	0.6707
GBCOU1542-13	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Clytrini	Smaragdina	Smaragdina_flavicollis	1	1	1	1	1	1	0.8320000000000001
GCOL4271-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	Cryptocephalus	unk	1	1	1	1	1	1	0.9803
FBCOB202-10	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	Cryptocephalus	unk	1	1	1	1	1	1	0.934
FBCOB249-10	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Clytrini	unk	unk	1	1	1	0.9946	0.8737000000000001	0.8615	0.8615
GCOL10892-16	Insecta	Coleoptera	Curculionidae	Bagoinae	dummy_Bagoinae	Bagous	unk	1	1	1	1	1	1	1
GBCOU3314-13	Insecta	Coleoptera	Curculionidae	Molytinae	unk	unk	unk	1	1	1	0.7107	0.4916	0.4916	0.4916
FBCOB748-10	Insecta	Coleoptera	Curculionidae	unk	unk	unk	unk	1	1	1	0.4072	0.4072	0.4072	0.4072
GCOL11745-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	unk	1	1	1	1	1	0.584	0.584
GBCOB193-12	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	unk	1	1	1	1	1	1	0.6137
GCOL13389-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	unk	1	1	1	1	1	1	0.97
FBCOO735-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	unk	1	1	1	1	1	1	0.531
GCOL10268-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	Ceutorhynchus_rapae	1	1	1	1	1	1	0.6833999999999999
GCOL13388-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	unk	1	1	1	1	1	1	0.97
FBCOB588-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	unk	1	1	1	1	1	1	0.7491
GBMNE47975-22	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	unk	1	1	1	1	1	1	0.5
GCOL5022-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	unk	1	1	1	1	1	0.8738000000000001	0.8738000000000001
GCOL1436-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Cnemogonini	Auleutes	Auleutes_epilobii	1	1	1	1	0.9998	0.9998	0.9998
FBCOP680-13	Insecta	Coleoptera	Curculionidae	Hyperinae	Hyperini	Hypera	unk	1	1	1	1	1	1	1
GBCOL452-12	Insecta	Coleoptera	Curculionidae	Hyperinae	Hyperini	Hypera	unk	1	1	1	1	1	1	0.8012
GBMNE48004-22	Insecta	Coleoptera	Curculionidae	Entiminae	Polydrusini	Polydrusus	unk	1	1	1	0.441	0.441	0.441	0.441
GBCOU737-13	Insecta	Coleoptera	Curculionidae	unk	unk	unk	unk	1	1	1	0.5014	0.5014	0.5014	0.5014
GCOL9998-16	Insecta	Coleoptera	Curculionidae	Molytinae	unk	unk	unk	1	1	1	0.6701999999999999	0.6049	0.6049	0.6049
GCOL7204-16	Insecta	Coleoptera	Curculionidae	unk	unk	unk	unk	1	1	1	0.8107000000000001	0.8107000000000001	0.8107000000000001	0.8107000000000001
GBCL4249-09	Insecta	Coleoptera	Curculionidae	Molytinae	unk	unk	unk	1	1	1	0.9871	0.7548	0.7548	0.7548
GBCOU2247-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Cionini	Cionus	unk	1	1	1	1	1	1	0.6499
FBCOK017-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Cionini	unk	unk	1	1	1	1	1	0.9338000000000001	0.9338000000000001
GCOL6891-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Mecinini	unk	unk	1	1	1	1	0.9259000000000001	0.6869999999999999	0.6869999999999999
FBCON045-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Anthonomini	Anthonomus	unk	1	1	1	1	1	0.9997	0.9997
GBMNE48047-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Mecinini	Gymnetron	unk	1	1	1	1	1	0.9184	0.9183
GBCOU1851-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	Orchestes	Orchestes_testaceus	1	1	1	1	1	1	0.9844999999999999
GCOL10088-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Tychiini	Tychius	unk	1	1	1	1	1	1	0.8171
GCOL3825-16	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	unk	1	1	1	0.9152	0.7755	0.7755	0.7755
GCOL11830-16	Insecta	Coleoptera	Curculionidae	Lixinae	Lixini	unk	unk	1	1	1	0.9806	0.9204	0.5742	0.5742
GCOL6495-16	Insecta	Coleoptera	Curculionidae	Molytinae	Hylobiini	Hylobius	Hylobius_excavatus	1	1	1	1	1	1	0.9677
FBCOI549-12	Insecta	Coleoptera	Curculionidae	Molytinae	unk	unk	unk	1	1	1	1	0.692	0.692	0.692
GBCOC533-12	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	unk	unk	1	1	1	1	0.5041	0.5041	0.5041
GBCL11050-12	Insecta	Coleoptera	Curculionidae	Curculioninae	Ellescini	Ellescus	unk	1	1	1	0.7676000000000001	0.7292	0.42010000000000003	0.42010000000000003
FBCOB677-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Polygraphini	unk	unk	1	1	1	1	0.6405	0.5887	0.5887
FBCOA612-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Xyleborini	unk	unk	1	1	1	1	0.9481	0.8460000000000001	0.8460000000000001
FBCOD316-11	Insecta	Coleoptera	Curculionidae	Scolytinae	Xyleborini	unk	unk	1	1	1	1	0.9471	0.8492000000000001	0.8492000000000001
GCOL10676-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Hylastini	Hylastes	unk	1	1	1	1	1	1	0.8425
FBCOA763-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Polygraphini	unk	unk	1	1	1	1	0.6337	0.47790000000000005	0.47790000000000005
GCOL3028-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Xyloterini	Trypodendron	Trypodendron_signatum	1	1	1	1	1	1	0.9253
GBCOC696-12	Insecta	Coleoptera	Curculionidae	Scolytinae	Polygraphini	unk	unk	1	1	1	1	0.6337	0.47790000000000005	0.47790000000000005
GBCOU1942-13	Insecta	Coleoptera	Curculionidae	Brachycerinae	Erirhinini	unk	unk	1	1	1	1	1	0.5001	0.5001
GBCOU3565-13	Insecta	Coleoptera	Curculionidae	Dryophthorinae	Rhynchophorini	Sitophilus	unk	1	1	1	1	0.8403	0.8403	0.8238000000000001
FBCOK346-13	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchini	Otiorhynchus	unk	1	1	1	1	0.7424	0.7424	0.5656000000000001
FBCOO748-13	Insecta	Coleoptera	Curculionidae	Entiminae	Sciaphilini	unk	unk	1	1	1	1	1	0.5703	0.5703
GBCOU1919-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	unk	1	1	1	1	0.42800000000000005	0.42800000000000005	0.42800000000000005
FBCOK018-13	Insecta	Coleoptera	Curculionidae	Entiminae	Phyllobiini	Phyllobius	unk	1	1	1	1	0.8729000000000001	0.8729000000000001	0.8729000000000001
GBCOU2895-13	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeini	Trachyphloeus	unk	1	1	1	1	0.8351000000000001	0.8351000000000001	0.746
GCOL11483-16	Insecta	Coleoptera	Curculionidae	Entiminae	Phyllobiini	Phyllobius	unk	1	1	1	0.9332	0.9332	0.9332	0.9331
GBCOU1920-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	unk	1	1	1	1	0.42800000000000005	0.42800000000000005	0.42800000000000005
FBCON031-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	unk	1	1	1	0.9828	0.5196000000000001	0.5196000000000001	0.5196000000000001
GCOL11445-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	unk	1	1	1	0.9643999999999999	0.6536000000000001	0.6536000000000001	0.6536000000000001
GBCOU1653-13	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchini	Otiorhynchus	unk	1	1	1	1	0.7431	0.7431	0.6093
FBCOQ209-13	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeini	Trachyphloeus	unk	1	1	1	1	1	1	0.8685
FBCOF739-12	Insecta	Coleoptera	Curculionidae	Entiminae	Cneorhinini	Philopedon	Philopedon_plagiatum	1	1	1	1	0.9639	0.9639	0.9639
GCOL11513-16	Insecta	Coleoptera	Curculionidae	Entiminae	Sitonini	Sitona	unk	1	1	1	1	1	1	0.9869
FBCOK562-13	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchini	Otiorhynchus	unk	1	1	1	1	1	1	0.5794
GBCOU1332-13	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchini	Otiorhynchus	unk	1	1	1	1	1	1	0.5034
GBCOU1669-13	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchini	Otiorhynchus	unk	1	1	1	1	1	1	0.7347
GBCOL338-12	Insecta	Coleoptera	Phalacridae	Phalacrinae	dummy_Phalacrinae	Olibrus	unk	1	1	1	1	1	1	0.5
GCOL2091-16	Insecta	Coleoptera	Silvanidae	Brontinae	Brontini	Dendrophagus	Dendrophagus_crenatus	1	1	0.9667	0.9667	0.5041	0.5041	0.5041
GCOL12995-16	Insecta	Coleoptera	Monotomidae	Monotominae	Monotomini	Monotoma	Monotoma_angusticollis	1	1	1	1	1	1	0.7924999999999999
FBCOA626-10	Insecta	Coleoptera	Monotomidae	Rhizophaginae	dummy_Rhizophaginae	Rhizophagus	Rhizophagus_picipes	1	1	1	1	1	1	0.514
GCOL18446-21	Insecta	Coleoptera	Silvanidae	Brontinae	unk	unk	unk	1	1	1	1	0.8578000000000001	0.8578000000000001	0.8578000000000001
FBCON705-13	Insecta	Coleoptera	Scarabaeidae	Cetoniinae	Cetoniini	unk	unk	1	1	1	0.989	0.6272	0.5795	0.5795
GBCOE305-13	Insecta	Coleoptera	Scarabaeidae	Cetoniinae	Cetoniini	unk	unk	1	1	1	0.9876	0.7176	0.6630999999999999	0.6630999999999999
GBCOU3455-13	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	unk	unk	unk	1	1	1	0.9943	0.9722	0.9722	0.9722
TBGMI053-21	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.44730000000000003	0.44730000000000003	0.44730000000000003	0.44730000000000003	0.44730000000000003
TBGMI033-21	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	1	0.9332	0.9332	0.9332	0.9332	0.9332
TBGMI043-21	Insecta	Coleoptera	Dermestidae	Attageninae	Attagenini	Attagenus	unk	1	1	0.9491	0.9491	0.9491	0.9491	0.5065
GCOL11888-16	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Anomalini	unk	unk	1	1	1	0.976	0.976	0.7867999999999999	0.7867999999999999
GCOL11875-16	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Anomalini	unk	unk	1	1	1	0.9752	0.9752	0.7816	0.7816
FBCOB886-10	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	unk	unk	1	1	0.9776	0.8842	0.8153	0.5797000000000001	0.5797000000000001
FBCOJ578-12	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	dummy_Ochthebiinae	Ochthebius	unk	1	1	0.8169000000000001	0.6732999999999999	0.6732999999999999	0.6732999999999999	0.5418000000000001
FBCON537-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	unk	unk	1	1	1	0.9984999999999999	0.616	0.616	0.616
GBCOU1295-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	unk	unk	1	1	1	1	1	0.5703	0.5703
FBCOJ641-12	Insecta	Coleoptera	Lucanidae	unk	unk	unk	unk	1	1	0.7714	0.7399	0.7399	0.7399	0.7399
GBCOU1383-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	unk	unk	1	1	1	1	1	0.5703	0.5703
GCOL12598-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	unk	unk	1	1	1	1	1	0.7799999999999999	0.7799999999999999
FBCOG1069-12	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.7813999999999999	0.7813999999999999	0.7813999999999999	0.7813999999999999
GBCOU3524-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	Chilothorax	Chilothorax_distinctus	1	1	1	1	1	1	0.9996
GBCOG141-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	Melinopterus	unk	1	1	1	1	1	0.9911	0.5541
FBCOF918-12	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	unk	unk	1	1	1	0.9984999999999999	0.616	0.616	0.616
