ID	class	order	family	subfamily	Prob_class	Prob_order	Prob_family	Prob_subfamily
GBCOC775-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	1	1	0.9583	0.8832
GBCOB152-12	Insecta	Coleoptera	unk	unk	1	1	0.8523000000000001	0.8523000000000001
FBCOQ011-13	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.5593	0.5593
FBCOE1285-12	Insecta	Coleoptera	Dytiscidae	unk	1	1	1	0.7324999999999999
GBCOL908-12	Insecta	Coleoptera	unk	unk	1	1	0.6781999999999999	0.6781999999999999
GBCOC649-12	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	1	1	1	0.7832999999999999
GBCOU3168-13	Insecta	Coleoptera	Histeridae	unk	1	1	0.9304	0.9134
GCOL3822-16	Insecta	Coleoptera	Tenebrionidae	unk	1	1	0.9514	0.7274999999999999
GBCOF475-13	Insecta	Coleoptera	unk	unk	1	1	0.4408	0.4408
GBCOU1560-13	Insecta	Coleoptera	unk	unk	1	1	0.7089	0.7089
FBCOK675-13	Insecta	Coleoptera	unk	unk	1	1	0.8003	0.8003
GBCOU536-13	Insecta	Coleoptera	Cerambycidae	Cerambycinae	1	1	0.7567	0.3254
FBCOC433-10	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.7735
GCOL2979-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	1	1	1	0.9981
FBCOJ017-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	1	1	1	0.9981
GBCOF009-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.973
GBCOD639-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	1	1	1	0.9981
FBCOO147-13	Insecta	Coleoptera	Leiodidae	unk	1	1	0.7519	0.7516
GBCMI2981-19	Insecta	Ephemeroptera	unk	unk	1	0.7964999999999999	0.6583	0.6583
FBCOK275-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.7793
FBCOB903-10	Insecta	Coleoptera	Staphylinidae	Oxytelinae	1	1	1	0.9981
FBCOE626-12	Insecta	Coleoptera	Staphylinidae	Paederinae	1	1	1	0.8689000000000001
GBCOB080-12	Insecta	Coleoptera	Tenebrionidae	unk	1	1	0.45280000000000004	0.41680000000000006
FBCON934-13	Insecta	Coleoptera	unk	unk	1	1	0.7976	0.7976
FBCOE811-12	Insecta	Coleoptera	Meloidae	Meloinae	1	1	0.56	0.56
FBCOO775-13	Insecta	Coleoptera	unk	unk	1	1	0.9074	0.9074
FBCOA867-10	Insecta	Coleoptera	unk	unk	1	1	0.8024	0.8024
FBCOF918-12	Insecta	Coleoptera	unk	unk	1	1	0.7904999999999999	0.7904999999999999
FBCOC755-10	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.7334999999999999
GCOL12185-16	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.7414	0.5432
GCOL1359-16	Insecta	Coleoptera	Bostrichidae	unk	1	1	0.9637	0.6223
FBCOB249-10	Insecta	Coleoptera	Tenebrionidae	unk	1	1	0.9384	0.7072999999999999
CSP057-09	Insecta	Coleoptera	Dermestidae	Megatominae	1	1	0.5594	0.29000000000000004
GCOL9870-16	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.9736
GCOL9874-16	Insecta	Coleoptera	Leiodidae	unk	1	1	0.9992	0.9939
FBCOO110-13	Insecta	Coleoptera	unk	unk	1	1	0.8162	0.8162
GCOL10855-16	Insecta	Coleoptera	Ptinidae	Ernobiinae	1	1	0.9692999999999999	0.7748
FBCOA607-10	Insecta	Coleoptera	Histeridae	unk	1	1	0.8128000000000001	0.7122999999999999
GBCOE461-13	Insecta	Coleoptera	Histeridae	Abraeinae	1	1	1	0.7463
FBCOE163-12	Insecta	Coleoptera	Buprestidae	unk	1	1	0.8353	0.7313
CSP042-09	Insecta	Coleoptera	Dermestidae	Megatominae	1	1	1	0.7301
GCOL6670-16	Insecta	Coleoptera	unk	unk	1	1	0.6880999999999999	0.6880999999999999
FBCOJ654-12	Insecta	Coleoptera	Dermestidae	unk	1	1	0.5828	0.3793
GBORT658-15	Insecta	unk	unk	unk	1	0.5487000000000001	0.5487000000000001	0.5487000000000001
FBCON538-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.8785000000000001
FBAQU411-10	Insecta	Coleoptera	unk	unk	1	1	0.5714	0.5714
GCOL6671-16	Insecta	Coleoptera	unk	unk	1	1	0.6880999999999999	0.6880999999999999
FBAQU675-10	Insecta	Coleoptera	unk	unk	1	1	0.6880999999999999	0.6880999999999999
GCOL7725-16	Insecta	Coleoptera	unk	unk	1	1	0.5831	0.5831
FBCOG634-12	Insecta	Coleoptera	unk	unk	1	1	0.9074	0.9074
FBCOF1051-12	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.8924	0.8924
GBCOF246-13	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.9335	0.9335
FBCOH567-12	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.8502000000000001	0.8502000000000001
GCOL7483-16	Insecta	Coleoptera	Tenebrionidae	unk	1	1	0.9218000000000001	0.8817
GBCOU2717-13	Insecta	Coleoptera	Tenebrionidae	unk	1	1	1	0.8411000000000001
FBCOB839-10	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.7833999999999999	0.7833999999999999
GCOL4291-16	Insecta	Coleoptera	Cleridae	unk	1	1	0.5127	0.32580000000000003
GCOL1124-16	Insecta	Coleoptera	Tenebrionidae	unk	1	1	1	0.9432
GCOL12994-16	Insecta	Coleoptera	Tenebrionidae	Diaperinae	1	1	1	0.9982
FBCOB740-10	Insecta	Coleoptera	Tenebrionidae	Diaperinae	1	1	1	0.9982
FBCOB149-10	Insecta	Coleoptera	Tenebrionidae	unk	1	1	0.9514	0.7274999999999999
FBCOD1231-11	Insecta	Coleoptera	Tenebrionidae	unk	1	1	1	0.7186
FBCOB524-10	Insecta	Coleoptera	Tenebrionidae	unk	1	1	1	0.6737
GBCOU1650-13	Insecta	Coleoptera	Scarabaeidae	unk	1	1	0.8996000000000001	0.8723000000000001
GBCOD253-13	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.6907	0.6907
FBCOK524-13	Insecta	Coleoptera	Elateridae	Dendrometrinae	1	1	1	0.5662
FBCOJ181-12	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.9162
FBCOG1381-12	Insecta	Coleoptera	Elateridae	unk	1	1	0.9844999999999999	0.9693999999999999
GBCOU1427-13	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.8994
FBCOJ182-12	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.9585
FBAQU084-09	Insecta	Coleoptera	Scirtidae	Scirtinae	1	1	0.9349000000000001	0.9349000000000001
GCOL5078-16	Insecta	Coleoptera	Elateridae	Elaterinae	1	1	1	0.9614999999999999
FBCOC375-10	Insecta	Coleoptera	Cerambycidae	Cerambycinae	1	1	1	0.8961
GBCOG593-13	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.7735
GBCOU3577-13	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.616
FBCON245-13	Insecta	Coleoptera	Elateridae	Dendrometrinae	1	1	1	0.501
AGRID027-10	Insecta	Coleoptera	Elateridae	unk	1	1	0.976	0.9324
FBCOK607-13	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.5816
FBCOO1020-13	Insecta	Coleoptera	unk	unk	1	1	0.6681999999999999	0.6681999999999999
GBCOC316-12	Insecta	Coleoptera	Elateridae	unk	1	1	0.9366000000000001	0.8794000000000001
FBCOB351-10	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOJ487-12	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.5987
GCOL4567-16	Insecta	Coleoptera	Buprestidae	unk	1	1	0.8353	0.7313
GBCOU2278-13	Insecta	Coleoptera	Elateridae	Dendrometrinae	1	1	1	0.5538000000000001
FBCOA786-10	Insecta	Coleoptera	Elateridae	unk	1	1	1	0.5816
FBCOB318-10	Insecta	Coleoptera	Lycidae	unk	1	1	0.889	0.8610000000000001
GBCOU1889-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.93
GMGMR1520-18	Insecta	Coleoptera	Ptinidae	unk	1	1	0.8161	0.763
GBCOU1740-13	Insecta	Coleoptera	Byrrhidae	Byrrhinae	1	1	1	0.9127000000000001
FBCOI224-12	Insecta	Coleoptera	Byrrhidae	unk	1	1	0.8096000000000001	0.776
FBCOP147-13	Insecta	Coleoptera	unk	unk	1	1	0.8945	0.8945
FBCOA683-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	1	1	0.8849	0.48900000000000005
FBCOI190-12	Insecta	Coleoptera	Byrrhidae	unk	1	1	0.8097000000000001	0.776
GBCOU1313-13	Insecta	Coleoptera	unk	unk	1	1	0.5373	0.5373
FBCOA770-10	Insecta	Coleoptera	Staphylinidae	Oxytelinae	1	1	1	0.9981
FBCOA163-10	Insecta	Coleoptera	unk	unk	1	1	0.5579000000000001	0.5579000000000001
GBCOU2151-13	Insecta	Coleoptera	unk	unk	1	1	0.5397000000000001	0.5397000000000001
TBGMI015-21	Insecta	Coleoptera	Scarabaeidae	unk	1	0.9304	0.7962999999999999	0.4994
GCOL10859-16	Insecta	Coleoptera	Buprestidae	unk	1	1	0.8353	0.7313
GCOL12186-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	0.6784999999999999	0.3613
GCOL839-16	Insecta	Coleoptera	unk	unk	1	1	0.8700000000000001	0.8700000000000001
BISCE124-17	Insecta	Coleoptera	Heteroceridae	Heterocerinae	1	1	0.6808	0.6808
FBCOD693-11	Insecta	Coleoptera	unk	unk	1	1	0.43910000000000005	0.43910000000000005
TBGMI029-21	Insecta	Coleoptera	Lucanidae	unk	1	1	1	0.5014
GCRU401-18	Insecta	unk	unk	unk	1	0.6916	0.6916	0.6916
FBCON849-13	Insecta	Coleoptera	Buprestidae	unk	1	1	0.9999	0.9793
GCOL005-16	Insecta	Coleoptera	Buprestidae	unk	1	1	0.9637	0.911
GCOL4154-16	Insecta	Coleoptera	unk	unk	1	1	0.6299	0.6299
FBCON309-13	Insecta	Coleoptera	Buprestidae	unk	1	1	0.8353	0.7313
TBGMI040-21	Insecta	Coleoptera	unk	unk	1	1	0.4767	0.4767
FBCOA905-10	Insecta	Coleoptera	Ptinidae	Ernobiinae	1	1	1	0.8856
GCOL10784-16	Insecta	Coleoptera	Buprestidae	unk	1	1	1	0.7882999999999999
GBCOU1295-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.9223
FBCOA802-10	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.8279000000000001
GBCOU1447-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	1	1	1	0.5662
GBCOU530-13	Insecta	Coleoptera	Buprestidae	unk	1	1	1	0.5252
FBCOF185-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	0.9811	0.7384
GBCOU3150-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.8296000000000001
GBCOU2545-13	Insecta	Coleoptera	Histeridae	unk	1	1	0.8951	0.641
FBCOD710-11	Insecta	Coleoptera	Staphylinidae	Tachyporinae	1	1	1	0.5662
GCOL6045-16	Insecta	Coleoptera	Histeridae	unk	1	1	0.6172	0.4439
TBGMI053-21	Insecta	Coleoptera	unk	unk	1	1	0.7222	0.7222
GBCOU948-13	Insecta	Coleoptera	unk	unk	1	1	0.5719000000000001	0.5719000000000001
GBCOU1422-13	Insecta	Coleoptera	Heteroceridae	Heterocerinae	1	1	0.5035	0.5035
GCOL3465-16	Insecta	Coleoptera	Buprestidae	unk	1	1	0.9999	0.9793
FBCOP494-13	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	1	1	1	0.8193
FBAQU449-10	Insecta	Coleoptera	Carabidae	unk	1	1	0.8691000000000001	0.8331000000000001
FBCON537-13	Insecta	Coleoptera	unk	unk	1	1	0.7904999999999999	0.7904999999999999
GCOL4127-16	Insecta	Coleoptera	Histeridae	unk	1	1	0.6452	0.4842
FBCOA087-10	Insecta	Coleoptera	unk	unk	1	0.9993	0.5979	0.5979
GCOL12178-16	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.3741	0.2567
GBCOU1524-13	Insecta	Coleoptera	Heteroceridae	Heterocerinae	1	1	0.5035	0.5035
GCOL13156-16	Insecta	Coleoptera	unk	unk	1	1	0.4791	0.4791
GCOL12598-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.8268000000000001
FBCOH780-12	Insecta	Coleoptera	Histeridae	unk	1	1	0.9331	0.9056000000000001
GCOL10990-16	Insecta	Coleoptera	Heteroceridae	Heterocerinae	1	1	0.5312	0.5312
FBCOO791-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	1	1	0.9751	0.9726
GBCOU3557-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.6241
GCOL6214-16	Insecta	Coleoptera	Carabidae	unk	1	1	1	0.5244
GBCOU1872-13	Insecta	Coleoptera	Histeridae	unk	1	1	0.98	0.8139000000000001
GCOL863-16	Insecta	Coleoptera	Histeridae	unk	1	1	0.9304	0.9219
FBCOC338-10	Insecta	Coleoptera	Histeridae	unk	1	1	1	0.809
GBCOB660-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.999
GCOL7825-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	0.9529000000000001	0.8285
GBCOU3748-13	Insecta	Coleoptera	Carabidae	Harpalinae	1	1	0.9848	0.8006000000000001
GCOL10858-16	Insecta	Coleoptera	Buprestidae	unk	1	1	0.8353	0.7313
GCOL2835-16	Insecta	Coleoptera	unk	unk	1	1	0.2821	0.2821
FBCOA659-10	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.8285
GBCOU1383-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.9223
FBCOO186-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.7182999999999999	0.6043999999999999
GBCOG141-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	0.9811	0.7384
GBCOU2150-13	Insecta	Coleoptera	unk	unk	1	1	0.558	0.558
GBCOF191-13	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	1	1	0.5594	0.40140000000000003
GCOL2919-16	Insecta	Coleoptera	unk	unk	1	1	0.542	0.542
FBCOF597-12	Insecta	Coleoptera	Scirtidae	Scirtinae	1	1	0.6159	0.6159
FBCOP088-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.9873	0.7676000000000001
FBCOB886-10	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.8784000000000001	0.7922999999999999
GCOL3111-16	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.8491000000000001	0.8491000000000001
GBCOD616-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.9879	0.7685
GBCOU1690-13	Insecta	Coleoptera	Scarabaeidae	unk	1	1	1	0.6268
TBGMI008-21	Insecta	Coleoptera	Scarabaeidae	unk	1	1	0.47000000000000003	0.3832
FBAQU129-09	Insecta	Coleoptera	unk	unk	1	1	0.43960000000000005	0.43960000000000005
FBCOJ641-12	Insecta	Coleoptera	Lucanidae	unk	1	1	0.5484	0.45480000000000004
GBCOF773-13	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	1	1	1	0.9977
FBCOE287-12	Insecta	Coleoptera	Staphylinidae	Paederinae	1	1	0.9465	0.8744000000000001
GBCOU2489-13	Insecta	Coleoptera	Histeridae	unk	1	1	0.9052	0.6292
FBCOC487-10	Insecta	Coleoptera	Scarabaeidae	unk	1	1	1	0.552
FBCOB828-10	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	1	1	1	0.7986
FBCON600-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.971	0.8666000000000001
GBCOF324-13	Insecta	Coleoptera	Leiodidae	unk	1	1	0.9832	0.8833
GBCOU2626-13	Insecta	Coleoptera	Scarabaeidae	unk	1	1	1	0.5051
TBGMI054-21	Insecta	Coleoptera	Lucanidae	unk	1	1	1	0.5445
TBGMI057-21	Insecta	Coleoptera	Buprestidae	unk	1	0.7707	0.4635	0.43850000000000006
GBCOU2283-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.5872999999999999	0.5065
FBCOG1069-12	Insecta	Coleoptera	Histeridae	unk	1	1	0.9712999999999999	0.9508000000000001
FBCON384-13	Insecta	Coleoptera	unk	unk	1	1	0.7877	0.7877
GBCL15251-13	Insecta	Coleoptera	unk	unk	1	1	0.7412	0.7412
GBCOU3524-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.999
FBCOP849-13	Insecta	Coleoptera	unk	unk	1	1	0.5694	0.5694
FBCOO410-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.9254	0.8923
FBCON433-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	1	1	0.8133	0.6963999999999999
GCOL7386-16	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.47090000000000004
GBCOD617-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.9873	0.7676000000000001
GBCOU3112-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	1	1	1	0.9436000000000001
FBCOB881-10	Insecta	Coleoptera	Staphylinidae	Oxytelinae	1	1	1	0.9981
GBCOB717-12	Insecta	Coleoptera	Staphylinidae	Pselaphinae	1	1	1	0.9779
GCOL7578-16	Insecta	Coleoptera	Staphylinidae	unk	1	1	0.45740000000000003	0.3701
GCOL6642-16	Insecta	Coleoptera	Oedemeridae	Oedemerinae	1	1	1	0.6548
GBCOU2845-13	Insecta	Coleoptera	unk	unk	1	1	0.734	0.734
GBCOU1696-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	1	1	1	0.9983
FBCOI810-12	Insecta	Coleoptera	unk	unk	1	1	0.769	0.769
FBCOD682-11	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9136000000000001
GBCOC533-12	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.6840999999999999
GBCL11050-12	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9481
GCOL3290-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7473
GCOL11578-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7593
GCOL10457-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8674000000000001
GCOL6121-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7827
GCOL10088-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.5294
GBCOU1694-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8094
GBCOU2895-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.9942
FBCOA711-10	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8768000000000001
GCOL3291-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7473
GCOL3825-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8590000000000001
GCOL9114-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9019
FBCOJ514-12	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.8009000000000001
GCOL6891-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7802999999999999
GBCOU939-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.932
GBMNE48030-22	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9244
GBCOU2247-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9734999999999999
FBCOA311-10	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.5852999999999999
GCOL9998-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9425
FBCOB748-10	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8098000000000001
FBCOK346-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.9942
GCOL12851-16	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.8069000000000001
GBCOL584-12	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8499000000000001
GCOL9402-16	Insecta	Coleoptera	Curculionidae	Molytinae	1	1	1	0.9972
FBCOQ208-13	Insecta	Coleoptera	Curculionidae	Molytinae	1	1	1	0.547
GBCOU1911-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.5375
FBCOD316-11	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.9986
FBCOA612-10	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.9986
GBCOU1059-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8895
GCOL7204-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7886
FBCON045-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8525
FBCOK293-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9061
GBCOU1919-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.8414
FBCOI549-12	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8515
FBCOA546-10	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8809
GBMNE47991-22	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7473
GBCOU1653-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8551000000000001
GBCL11386-12	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7734
FBCOQ229-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.9942
GCOL11830-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9308000000000001
GBMNE48180-22	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.5710000000000001
GCOL11453-16	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GBCOU2893-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7349
GBCOU2762-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8421000000000001
GBCOU2066-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.6733999999999999
GBMNE48047-22	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9102
FBCOC630-10	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.5292
FBCOB677-10	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.9986
GCOL3032-16	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.7532
GCOL10676-16	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.9986
GBCOU1920-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.8414
GCOL3028-16	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.7517
GCOL4280-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7171
FBCON031-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.7374999999999999
GBMNE47975-22	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
FBCOP658-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.5091
FBCOO827-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
GCOL13388-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
GCOL11445-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.6561
GBCOU1980-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8332
GCOL11745-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.5441
GBCOB193-12	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9449000000000001
FBCOQ209-13	Insecta	Coleoptera	Curculionidae	Molytinae	1	1	1	0.547
GBMNE48004-22	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9827
GBCOU2871-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7753
GBCOU1922-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.8414
FBCOO735-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
FBCOP620-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.9942
GCOL11483-16	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.9942
GCOL4451-16	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.9546000000000001
GCOL6693-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.6931999999999999
GBCOU2922-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.7753
FBCOC884-10	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.6501
GCOL11824-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.5984999999999999
GBCOC453-12	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.6769999999999999
GCOL13079-16	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.9839
FBCOK562-13	Insecta	Coleoptera	Curculionidae	unk	1	1	1	0.8409000000000001
GBCOU1669-13	Insecta	Coleoptera	Curculionidae	Entiminae	1	1	1	0.8953
GCOL10909-16	Insecta	Coleoptera	Attelabidae	Rhynchitinae	1	1	0.3773	0.3773
NSHX008-17	Insecta	Ephemeroptera	Baetidae	Baetinae	1	0.9564	0.6558	0.6558
GBCOU1428-13	Insecta	Coleoptera	Cerambycidae	Lamiinae	1	1	0.6616	0.3643
FBCOQ135-13	Insecta	Coleoptera	Melyridae	Malachiinae	1	1	0.9647	0.9354
FBCOC290-10	Insecta	Coleoptera	Oedemeridae	unk	1	1	0.73739999999999994	0.7349
FBCON502-13	Insecta	Coleoptera	Cerambycidae	unk	1	1	0.9378000000000001	0.5577000000000001
GCOL1762-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	1	1	1	0.9983
GBCOC265-12	Insecta	Coleoptera	unk	unk	1	1	0.9948	0.9948
FBCOA520-10	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.9991	0.9991
FBCOQ068-13	Insecta	Coleoptera	Ptinidae	unk	1	1	1	0.9242
FBCOC495-10	Insecta	Coleoptera	Ptinidae	unk	1	1	1	0.5184
GCOL8232-16	Insecta	Coleoptera	Hydraenidae	unk	1	1	0.6059	0.5740000000000001
FBCOG1106-12	Insecta	Coleoptera	Ptinidae	unk	1	1	0.9415	0.7862999999999999
GBCOD859-13	Insecta	Coleoptera	Ptinidae	Eucradinae	1	1	1	0.9909
TBGMI010-21	Insecta	Coleoptera	Lucanidae	unk	1	1	0.9238000000000001	0.6860999999999999
FBCOA285-10	Insecta	Coleoptera	Ptinidae	Ernobiinae	1	1	1	0.9983
FBCOE120-12	Insecta	Coleoptera	Buprestidae	unk	1	1	0.9787	0.9181
GBCOE702-13	Insecta	Coleoptera	Ptinidae	unk	1	1	1	0.5759000000000001
FBCOC637-10	Insecta	Coleoptera	Ptinidae	Dorcatominae	1	1	1	0.9996
FBCOG924-12	Insecta	Coleoptera	Histeridae	Abraeinae	1	1	1	0.5104
FBCOG1200-12	Insecta	Coleoptera	unk	unk	1	1	0.7858999999999999	0.7858999999999999
FBCOA431-10	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.7778
GCOL7460-16	Insecta	Coleoptera	Rhadalidae	Rhadalinae	1	1	0.7218	0.7218
FBCOB296-10	Insecta	Coleoptera	Rhadalidae	Rhadalinae	1	1	0.8315	0.8315
FBCOA096-10	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.9586000000000001
FBCON411-13	Insecta	Coleoptera	Staphylinidae	unk	1	1	1	0.8398000000000001
GBCOF131-13	Insecta	Coleoptera	Hydrophilidae	unk	1	1	0.9941	0.7757000000000001
