ID	class	order	family	subfamily	tribe	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe
FBCOC894-10	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	0.9173	0.7158
GBCOU3314-13	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	0.8152	0.8091
GCOL10827-16	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	0.73
FBCOB677-10	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	1
GBMNE48180-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Mecinini	1	1	1	0.6463	0.6459
FBCOA612-10	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	0.5494
GCOL10676-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Hylastini	1	1	1	1	0.6558
FBCOA665-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Xyloterini	1	1	1	1	0.9996
FBCOB486-10	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	0.5075
FBCON637-13	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	0.9994999999999999	0.9182
FBCOB748-10	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	0.6179	0.5942
GCOL11453-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GBCOU1059-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	1	1	1	0.9668	0.6219
FBCOQ209-13	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeini	1	1	1	1	0.7121999999999999
GCOL3290-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	0.9035	0.6668999999999999
GCOL7204-16	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.8106000000000001	0.8106000000000001
GBMNE48004-22	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.7014999999999999	0.7014999999999999
GBCL11386-12	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.41690000000000005	0.41690000000000005
FBCOI549-12	Insecta	Coleoptera	Curculionidae	Molytinae	unk	1	1	1	1	0.6789999999999999
GCOL6495-16	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.7369	0.7369
GBCOU1942-13	Insecta	Coleoptera	Curculionidae	Brachycerinae	unk	1	1	1	0.8575	0.8054
FBCOK293-13	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	0.9072	0.9039
GBCOE841-13	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.7196	0.7196
GCOL9114-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	0.9014	0.6982999999999999
GBMNE48047-22	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	1	0.8395
FBCOP658-13	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	1	0.9218000000000001
FBCOQ208-13	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeini	1	1	1	1	0.7121999999999999
GCOL11578-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	1	1	1	1	0.7199
GBCOU1851-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	1	1	1	0.9759	0.6201
GBCL4249-09	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.41690000000000005	0.41690000000000005
GBMNE47991-22	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	0.9035	0.6668999999999999
GBMNE48030-22	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.5505	0.5505
GCOL5022-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	unk	1	1	1	0.9994	0.9858
GCOL10260-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	1	1	1	1	0.9993
FBCOO735-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	1	1	1	1	0.9472
GCOL9998-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	unk	1	1	1	0.8952	0.8927
FBCOC884-10	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	0.9984999999999999	0.8449000000000001
FBCOB937-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	unk	1	1	1	1	0.8016000000000001
FBCOK562-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.7714
GBCOU3565-13	Insecta	Coleoptera	Curculionidae	Dryophthorinae	Rhynchophorini	1	1	1	1	0.6038
GBCOU2871-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	0.988	0.7694
FBCOD682-11	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	0.9914	0.7933999999999999	0.542
GBCOU2922-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	0.988	0.7694
GCOL10892-16	Insecta	Coleoptera	Curculionidae	Bagoinae	dummy_Bagoinae	1	1	1	0.9337000000000001	0.9337000000000001
GBCOU1332-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.8707000000000001
GBCOL584-12	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.8333
FBCON031-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.8409000000000001
GBCOU1922-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.8508000000000001
GBCOU1920-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.8508000000000001
GBCOU737-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	0.9769	0.7076
FBCOK346-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.6821999999999999
GBCOU1919-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.8508000000000001
GBMNE48158-22	Insecta	Coleoptera	Curculionidae	Entiminae	Phyllobiini	1	1	1	1	0.718
GCOL4451-16	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchini	1	1	1	1	0.9063
GCOL6033-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.6901999999999999
GBCOU1669-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.7856
GCOL11483-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.9862
GCOL5664-16	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.6288	0.6288
GCOL12851-16	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeini	1	1	1	1	0.6303
FBCOO748-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.7581
GBCOU2762-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.7486
GBCOU2025-13	Insecta	Coleoptera	Curculionidae	Brachycerinae	unk	1	1	1	1	0.6728999999999999
FBCON212-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	0.9134	0.9123	0.9123
GMGRD1524-13	Insecta	Coleoptera	Sphindidae	Sphindinae	dummy_Sphindinae	1	1	0.9214	0.9214	0.9214
GCOL7188-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	1	1	1	0.7997	0.7997
GBDTA10092-21	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	0.7884999999999999	0.744	0.744	0.6459
GBCOU2489-13	Insecta	Coleoptera	Histeridae	unk	unk	1	1	0.6034999999999999	0.5687000000000001	0.5687000000000001
GCOL13199-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	unk	1	1	0.5598000000000001	0.46790000000000004	0.3018
FBCON684-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Othiini	1	1	0.7652	0.702	0.4626
GCOL8259-16	Insecta	Coleoptera	Cleridae	unk	unk	1	1	0.9791	0.6489	0.6489
FBCOA659-10	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	1	1	1	1	0.9954999999999999
FBCOE626-12	Insecta	Coleoptera	unk	unk	unk	1	1	0.5795	0.5795	0.5795
GBCOU3448-13	Insecta	Coleoptera	Hydraenidae	unk	unk	1	1	1	0.7081999999999999	0.7081999999999999
FBCOG223-12	Insecta	Coleoptera	Ptiliidae	Ptiliinae	unk	1	1	0.806	0.806	0.41050000000000003
GCOL11022-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	1	1	0.933	0.48040000000000005	0.48040000000000005
FBCOG839-12	Insecta	Coleoptera	Hydraenidae	unk	unk	1	1	0.9812	0.6892999999999999	0.6892999999999999
FBCOP689-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.6849999999999999	0.6849999999999999	0.6849999999999999
GCOL7514-16	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.5	0.5
GBMNE16291-21	Insecta	Coleoptera	Cleridae	unk	unk	1	1	0.9681	0.5519000000000001	0.5519000000000001
FBCOK516-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleocharini	1	1	0.9273	0.9273	0.9252
GCOL2873-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.6978	0.6978	0.6978
FBCOA087-10	Insecta	Coleoptera	unk	unk	unk	1	1	0.6593	0.6593	0.6593
FBCON894-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	1	1	0.448	0.448	0.36769999999999997
GCOL12186-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	0.9104	0.9104	0.8714000000000001
FBCOO394-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	0.6417	0.5642	0.48850000000000005
FBCOJ042-12	Insecta	Coleoptera	Erotylidae	unk	unk	1	1	0.657	0.4217	0.4217
GBCOU3277-13	Insecta	Coleoptera	Cleridae	Korynetinae	dummy_Korynetinae	1	1	0.8457000000000001	0.4292	0.4292
FBCOG634-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	1	1	0.6654999999999999	0.6654999999999999	0.451
FBCOB886-10	Insecta	Coleoptera	Helophoridae	dummy_Helophoridae	dummy_Helophoridae	1	1	0.33969999999999995	0.33969999999999995	0.33969999999999995
FBCON537-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	0.8973	0.8973	0.6166
FBCON723-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	1	1	1	0.8694000000000001	0.5625
FBCOC854-10	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.5105
GCOL8725-16	Insecta	Coleoptera	Cleridae	Clerinae	dummy_Clerinae	1	1	1	0.5188	0.5188
GBCOU840-13	Insecta	Coleoptera	Cleridae	unk	unk	1	1	1	0.529	0.529
GMGMK1514-14	Insecta	Coleoptera	Melyridae	unk	unk	1	1	0.9851	0.5568000000000001	0.5568000000000001
FBCOO775-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	1	1	0.6654999999999999	0.6654999999999999	0.451
GCOL6128-16	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	1	1	0.9802	0.5271	0.5271
GBCOU1974-13	Insecta	Coleoptera	Histeridae	Abraeinae	unk	1	1	0.5476000000000001	0.5465	0.4971
GBCOU1310-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	1	1	1	0.8190000000000001	0.8190000000000001
GBCOU1707-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	1	1	1	0.8366000000000001	0.8366000000000001
GCOL6734-16	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	1	1	1	0.8190000000000001	0.8190000000000001
FBCOK529-13	Insecta	Coleoptera	Melyridae	unk	unk	1	1	1	0.5018	0.5018
FBCOG313-12	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	1	1	1	0.7217	0.7217
GBCOC265-12	Insecta	Coleoptera	Erotylidae	unk	unk	1	1	0.657	0.4217	0.4217
GCOL8232-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	0.4142	0.4142	0.327
GCOL13207-16	Insecta	Coleoptera	Phalacridae	Phalacrinae	dummy_Phalacrinae	1	1	0.35319999999999996	0.35319999999999996	0.35319999999999996
GCOL2048-16	Insecta	Coleoptera	Hydraenidae	unk	unk	1	1	0.6027	0.5962	0.5962
FBCOJ578-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	0.6216	0.47730000000000006	0.4419
FBCOQ137-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	1	1	0.983	0.5192	0.5192
FBCOA431-10	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	1	1	1	0.905	0.7279
GCOL12598-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	1	1	0.9793	0.9793	0.8464
GCOL7386-16	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.5345	0.5345
FBCOO004-13	Insecta	Coleoptera	Anthribidae	Anthribinae	unk	1	1	1	1	0.8723000000000001
TBGMI010-21	Insecta	Coleoptera	Lucanidae	unk	unk	1	1	0.7497	0.5192	0.5192
GBCOF009-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	1	1	1	1	0.6549
GCOL10858-16	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	1	1	1	1	0.7276
FBCOJ654-12	Insecta	Coleoptera	Histeridae	Histerinae	unk	1	1	0.9856	0.9751	0.715
GCOL4127-16	Insecta	Coleoptera	Histeridae	Abraeinae	unk	1	1	1	0.7439	0.6336
GCOL7459-16	Insecta	Coleoptera	Histeridae	Dendrophilinae	Dendrophilini	1	1	1	0.8387000000000001	0.48510000000000003
GBCOU2151-13	Insecta	Coleoptera	Histeridae	Dendrophilinae	Dendrophilini	1	1	1	0.8387000000000001	0.48510000000000003
FBCOE120-12	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	1	1	0.5857	0.5654	0.4901
FBCOC073-10	Insecta	Coleoptera	Buprestidae	Buprestinae	Buprestini	1	1	1	1	0.9996
FBCOE287-12	Insecta	Coleoptera	unk	unk	unk	1	1	0.6068	0.6068	0.6068
FBCON309-13	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	1	1	1	1	0.7276
FBCON849-13	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	1	1	1	1	0.8701000000000001
TBGMI057-21	Insecta	Coleoptera	Ptiliidae	Ptiliinae	Ptenidiini	1	1	0.804	0.804	0.4222
GCOL13156-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.9863999999999999	0.9863999999999999	0.9863999999999999
GCOL3111-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	unk	1	1	0.9439000000000001	0.8406000000000001	0.6880999999999999
GBCOU2283-13	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	0.8608000000000001	0.5313	0.5313
FBCOO1020-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.9480000000000001
FBCOP088-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	1	1	0.7517	0.7063999999999999	0.5118
GCOL2919-16	Insecta	Coleoptera	Ptinidae	unk	unk	1	1	0.9138000000000001	0.9138000000000001	0.9138000000000001
FBCOF918-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	0.8973	0.8973	0.6166
FBCOA683-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.8696000000000002
GCOL11216-16	Insecta	Coleoptera	Phalacridae	Phalacrinae	dummy_Phalacrinae	1	1	0.38930000000000003	0.38930000000000003	0.38930000000000003
FBCOA802-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.7989999999999999	0.7989999999999999
GBCOD617-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	1	1	0.7517	0.7063999999999999	0.5118
FBCOQ068-13	Insecta	Coleoptera	Ptinidae	unk	unk	1	1	1	0.8048000000000001	0.8048000000000001
GBCOD616-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	1	1	0.7432	0.6937	0.5024
FBCOC338-10	Insecta	Coleoptera	Histeridae	Histerinae	unk	1	1	0.9881	0.6368	0.5155
FBCOG1087-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	1	1	0.9363	0.9363	0.9186000000000001
FBCOH780-12	Insecta	Coleoptera	unk	unk	unk	1	1	0.7598	0.7598	0.7598
FBCON384-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	0.9747	0.9127000000000001	0.7785
FBCON934-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	0.9555	0.48680000000000007
FBCOB180-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.5124	0.5124
GCOL6214-16	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.7535	0.48790000000000006
GBCOG126-13	Insecta	Coleoptera	Carabidae	unk	unk	1	1	1	0.8474	0.8474
FBAQU449-10	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	1	0.7304999999999999	0.7304999999999999
GBCOU1760-13	Insecta	Coleoptera	Carabidae	unk	unk	1	1	0.9299000000000001	0.6253	0.6253
FBCOH056-12	Insecta	Coleoptera	Carabidae	Scaritinae	Dyschiriini	1	1	1	1	0.8731000000000001
GBCOU1497-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	1	1	0.6664999999999999	0.6063999999999999	0.5878
GCOL3627-16	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	1	0.8290000000000001	0.8290000000000001
FBCOK856-13	Insecta	Coleoptera	Carabidae	Scaritinae	unk	1	1	0.964	0.6702999999999999	0.5716000000000001
GCOL636-16	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.9732999999999999	0.9693999999999999
FBCOK146-13	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	0.8470000000000001	0.4554	0.4554
FBCOH258-12	Insecta	Coleoptera	Carabidae	Nebriinae	unk	1	1	1	0.7433	0.6712999999999999
FBCOH104-12	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	0.6084999999999999	0.4186	0.4186
GCOL7297-16	Insecta	Coleoptera	Carabidae	Trechinae	unk	1	1	1	1	0.5339
GCOL7366-16	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	1	1	1	1	0.6869
FBCOD215-11	Insecta	Coleoptera	unk	unk	unk	1	1	0.47580000000000006	0.47580000000000006	0.47580000000000006
FBCOD194-11	Insecta	Coleoptera	unk	unk	unk	1	1	0.35219999999999996	0.35219999999999996	0.35219999999999996
FBCOH279-12	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	0.9194	0.6139	0.6139
FBCOG1533-12	Insecta	Coleoptera	Carabidae	Nebriinae	Nebriini	1	1	1	1	0.5743
FBCOO1006-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.8353	0.801
GBCOU506-13	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	1	0.8234	0.8234
GBMIN41211-14	Insecta	Coleoptera	Carabidae	Carabinae	Carabini	1	1	1	1	0.9717
GBCOU2282-13	Insecta	Coleoptera	Carabidae	Carabinae	Carabini	1	1	1	1	0.8812
FBCOD101-11	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.6039	0.318
GBCOU4058-13	Insecta	Coleoptera	Carabidae	unk	unk	1	1	1	0.888	0.888
GCOL10181-16	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.9128000000000001	0.5224
GBCOF865-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.7513
TBGMI026-21	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.9591000000000001
GCOL10123-16	Insecta	Coleoptera	Dytiscidae	Hydroporinae	unk	1	1	1	0.9682	0.9681
GCOL4742-16	Insecta	Coleoptera	Carabidae	Elaphrinae	Elaphrini	1	1	1	0.6759	0.6759
GCOL1015-16	Insecta	Coleoptera	Carabidae	Carabinae	unk	1	1	1	0.8780000000000001	0.7328
FBCOP696-13	Insecta	Coleoptera	Carabidae	unk	unk	1	1	1	0.9296000000000001	0.9296000000000001
FBCOH180-12	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.5525	0.42430000000000007
FBCOD102-11	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.6063	0.3239
GCOL4784-16	Insecta	Coleoptera	Carabidae	Carabinae	Carabini	1	1	1	0.8622000000000001	0.8601000000000001
GCOL8840-16	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.6904999999999999
FBCOD131-11	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.4373000000000001
FBCOP695-13	Insecta	Coleoptera	Carabidae	unk	unk	1	1	1	0.9824999999999999	0.9824999999999999
GBCOU3372-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.5525	0.42430000000000007
GBMIX894-14	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	1	1	1	1	0.9958
FBCOH061-12	Insecta	Coleoptera	Carabidae	Harpalinae	Platynini	1	1	1	1	0.7665
FBCOG1466-12	Insecta	Coleoptera	Carabidae	Harpalinae	Platynini	1	1	1	1	0.7665
FBCOD147-11	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.6154
FBCOJ811-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	1	1	1	1	0.7568
FBCOO935-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	1	1	1	1	0.5469
FBCOE328-12	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.5361
GBCOU3748-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	0.7064999999999999	0.7064999999999999	0.4665
GBCOU2050-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.9714999999999999	0.6921999999999999
TBGMI048-21	Insecta	Coleoptera	unk	unk	unk	1	0.9573	0.48380000000000006	0.48380000000000006	0.48380000000000006
GBCOU1065-13	Insecta	Coleoptera	Carabidae	Harpalinae	Platynini	1	1	1	1	0.9966
GBORT566-14	Insecta	Plecoptera	unk	unk	unk	1	0.5119	0.33009999999999995	0.33009999999999995	0.33009999999999995
FBCOJ804-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.41600000000000004
FBCOD142-11	Insecta	Coleoptera	Carabidae	Harpalinae	Zabrini	1	1	1	1	0.918
GBMIX893-14	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	1	1	1	1	0.9958
GBCOL796-12	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	1	1	1	1	0.9082
FBCOP923-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	1	1	1	1	0.8754000000000001
FBCOE788-12	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.9888	0.5026
FBCOD708-11	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.6739999999999999
FBCOD1053-11	Insecta	Coleoptera	Carabidae	unk	unk	1	1	0.9299000000000001	0.6253	0.6253
FBCOP261-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	1	1	1	1	0.9981
GBMNE15188-21	Insecta	Coleoptera	Carabidae	Nebriinae	unk	1	1	1	0.7822999999999999	0.4622
GBCOU4059-13	Insecta	Coleoptera	Carabidae	unk	unk	1	1	1	0.888	0.888
FBAQU952-10	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Colymbetini	1	1	1	0.7873999999999999	0.7873999999999999
GCOL8028-16	Insecta	Coleoptera	Carabidae	Carabinae	Carabini	1	1	1	1	0.9974999999999999
GCOL2333-16	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabini	1	1	1	0.9313	0.9313
GBCOU1757-13	Insecta	Coleoptera	Carabidae	Trechinae	unk	1	1	1	0.7111999999999999	0.5987
FBAQU951-10	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	1	0.5145	0.5145
ZSMDB080-16	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Colymbetini	1	1	1	0.9988	0.9988
FBAQU921-10	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	1	0.4651	0.4651
TBGMI038-21	Insecta	Ephemeroptera	unk	unk	unk	1	0.7991999999999999	0.6764999999999999	0.6764999999999999	0.6764999999999999
FBCOG842-12	Insecta	Coleoptera	Dytiscidae	Dytiscinae	unk	1	1	1	0.7303999999999999	0.44980000000000003
GCOL10160-16	Insecta	Coleoptera	Dytiscidae	Hydroporinae	unk	1	1	1	1	1
FBCOP077-13	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Bidessini	1	1	1	1	0.7635
SIEG014-18	Insecta	Coleoptera	Dytiscidae	Hydroporinae	unk	1	1	1	1	0.9823
FBAQU050-09	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	1	0.7704	0.7704
GCOL8918-16	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	1	0.6991999999999999	0.6991999999999999
GCOL5091-16	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporini	1	1	0.9541000000000001	0.9541000000000001	0.9519000000000001
FBCOJ148-12	Insecta	Coleoptera	Dytiscidae	unk	unk	1	1	0.9053	0.6033999999999999	0.6033999999999999
TBGMI031-21	Insecta	Coleoptera	Carabidae	unk	unk	1	1	0.9450000000000001	0.6008	0.6008
FBCOA872-10	Insecta	Coleoptera	Staphylinidae	Paederinae	unk	1	1	1	0.9718	0.7803999999999999
FBCOD213-11	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	dummy_Haliplidae	1	1	0.7548	0.7548	0.7548
FBCOA096-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	0.9744999999999999	0.9744999999999999	0.48730000000000007
FBCOP759-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Athetini	1	1	1	0.48150000000000004	0.24970000000000003
GCOL10538-16	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	1	1	1	0.9399000000000001	0.5014
GCOL7643-16	Insecta	Coleoptera	Silphidae	Nicrophorinae	dummy_Nicrophorinae	1	1	1	0.9778	0.9778
FBCOF306-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	1	1	1	0.965	0.5428000000000001
FBCOE1113-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	1	1	1	0.9616	0.5396000000000001
GCOL12580-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	1	1	0.9501000000000001	0.3869	0.3869
GCOL9986-16	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	dummy_Mycetoporinae	1	1	1	0.6173	0.6173
FBCOA639-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.6741999999999999
FBCOJ837-13	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	1	1	0.9724999999999999	0.972	0.6898
FBAQU129-09	Insecta	Coleoptera	unk	unk	unk	1	1	0.5948	0.5948	0.5948
GCOL8390-16	Insecta	Coleoptera	Hydrophilidae	Chaetarthriinae	unk	1	1	0.9299000000000001	0.8766000000000002	0.6766
FBAQU1039-10	Insecta	Coleoptera	Hydrophilidae	Chaetarthriinae	unk	1	1	1	0.9998	0.8728000000000001
GCOL863-16	Insecta	Coleoptera	Hydrophilidae	Hydrophilinae	unk	1	1	1	0.966	0.54
GBCOF131-13	Insecta	Coleoptera	Hydrophilidae	Hydrophilinae	unk	1	1	0.8742000000000001	0.6606	0.5777000000000001
FBCOD210-11	Insecta	Coleoptera	unk	unk	unk	1	1	0.6604999999999999	0.6604999999999999	0.6604999999999999
