ID	class	order	family	subfamily	tribe	genus	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus
GCOL9380-16	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	unk	1	1	1	1	1	0.8665
GCOL8407-16	Insecta	Coleoptera	Leiodidae	Cholevinae	unk	unk	1	1	1	0.8039000000000001	0.704	0.704
GCOL12985-16	Insecta	Coleoptera	Leiodidae	Leiodinae	Anisotomini	unk	1	1	1	1	0.9836	0.9536000000000001
GBCOF202-13	Insecta	Coleoptera	Leiodidae	unk	unk	unk	1	1	1	0.41850000000000004	0.41850000000000004	0.41850000000000004
GBCOF760-13	Insecta	Coleoptera	Leiodidae	Leiodinae	unk	unk	1	1	1	0.9996	0.9541000000000001	0.9541000000000001
GBCOE771-13	Insecta	Coleoptera	Leiodidae	Leiodinae	unk	unk	1	1	1	0.9997	0.9375	0.9375
FBCOO223-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	unk	1	1	1	1	0.5	0.5
GBCOD867-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	unk	1	1	1	1	0.5	0.5
GCOL18446-21	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.8349000000000001	0.8349000000000001	0.8349000000000001	0.8349000000000001
GCOL11453-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Perapion	1	1	1	1	1	0.5171
GCOL11925-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.5978
FBCOK727-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.7053999999999999
GBCOL663-12	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Cyanapion	1	1	1	1	1	0.6982999999999999
FBCOA716-10	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Cyanapion	1	1	1	1	1	0.6944999999999999
FBCOA886-10	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.993
FBCON223-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.7204999999999999
GBCOC154-12	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Apion	1	1	1	1	1	0.9686
GCOL5036-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.9469000000000001
GBMIN47930-17	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.8427000000000001
GBCOU2103-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.5461
FBCOP699-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Protapion	1	1	1	1	1	0.8790000000000001
GCOL8054-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.6946
FBCON347-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.8356000000000001
FBCOP366-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.6415
GBCOU2025-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.5679000000000001
GCOL5057-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.9469000000000001
FBCON212-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.9883
GCOL11343-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.71
GBCOG017-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.7832999999999999
GBCOU3265-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.9509000000000001
FBCOP735-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.9554
FBCOP378-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.8093
FBCOP683-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.721
FBCOP681-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.69
GBCOU2031-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.8113
GCOL12489-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.98739999999999994
FBCOE280-12	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.5684
GCOL8616-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.9374
GCOL11309-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.8725
GBCOU656-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.8712000000000001
GBCOL710-12	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.9999
GCOL11213-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.6244999999999999
FBCOA751-10	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Taeniapion	1	1	1	1	1	0.6311
FBCOA444-10	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.7778
FBCOD699-11	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.4981
GBCOD591-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.9999
FBCOK724-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.993
GBMIN50089-17	Insecta	Coleoptera	Curculionidae	Bagoinae	dummy_Bagoinae	Bagous	1	1	1	0.9996	0.9996	0.9996
GCOL3825-16	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	1	1	1	0.9508000000000001	0.754	0.754
FBCOQ235-13	Insecta	Coleoptera	Curculionidae	Lixinae	Lixini	unk	1	1	1	0.9931	0.9113	0.8688000000000001
GBCOU1694-13	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	1	1	1	0.5763	0.5093	0.5093
GBCL4249-09	Insecta	Coleoptera	Curculionidae	Molytinae	unk	unk	1	1	1	0.5351	0.441	0.441
GCOL9998-16	Insecta	Coleoptera	Curculionidae	unk	unk	unk	1	1	1	0.9771	0.9771	0.9771
GCOL10827-16	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	unk	1	1	1	1	0.6316	0.6316
FBCOA763-10	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	unk	1	1	1	1	0.8457000000000001	0.8457000000000001
GCOL9506-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Hylastini	unk	1	1	1	1	0.8330000000000001	0.8245
FBCOC677-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Xyleborini	Anisandrus	1	1	1	1	1	0.9997
FBCOB486-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Ipini	unk	1	1	1	1	1	0.9713999999999999
GBCOU3314-13	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	0.9576000000000001	0.4954	0.4954
GCOL11483-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8734000000000001	0.8734000000000001
GCOL5664-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.5922	0.4906	0.4906
FBCOK293-13	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	0.48480000000000006	0.48200000000000004	0.48200000000000004
GBCOU2893-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8364	0.8364
FBCOK562-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8707000000000001	0.8707000000000001
GBMNE48004-22	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.646	0.5371	0.5371
GBCOU737-13	Insecta	Coleoptera	Curculionidae	Entiminae	Phyllobiini	Phyllobius	1	1	1	0.8704000000000001	0.5622	0.5622
GBCL11050-12	Insecta	Coleoptera	Curculionidae	unk	unk	unk	1	1	1	1	1	1
GBCOU2871-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8361000000000001	0.8361000000000001
FBCOB748-10	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	0.3937	0.3937	0.3937
GBCOU2762-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.9423	0.8346000000000001	0.8346000000000001
FBCOQ208-13	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeini	Trachyphloeus	1	1	1	0.7129	0.7124999999999999	0.3847
GCOL9402-16	Insecta	Coleoptera	Curculionidae	Molytinae	Pissodini	Pissodes	1	1	1	1	0.9964	0.9964
FBCOK017-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Cionini	unk	1	1	1	1	1	0.9366000000000001
GCOL2627-16	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.5308	0.5308	0.5308	0.5308
FBCOP658-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.8084
GCOL6624-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Mecinini	Cleopomiarus	1	1	1	1	1	0.9994999999999999
FBCOH564-12	Insecta	Coleoptera	Cryptophagidae	unk	unk	unk	1	1	0.24280000000000002	0.1863	0.1863	0.1863
GBMNE48180-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Mecinini	unk	1	1	1	1	1	1
GBMNE48047-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Mecinini	Gymnetron	1	1	1	1	1	0.5145
FBCOC894-10	Insecta	Coleoptera	Curculionidae	Curculioninae	Mecinini	unk	1	1	1	1	1	0.8209000000000001
GBCOE059-13	Insecta	Coleoptera	Cryptophagidae	unk	unk	unk	1	1	0.2797	0.2056	0.2056	0.2056
GBMNE48030-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	Orchestes	1	1	1	1	1	0.8646000000000001
GCOL7204-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	unk	1	1	1	1	0.9994999999999999	0.9969
GCOL5022-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.9596000000000001
GBCOU939-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.8957
GCOL13392-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.8712000000000001
FBCOO735-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.6811999999999999
GBMNE47975-22	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Ceutorhynchus	1	1	1	1	1	0.6134999999999999
GCOL10260-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.5086
GBCOB193-12	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.6747
FBCOO827-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.6565
FBCOG1183-12	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Phytobiini	Pelenomus	1	1	1	1	1	0.9976
FBCOC884-10	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.715	0.715
GBCOU1911-13	Insecta	Coleoptera	Curculionidae	Entiminae	Brachyderini	unk	1	1	1	1	0.7617	0.6133
GBCOU1922-13	Insecta	Coleoptera	Curculionidae	Entiminae	Polydrusini	unk	1	1	1	1	1	0.7047
GBCOU1332-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8552000000000001	0.8552000000000001
FBCOP620-13	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeini	Trachyphloeus	1	1	1	1	1	0.998
GBCOU2568-13	Insecta	Coleoptera	Curculionidae	Entiminae	Polydrusini	Polydrusus	1	1	1	1	0.9998	0.6543
GBCOU1653-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.6653999999999999	0.6653999999999999
GBCOU2895-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8693000000000001	0.8693000000000001
GBCOU1669-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.7733	0.7733
FBCOD682-11	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.7980999999999999	0.6987	0.6987
GBCOU2922-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8361000000000001	0.8361000000000001
GCOL11445-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.9796	0.8639000000000001	0.8639000000000001
GBCOL584-12	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.9487000000000001	0.7199	0.7199
GCOL1104-16	Insecta	Coleoptera	Erotylidae	Erotylinae	unk	unk	1	1	1	0.9863	0.6700999999999999	0.6700999999999999
FBCOA130-10	Insecta	Coleoptera	Cryptophagidae	unk	unk	unk	1	1	0.2797	0.2056	0.2056	0.2056
GCOL2426-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.8216000000000001
GCOL8457-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.7639
GCOL2651-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	1	1	1	1	1	0.6651999999999999
GCOL13207-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.7101
GCOL5218-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.9337000000000001
GCOL2531-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.7602
GCOL5241-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	1	1	1	1	1	0.9996
FBCOQ223-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.6189
GCOL2589-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Psylliodes	1	1	1	1	1	0.599
GCOL2420-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Psylliodes	1	1	1	1	1	0.6753999999999999
GCOL2428-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.9438000000000001
FBCON353-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.9904
FBCON028-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	1	1	1	1	1	0.5104
GCOL2586-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Luperini	unk	1	1	1	1	0.5662	0.5254
FBCOB807-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnini	unk	1	1	0.7061999999999999	0.7061999999999999	0.7061999999999999	0.4908
FBCOH626-12	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Luperini	unk	1	1	1	1	0.5662	0.5254
GCOL2638-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Luperini	unk	1	1	1	1	0.5662	0.5254
GCOL2595-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.6473
GCOL2604-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.7201
GBCOC551-12	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.7464	0.7464	0.7464	0.7464
GCOL2596-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.6198
GCOL4017-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	1	1	1	1	1	0.7133999999999999
GBCOU1303-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	unk	1	1	1	1	1	0.9724999999999999
GCOL9035-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Prasocuris	1	1	1	1	1	0.9996
FBCOB249-10	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Clytrini	unk	1	1	1	0.9941	0.8112	0.5878
GCOL5299-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	Pachybrachis	1	1	1	1	1	0.9802
FBCOK529-13	Insecta	Coleoptera	Melyridae	Dasytinae	Dasytini	unk	1	1	1	0.6429	0.6429	0.6147
GBCOU2014-13	Insecta	Coleoptera	Melyridae	Dasytinae	Dasytini	unk	1	1	1	0.9999	0.9999	0.8032
GBCOU1310-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.9819
GBCOU2366-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.9954
FBCOP050-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.8946000000000001
GBCOB273-12	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	1
FBCOG313-12	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.9992
GCOL6734-16	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.9819
GCOL6993-16	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.9042
GBCOU1672-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.8995
GCOL6733-16	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.9819
GBCOU1311-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.9833
FBCOO570-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.8238000000000001
FBCOG1299-12	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.9042
GMGMK1514-14	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.7898
FBCOP689-13	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	unk	1	1	0.984	0.984	0.984	0.9432
GBCOU4059-13	Insecta	Coleoptera	Carabidae	unk	unk	unk	1	1	1	0.8791000000000001	0.8791000000000001	0.8791000000000001
FBCOH180-12	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.8722000000000001	0.8722000000000001	0.8722000000000001	0.8722000000000001
FBCOP695-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	unk	1	1	1	1	0.6937	0.6937
FBCOK856-13	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	dummy_Haliplidae	unk	1	1	0.9175	0.9175	0.9175	0.8094
GCOL4784-16	Insecta	Coleoptera	Carabidae	Carabinae	Carabini	Carabus	1	1	1	0.9731	0.9721	0.9721
FBCOD215-11	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.3023	0.3023	0.3023	0.3023
GBCOU1760-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	0.7771	0.6336
GBCOU3372-13	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.8722000000000001	0.8722000000000001	0.8722000000000001	0.8722000000000001
GCOL636-16	Insecta	Coleoptera	Carabidae	Nebriinae	Nebriini	unk	1	1	1	0.9993	0.5539000000000001	0.4985
FBCOD1087-11	Insecta	Coleoptera	Carabidae	Nebriinae	Nebriini	Nebria	1	1	1	1	1	0.8259000000000001
GBCOU4058-13	Insecta	Coleoptera	Carabidae	unk	unk	unk	1	1	1	0.8791000000000001	0.8791000000000001	0.8791000000000001
GBCOG126-13	Insecta	Coleoptera	Carabidae	unk	unk	unk	1	1	1	0.3438	0.3438	0.3438
GBCOU2282-13	Insecta	Coleoptera	Carabidae	Carabinae	Carabini	Carabus	1	1	1	1	0.9989	0.9989
GCOL1723-16	Insecta	Coleoptera	Carabidae	Carabinae	Carabini	Carabus	1	1	1	1	0.9989	0.9989
GCOL7366-16	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	Asaphidion	1	1	1	1	1	0.9992
GBMIN41164-14	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	Bembidion	1	1	1	1	1	0.7745
FBCOG1142-12	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	Bembidion	1	1	1	1	1	0.5555
FBCOD194-11	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.7381	0.7381	0.7381	0.7381
GCOL7297-16	Insecta	Coleoptera	Carabidae	Trechinae	Trechini	unk	1	1	1	1	0.9944	0.5125
FBCOC123-10	Insecta	Coleoptera	Carabidae	Cicindelinae	Cicindelini	Cicindela	1	1	1	0.8761000000000001	0.8761000000000001	0.8761000000000001
GCOL8840-16	Insecta	Coleoptera	Carabidae	Harpalinae	unk	unk	1	1	1	1	0.5	0.5
FBCOO1006-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	unk	1	1	1	1	0.9253	0.9253
GCOL8071-16	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	unk	1	1	1	1	0.9958	0.9631
GCOL2225-16	Insecta	Coleoptera	Carabidae	Harpalinae	Sphodrini	unk	1	1	1	1	1	0.5581
FBCOP696-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	unk	1	1	1	1	0.5881	0.5881
GBCOU2050-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	0.6802999999999999
GCOL10181-16	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	0.533
FBCOP922-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	0.8663000000000001
FBCOJ811-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	0.8889
GBCOL796-12	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	0.8663000000000001
FBCOD102-11	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	0.5
FBCOD101-11	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	0.5
FBCOP261-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	1
GBCOU1263-13	Insecta	Coleoptera	Carabidae	Harpalinae	Zabrini	Amara	1	1	1	1	0.9978	0.9978
FBCOJ804-13	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	unk	1	1	1	1	0.9312	0.6869
FBCOD131-11	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	unk	1	1	1	1	0.9654999999999999	0.8255
GBMIX894-14	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	unk	1	1	1	1	0.9934	0.9139
GBCOU3748-13	Insecta	Coleoptera	Carabidae	Harpalinae	Lebiini	unk	1	1	1	1	0.3874	0.3211
GCOL6214-16	Insecta	Coleoptera	Carabidae	Harpalinae	Lebiini	unk	1	1	1	1	0.9492	0.6076
GCOL1563-16	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	unk	1	1	1	1	0.9094	0.6707
GBMIX893-14	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	unk	1	1	1	1	0.9934	0.9139
FBCOD146-11	Insecta	Coleoptera	Carabidae	Harpalinae	Platynini	Agonum	1	1	1	1	1	0.6688
FBCOG1466-12	Insecta	Coleoptera	Carabidae	Harpalinae	Platynini	Agonum	1	1	1	1	1	0.9977
FBCOO762-13	Insecta	Coleoptera	Carabidae	Harpalinae	Platynini	Agonum	1	1	1	1	1	0.6688
GBCOU506-13	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabini	Ilybius	1	1	1	1	1	0.915
FBAQU952-10	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Colymbetini	Rhantus	1	1	1	1	1	0.6467
FBAQU951-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabini	Agabus	1	1	1	1	1	0.9989
GCOL911-16	Insecta	Coleoptera	Dytiscidae	Dytiscinae	Dytiscini	Dytiscus	1	1	1	1	0.9799	0.9799
GCOL2333-16	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabini	Ilybius	1	1	1	1	1	0.6501
FBCOE1285-12	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporini	unk	1	1	1	1	1	0.9813999999999999
GCOL8918-16	Insecta	Coleoptera	Dytiscidae	unk	unk	unk	1	1	0.9752	0.8841	0.8841	0.8841
FBAQU449-10	Insecta	Coleoptera	Dytiscidae	unk	unk	unk	1	1	1	0.5832999999999999	0.5832999999999999	0.5832999999999999
SIEG014-18	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporini	Nebrioporus	1	1	1	1	1	0.9694999999999999
GCOL5091-16	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporini	unk	1	1	1	1	1	0.8366000000000001
FBCOD1083-11	Insecta	Coleoptera	Carabidae	Nebriinae	Nebriini	unk	1	1	1	0.7107	0.7107	0.5605
FBCOD213-11	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	dummy_Haliplidae	unk	1	1	0.971	0.971	0.971	0.6404
FBCOB180-10	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	1	1	1	0.43150000000000005	0.43150000000000005	0.43150000000000005
FBCOA802-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	unk	1	1	1	1	0.7192	0.4786
FBCON448-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	unk	1	1	1	1	1	0.7007
FBCON400-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	unk	1	1	1	1	0.9515	0.7828999999999999
GCOL12384-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	unk	1	1	1	1	1	0.8193
FBCOG1034-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Tachyusini	unk	1	1	1	1	0.5245	0.5154
FBCOA639-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	unk	1	1	1	1	1	0.9617
GBCOF397-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Placusini	Placusa	1	1	1	1	0.9908	0.9908
FBCOK261-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Homalotini	unk	1	1	1	1	0.8558000000000001	0.7034999999999999
GBCOF552-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	unk	1	1	1	1	1	0.9611
GCOL9727-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.6411	0.6411
FBCOA683-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	1	1
GCOL8743-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Gymnusini	Gymnusa	1	1	1	1	0.975	0.975
FBCON384-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	Anthophagini	unk	1	1	1	1	1	1
GBCOF493-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Hygronomini	Hygronoma	1	1	1	0.9787	0.42980000000000007	0.42980000000000007
FBCOO1020-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Athetini	unk	1	1	1	1	1	0.6143
