ID	class	order	family	subfamily	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_genus	Prob_species
FBACB761-11	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	Crossocerus_palmipes	1	1	1	1	1	1
FBACA078-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	unk	1	1	1	1	1	0.9231
FBACA032-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	Crossocerus_congener	1	1	1	1	1	0.9999
FBACA923-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	Crossocerus_assimilis	1	1	1	1	0.9233	0.47900000000000004
FBACB975-11	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	Crossocerus_assimilis	1	1	1	1	0.9233	0.47900000000000004
BCHYM13015-16	Insecta	Hymenoptera	Crabronidae	Crabroninae	Lindenius	Lindenius_albilabris	1	1	1	1	0.5083	0.5083
FBACA1224-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	unk	1	1	1	1	0.8442000000000001	0.8442000000000001
FBACA1222-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	unk	1	1	1	1	0.8442000000000001	0.8442000000000001
BCHYM8958-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	Ectemnius_sexcinctus	1	1	1	1	1	1
FBACA896-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	Ectemnius_sexcinctus	1	1	1	1	1	1
FBACA904-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	unk	1	1	1	1	1	0.8022
BCHYM6442-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	unk	1	1	1	1	1	0.8355
FBACA144-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	Ectemnius_guttatus	1	1	1	1	1	0.5351
BCHYM2951-14	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	unk	1	1	0.9451	0.9451	0.9451	0.6067
FBACA171-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	Ectemnius_cavifrons	1	1	1	1	1	1
FBACA172-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	Ectemnius_cavifrons	1	1	1	1	1	1
FBACA905-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	unk	1	1	1	1	1	0.8022
FBACA167-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	Ectemnius_cephalotes	1	1	1	1	1	0.9704999999999999
FBACA160-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	Ectemnius_rubicola	1	1	1	1	1	0.5195
BCHYM9380-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	Ectemnius_rubicola	1	1	1	1	1	0.5114
BCHYM11104-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	Lestica	Lestica_subterranea	1	1	1	1	1	0.9964
BCHYM9114-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	unk	1	1	1	0.9969	0.9927	0.9927
BCHYM6448-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	unk	1	1	1	1	0.7118	0.7118
BCHYM9112-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	unk	1	1	1	0.9969	0.9927	0.9927
BCHYM6440-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	unk	1	1	1	0.9400000000000001	0.8565	0.8565
FBACA1223-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	unk	1	1	1	1	0.8431000000000001	0.8431000000000001
BCHYM6435-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	unk	1	1	1	0.5262	0.5152	0.5152
BCHYM6434-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	unk	unk	1	1	1	1	0.9943	0.9943
FBACB009-11	Insecta	Hymenoptera	Thynnidae	Methochinae	Methocha	Methocha_articulata	1	1	1	1	1	1
FBACB804-11	Insecta	Hymenoptera	Pemphredonidae	unk	unk	unk	1	1	0.714	0.3043	0.3043	0.3043
BCHYM5074-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.653	0.653	0.653	0.653
FBACB070-11	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.6224999999999999	0.6224999999999999	0.6224999999999999	0.6224999999999999
FBACB776-11	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimumesa	Mimumesa_littoralis	1	1	1	1	1	0.7106
FBACA999-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimumesa	Mimumesa_atratina	1	1	1	1	1	1
FBACA1001-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	Mimesa_bruxellensis	1	1	1	1	1	0.9997
FBACB236-11	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	Mimesa_bruxellensis	1	1	1	1	1	0.6723999999999999
FBACB235-11	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	unk	1	1	1	1	1	0.7251
BCHYM9349-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	unk	1	1	1	1	0.9417000000000001	0.6824999999999999
FBACA1048-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	Mimesa_equestris	1	1	1	1	1	1
BCHYM9350-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	unk	1	1	1	1	0.975	0.5687000000000001
FBACA1024-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	unk	unk	1	1	1	1	0.5824999999999999	0.5824999999999999
FBACA1027-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	unk	unk	1	1	1	1	0.5649000000000001	0.5649000000000001
BCHYM6599-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	Psenulus_chevrieri	1	1	1	1	1	0.9997
BCHYM1550-14	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	Psenulus_fuscipennis	1	1	1	1	1	0.9721
BCHYM6606-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	unk	1	1	1	1	0.6426000000000001	0.6389
BCHYM1239-13	Insecta	Hymenoptera	Pemphredonidae	unk	unk	unk	1	1	0.7743	0.47450000000000003	0.47450000000000003	0.47450000000000003
FBACA872-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	Astata_minor	1	1	1	1	1	1
FBACA887-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	unk	1	1	1	1	0.7256	0.7256
FBACA889-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	Astata_boops	1	1	1	1	1	0.9997
BCHYM6812-15	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	unk	1	1	1	1	0.9729	0.5652
FBACA888-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	unk	1	1	1	1	0.7371	0.7371
FBACA880-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Dryudella	unk	1	1	1	1	1	0.8074
BCHYM9343-15	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Dryudella	unk	1	1	1	1	0.9961	0.7778
BCHYM5243-14	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	0.6523	0.47900000000000004	0.47900000000000004	0.47900000000000004
BCHYM10780-15	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.49319999999999997	0.49319999999999997	0.49319999999999997	0.49319999999999997
BCHYM10897-15	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.4964	0.4964	0.4964	0.4964
BCHYM5105-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.6046	0.6046	0.6046	0.6046
BCHYM8393-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	0.8278000000000001	0.5669000000000001	0.5669000000000001	0.5669000000000001
FBACA1115-10	Insecta	Hymenoptera	Mellinidae	dummy_Mellinidae	Mellinus	Mellinus_arvensis	1	1	1	1	1	1
FBACB095-11	Insecta	Hymenoptera	Mellinidae	dummy_Mellinidae	Mellinus	Mellinus_arvensis	1	1	1	1	1	1
BCHYM7988-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	0.8278000000000001	0.5669000000000001	0.5669000000000001	0.5669000000000001
BCHYM4375-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	1	1	1	1
AMTPA2688-15	Insecta	Hymenoptera	Chrysididae	Chrysidinae	Chrysis	Chrysis_ruddii	1	1	1	1	1	1
BCHYM1995-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	1	1	1	1
BCHYM8392-15	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8074	0.8074	0.8074	0.8074
BCHYM8279-15	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	1	1	1	1
BCHYM8108-15	Insecta	Hymenoptera	Braconidae	Exothecinae	Colastes	Colastes_braconius	1	1	1	1	1	1
BCHYM1955-14	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.9394	0.9394	0.9394
AMTPA1762-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.7079	0.7079	0.7079
BCHYM1988-14	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.9424	0.9424	0.9424
BCHYM8632-15	Insecta	Hymenoptera	Braconidae	Rhysipolinae	Rhysipolis	Rhysipolis_hariolator	1	1	1	0.5707000000000001	0.5707000000000001	0.5707000000000001
BCHYM15611-17	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.7179	0.7179	0.7179
BCHYM15612-17	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.7179	0.7179	0.7179
BCHYM7226-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.6784999999999999	0.6784999999999999	0.6784999999999999
BCHYM7228-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.6784999999999999	0.6784999999999999	0.6784999999999999
BCHYM7468-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.6784999999999999	0.6784999999999999	0.6784999999999999
BCHYM8249-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.8188000000000001	0.8188000000000001	0.8188000000000001
BRAAL377-19	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.6960999999999999	0.6960999999999999	0.6960999999999999
BCHYM7388-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.7617	0.7617	0.7617
ASQBR171-09	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.8801	0.8801	0.8801
BCHYM3958-14	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.9398000000000001	0.9398000000000001	0.9398000000000001
ASQBR150-09	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.9523	0.9523	0.9523
BCHYM8490-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.8478000000000001	0.8478000000000001	0.8478000000000001
AMTPA1774-15	Insecta	Hymenoptera	Braconidae	Aphidiinae	Aphidius	Aphidius_eadyi	1	1	1	0.7144999999999999	0.7144999999999999	0.7144999999999999
BCHYM3986-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8280000000000001	0.8280000000000001	0.8280000000000001	0.8280000000000001
BCHYM7581-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8816	0.8816	0.7828999999999999
BCHYM7321-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8816	0.8816	0.7828999999999999
BCHYM14896-16	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.7937	0.7937	0.7937
BCHYM7323-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8756000000000002	0.8756000000000002	0.8081
BCHYM7322-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8816	0.8816	0.7828999999999999
BCHYM7327-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8816	0.8816	0.7828999999999999
BCHYM7324-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8816	0.8816	0.7828999999999999
BCHYM7325-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8756000000000002	0.8756000000000002	0.8081
BCHYM7582-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8816	0.8816	0.7828999999999999
BCHYM7318-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8756000000000002	0.8756000000000002	0.8081
BCHYM7307-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.802	0.802	0.7953999999999999
BCHYM7317-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8816	0.8816	0.7828999999999999
BCHYM18925-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.8265	0.8265	0.8221
BCHYM7311-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.802	0.802	0.7953999999999999
ASQAS164-11	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.54	0.54	0.54
BCHYM7310-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.802	0.802	0.7953999999999999
BCHYM7178-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	unk	1	1	1	0.7716000000000001	0.7716000000000001	0.6886
AAHYM593-16	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.5665	0.5665	0.5665
DTIII3939-22	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.6354	0.6354	0.6354
AMTPA861-15	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8477000000000001	0.8477000000000001	0.8477000000000001	0.8477000000000001
BCHYM4240-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.9232	0.9232	0.9232	0.9232
FBACA093-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	Passaloecus_eremita	1	1	1	1	1	1
FBACA119-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	Passaloecus_monilicornis	1	1	1	1	1	0.9958
FBACA107-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	unk	1	1	1	1	1	0.9400000000000001
FBACA118-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	unk	1	1	1	1	1	0.6820999999999999
BCHYM9351-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	unk	1	1	1	1	1	0.6737
BCHYM6642-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	Passaloecus_turionum	1	1	1	1	1	0.9994999999999999
BCHYM6632-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	unk	1	1	1	1	1	0.5349
FBACA109-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	unk	1	1	1	1	1	0.5229
FBACA116-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	unk	1	1	1	1	1	1
BCHYM12254-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	unk	1	1	1	0.9998	0.8238000000000001	0.8238000000000001
FBACA521-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	unk	1	1	1	1	1	0.9352
FBACA522-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	unk	1	1	1	1	1	0.9352
FBACA546-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	unk	1	1	1	1	1	0.9352
FBACB592-11	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	Pemphredon_littoralis	1	1	1	1	1	0.8456000000000001
BCHYM6817-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	Pemphredon_littoralis	1	1	1	1	1	0.8486000000000001
FBACA512-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	Pemphredon_littoralis	1	1	1	1	1	0.8456000000000001
FBACA511-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	Pemphredon_littoralis	1	1	1	1	1	0.8317000000000001
BCHYM4563-14	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	Pemphredon_wesmaeli	1	1	1	1	1	0.7991999999999999
BCHYM6625-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	unk	1	1	1	1	1	0.5717000000000001
BCHYM4566-14	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	unk	1	1	1	1	1	0.9352
FBACA527-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	Pemphredon_lugubris	1	1	1	1	1	0.5399
FBACA105-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	unk	1	1	1	0.8749000000000001	0.6399	0.6399
BCHYM9387-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	unk	1	1	1	0.8749000000000001	0.6399	0.6399
FBACB244-11	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Diodontus	Diodontus_minutus	1	1	1	1	1	0.6004999999999999
FBACA1029-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	unk	1	1	1	0.9998	0.984	0.984
BCHYM10953-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	unk	1	1	1	0.9998	0.9997	0.9997
BCHYM5102-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8831	0.8831	0.8831	0.8831
FBACA401-10	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.45780000000000004	0.45780000000000004	0.45780000000000004	0.45780000000000004
FBACB241-11	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	Spilomena	unk	1	1	1	1	0.5790000000000001	0.5790000000000001
FBACB238-11	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	Spilomena	unk	1	1	1	1	0.5790000000000001	0.5790000000000001
FBACA400-10	Insecta	Hymenoptera	Pemphredonidae	unk	unk	unk	1	1	1	0.5102	0.5102	0.5102
BCHYM9359-15	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	unk	unk	1	1	1	1	0.5157	0.5157
BCHYM8968-15	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	Stigmus	Stigmus_solskyi	1	1	1	1	1	0.9994999999999999
BCHYM083-13	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.7597	0.7597	0.7597	0.7597
BCHYM5070-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.9317000000000001	0.9317000000000001	0.9317000000000001	0.9317000000000001
BCHYM5072-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.9317000000000001	0.9317000000000001	0.9317000000000001	0.9317000000000001
BCHYM5073-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.7658	0.7658	0.7658	0.7658
BCHYM1414-13	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.9692999999999999	0.9692999999999999	0.9692999999999999	0.9692999999999999
FBACA399-10	Insecta	Hymenoptera	Pemphredonidae	unk	unk	unk	1	1	0.7141	0.30319999999999997	0.30319999999999997	0.30319999999999997
BCHYM4923-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.5487000000000001	0.5487000000000001	0.5487000000000001	0.5487000000000001
BCHYM17119-18	Insecta	Hymenoptera	Diapriidae	Belytinae	Aclista	Aclista_prolongata	1	1	0.556	0.556	0.556	0.556
BCHYM15137-16	Insecta	Hymenoptera	Diapriidae	Belytinae	Aclista	Aclista_prolongata	1	1	0.5696000000000001	0.5696000000000001	0.5696000000000001	0.5696000000000001
FBACB1092-11	Insecta	Hymenoptera	Dryinidae	unk	unk	unk	1	1	1	0.8196000000000001	0.8196000000000001	0.8196000000000001
AMTPB1910-15	Insecta	Hymenoptera	Bethylidae	unk	unk	unk	1	1	1	0.8610000000000001	0.8610000000000001	0.8610000000000001
BCHYM12200-15	Insecta	Hymenoptera	Bethylidae	unk	unk	unk	1	1	1	0.7781	0.7781	0.7781
BCHYM10761-15	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.999	0.999	0.8866	0.8866
FBACA829-10	Insecta	Hymenoptera	Sphecidae	Ammophilinae	Ammophila	Ammophila_pubescens	1	1	1	1	1	0.9996
FBACA467-10	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.9722999999999999	0.9722999999999999	0.743	0.743
BCHYM10768-15	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.908	0.908	0.8253	0.8253
FBACA466-10	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.9917	0.9917	0.6947	0.6947
BCHYM10767-15	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.8630000000000001	0.8630000000000001	0.7817	0.7817
BCHYM5047-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.6763999999999999	0.6763999999999999	0.6724999999999999	0.6724999999999999
BCHYM5045-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.7755	0.7755	0.6233	0.6233
FBACA468-10	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.9934	0.9934	0.6957	0.6957
BCHYM5050-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.6850999999999999	0.6850999999999999	0.6811999999999999	0.6811999999999999
BCHYM4922-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.5487000000000001	0.5487000000000001	0.5487000000000001	0.5487000000000001
BCHYM10765-15	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.5458000000000001	0.5458000000000001	0.5458000000000001	0.5458000000000001
BCHYM5049-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.6850999999999999	0.6850999999999999	0.6811999999999999	0.6811999999999999
BCHYM4925-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.5478000000000001	0.5478000000000001	0.5478000000000001	0.5478000000000001
BCHYM5051-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.6763999999999999	0.6763999999999999	0.6724999999999999	0.6724999999999999
BCHYM4931-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.5078	0.5078	0.5078	0.5078
BCHYM2971-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.6229	0.6229	0.6229	0.6229
BCHYM5048-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	unk	unk	1	1	0.6763999999999999	0.6763999999999999	0.6724999999999999	0.6724999999999999
BCHYM4911-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8341000000000001	0.8341000000000001	0.8341000000000001	0.8341000000000001
BCHYM2991-14	Insecta	Hymenoptera	unk	unk	unk	unk	0.9558000000000001	0.9558000000000001	0.5203	0.5203	0.5203	0.5203
BCHYM8085-15	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	0.8278000000000001	0.5669000000000001	0.5669000000000001	0.5669000000000001
BCHYM5104-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.587	0.587	0.587	0.587
FBACB058-11	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.6224999999999999	0.6224999999999999	0.6224999999999999	0.6224999999999999
BCHYM5099-14	Insecta	Hymenoptera	Bembicidae	unk	unk	unk	1	1	1	0.8272	0.8272	0.8272
BCHYM3670-14	Insecta	Hymenoptera	Bembicidae	Bembicinae	unk	unk	1	1	0.7259	0.48460000000000003	0.33419999999999994	0.33419999999999994
FBACB595-11	Insecta	Hymenoptera	Dryinidae	unk	unk	unk	1	1	1	0.8203	0.8203	0.8203
BCHYM8080-15	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8074	0.8074	0.8074	0.8074
FBACB549-11	Insecta	Hymenoptera	Dryinidae	unk	unk	unk	1	1	1	0.8196000000000001	0.8196000000000001	0.8196000000000001
BCHYM2992-14	Insecta	Hymenoptera	unk	unk	unk	unk	0.9555	0.9555	0.5201	0.5201	0.5201	0.5201
FBACB1091-11	Insecta	Hymenoptera	Dryinidae	unk	unk	unk	1	1	1	0.8196000000000001	0.8196000000000001	0.8196000000000001
BCHYM9331-15	Insecta	Hymenoptera	Bembicidae	Bembicinae	unk	unk	1	1	1	0.9774999999999999	0.6087	0.6087
BCHYM1177-13	Insecta	Hymenoptera	Pteromalidae	Pteromalinae	Mesopolobus	unk	1	1	0.996	0.996	0.6163	0.5513
BCHYM1992-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.9957	0.9957	0.9957	0.9957
BCHYM1946-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8112	0.8112	0.8112	0.8112
BCHYM4305-14	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8438000000000001	0.8438000000000001	0.8438000000000001	0.8438000000000001
AMTPB1674-15	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	0.7249	0.4047	0.4047	0.4047
BCHYM3988-14	Insecta	Hymenoptera	Eulophidae	Eulophinae	Pnigalio	unk	1	1	1	1	0.9284	0.4505
BCHYM7351-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	Sympiesis	Sympiesis_sericeicornis	1	1	1	1	0.7691	0.5203
BCHYM7592-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	unk	unk	1	1	1	1	0.9168000000000001	0.9168000000000001
BCHYM4287-14	Insecta	Hymenoptera	Eulophidae	Eulophinae	Pnigalio	unk	1	1	1	1	0.9284	0.4505
BCHYM7587-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	unk	unk	1	1	1	1	0.6948	0.6948
BCHYM8629-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	Cirrospilus	Cirrospilus_diallus	1	1	1	1	1	1
BCHYM14275-16	Insecta	Hymenoptera	Eulophidae	Eulophinae	unk	unk	1	1	1	1	0.6658999999999999	0.6658999999999999
BCHYM12729-15	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	1	0.5665	0.5665	0.5665
AMTPB045-15	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	1	0.5274	0.5274	0.5274
BCHYM11383-15	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	1	0.5553	0.5553	0.5553
BCHYM5297-14	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	1	0.6087	0.6087	0.6087
BCHYM5300-14	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	1	0.608	0.608	0.608
BCHYM6115-15	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	Baryscapus_pallidae	1	1	1	0.5406000000000001	0.5406000000000001	0.5406000000000001
BCHYM6155-15	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	Baryscapus_pallidae	1	1	1	0.5019	0.5019	0.5019
BCHYM3205-14	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	1	0.5542	0.5542	0.5542
