ID	class	order	family	subfamily	genus	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_genus
FBACA008-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACA081-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACA078-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACA132-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACB761-11	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACA130-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACA077-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACA053-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACB582-11	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACA034-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	1
FBACB974-11	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	0.8539000000000001
FBACA923-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	0.8433
FBACB975-11	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crossocerus	1	1	1	1	0.8433
FBACA1224-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	1	1	1	1	0.8602000000000001
FBACA1222-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	1	1	1	1	0.8602000000000001
BCHYM6440-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	1	1	1	0.9611	0.8905
BCHYM8958-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
FBACA903-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
FBACA144-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
FBACA145-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
BCHYM2951-14	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
FBACA171-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
FBACA902-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
BCHYM11096-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
FBACA160-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Ectemnius	1	1	1	1	1
BCHYM11104-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	Lestica	1	1	1	1	1
FBACA1223-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	1	1	1	1	0.8579000000000001
FBACA1032-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Rhopalum	1	1	1	1	1
BCHYM9112-15	Insecta	Hymenoptera	Crabronidae	Crabroninae	unk	1	1	1	1	0.9992
FBACA872-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	1	1	1	1	1
BCHYM9333-15	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	1	1	1	1	1
BCHYM6812-15	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	1	1	1	1	0.9646
FBACA888-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Astata	1	1	1	1	0.7307
BCHYM9340-15	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Dryudella	1	1	1	1	1
FBACA884-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	Dryudella	1	1	1	1	1
BCHYM4388-14	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.9516000000000001	0.9375	0.9375
BCHYM8593-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.7363999999999999	0.7363999999999999	0.7363999999999999
FBACB091-11	Insecta	Hymenoptera	Mellinidae	dummy_Mellinidae	Mellinus	1	1	1	1	1
FBACA1116-10	Insecta	Hymenoptera	Mellinidae	dummy_Mellinidae	Mellinus	1	1	1	1	1
CNW153-13	Insecta	Hymenoptera	Pompilidae	unk	unk	1	1	0.7751	0.7729	0.7729
EOTEL003-22	Insecta	Hymenoptera	Bethylidae	Bethylinae	unk	1	1	0.7884999999999999	0.7884999999999999	0.5208
BCHYM10966-15	Insecta	Hymenoptera	Bethylidae	Bethylinae	unk	1	1	0.7139	0.47790000000000005	0.47790000000000005
BCHYM7747-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.9348000000000001	0.9348000000000001
BCHYM10747-15	Insecta	Hymenoptera	Bethylidae	Bethylinae	unk	1	1	0.888	0.5285	0.5285
FBACB271-11	Insecta	Hymenoptera	unk	unk	unk	1	1	0.6812999999999999	0.6812999999999999	0.6812999999999999
BCHYM8395-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5898	0.5898	0.5898
EOTEL004-22	Insecta	Hymenoptera	Bethylidae	Bethylinae	unk	1	1	0.7884999999999999	0.7884999999999999	0.5208
BCHYM17113-18	Insecta	Hymenoptera	unk	unk	unk	1	1	1	1	1
FBAPC462-10	Insecta	Hymenoptera	Halictidae	Halictinae	Lasioglossum	1	1	1	0.8046000000000001	0.725
BCHYM4305-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9465	0.9465	0.9465
BCHYM1193-13	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9352	0.9352	0.9352
BCHYM4352-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9659	0.9659	0.9659
BCHYM4351-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9659	0.9659	0.9659
BCHYM1185-13	Insecta	Hymenoptera	Pteromalidae	Pteromalinae	unk	1	1	0.9794999999999999	0.8448000000000001	0.8447000000000001
BCHYM7344-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	unk	1	1	1	1	0.5493
BCHYM4287-14	Insecta	Hymenoptera	Eulophidae	Eulophinae	Pnigalio	1	1	1	0.9148000000000001	0.9148000000000001
BCHYM3988-14	Insecta	Hymenoptera	Eulophidae	Eulophinae	Pnigalio	1	1	1	0.9148000000000001	0.9148000000000001
AMTPB2170-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	Pnigalio	1	1	1	1	1
BCHYM7591-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	unk	1	1	1	1	0.7989999999999999
BCHYM14275-16	Insecta	Hymenoptera	Eulophidae	Eulophinae	unk	1	1	1	1	0.6986
BCHYM7789-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	Cirrospilus	1	1	1	1	1
BCHYM8629-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	Cirrospilus	1	1	1	1	1
BCHYM7378-15	Insecta	Hymenoptera	Eulophidae	Eulophinae	unk	1	1	1	1	0.614
BCHYM7989-15	Insecta	Hymenoptera	Eulophidae	Entedoninae	unk	1	1	1	1	0.7164999999999999
BCHYM16688-18	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	1	1	1	1	0.5403
BCHYM16022-17	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	1	1	1	1	0.7132
BCHYM11889-15	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	1	1	1	1	0.6107
BCHYM14306-16	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	1	1	1	1	0.6238
BCHYM6120-15	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	1	1	1	1	0.7132
BCHYM12637-15	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	1	1	1	1	0.6552
BCHYM12652-15	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	Baryscapus	1	1	1	1	0.6721999999999999
BCHYM1982-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.7921999999999999	0.7921999999999999	0.7921999999999999
BCHYM1946-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5821999999999999	0.5821999999999999	0.5821999999999999
BCHYM10986-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.96	0.96	0.96
FBACB021-11	Insecta	Hymenoptera	Thynnidae	Methochinae	Methocha	1	1	1	1	1
BCHYM5105-14	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	unk	1	1	0.5307000000000001	0.5307000000000001	0.5307000000000001
BCHYM5067-14	Insecta	Hymenoptera	Bethylidae	unk	unk	1	1	0.5836	0.5372	0.5372
BCHYM1995-14	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.9794999999999999	0.5109	0.5109
AMTPA861-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.7413	0.4933	0.4933
BCHYM5069-14	Insecta	Hymenoptera	Bethylidae	unk	unk	1	1	0.5836	0.5372	0.5372
BCHYM17112-18	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9602999999999999	0.9602999999999999	0.9602999999999999
BCHYM1422-13	Insecta	Diptera	Cecidomyiidae	Winnertziinae	Winnertzia	1	1	1	1	1
FBACB270-11	Insecta	Hymenoptera	unk	unk	unk	1	1	0.6812999999999999	0.6812999999999999	0.6812999999999999
BCHYM8085-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5898	0.5898	0.5898
FBACB1137-11	Insecta	Hymenoptera	unk	unk	unk	1	1	0.8478000000000001	0.8478000000000001	0.8478000000000001
BCHYM6443-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9225	0.9225	0.9225
BCHYM7101-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.8399000000000001	0.8399000000000001	0.8399000000000001
BCHYM8108-15	Insecta	Hymenoptera	Braconidae	Exothecinae	Colastes	1	1	1	1	1
BCHYM1955-14	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8804	0.8804
ASQBR326-09	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.7853999999999999	0.7853999999999999
BCHYM7942-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.7853999999999999	0.7853999999999999
BCHYM4407-14	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8693000000000001	0.8693000000000001
BCHYM7388-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8125	0.8125
BCHYM7226-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8719000000000001	0.8719000000000001
BCHYM15611-17	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.5608000000000001	0.5608000000000001
BCHYM7230-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8719000000000001	0.8719000000000001
ASQBR171-09	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8324	0.8324
ASQSP989-10	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.7910999999999999	0.7910999999999999
BCHYM8490-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8353	0.8353
BCHYM7386-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8125	0.8125
BCHYM7229-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8721000000000001	0.8721000000000001
BCHYM7227-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8719000000000001	0.8719000000000001
ASQBR150-09	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8571000000000001	0.8571000000000001
AMTPA1715-15	Insecta	Hymenoptera	Braconidae	Aphidiinae	Aphidius	1	1	1	0.7121	0.7121
BCHYM3986-14	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.9924	0.9889	0.9889
BCHYM7178-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.5959	0.5959
BCHYM7384-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.7464999999999999	0.7464999999999999
BCHYM7320-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.8872	0.8872
BCHYM7328-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.7464999999999999	0.7464999999999999
BCHYM7578-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.8872	0.8872
BCHYM7580-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.8872	0.8872
BCHYM7327-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.8872	0.8872
BCHYM7322-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.8872	0.8872
BCHYM7324-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.8872	0.8872
BCHYM7317-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.8872	0.8872
AAHYM593-16	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8049000000000001	0.8049000000000001
DTIII3939-22	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.8218000000000001	0.8218000000000001
BCHYM7330-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.7706000000000001	0.7706000000000001
BCHYM8786-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	Pholetesor	1	1	1	0.6556000000000001	0.6556000000000001
BCHYM7723-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.5633	0.5633	0.5633
BCHYM7326-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.5804999999999999	0.5804999999999999
BCHYM8032-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.965	0.965
BCHYM8214-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.4787	0.4787	0.4787
BCHYM7862-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.602	0.602
BCHYM4240-14	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.9516000000000001	0.9375	0.9375
BCHYM9356-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimumesa	1	1	1	1	1
FBACA560-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	1
FBACA1027-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	0.5749000000000001
FBACA1020-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	1
BCHYM6599-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	1
FBACA1021-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	1
BCHYM9419-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	1
BCHYM8966-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	0.5746000000000001
BCHYM9357-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	unk	1	1	1	1	0.9734999999999999
FBACB775-11	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	1	1	1	1	1
FBACB774-11	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	1	1	1	1	1
BCHYM9350-15	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	1	1	1	1	0.9736
FBACB477-11	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Mimesa	1	1	1	1	1
FBACA1024-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	0.5524
BCHYM1239-13	Insecta	Hymenoptera	Pemphredonidae	unk	unk	1	1	0.6713999999999999	0.444	0.444
FBACA092-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	1	1	1	1	1
FBACA120-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	1	1	1	1	1
BCHYM6642-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	1	1	1	1	1
FBACA106-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	1	1	1	1	1
FBACA101-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	1	1	1	1	1
BCHYM9394-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	1	1	1	1	1
FBACA099-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Passaloecus	1	1	1	1	1
FBACA551-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
FBACA521-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
FBACA522-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
BCHYM6816-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
FBACB592-11	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
FBACB593-11	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
BCHYM6626-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
BCHYM6627-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
BCHYM4563-14	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
FBACA547-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
BCHYM4566-14	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredon	1	1	1	1	1
FBACA105-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	1	1	1	0.9094	0.6389
BCHYM10953-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	1	1	1	0.9998	0.9997
BCHYM9344-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Diodontus	1	1	1	1	1
BCHYM9347-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Diodontus	1	1	1	1	1
BCHYM9346-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Diodontus	1	1	1	1	1
FBACA1028-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	1	1	1	0.9998	0.9997
FBACA544-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Diodontus	1	1	1	1	1
BCHYM5072-14	Insecta	Hymenoptera	Bethylidae	unk	unk	1	1	0.5353	0.5353	0.5353
FBACA1029-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	1	1	1	0.9998	0.9997
BCHYM10955-15	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	unk	1	1	1	1	0.5601
FBACB238-11	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	Spilomena	1	1	1	1	0.5359
FBACA489-10	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	Stigmus	1	1	1	1	1
FBACA399-10	Insecta	Hymenoptera	unk	unk	unk	1	1	0.8676000000000001	0.8676000000000001	0.8676000000000001
BCHYM11086-15	Insecta	Hymenoptera	Pemphredonidae	unk	unk	1	1	0.9395	0.49069999999999997	0.49069999999999997
BCHYM12201-15	Insecta	Hymenoptera	Bethylidae	Bethylinae	unk	1	1	1	0.5374	0.5374
FBACB054-11	Insecta	Hymenoptera	Tiphiidae	Tiphiinae	Tiphia	1	1	0.5239	0.5239	0.5239
FBACB071-11	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5128	0.5128	0.5128
FBACB252-11	Insecta	Hymenoptera	Sapygidae	Sapyginae	Sapyga	1	1	0.5066	0.5066	0.5066
BCHYM10812-15	Insecta	Hymenoptera	unk	unk	unk	1	1	1	1	1
BCHYM5064-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.8404	0.8404	0.8404
BCHYM5066-14	Insecta	Hymenoptera	Bethylidae	unk	unk	1	1	0.7169	0.6871999999999999	0.6871999999999999
BCHYM5102-14	Insecta	Hymenoptera	Bethylidae	unk	unk	1	1	0.8199000000000001	0.7889999999999999	0.7889999999999999
BCHYM10987-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9838	0.9838	0.9838
BASYM083-10	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	1
BCHYM2879-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	1
BCHYM2358-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	1
BASYM175-10	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	1
BCHYM8927-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	0.5422
BCHYM8928-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	0.8898
BASYM2046-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	1
BCHYM5191-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	1
BCHYM8842-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	1
BASYM804-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	unk	1	1	1	0.8777000000000001	0.8777000000000001
BCHYM8841-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredo	1	1	1	1	1
BCHYM4997-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Rhogogaster	1	1	1	1	1
BCHYM4996-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Rhogogaster	1	1	1	1	1
BCHYM4998-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Rhogogaster	1	1	1	1	1
BCHYM4987-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Rhogogaster	1	1	1	1	1
BCHYM4992-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Rhogogaster	1	1	1	1	1
BCHYM2352-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Rhogogaster	1	1	1	1	1
BCHYM2874-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BASYM075-10	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Macrophya	1	1	1	1	1
BCHYM5217-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Macrophya	1	1	1	1	1
BCHYM2894-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Macrophya	1	1	1	1	1
BCHYM2354-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Pachyprotasis	1	1	1	1	1
BCHYM5009-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredopsis	1	1	1	1	1
BCHYM5176-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredopsis	1	1	1	1	1
BASYM2522-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredopsis	1	1	1	1	1
BCHYM2351-14	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredopsis	1	1	1	1	1
BCHYM8871-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredopsis	1	1	1	1	1
BCHYM8872-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Tenthredopsis	1	1	1	1	1
BASYM812-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Aglaostigma	1	1	1	1	0.9932
BASYM1203-11	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	unk	1	1	1	0.7918	0.7918
BASYM2896-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Eriocampa	1	1	1	1	1
BCHYM343-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Monostegia	1	1	1	1	1
BASYM1427-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Monostegia	1	1	1	1	1
BASYM504-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BASYM1116-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BASYM1115-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BCHYM2919-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BCHYM5022-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BCHYM2290-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BCHYM5018-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BCHYM6993-15	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BCHYM2877-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BCHYM2875-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Allantus	1	1	1	1	1
BCHYM335-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Empria	1	1	1	1	1
BASYM130-10	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Empria	1	1	1	1	1
BCHYM8917-15	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Empria	1	1	1	1	1
BASYM833-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Empria	1	1	1	1	1
BASYM047-10	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	unk	1	1	1	0.7918	0.7918
BCHYM6018-15	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Monsoma	1	1	1	1	1
BCHYM6254-15	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Monsoma	1	1	1	1	1
BCHYM6019-15	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Monsoma	1	1	1	1	1
BASYM1377-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Monsoma	1	1	1	1	1
BASYM805-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	unk	1	1	1	0.8777000000000001	0.8777000000000001
AMTPB1804-15	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Ametastegia	1	1	1	1	1
BASYM506-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Ametastegia	1	1	1	1	1
BASYM1124-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	Ametastegia	1	1	1	1	1
BASYM803-11	Insecta	Hymenoptera	Tenthredinidae	Nematinae	Pristiphora	1	1	1	1	1
BASYM1368-11	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	Endelomyia	1	1	1	1	0.8661000000000001
BASYM1369-11	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	Endelomyia	1	1	1	1	0.8661000000000001
BCHYM5034-14	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	Endelomyia	1	1	1	1	1
BASYM2904-13	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	Caliroa	1	1	1	1	1
BASYM3018-13	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	Heterarthrus	1	1	1	1	0.996
BASYM443-11	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	Heterarthrus	1	1	1	1	1
BCHYM2335-14	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	Heterarthrus	1	1	1	1	1
BCHYM5178-14	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	Heterarthrus	1	1	1	1	1
